Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,MCU_SEFI,SRAM_SEL,SRAM_TID,REG,MCU,SRAM,Payload
5889,inf,89588864.38003097,inf,686.9158424336761,577.3352246179585,511.50516625375167,inf,89588864.38003097,577.3352246179585,511.50516625375167,511.50516625375167
5890,inf,100967893.61465117,inf,913.6728074664265,458.20060992220056,517.8305509594579,inf,100967893.61465117,458.20060992220056,517.8305509594579,458.20060992220056
5891,inf,59755036.589953415,inf,769.5377123025303,551.8116104870918,602.3156639596305,inf,59755036.589953415,551.8116104870918,602.3156639596305,551.8116104870918
5892,inf,30610472.996263083,inf,424.7270119335192,752.4195492546525,479.09763212306007,inf,30610472.996263083,424.7270119335192,479.09763212306007,424.7270119335192
5893,inf,67521257.75339372,inf,983.2799930525108,630.9309744894001,676.9410529585122,inf,67521257.75339372,630.9309744894001,676.9410529585122,630.9309744894001
5894,inf,42741121.981254674,inf,858.859533192982,410.7071282377707,572.1187684118087,inf,42741121.981254674,410.7071282377707,572.1187684118087,410.7071282377707
5895,inf,74388118.52507086,inf,952.4030571963601,561.7090796807075,626.298971887789,inf,74388118.52507086,561.7090796807075,626.298971887789,561.7090796807075
5896,inf,90834991.85842535,inf,642.2030664691541,675.7104204592918,505.150426915062,inf,90834991.85842535,642.2030664691541,505.150426915062,505.150426915062
5897,inf,20184712.24786145,inf,918.6250868524107,539.8430775396398,511.01581186842054,inf,20184712.24786145,539.8430775396398,511.01581186842054,511.01581186842054
5898,inf,54000778.90431251,inf,660.1394555587807,433.3721004555965,512.6224897910853,inf,54000778.90431251,433.3721004555965,512.6224897910853,433.3721004555965
5899,inf,63337997.34110107,inf,843.9519679315655,458.4262963982414,483.93943269535777,inf,63337997.34110107,458.4262963982414,483.93943269535777,458.4262963982414
5900,inf,30748329.720461838,inf,764.1231124185222,511.9112297598505,595.3259485655096,inf,30748329.720461838,511.9112297598505,595.3259485655096,511.9112297598505
5901,inf,29984810.412555557,inf,1120.441978510665,417.4999164102799,434.7009965023629,inf,29984810.412555557,417.4999164102799,434.7009965023629,417.4999164102799
5902,inf,51839548.613450974,inf,689.2662529590751,652.5921554327937,524.7878641989574,inf,51839548.613450974,652.5921554327937,524.7878641989574,524.7878641989574
5903,inf,53853995.6615481,inf,558.7346837189356,630.7317419815347,691.5793348016753,inf,53853995.6615481,558.7346837189356,691.5793348016753,558.7346837189356
5904,inf,32594803.742010914,inf,667.7836663416739,719.0567207910541,516.0822927443618,inf,32594803.742010914,667.7836663416739,516.0822927443618,516.0822927443618
5905,inf,114493264.76203324,inf,714.0969318476036,595.9983145710205,484.09174708812293,inf,114493264.76203324,595.9983145710205,484.09174708812293,484.09174708812293
5906,inf,104328723.54106571,inf,891.7387317607079,362.43842847814176,564.602771202891,inf,104328723.54106571,362.43842847814176,564.602771202891,362.43842847814176
5907,inf,99041772.23801938,inf,586.4640854061696,797.6157612137963,558.7746986222824,inf,99041772.23801938,586.4640854061696,558.7746986222824,558.7746986222824
5908,inf,117910719.31207529,inf,766.2281322881732,569.1111822861299,534.3899886453984,inf,117910719.31207529,569.1111822861299,534.3899886453984,534.3899886453984
5909,inf,102320138.10030466,inf,1008.0618092422789,472.2618186262132,519.4797808666905,inf,102320138.10030466,472.2618186262132,519.4797808666905,472.2618186262132
5910,inf,67102295.6392874,inf,541.6426539815229,816.0501439190303,530.804726379241,inf,67102295.6392874,541.6426539815229,530.804726379241,530.804726379241
5911,inf,79588970.38242331,inf,618.5495825593683,738.8636651101219,558.7839506991523,inf,79588970.38242331,618.5495825593683,558.7839506991523,558.7839506991523
5912,inf,102142050.48231828,inf,599.7031645675905,693.2897057807689,591.6157288928475,inf,102142050.48231828,599.7031645675905,591.6157288928475,591.6157288928475
5913,inf,101635212.87385078,inf,674.2418590280878,696.4234584621054,33.92837218624365,inf,101635212.87385078,674.2418590280878,33.92837218624365,33.92837218624365
5914,inf,98225835.69277632,inf,755.9809005494967,650.3117677409382,283.6850841565826,inf,98225835.69277632,650.3117677409382,283.6850841565826,283.6850841565826
5915,inf,23966791.319599576,inf,697.98362520696,686.7024868193464,568.8772657580465,inf,23966791.319599576,686.7024868193464,568.8772657580465,568.8772657580465
5916,inf,129629.36097789412,inf,684.794145986268,592.9550570010069,573.3348231319435,inf,129629.36097789412,592.9550570010069,573.3348231319435,573.3348231319435
5917,inf,30695310.19837131,inf,616.186593894501,184.5118243318774,371.11069306997,inf,30695310.19837131,184.5118243318774,371.11069306997,184.5118243318774
5918,inf,35357332.86433669,inf,708.3381353754897,538.9940269891383,596.3801436152725,inf,35357332.86433669,538.9940269891383,596.3801436152725,538.9940269891383
5919,inf,125806057.32765418,inf,688.5575517274528,371.2296461736014,510.75617291222414,inf,125806057.32765418,371.2296461736014,510.75617291222414,371.2296461736014
5920,inf,14725517.245435257,inf,589.325412273176,546.3945013639825,386.46887745261193,inf,14725517.245435257,546.3945013639825,386.46887745261193,386.46887745261193
5921,inf,71785109.15549546,inf,716.6431187431012,556.0128913842827,560.3247070443043,inf,71785109.15549546,556.0128913842827,560.3247070443043,556.0128913842827
5922,inf,112184073.25732473,inf,702.7416720526309,639.6688206639398,456.65859166309576,inf,112184073.25732473,639.6688206639398,456.65859166309576,456.65859166309576
