  5.8449E-03,  5.5438E+00,  8.3347E+06,  4.5123E+06,  2.4429E+06,  7.6303E+05,  2.3833E+05,  7.8471E+04,  2.5837E+04,  8.2366E+03,  2.6598E+02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  5.3350E-03,  5.5666E+00,  8.6989E+06,  4.6305E+06,  2.4649E+06,  7.6299E+05,  2.3618E+05,  7.9769E+04,  2.6942E+04,  8.6528E+03,  2.8769E+02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  4.8913E-03,  5.5939E+00,  8.9700E+06,  4.6980E+06,  2.4606E+06,  7.5528E+05,  2.3183E+05,  8.0128E+04,  2.7695E+04,  8.9326E+03,  3.0238E+02,  1.0790E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  4.5030E-03,  5.6247E+00,  9.1659E+06,  4.6752E+06,  2.3846E+06,  7.6595E+05,  2.4603E+05,  8.3827E+04,  2.8562E+04,  9.1584E+03,  3.1676E+02,  1.2104E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  4.1616E-03,  5.6582E+00,  9.2738E+06,  4.6369E+06,  2.3185E+06,  7.8085E+05,  2.6299E+05,  8.7703E+04,  2.9248E+04,  9.4621E+03,  3.4278E+02,  1.4383E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.8600E-03,  5.6937E+00,  9.4052E+06,  4.6641E+06,  2.3130E+06,  8.0239E+05,  2.7835E+05,  9.1012E+04,  2.9758E+04,  9.8473E+03,  3.6541E+02,  1.5386E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.5924E-03,  5.7307E+00,  9.2514E+06,  4.6594E+06,  2.3466E+06,  8.0143E+05,  2.7371E+05,  9.0821E+04,  3.0136E+04,  1.0170E+04,  3.8649E+02,  1.6447E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.3540E-03,  5.7695E+00,  9.1508E+06,  4.6475E+06,  2.3604E+06,  7.9953E+05,  2.7083E+05,  8.9520E+04,  2.9590E+04,  1.0240E+04,  4.1399E+02,  1.9308E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.1408E-03,  5.8095E+00,  8.9779E+06,  4.6074E+06,  2.3645E+06,  7.8845E+05,  2.6292E+05,  8.7841E+04,  2.9348E+04,  1.0197E+04,  4.3577E+02,  2.3113E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9494E-03,  5.8506E+00,  8.6794E+06,  4.4475E+06,  2.2790E+06,  7.5345E+05,  2.4909E+05,  8.4177E+04,  2.8446E+04,  9.8791E+03,  4.2177E+02,  2.2347E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7771E-03,  5.8920E+00,  8.4856E+06,  4.3449E+06,  2.2248E+06,  7.2373E+05,  2.3543E+05,  8.1426E+04,  2.8162E+04,  9.7052E+03,  4.1415E+02,  2.2344E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6215E-03,  5.9338E+00,  8.3472E+06,  4.2523E+06,  2.1663E+06,  7.0486E+05,  2.2935E+05,  8.1473E+04,  2.8942E+04,  9.9715E+03,  4.3213E+02,  2.4248E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4804E-03,  5.9758E+00,  8.2717E+06,  4.1865E+06,  2.1189E+06,  7.0774E+05,  2.3639E+05,  8.3803E+04,  2.9708E+04,  1.0456E+04,  4.4895E+02,  2.3341E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.3523E-03,  6.0183E+00,  7.8724E+06,  3.9975E+06,  2.0299E+06,  6.8756E+05,  2.3289E+05,  8.1653E+04,  2.8628E+04,  1.0321E+04,  4.6323E+02,  2.5333E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2356E-03,  6.0608E+00,  7.4328E+06,  3.7530E+06,  1.8950E+06,  6.4057E+05,  2.1653E+05,  7.5910E+04,  2.6612E+04,  9.6705E+03,  4.7947E+02,  3.2969E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1290E-03,  6.1032E+00,  7.0308E+06,  3.5416E+06,  1.7840E+06,  6.0992E+05,  2.0853E+05,  7.2481E+04,  2.5194E+04,  9.2270E+03,  4.9067E+02,  3.9418E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0314E-03,  6.1457E+00,  6.9743E+06,  3.4886E+06,  1.7451E+06,  6.0072E+05,  2.0679E+05,  7.3098E+04,  2.5839E+04,  9.4997E+03,  4.7790E+02,  3.3101E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9419E-03,  6.1876E+00,  6.9084E+06,  3.4561E+06,  1.7290E+06,  6.0482E+05,  2.1157E+05,  7.5641E+04,  2.7044E+04,  9.8556E+03,  4.7480E+02,  3.0167E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.8596E-03,  6.2292E+00,  6.7314E+06,  3.3447E+06,  1.6619E+06,  5.8656E+05,  2.0702E+05,  7.5911E+04,  2.7835E+04,  9.9020E+03,  4.8833E+02,  3.4944E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7839E-03,  6.2704E+00,  6.6265E+06,  3.2356E+06,  1.5799E+06,  5.6373E+05,  2.0114E+05,  7.5390E+04,  2.8257E+04,  9.7600E+03,  4.9188E+02,  4.0001E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7139E-03,  6.3113E+00,  6.5702E+06,  3.1779E+06,  1.5371E+06,  5.4460E+05,  1.9296E+05,  7.3863E+04,  2.8274E+04,  9.6855E+03,  5.0093E+02,  4.4370E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6493E-03,  6.3518E+00,  6.4500E+06,  3.0674E+06,  1.4588E+06,  5.1548E+05,  1.8215E+05,  7.0667E+04,  2.7416E+04,  9.8193E+03,  5.1445E+02,  4.2104E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.5894E-03,  6.3917E+00,  6.3326E+06,  2.9591E+06,  1.3828E+06,  4.8764E+05,  1.7197E+05,  6.7741E+04,  2.6685E+04,  9.9547E+03,  5.3345E+02,  4.1719E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.5339E-03,  6.4312E+00,  6.3650E+06,  2.9595E+06,  1.3761E+06,  4.7992E+05,  1.6738E+05,  6.6242E+04,  2.6216E+04,  9.8830E+03,  5.4825E+02,  4.5543E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4824E-03,  6.4698E+00,  6.4034E+06,  2.9642E+06,  1.3722E+06,  4.7452E+05,  1.6410E+05,  6.5092E+04,  2.5821E+04,  9.7587E+03,  5.6208E+02,  5.0963E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.4344E-03,  6.5078E+00,  6.4249E+06,  2.9470E+06,  1.3517E+06,  4.6541E+05,  1.6025E+05,  6.3996E+04,  2.5558E+04,  9.6487E+03,  5.7416E+02,  5.6631E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3898E-03,  6.5451E+00,  6.1948E+06,  2.8238E+06,  1.2872E+06,  4.4993E+05,  1.5727E+05,  6.2889E+04,  2.5148E+04,  9.5000E+03,  5.4497E+02,  4.8972E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3482E-03,  6.5816E+00,  5.9973E+06,  2.7353E+06,  1.2475E+06,  4.3788E+05,  1.5369E+05,  6.1606E+04,  2.4694E+04,  9.4600E+03,  5.2343E+02,  4.1499E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.3094E-03,  6.6176E+00,  5.2125E+06,  2.3976E+06,  1.1028E+06,  3.8852E+05,  1.3688E+05,  5.5735E+04,  2.2694E+04,  8.8143E+03,  5.0130E+02,  4.1132E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.2731E-03,  6.6528E+00,  4.0807E+06,  1.8827E+06,  8.6864E+05,  3.1194E+05,  1.1202E+05,  4.6825E+04,  1.9572E+04,  7.7047E+03,  4.7322E+02,  4.5501E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.2392E-03,  6.6873E+00,  3.2086E+06,  1.4933E+06,  6.9498E+05,  2.5769E+05,  9.5548E+04,  4.0199E+04,  1.6912E+04,  6.7427E+03,  4.4630E+02,  5.0127E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.2075E-03,  6.7210E+00,  2.5571E+06,  1.2222E+06,  5.8418E+05,  2.1853E+05,  8.1744E+04,  3.4602E+04,  1.4647E+04,  5.9096E+03,  4.2069E+02,  5.5007E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1778E-03,  6.7539E+00,  2.1335E+06,  1.0251E+06,  4.9256E+05,  1.8583E+05,  7.0110E+04,  2.9847E+04,  1.2706E+04,  5.1848E+03,  3.9622E+02,  6.0143E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1500E-03,  6.7859E+00,  1.7897E+06,  8.6428E+05,  4.1738E+05,  1.5877E+05,  6.0393E+04,  2.5849E+04,  1.1064E+04,  4.5630E+03,  3.7345E+02,  6.5515E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.1239E-03,  6.8170E+00,  1.5080E+06,  7.3182E+05,  3.5514E+05,  1.3617E+05,  5.2209E+04,  2.2460E+04,  9.6619E+03,  4.0251E+03,  3.5208E+02,  7.1122E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0994E-03,  6.8472E+00,  1.2766E+06,  6.2245E+05,  3.0350E+05,  1.1726E+05,  4.5304E+04,  1.9582E+04,  8.4643E+03,  3.5600E+03,  3.3211E+02,  7.6952E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0764E-03,  6.8765E+00,  1.0862E+06,  5.3202E+05,  2.6060E+05,  1.0143E+05,  3.9476E+04,  1.7140E+04,  7.4421E+03,  3.1585E+03,  3.1358E+02,  8.2990E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0548E-03,  6.9047E+00,  9.2932E+05,  4.5720E+05,  2.2493E+05,  8.8166E+04,  3.4558E+04,  1.5069E+04,  6.5706E+03,  2.8127E+03,  2.9649E+02,  8.9215E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0346E-03,  6.9331E+00,  7.9429E+05,  3.9247E+05,  1.9393E+05,  7.6542E+04,  3.0211E+04,  1.3224E+04,  5.7889E+03,  2.5124E+03,  2.7950E+02,  9.2971E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0156E-03,  6.9598E+00,  6.8495E+05,  3.3984E+05,  1.6861E+05,  6.6989E+04,  2.6615E+04,  1.1694E+04,  5.1383E+03,  2.2684E+03,  2.6450E+02,  9.4833E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.9769E-04,  6.9854E+00,  5.9432E+05,  2.9603E+05,  1.4746E+05,  5.8954E+04,  2.3570E+04,  1.0473E+04,  4.6537E+03,  2.0724E+03,  2.5083E+02,  9.6604E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.8092E-04,  7.0103E+00,  5.1761E+05,  2.5880E+05,  1.2940E+05,  5.2051E+04,  2.0937E+04,  9.4221E+03,  4.2402E+03,  1.9005E+03,  2.3798E+02,  9.8169E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.6518E-04,  7.0343E+00,  4.5311E+05,  2.2738E+05,  1.1411E+05,  4.6166E+04,  1.8678E+04,  8.5090E+03,  3.8763E+03,  1.7483E+03,  2.2614E+02,  9.9606E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.5041E-04,  7.0573E+00,  3.9872E+05,  2.0079E+05,  1.0111E+05,  4.1216E+04,  1.6801E+04,  7.7292E+03,  3.5559E+03,  1.6133E+03,  2.1523E+02,  1.0093E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.3656E-04,  7.0794E+00,  3.5271E+05,  1.7822E+05,  9.0046E+04,  3.7266E+04,  1.5423E+04,  7.1051E+03,  3.2733E+03,  1.4935E+03,  2.0521E+02,  1.0214E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.2357E-04,  7.1005E+00,  3.1369E+05,  1.5900E+05,  8.0596E+04,  3.3843E+04,  1.4211E+04,  6.5553E+03,  3.0240E+03,  1.3871E+03,  1.9602E+02,  1.0326E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.1142E-04,  7.1206E+00,  2.8052E+05,  1.4366E+05,  7.3575E+04,  3.1098E+04,  1.3144E+04,  6.0707E+03,  2.8039E+03,  1.2927E+03,  1.8760E+02,  1.0430E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.0004E-04,  7.1397E+00,  2.5228E+05,  1.3082E+05,  6.7837E+04,  2.8775E+04,  1.2206E+04,  5.6439E+03,  2.6098E+03,  1.2090E+03,  1.7994E+02,  1.0528E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.8941E-04,  7.1576E+00,  2.2834E+05,  1.1980E+05,  6.2852E+04,  2.6750E+04,  1.1385E+04,  5.2703E+03,  2.4397E+03,  1.1353E+03,  1.7304E+02,  1.0624E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.7950E-04,  7.1734E+00,  2.0916E+05,  1.1086E+05,  5.8759E+04,  2.5084E+04,  1.0709E+04,  4.9629E+03,  2.3000E+03,  1.0749E+03,  1.6747E+02,  1.0748E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
