time,A,B,C,D,E,F
2.603380412132438,4.099239454080606e-05,4.8610503839212224e-05,4.2928396228239915e-05,5.899897522264677e-05,4.903539511419612e-05,0.0
2.606158833063209,4.0939827436721085e-05,4.85479319467345e-05,4.2869062697630324e-05,5.8937576720755294e-05,4.898603217411226e-05,0.0
2.60893725399398,4.0887337778201205e-05,4.848545245463134e-05,4.280982085158798e-05,5.887625851243122e-05,4.893673285683243e-05,0.0
2.611715674924751,4.083492546598144e-05,4.842306524406552e-05,4.275067056472626e-05,5.8815020517716424e-05,4.888749709838133e-05,0.0
2.614494095855522,4.0782590400942155e-05,4.83607701963732e-05,4.269161171181892e-05,5.875386265667971e-05,4.8838324834864765e-05,0.0
2.617272516786293,4.0730332484108955e-05,4.8298567193063686e-05,4.2632644167800814e-05,5.869278484941858e-05,4.878921600246955e-05,0.0
2.620050937717064,4.067815161665255e-05,4.823645611581938e-05,4.257376780776847e-05,5.863178701606101e-05,4.8740170537463516e-05,0.0
2.622829358647835,4.062604769988851e-05,4.817443684649554e-05,4.251498250698068e-05,5.857086907676687e-05,4.869118837619544e-05,0.0
2.625607779578606,4.057402063527718e-05,4.811250926712008e-05,4.2456288140859095e-05,5.8510030951729604e-05,4.864226945509497e-05,0.0
2.628386200509377,4.0522070324423526e-05,4.805067325989352e-05,4.239768458498879e-05,5.844927256117789e-05,4.8593413710672654e-05,0.0
2.631164621440148,4.0470196669076895e-05,4.798892870718868e-05,4.233917171511873e-05,5.838859382537693e-05,4.854462107951978e-05,0.0
2.633943042370919,4.041839957113092e-05,4.792727549155061e-05,4.2280749407162345e-05,5.83279946646301e-05,4.8495891498308425e-05,0.0
2.63672146330169,4.0366678932623344e-05,4.786571349569638e-05,4.2222417537197996e-05,5.826747499928039e-05,4.844722490379139e-05,0.0
2.6394998842324613,4.0315034655735824e-05,4.7804242602514885e-05,4.2164175981469446e-05,5.820703474971166e-05,4.839862123280206e-05,0.0
2.642278305163232,4.0263466642793834e-05,4.774286269506674e-05,4.210602461638634e-05,5.814667383635018e-05,4.835008042225446e-05,0.0
2.645056726094003,4.021197479626639e-05,4.768157365658402e-05,4.204796331852457e-05,5.80863921796659e-05,4.830160240914317e-05,0.0
2.6478351470247743,4.016055901876602e-05,4.762037537047014e-05,4.1989991964626794e-05,5.802618970017374e-05,4.825318713054324e-05,0.0
2.650613567955545,4.0109219213048496e-05,4.755926772029964e-05,4.193211043160276e-05,5.796606631843497e-05,4.8204834523610156e-05,0.0
2.653391988886316,4.005795528201273e-05,4.7498250589818086e-05,4.187431859652971e-05,5.7906021955058286e-05,4.81565445255798e-05,0.0
2.6561704098170873,4.000676712870055e-05,4.7437323862941754e-05,4.1816616336652776e-05,5.784605653070124e-05,4.8108317073768365e-05,0.0
2.658948830747858,3.995565465629662e-05,4.7376487423757614e-05,4.1759003529385285e-05,5.778616996607124e-05,4.806015210557236e-05,0.0
2.661727251678629,3.990461776812816e-05,4.731574115652301e-05,4.1701480052309156e-05,5.772636218192684e-05,4.801204955846845e-05,0.0
2.6645056726094003,3.9853656367664884e-05,4.725508494566556e-05,4.1644045783175146e-05,5.76666330990788e-05,4.796400937001351e-05,0.0
2.667284093540171,3.9802770358518786e-05,4.719451867578293e-05,4.1586700599903244e-05,5.760698263839124e-05,4.791603147784448e-05,0.0
2.670062514470942,3.9751959644443974e-05,4.713404223164271e-05,4.152944438058288e-05,5.754741072078272e-05,4.786811581967837e-05,0.0
2.6728409354017133,3.9701224129336494e-05,4.707365549818212e-05,4.147227700347327e-05,5.7487917267227215e-05,4.7820262333312164e-05,0.0
2.675619356332484,3.9650563717234216e-05,4.701335836050799e-05,4.141519834700366e-05,5.7428502198755285e-05,4.777247095662277e-05,0.0
2.6783977772632555,3.959997831231657e-05,4.69531507038964e-05,4.135820828977357e-05,5.7369165436454906e-05,4.772474162756698e-05,0.0
2.6811761981940263,3.9549467818904495e-05,4.6893032413792644e-05,4.1301306710553056e-05,5.730990690147267e-05,4.7677074284181404e-05,0.0
2.683954619124797,3.949903214146017e-05,4.6833003375810926e-05,4.124449348828287e-05,5.725072651501447e-05,4.762946886458234e-05,0.0
2.6867330400555685,3.9448671184586905e-05,4.677306347573424e-05,4.1187768502074813e-05,5.7191624198346685e-05,4.7581925306965825e-05,0.0
2.6895114609863393,3.9398384853028966e-05,4.6713212599514204e-05,4.113113163121179e-05,5.713259987279692e-05,4.7534443549607534e-05,0.0
2.69228988191711,3.934817305167138e-05,4.665345063327077e-05,4.10745827551481e-05,5.707365345975498e-05,4.748702353086267e-05,0.0
2.6950683028478815,3.929803568553977e-05,4.659377746329217e-05,4.1018121753509556e-05,5.7014784880673685e-05,4.743966518916595e-05,0.0
2.6978467237786523,3.924797265980025e-05,4.653419297603461e-05,4.096174850609373e-05,5.6955994057069785e-05,4.739236846303154e-05,0.0
2.700625144709423,3.919798387975918e-05,4.647469705812216e-05,4.0905462892870046e-05,5.689728091052471e-05,4.734513329105299e-05,0.0
2.7034035656401945,3.914806925086301e-05,4.641528959634651e-05,4.084926479397993e-05,5.6838645362685384e-05,4.7297959611903135e-05,0.0
2.7061819865709653,3.909822867869817e-05,4.6355970477666856e-05,4.0793154089737024e-05,5.678008733526505e-05,4.725084736433409e-05,0.0
2.708960407501736,3.904846206899079e-05,4.62967395892096e-05,4.073713066062721e-05,5.672160675004402e-05,4.7203796487177165e-05,0.0
2.7117388284325075,3.8998769327606674e-05,4.623759681826825e-05,4.068119438730881e-05,5.6663203528870355e-05,4.715680691934277e-05,0.0
2.7145172493632783,3.894915036055104e-05,4.6178542052303214e-05,4.06253451506127e-05,5.660487759366072e-05,4.710987859982041e-05,0.0
2.7172956702940496,3.8899605073968314e-05,4.611957517894154e-05,4.056958283154233e-05,5.654662886640097e-05,4.7063011467678525e-05,0.0
2.7200740912248205,3.8850133374142096e-05,4.6060696085976846e-05,4.051390731127392e-05,5.648845726914688e-05,4.7016205462064556e-05,0.0
2.7228525121555913,3.880073516749486e-05,4.6001904661369005e-05,4.045831847115646e-05,5.6430362724024875e-05,4.6969460522204786e-05,0.0
2.7256309330863626,3.8751410360587845e-05,4.5943200793244035e-05,4.040281619271185e-05,5.637234515323258e-05,4.692277658740427e-05,0.0
2.7284093540171335,3.87021588601209e-05,4.5884584369893874e-05,4.034740035763493e-05,5.631440447903956e-05,4.687615359704684e-05,0.0
2.7311877749479043,3.865298057293229e-05,4.582605527977621e-05,4.029207084779357e-05,5.6256540623787875e-05,4.682959149059498e-05,0.0
2.7339661958786756,3.8603875405998494e-05,4.5767613411514214e-05,4.023682754522866e-05,5.61987535098927e-05,4.678309020758978e-05,0.0
2.7367446168094465,3.855484326643412e-05,4.570925865389647e-05,4.018167033215428e-05,5.614104305984298e-05,4.673664968765088e-05,0.0
2.7395230377402173,3.850588406149169e-05,4.565099089587669e-05,4.012659909095758e-05,5.608340919620189e-05,4.6690269870476364e-05,0.0
2.7423014586709886,3.8456997698561414e-05,4.559281002657354e-05,4.007161370419895e-05,5.602585184160747e-05,4.664395069584273e-05,0.0
2.7450798796017595,3.840818408517117e-05,4.5534715935270454e-05,4.001671405461196e-05,5.596837091877324e-05,4.659769210360484e-05,0.0
2.7478583005325303,3.835944312898617e-05,4.5476708511415454e-05,3.996190002510341e-05,5.591096635048853e-05,4.6551494033695804e-05,0.0
2.7506367214633016,3.83107747378089e-05,4.5418787644620896e-05,3.990717149875331e-05,5.585363805961921e-05,4.650535642612694e-05,0.0
2.7534151423940725,3.826217881957893e-05,4.53609532246634e-05,3.985252835881498e-05,5.579638596910809e-05,4.645927922098769e-05,0.0
2.7561935633248438,3.82136552823727e-05,4.5303205141483495e-05,3.979797048871491e-05,5.57392100019754e-05,4.6413262358445594e-05,0.0
2.7589719842556146,3.816520403440342e-05,4.524554328518557e-05,3.974349777205286e-05,5.5682110081319345e-05,4.6367305778746174e-05,0.0
2.7617504051863855,3.811682498402085e-05,4.518796754603756e-05,3.968911009260179e-05,5.56250861303165e-05,4.632140942221289e-05,0.0
2.764528826117157,3.806851803971117e-05,4.513047781447084e-05,3.963480733430786e-05,5.556813807222226e-05,4.627557322924704e-05,0.0
2.7673072470479276,3.802028311009677e-05,4.507307398107999e-05,3.958058938129043e-05,5.551126583037138e-05,4.622979714032778e-05,0.0
2.7700856679786985,3.797212010393612e-05,4.501575593662261e-05,3.952645611784198e-05,5.545446932817827e-05,4.618408109601194e-05,0.0
2.77286408890947,3.792402893012359e-05,4.495852357201911e-05,3.947240742842813e-05,5.5397748489137496e-05,4.613842503693404e-05,0.0
2.7756425098402406,3.787600949768927e-05,4.490137677835256e-05,3.941844319768755e-05,5.534110323682418e-05,4.609282890380616e-05,0.0
2.7784209307710115,3.7828061715798824e-05,4.484431544686843e-05,3.9364563310431956e-05,5.5284533494894374e-05,4.604729263741795e-05,0.0
2.781199351701783,3.77801854937533e-05,4.478733946897442e-05,3.931076765164602e-05,5.5228039187085435e-05,4.600181617863647e-05,0.0
2.7839777726325536,3.773238074098899e-05,4.473044873624031e-05,3.925705610648736e-05,5.517162023721647e-05,4.595639946840618e-05,0.0
2.7867561935633245,3.768464736707724e-05,4.4673643140397727e-05,3.9203428560286465e-05,5.511527656918859e-05,4.591104244774888e-05,0.0
2.789534614494096,3.763698528172429e-05,4.46169225733399e-05,3.914988489854659e-05,5.505900810698535e-05,4.586574505776358e-05,0.0
2.7923130354248666,3.75893943947711e-05,4.4560286927121575e-05,3.9096425006943775e-05,5.500281477467304e-05,4.582050723962649e-05,0.0
2.795091456355638,3.754187461619323e-05,4.450373609395871e-05,3.904304877132668e-05,5.4946696496401086e-05,4.577532893459092e-05,0.0
2.797869877286409,3.749442585610058e-05,4.44472699662284e-05,3.898975607771659e-05,5.48906531964023e-05,4.5730210083987225e-05,0.0
2.8006482982171796,3.7447048024737306e-05,4.439088843646853e-05,3.893654681230727e-05,5.483468479899321e-05,4.568515062922272e-05,0.0
2.803426719147951,3.7399741032481626e-05,4.433459139737772e-05,3.888342086146493e-05,5.47787912285744e-05,4.564015051178163e-05,0.0
2.806205140078722,3.735250478984566e-05,4.427837874181507e-05,3.883037811172811e-05,5.472297240963081e-05,4.559520967322502e-05,0.0
2.8089835610094926,3.7305339207475255e-05,4.422225036279995e-05,3.877741844980759e-05,5.466722826673196e-05,4.555032805519068e-05,0.0
2.811761981940264,3.7258244196149814e-05,4.4166206153511813e-05,3.872454176258633e-05,5.461155872453229e-05,4.550550559939313e-05,0.0
2.814540402871035,3.7211219666782146e-05,4.411024600729006e-05,3.867174793711931e-05,5.455596370777143e-05,4.546074224762349e-05,0.0
2.8173188238018056,3.716426553041829e-05,4.405436981763375e-05,3.86190368606335e-05,5.4500443141274425e-05,4.541603794174942e-05,0.0
2.820097244732577,3.711738169823736e-05,4.399857747820147e-05,3.856640842052769e-05,5.4444996949952004e-05,4.53713926237151e-05,0.0
2.822875665663348,3.707056808155136e-05,4.3942868882811126e-05,3.851386250437244e-05,5.4389625058800885e-05,4.5326806235541103e-05,0.0
2.8256540865941187,3.702382459180507e-05,4.388724392543975e-05,3.846139899990993e-05,5.433432739290392e-05,4.528227871932431e-05,0.0
2.82843250752489,3.697715114057577e-05,4.383170250022326e-05,3.840901779505384e-05,5.427910387743038e-05,4.523781001723792e-05,0.0
2.831210928455661,3.693054763957322e-05,4.3776244501456376e-05,3.835671877788931e-05,5.422395443763621e-05,4.519340007153133e-05,0.0
2.833989349386432,3.68840140006394e-05,4.3720869823592305e-05,3.830450183667269e-05,5.416887899886417e-05,4.514904882453003e-05,0.0
2.836767770317203,3.683755013574836e-05,4.3665578361242615e-05,3.825236685983157e-05,5.4113877486544115e-05,4.5104756218635604e-05,0.0
2.839546191247974,3.679115595700608e-05,4.361037000917703e-05,3.8200313735964515e-05,5.4058949826193164e-05,4.506052219632563e-05,0.0
2.842324612178745,3.674483137665027e-05,4.35552446623232e-05,3.814834235384103e-05,5.4004095943415905e-05,4.5016346700153576e-05,0.0
2.845103033109516,3.6698576307050266e-05,4.350020221576661e-05,3.809645260240141e-05,5.394931576390462e-05,4.497222967274879e-05,0.0
2.847881454040287,3.665239066070678e-05,4.344524256475024e-05,3.804464437075658e-05,5.389460921343941e-05,4.49281710568164e-05,0.0
2.850659874971058,3.6606274350251835e-05,4.339036560467447e-05,3.799291754818798e-05,5.3839976217888384e-05,4.48841707951372e-05,0.0
2.853438295901829,3.656022728844852e-05,4.333557123109688e-05,3.7941272024147465e-05,5.3785416703207924e-05,4.484022883056769e-05,0.0
2.8562167168326,3.651424938819087e-05,4.328085933973205e-05,3.788970768825709e-05,5.3730930595442715e-05,4.4796345106039905e-05,0.0
2.858995137763371,3.646834056250367e-05,4.322622982645129e-05,3.783822443030903e-05,5.3676517820726e-05,4.475251956456136e-05,0.0
2.861773558694142,3.6422500724542367e-05,4.317168258728261e-05,3.778682214026542e-05,5.3622178305279717e-05,4.470875214921504e-05,0.0
2.8645519796249133,3.637672978759278e-05,4.311721751841034e-05,3.7735500708258184e-05,5.3567911975414596e-05,4.466504280315927e-05,0.0
2.867330400555684,3.6331027665071096e-05,4.306283451617512e-05,3.7684260024588965e-05,5.3513718757530437e-05,4.4621391469627654e-05,0.0
2.870108821486455,3.628539427052357e-05,4.3008533477073544e-05,3.7633099979728866e-05,5.345959857811607e-05,4.457779809192903e-05,0.0
2.8728872424172263,3.6239829517626406e-05,4.295431429775805e-05,3.758202046431837e-05,5.34055513637496e-05,4.4534262613447363e-05,0.0
2.875665663347997,3.619433332018566e-05,4.2900176875036765e-05,3.753102136916721e-05,5.3351577041098584e-05,4.449078497764174e-05,0.0
2.878444084278768,3.614890559213699e-05,4.2846121105873223e-05,3.7480102585254134e-05,5.3297675536920024e-05,4.44473651280462e-05,0.0
2.8812225052095393,3.6103546247545525e-05,4.279214688738624e-05,3.7429264003726815e-05,5.324384677806055e-05,4.440400300826975e-05,0.0
2.88400092614031,3.6058255200605744e-05,4.2738254116849684e-05,3.737850551590169e-05,5.3190090691456587e-05,4.436069856199627e-05,0.0
2.886779347071081,3.601303236564123e-05,4.2684442691692305e-05,3.732782701326376e-05,5.313640720413436e-05,4.431745173298443e-05,0.0
2.8895577680018523,3.59678776571046e-05,4.263071250949754e-05,3.727722838746645e-05,5.308279624321008e-05,4.4274262465067594e-05,0.0
2.892336188932623,3.5922790989577297e-05,4.257706346800334e-05,3.722670953033148e-05,5.3029257735890054e-05,4.4231130702153836e-05,0.0
2.895114609863394,3.5877772277769426e-05,4.252349546510191e-05,3.717627033384864e-05,5.297579160947068e-05,4.418805638822581e-05,0.0
2.8978930307941653,3.5832821436519606e-05,4.247000839883961e-05,3.712591069017569e-05,5.292239779133866e-05,4.414503946734063e-05,0.0
2.900671451724936,3.5787938380794816e-05,4.241660216741671e-05,3.707563049163813e-05,5.286907620897104e-05,4.410207988362993e-05,0.0
2.9034498726557074,3.5743123025690214e-05,4.236327666918721e-05,3.702542963072908e-05,5.281582678993525e-05,4.405917758129967e-05,0.0
2.9062282935864783,3.5698375286429025e-05,4.231003180265865e-05,3.697530800010913e-05,5.276264946188928e-05,4.401633250463014e-05,0.0
2.909006714517249,3.5653695078362305e-05,4.2256867466491945e-05,3.692526549260607e-05,5.270954415258167e-05,4.3973544597975854e-05,0.0
2.9117851354480204,3.5609082316968845e-05,4.220378355950111e-05,3.687530200121484e-05,5.265651078985162e-05,4.393081380576551e-05,0.0
2.9145635563787913,3.556453691785502e-05,4.215077998065321e-05,3.682541741909727e-05,5.2603549301629096e-05,4.3888140072501873e-05,0.0
2.917341977309562,3.5520058796754546e-05,4.209785662906806e-05,3.677561163958196e-05,5.255065961593483e-05,4.384552334276177e-05,0.0
2.9201203982403334,3.5475647869528406e-05,4.204501340401806e-05,3.6725884556164066e-05,5.2497841660880384e-05,4.3802963561195966e-05,0.0
2.9228988191711043,3.5431304052164685e-05,4.199225020492802e-05,3.6676236062505175e-05,5.244509536466831e-05,4.376046067252911e-05,0.0
2.925677240101875,3.538702726077836e-05,4.1939566931374994e-05,3.662666605243308e-05,5.2392420655592054e-05,4.371801462155968e-05,0.0
2.9284556610326464,3.53428174116112e-05,4.1886963483088016e-05,3.657717441994161e-05,5.2339817462036154e-05,4.3675625353159885e-05,0.0
2.9312340819634173,3.529867442103155e-05,4.183443975994801e-05,3.652776105919049e-05,5.2287285712476175e-05,4.363329281227564e-05,0.0
2.934012502894188,3.525459820553424e-05,4.178199566198754e-05,3.647842586450512e-05,5.2234825335478856e-05,4.359101694392644e-05,0.0
2.9367909238249594,3.521058868174036e-05,4.17296310893906e-05,3.642916873037639e-05,5.218243625970203e-05,4.354879769320534e-05,0.0
2.9395693447557303,3.5166645766397165e-05,4.1677345942492495e-05,3.637998955146056e-05,5.2130118413894796e-05,4.350663500527885e-05,0.0
2.9423477656865016,3.5122769376377874e-05,4.162514012177963e-05,3.633088822257901e-05,5.207787172689747e-05,4.346452882538688e-05,0.0
2.9451261866172724,3.507895942868154e-05,4.157301352788931e-05,3.6281864638718107e-05,5.2025696127641666e-05,4.342247909884269e-05,0.0
2.9479046075480433,3.503521584043287e-05,4.1520966061609495e-05,3.623291869502897e-05,5.197359154515027e-05,4.338048577103278e-05,0.0
2.9506830284788146,3.499153852888207e-05,4.1468997623878754e-05,3.618405028682733e-05,5.1921557908537565e-05,4.3338548787416834e-05,0.0
2.9534614494095854,3.494792741140475e-05,4.1417108115785984e-05,3.613525930959336e-05,5.1869595147009136e-05,4.329666809352772e-05,0.0
2.9562398703403563,3.490438240550166e-05,4.136529743857018e-05,3.608654565897143e-05,5.1817703189862e-05,4.3254843634971265e-05,0.0
2.9590182912711276,3.4860903428798644e-05,4.1313565493620384e-05,3.6037909230769946e-05,5.176588196648457e-05,4.321307535742636e-05,0.0
2.9617967122018984,3.481749039904639e-05,4.1261912182475405e-05,3.5989349920961195e-05,5.17141314063567e-05,4.3171363206644763e-05,0.0
2.9645751331326693,3.477414323412037e-05,4.121033740682359e-05,3.594086762568114e-05,5.166245143904969e-05,4.3129707128451104e-05,0.0
2.9673535540634406,3.473086185202058e-05,4.115884106850278e-05,3.5892462241229195e-05,5.161084199422627e-05,4.308810706874278e-05,0.0
2.9701319749942114,3.468764617087147e-05,4.1107423069500024e-05,3.5844133664068106e-05,5.1559303001640704e-05,4.3046562973489896e-05,0.0
2.9729103959249823,3.464449610892178e-05,4.105608331195138e-05,3.579588179082369e-05,5.150783439113867e-05,4.3005074788735215e-05,0.0
2.9756888168557536,3.4601411584544315e-05,4.10048216981418e-05,3.5747706518284695e-05,5.145643609265738e-05,4.296364246059403e-05,0.0
2.9784672377865244,3.455839251623589e-05,4.0953638130504925e-05,3.569960774340261e-05,5.140510803622554e-05,4.2922265935254185e-05,0.0
2.9812456587172957,3.4515438822617096e-05,4.090253251162283e-05,3.565158536329144e-05,5.1353850151963335e-05,4.28809451589759e-05,0.0
2.9840240796480666,3.447255042243219e-05,4.085150474422597e-05,3.560363927522759e-05,5.1302662370082466e-05,4.283968007809183e-05,0.0
2.9868025005788374,3.4429727234548946e-05,4.0800554731192875e-05,3.555576937664952e-05,5.1251544620886144e-05,4.2798470639006885e-05,0.0
2.9895809215096087,3.4386969177958454e-05,4.074968237555001e-05,3.5507975565157755e-05,5.1200496834769016e-05,4.275731678819817e-05,0.0
2.9923593424403796,3.434427617177503e-05,4.069888758047167e-05,3.5460257738514534e-05,5.1149518942217324e-05,4.2716218472215026e-05,0.0
2.9951377633711505,3.430164813523602e-05,4.064817024927963e-05,3.541261579464371e-05,5.1098610873808695e-05,4.267517563767882e-05,0.0
2.9979161843019217,3.4259084987701655e-05,4.059753028544309e-05,3.5365049631630516e-05,5.10477725602123e-05,4.263418823128296e-05,0.0
3.0006946052326926,3.4216586648654926e-05,4.054696759257849e-05,3.531755914772137e-05,5.0997003932188735e-05,4.259325619979285e-05,0.0
3.0034730261634635,3.417415303770138e-05,4.049648207444933e-05,3.527014424132372e-05,5.094630492059009e-05,4.255237949004572e-05,0.0
3.0062514470942348,3.413178407456902e-05,4.044607363496581e-05,3.5222804811005785e-05,5.089567545635985e-05,4.251155804895064e-05,0.0
3.0090298680250056,3.408947967910814e-05,4.039574217818493e-05,3.517554075549643e-05,5.0845115470532975e-05,4.247079182348844e-05,0.0
3.0118082889557765,3.404723977129114e-05,4.0345487608310155e-05,3.512835197368498e-05,5.07946248942358e-05,4.243008076071162e-05,0.0
3.0145867098865478,3.400506427121242e-05,4.029530982969119e-05,3.508123836462087e-05,5.074420365868607e-05,4.23894248077443e-05,0.0
3.0173651308173186,3.3962953099088216e-05,4.024520874682391e-05,3.503419982751373e-05,5.069385169519289e-05,4.234882391178215e-05,0.0
3.02014355174809,3.392090617525641e-05,4.019518426435012e-05,3.4987236261732904e-05,5.064356893515672e-05,4.230827802009231e-05,0.0
3.0229219726788608,3.387892342017647e-05,4.0145236287057414e-05,3.494034756680745e-05,5.0593355310069366e-05,4.226778708001334e-05,0.0
3.0257003936096316,3.383700475442918e-05,4.009536471987887e-05,3.489353364242584e-05,5.05432107515139e-05,4.222735103895514e-05,0.0
3.028478814540403,3.3795150098716595e-05,4.004556946789306e-05,3.484679438843583e-05,5.049313519116469e-05,4.2186969844398854e-05,0.0
3.0312572354711738,3.3753359373861846e-05,3.9995850436323765e-05,3.480012970484422e-05,5.044312856078735e-05,4.214664344389691e-05,0.0
3.0340356564019446,3.3711632500808994e-05,3.994620753053976e-05,3.4753539491816696e-05,5.0393190792238755e-05,4.21063717850728e-05,0.0
3.036814077332716,3.366996940062284e-05,3.98966406560547e-05,3.470702364967759e-05,5.034332181746689e-05,4.206615481562113e-05,0.0
3.0395924982634868,3.3628369994488895e-05,3.9847149718526964e-05,3.4660582078909734e-05,5.029352156851099e-05,4.202599248330751e-05,0.0
3.0423709191942576,3.3586834203713065e-05,3.979773462375936e-05,3.461421468015421e-05,5.024378997750137e-05,4.198588473596848e-05,0.0
3.045149340125029,3.3545361949721664e-05,3.974839527769908e-05,3.456792135421021e-05,5.019412697665942e-05,4.194583152151145e-05,0.0
3.0479277610557998,3.350395315406115e-05,3.969913158643744e-05,3.4521702002034814e-05,5.014453249829765e-05,4.190583278791465e-05,0.0
3.0507061819865706,3.346260773839804e-05,3.964994345620973e-05,3.447555652474278e-05,5.009500647481956e-05,4.1865888483227034e-05,0.0
3.053484602917342,3.342132562451871e-05,3.960083079339503e-05,3.442948482360635e-05,5.004554883871963e-05,4.182599855556822e-05,0.0
3.0562630238481128,3.3380106734329324e-05,3.955179350451603e-05,3.4383486800055106e-05,4.9996159522583335e-05,4.1786162953128465e-05,0.0
3.059041444778884,3.33389509898556e-05,3.9502831496238855e-05,3.43375623556757e-05,4.9946838459087004e-05,4.174638162416852e-05,0.0
3.061819865709655,3.329785831324272e-05,3.945394467537288e-05,3.429171139221171e-05,4.989758558099788e-05,4.1706654517019654e-05,0.0
3.0645982866404258,3.325682862675518e-05,3.940513294887063e-05,3.4245933811563416e-05,4.9848400821174016e-05,4.1666981580083494e-05,0.0
3.067376707571197,3.32158618527766e-05,3.9356396223827423e-05,3.420022951578759e-05,4.9799284112564274e-05,4.1627362761832034e-05,0.0
3.070155128501968,3.3174957913809626e-05,3.930773440748138e-05,3.415459840709741e-05,4.975023538820822e-05,4.158779801080753e-05,0.0
3.0729335494327388,3.313411673247576e-05,3.92591474072132e-05,3.4109040387862056e-05,4.970125458123618e-05,4.154828727562246e-05,0.0
3.07571197036351,3.3093338231515214e-05,3.921063513054588e-05,3.4063555360606714e-05,4.96523416248691e-05,4.150883050495941e-05,0.0
3.078490391294281,3.305262233378677e-05,3.916219748514467e-05,3.4018143228012294e-05,4.9603496452418535e-05,4.146942764757107e-05,0.0
3.081268812225052,3.301196896226765e-05,3.9113834378816876e-05,3.3972803892915214e-05,4.955471899728661e-05,4.1430078652280105e-05,0.0
3.084047233155823,3.297137804005331e-05,3.906554571951159e-05,3.392753725830722e-05,4.950600919296596e-05,4.1390783467979154e-05,0.0
3.086825654086594,3.293084949035739e-05,3.9017331415319636e-05,3.388234322733526e-05,4.945736697303973e-05,4.1351542043630715e-05,0.0
3.089604075017365,3.289038323651148e-05,3.896919137447333e-05,3.3837221703301166e-05,4.940879227118144e-05,4.1312354328267106e-05,0.0
3.092382495948136,3.2849979201965006e-05,3.892112550534627e-05,3.379217258966155e-05,4.9360285021154974e-05,4.1273220270990354e-05,0.0
3.095160916878907,3.2809637310285136e-05,3.8873133716453294e-05,3.374719579002757e-05,4.931184515681458e-05,4.123413982097222e-05,0.0
3.0979393378096782,3.2769357485156546e-05,3.8825215916450153e-05,3.370229120816473e-05,4.926347261210473e-05,4.119511292745402e-05,0.0
3.100717758740449,3.272913965038133e-05,3.8777372014133466e-05,3.365745874799272e-05,4.921516732106014e-05,4.115613953974665e-05,0.0
3.10349617967122,3.2688983729878856e-05,3.87296019184404e-05,3.361269831358519e-05,4.9166929217805664e-05,4.1117219607230485e-05,0.0
3.1062746006019912,3.26488896476856e-05,3.868190553844871e-05,3.356800980916953e-05,4.9118758236556285e-05,4.107835307935531e-05,0.0
3.109053021532762,3.2608857327955044e-05,3.863428278337633e-05,3.3523393139126746e-05,4.9070654311617036e-05,4.103953990564027e-05,0.0
3.111831442463533,3.256888669495746e-05,3.8586733562581345e-05,3.347884820799118e-05,4.902261737738294e-05,4.100078003567377e-05,0.0
3.1146098633943042,3.252897767307984e-05,3.8539257785561816e-05,3.3434374920450424e-05,4.897464736833898e-05,4.0962073419113445e-05,0.0
3.117388284325075,3.248913018682571e-05,3.849185536195557e-05,3.338997318134497e-05,4.892674421906001e-05,4.092342000568612e-05,0.0
3.120166705255846,3.244934416081501e-05,3.844452620154e-05,3.334564289566818e-05,4.887890786421072e-05,4.0884819745187654e-05,0.0
3.1229451261866172,3.240961951978393e-05,3.839727021423196e-05,3.330138396856595e-05,4.8831138238545584e-05,4.0846272587482976e-05,0.0
3.125723547117388,3.2369956188584794e-05,3.8350087310087576e-05,3.325719630533665e-05,4.8783435276908786e-05,4.080777848250595e-05,0.0
3.128501968048159,3.2330354092185895e-05,3.830297739930203e-05,3.321307981143078e-05,4.8735798914234166e-05,4.076933738025934e-05,0.0
3.1312803889789302,3.229081315567137e-05,3.825594039220944e-05,3.316903439245091e-05,4.868822908554515e-05,4.0730949230814764e-05,0.0
3.134058809909701,3.2251333304241025e-05,3.820897619928269e-05,3.312505995415141e-05,4.8640725725954736e-05,4.069261398431256e-05,0.0
3.1368372308404724,3.221191446321026e-05,3.816208473113321e-05,3.308115640243825e-05,4.859328877066535e-05,4.0654331590961815e-05,0.0
3.1396156517712432,3.2172556558009846e-05,3.811526589851084e-05,3.303732364336889e-05,4.854591815496891e-05,4.061610200104022e-05,0.0
3.142394072702014,3.213325951418587e-05,3.806851961230371e-05,3.299356158315196e-05,4.8498613814246605e-05,4.057792516489407e-05,0.0
3.1451724936327854,3.209402325739949e-05,3.802184578353794e-05,3.2949870128147146e-05,4.845137568396899e-05,4.053980103293814e-05,0.0
3.1479509145635562,3.205484771342689e-05,3.797524432337763e-05,3.2906249184865016e-05,4.84042036996958e-05,4.0501729555655665e-05,0.0
3.150729335494327,3.2015732808159116e-05,3.7928715143124556e-05,3.2862698659966765e-05,4.8357097797076005e-05,4.046371068359826e-05,0.0
3.1535077564250984,3.197667846760189e-05,3.788225815421807e-05,3.281921846026404e-05,4.831005791184759e-05,4.042574436738584e-05,0.0
3.1562861773558692,3.193768461787552e-05,3.783587326823494e-05,3.2775808492718775e-05,4.826308397983768e-05,4.0387830557706606e-05,0.0
3.15906459828664,3.189875118521476e-05,3.7789560396889145e-05,3.2732468664442965e-05,4.821617593696232e-05,4.034996920531693e-05,0.0
3.1618430192174114,3.1859878095968605e-05,3.774331945203172e-05,3.2689198882698476e-05,4.816933371922649e-05,4.03121602610413e-05,0.0
