Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,Z
2180000.0,20000.0,0.0023,46.0,5060.0,0.8641058552779044,1.0,1.0
2200000.0,20000.0,0.0023,46.0,5106.0,0.8629487288796636,1.0,1.0
2220000.0,20000.0,0.0023,46.0,5152.0,0.861793151992392,1.0,1.0
2240000.0,20000.0,0.0023,46.0,5198.0,0.8606391225411358,1.0,1.0
2260000.0,20000.0,0.0023,46.0,5244.0,0.8594866384537193,1.0,1.0
2280000.0,20000.0,0.0023,46.0,5290.0,0.8583356976607418,1.0,1.0
2300000.0,20000.0,0.0023,46.0,5336.0,0.8571862980955736,1.0,1.0
2320000.0,20000.0,0.0023,46.0,5382.0,0.8560384376943524,1.0,1.0
2340000.0,20000.0,0.0023,46.0,5428.0,0.8548921143959801,1.0,1.0
2360000.0,20000.0,0.0023,46.0,5474.0,0.853747326142118,1.0,1.0
2380000.0,20000.0,0.0023,46.0,5520.0,0.8526040708771842,1.0,1.0
2400000.0,20000.0,0.0023,46.0,5566.0,0.851462346548349,1.0,1.0
2420000.0,20000.0,0.0023,46.0,5612.0,0.8503221511055322,1.0,1.0
2440000.0,20000.0,0.0023,46.0,5658.0,0.8491834825013984,1.0,1.0
2460000.0,20000.0,0.0023,46.0,5704.0,0.8480463386913538,1.0,1.0
2480000.0,20000.0,0.0023,46.0,5750.0,0.846910717633543,1.0,1.0
2500000.0,20000.0,0.0023,46.0,5796.0,0.8457766172888441,1.0,1.0
2520000.0,20000.0,0.0023,46.0,5842.0,0.8446440356208665,1.0,1.0
2540000.0,20000.0,0.0023,46.0,5888.0,0.8435129705959463,1.0,1.0
2560000.0,20000.0,0.0023,46.0,5934.0,0.8423834201831427,1.0,1.0
2580000.0,20000.0,0.0023,46.0,5980.0,0.8412553823542347,1.0,1.0
2600000.0,20000.0,0.0023,46.0,6026.0,0.8401288550837174,1.0,1.0
2620000.0,20000.0,0.0023,46.0,6072.0,0.8390038363487977,1.0,1.0
2640000.0,20000.0,0.0023,46.0,6118.0,0.8378803241293924,1.0,1.0
2660000.0,20000.0,0.0023,46.0,6164.0,0.8367583164081219,1.0,1.0
2680000.0,20000.0,0.0023,46.0,6210.0,0.8356378111703093,1.0,1.0
2700000.0,20000.0,0.0023,46.0,6256.0,0.834518806403975,1.0,1.0
2720000.0,20000.0,0.0023,46.0,6302.0,0.8334013000998335,1.0,1.0
2740000.0,20000.0,0.0023,46.0,6348.0,0.8322852902512905,1.0,1.0
2760000.0,20000.0,0.0023,46.0,6394.0,0.8311707748544385,1.0,1.0
