Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),FM_Power_SRAM_Core_LR_TID,FM_Power_SRAM_Control_LR_TID,FM_Power_SRAM_IO_LR_TID,FM_Power_SRAM_Power_DFF_TID,FM_Power_SRAM_Core_LR_SEL,FM_Power_SRAM_Control_LR_SEL,FM_Power_SRAM_IO_LR_SEL,FM_Power_SRAM_Power_DFF_SEL,FM_DUT_ThermalDamage,FM_DUT_Open,FM_DUT_Short,FM_DUT_SEL,FM_DUT_TID,FM_Power_uC_LT_LS_SEL,FM_Power_uC_LT_LS_TID,FM_Power_SRAM_IO_LS_SEL,FM_Power_SRAM_IO_LS_TID,FM_Power_SRAM_Core_LS_SEL,FM_Power_SRAM_Core_LS_TID,FM_Power_SRAM_Control_LS_SEL,FM_Power_SRAM_Control_LS_TID,FM_Logic_Translation_Address_TID,FM_Logic_Translation_Address_SEL,FM_Logic_Translation_Control_TID,FM_Logic_Translation_Control_SEL,FM_Logic_Translation_Data_TID,FM_Logic_Translation_Data_SEL,FM_Logic_Translation_DataIn_TID,FM_Logic_Translation_DataIn_SEL,FM_Logic_Translation_DataOut_TID,FM_Logic_Translation_DataOut_SEL,FM_Power_DFF_LS_SEL,FM_Power_DFF_LS_TID,FM_Control_uC_SEFI,FM_Control_uC_TID,FM_Control_uC_SEL,LC_VUC,FM_Power_uC_LT_WDT_TID,FM_Power_uC_LT_WDT_SEL,FM_Control_Program_Mem_TID,FM_Control_Program_Mem_SEL,LF_DisconnectPower,FMAND_Power_uC_LT_WDT_TID,FMAND_Power_uC_LT_WDT_SEL,FMAND_Power_uC_LT_LS_SEL,FMAND_Power_uC_LT_LS_TID,FMAND_Power_SRAM_IO_LS_SEL,FMAND_Power_SRAM_IO_LS_TID,FMAND_Power_SRAM_Core_LS_SEL,FMAND_Power_SRAM_Core_LS_TID,FMAND_Power_SRAM_Control_LS_SEL,FMAND_Power_SRAM_Control_LS_TID,FMAND_Power_DFF_LS_SEL,FMAND_Power_DFF_LS_TID,LC_Power_uC_LT_WDT,LC_Power_uC_LT_LS,LC_Power_SRAM_IO_LS,LC_Power_SRAM_Core_LS,LC_Power_SRAM_Control_LS,LC_Power_DFF_LS,LF_Detect_and_Mitigate_SEL,FMAND_Logic_Translation_Address_TID,FMAND_Logic_Translation_Address_SEL,FMAND_Logic_Translation_Control_TID,FMAND_Logic_Translation_Control_SEL,FMAND_Logic_Translation_Data_TID,FMAND_Logic_Translation_Data_SEL,FMAND_Logic_Translation_DataIn_TID,FMAND_Logic_Translation_DataIn_SEL,FMAND_Logic_Translation_DataOut_TID,FMAND_Logic_Translation_DataOut_SEL,FMAND_Control_uC_TID,FMAND_Control_uC_SEL,Control_out_of_spec_data,FMAND_Control_Program_Mem_TID,FMAND_Control_Program_Mem_SEL,FMAND_Power_SRAM_Core_LR_SEL,FMAND_Power_SRAM_Control_LR_SEL,FMAND_Power_SRAM_IO_LR_SEL,FMAND_Power_SRAM_Power_DFF_SEL,FMAND_DUT_SEL,FMAND_DUT_TID,LC_Logic_Translation,LC_Control_Program_Mem,LC_Power,LC_DUT,LF_Memory_Logic_Translation,LF_Detect_and_Mitigate_SEFI,LF_Provide_Regulated_Power,LF_DUT,LF_Detect_and_Mitigate_Radiation_Effects,FMAND_Control_uC_SEFI,LC_Control,LF_Memory_Control,LF_Read_and_Write_to_Memory,LF_Run_Experiment,LF_Count_Number_of_Upsets,root
575000.0,1000.0,0.001,1.0,576.0,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9936445685005793,0.9999596084904564,0.9999596084904564,0.9999596084904564,0.9999596084904564,0.9999596084904564,0.9999596084904564,1.0,0.9968172192034903,0.9968172192034903,0.9936445685005793,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9999999356188841,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9968172192034903,0.9999999999999989,0.9999898699064014,0.9999999999999997,0.9999999999996733,0.9999999999999989,0.9999999995908302,0.9999999999999997,0.9999999999996733,0.9999999999999999,0.9968172187956227,0.9999999677581284,0.9999999999999979,1.0,1.0,1.0,0.9999999999999999
576000.0,1000.0,0.001,1.0,577.0,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.993707706307417,0.993707706307417,0.993707706307417,0.993707706307417,0.993707706307417,0.993707706307417,0.993707706307417,0.993707706307417,0.993707706307417,0.993707706307417,0.993707706307417,0.993707706307417,0.9999604070400864,0.9999604070400864,0.9999604070400864,0.9999604070400864,0.9999604070400864,0.9999604070400864,1.0,0.9968488884015556,0.9968488884015556,0.993707706307417,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9999999375206428,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,0.9968488884015556,1.0,0.999990070495694,1.0,0.9999999999996894,1.0,0.9999999996068615,1.0,0.9999999999996894,1.0,0.9968488880096559,0.99999996871102,0.999999999999998,1.0,1.0,1.0,1.0
577000.0,1000.0,0.001,1.0,578.0,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.996880242485835,0.9968802424858348,0.993770217858617,0.993770217858617,0.993770217858617,0.993770217858617,0.993770217858617,0.993770217858617,0.993770217858617,0.993770217858617,0.993770217858617,0.993770217858617,0.993770217858617,0.993770217858617,0.9999611898144707,0.9999611898144707,0.9999611898144707,0.9999611898144707,0.9999611898144707,0.9999611898144707,0.9999999999999999,0.9968802424858348,0.9968802424858348,0.9937702178586169,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9999999393662349,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9968802424858348,0.9999999999999997,0.9999902671130529,1.0,0.9999999999997045,0.9999999999999997,0.9999999996222649,1.0,0.9999999999997045,1.0000000000000002,0.9968802421092783,0.9999999696357494,0.999999999999998,1.0,1.0,1.0,0.9999999999999999
578000.0,1000.0,0.001,1.0,579.0,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9969112845917633,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9938321093463997,0.9999619571248853,0.9999619571248853,0.9999619571248853,0.9999619571248853,0.9999619571248853,0.9999619571248853,1.0000000000000002,0.9969112845917635,0.9969112845917635,0.9938321093463997,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9999999411573186,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9969112845917635,0.9999999999999993,0.9999904598371269,1.0,0.9999999999997192,0.9999999999999993,0.9999999996370645,1.0,0.9999999999997192,1.0,0.9969112842299489,0.9999999705331483,0.9999999999999983,1.0,1.0,1.0,1.0
579000.0,1000.0,0.001,1.0,580.0,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9938933869021448,0.9999627092764731,0.9999627092764731,0.9999627092764731,0.9999627092764731,0.9999627092764731,0.9999627092764731,1.0,0.9969420178235767,0.9969420178235767,0.9938933869021448,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9999999428955038,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9969420178235767,0.9999999999999997,0.9999906487450086,1.0000000000000002,0.9999999999997324,0.9999999999999997,0.9999999996512849,1.0000000000000002,0.9999999999997324,1.0,0.996942017475928,0.9999999714040257,0.9999999999999982,1.0,1.0,1.0,1.0
580000.0,1000.0,0.001,1.0,581.0,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546241,0.9969724452546243,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9939540565969847,0.9999634465683674,0.9999634465683674,0.9999634465683674,0.9999634465683674,0.9999634465683674,0.9999634465683674,1.0,0.9969724452546243,0.9969724452546243,0.9939540565969847,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9999999445823525,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9969724452546243,0.9999999999999992,0.9999908339122638,1.0000000000000002,0.9999999999997458,0.9999999999999992,0.9999999996649482,1.0000000000000002,0.9999999999997458,1.0,0.9969724449205868,0.9999999722491645,0.9999999999999986,1.0,1.0,1.0,1.0
581000.0,1000.0,0.001,1.0,582.0,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9940141244423869,0.9999641692938087,0.9999641692938087,0.9999641692938087,0.9999641692938087,0.9999641692938087,0.9999641692938087,1.0,0.9970025699276742,0.9970025699276742,0.9940141244423869,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9999999462193799,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9970025699276742,0.9999999999999993,0.9999910154129616,1.0,0.999999999999758,0.9999999999999993,0.9999999996780758,1.0,0.999999999999758,1.0,0.997002569606715,0.9999999730693256,0.9999999999999986,1.0,1.0,1.0,1.0
582000.0,1000.0,0.001,1.0,583.0,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.9970323948552191,0.997032394855219,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9940735963907334,0.9999648777402601,0.9999648777402601,0.9999648777402601,0.9999648777402601,0.9999648777402601,0.9999648777402601,1.0,0.997032394855219,0.997032394855219,0.9940735963907334,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.9999999478080582,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.997032394855219,0.9999999999999999,0.9999911933197049,0.9999999999999999,0.9999999999997699,0.9999999999999999,0.9999999996906895,0.9999999999999999,0.9999999999997699,1.0,0.9970323945468266,0.9999999738652477,0.9999999999999987,0.9999999999999999,1.0,1.0,0.9999999999999999
583000.0,1000.0,0.001,1.0,584.0,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9941324783358947,0.9999655721895212,0.9999655721895212,0.9999655721895212,0.9999655721895212,0.9999655721895212,0.9999655721895212,1.0,0.9970619230197765,0.9970619230197765,0.9941324783358947,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9999999493498141,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9970619230197765,0.9999999999999996,0.9999913677036584,0.9999999999999996,0.9999999999997811,0.9999999999999996,0.999999999702809,0.9999999999999996,0.9999999999997811,1.0,0.9970619227234586,0.9999999746376463,0.9999999999999987,1.0,1.0,1.0,1.0000000000000002
584000.0,1000.0,0.001,1.0,585.0,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9941907761137966,0.9999662529178399,0.9999662529178399,0.9999662529178399,0.9999662529178399,0.9999662529178399,0.9999662529178399,1.0,0.9970911573741874,0.9970911573741874,0.9941907761137966,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9999999508460338,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9970911573741874,0.9999999999999996,0.9999915386345781,1.0,0.9999999999997917,0.9999999999999996,0.9999999997144536,1.0,0.9999999999997917,0.9999999999999999,0.9970911570894715,0.9999999753872173,0.9999999999999989,1.0,1.0,1.0,1.0
585000.0,1000.0,0.001,1.0,586.0,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9942484955029841,0.9999669201960208,0.9999669201960208,0.9999669201960208,0.9999669201960208,0.9999669201960208,0.9999669201960208,1.0,0.9971201008419117,0.9971201008419117,0.9942484955029841,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9999999522980618,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,0.9971201008419117,1.0,0.9999917061808392,0.9999999999999996,0.9999999999998019,1.0,0.999999999725642,0.9999999999999996,0.9999999999998019,1.0,0.9971201005683439,0.9999999761146349,0.9999999999999989,1.0,1.0,1.0,0.9999999999999999
586000.0,1000.0,0.001,1.0,587.0,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9943056422251787,0.9999675742895323,0.9999675742895323,0.9999675742895323,0.9999675742895323,0.9999675742895323,0.9999675742895323,1.0,0.9971487563173204,0.9971487563173204,0.9943056422251787,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.999999953707203,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9971487563173204,0.9999999999999999,0.9999918704094621,1.0,0.9999999999998116,0.9999999999999999,0.9999999997363921,1.0,0.9999999999998116,1.0,0.9971487560544641,0.9999999768205542,0.9999999999999989,1.0,1.0,1.0,1.0
587000.0,1000.0,0.001,1.0,588.0,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659847,0.9971771266659848,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9943622219458292,0.9999682154586118,0.9999682154586118,0.9999682154586118,0.9999682154586118,0.9999682154586118,0.9999682154586118,0.9999999999999999,0.9971771266659846,0.9971771266659846,0.9943622219458292,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9999999550747238,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,0.9971771266659846,1.0,0.9999920313861402,1.0000000000000004,0.9999999999998208,1.0,0.9999999997467213,1.0000000000000004,0.9999999999998208,1.0,0.9971771264134209,0.9999999775056104,0.999999999999999,1.0,1.0,1.0,0.9999999999999999
588000.0,1000.0,0.001,1.0,589.0,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9944182402746599,0.9999688439583687,0.9999688439583687,0.9999688439583687,0.9999688439583687,0.9999688439583687,0.9999688439583687,1.0,0.9972052147249632,0.9972052147249632,0.9944182402746599,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.999999956401853,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9972052147249632,0.9999999999999999,0.9999921891752666,1.0,0.9999999999998295,0.9999999999999999,0.9999999997566458,1.0,0.9999999999998295,0.9999999999999999,0.9972052144822889,0.9999999781704203,0.999999999999999,0.9999999999999999,1.0,1.0,1.0
