  0.9994837, -0.0000000, -0.0321311,  0.0000000,  1.0000000, -0.0000002,  0.0321311,  0.0000002,  0.9994837,  0.0000000,  0.0000000,  9.5876295,  0.6352015,  0.2962386, -0.7132754
  0.9979467, -0.0000000, -0.0640493,  0.0000000,  1.0000000, -0.0000004,  0.0640493,  0.0000004,  0.9979467, -0.0000000,  0.0000000,  9.5665557,  0.6019702,  0.2962355, -0.7415366
  0.9954247, -0.0000001, -0.0955494,  0.0000000,  1.0000000, -0.0000007,  0.0955494,  0.0000007,  0.9954247,  0.0000000,  0.0000000,  9.5319319,  0.5677988,  0.2962324, -0.7680175
  0.9919741, -0.0000001, -0.1264415,  0.0000000,  1.0000000, -0.0000009,  0.1264415,  0.0000009,  0.9919741,  0.0000000,  0.0000000,  9.4844732,  0.5329400,  0.2962294, -0.7926053
  0.9876690, -0.0000002, -0.1565566,  0.0000000,  1.0000000, -0.0000011,  0.1565566,  0.0000011,  0.9876690,  0.0000000,  0.0000000,  9.4251187,  0.4976468,  0.2962263, -0.8152286
  0.9825969, -0.0000002, -0.1857508,  0.0000000,  1.0000000, -0.0000013,  0.1857508,  0.0000013,  0.9825969, -0.0000000,  0.0000000,  9.3549784,  0.4621638,  0.2962232, -0.8358567
  0.9768539, -0.0000003, -0.2139077,  0.0000000,  1.0000000, -0.0000015,  0.2139077,  0.0000014,  0.9768539,  0.0000000,  0.0000000,  9.2752757,  0.4267196,  0.2962201, -0.8544964
  0.9705402, -0.0000004, -0.2409391, -0.0000000,  1.0000000, -0.0000016,  0.2409391,  0.0000016,  0.9705402,  0.0000000,  0.0000000,  9.1872916,  0.3915208,  0.2962170, -0.8711871
  0.9637564, -0.0000005, -0.2667840,  0.0000000,  1.0000000, -0.0000017,  0.2667840,  0.0000017,  0.9637564,  0.0000000,  0.0000000,  9.0923138,  0.3567489,  0.2962139, -0.8859952
  0.9565994, -0.0000005, -0.2914062,  0.0000000,  1.0000000, -0.0000019,  0.2914062,  0.0000018,  0.9565994,  0.0000000,  0.0000000,  8.9915944,  0.3225576,  0.2962108, -0.8990082
  0.9491608, -0.0000006, -0.3147917,  0.0000000,  1.0000000, -0.0000019,  0.3147917,  0.0000018,  0.9491608, -0.0000000,  0.0000000,  8.8863170,  0.2890732,  0.2962077, -0.9103284
  0.9415241, -0.0000007, -0.3369455,  0.0000000,  1.0000000, -0.0000020,  0.3369455,  0.0000019,  0.9415241,  0.0000000,  0.0000000,  8.7775736,  0.2563952,  0.2962045, -0.9200676
  0.9337646, -0.0000007, -0.3578878,  0.0000000,  1.0000000, -0.0000020,  0.3578878,  0.0000019,  0.9337646,  0.0000000,  0.0000000,  8.6663506,  0.2245989,  0.2962013, -0.9283427
  0.9259481, -0.0000008, -0.3776509, -0.0000000,  1.0000000, -0.0000021,  0.3776509,  0.0000019,  0.9259481,  0.0000000, -0.0000000,  8.5535226,  0.1937373,  0.2961982, -0.9352714
  0.9181315, -0.0000008, -0.3962760,  0.0000000,  1.0000000, -0.0000021,  0.3962760,  0.0000019,  0.9181315, -0.0000000,  0.0000000,  8.4398512,  0.1638444,  0.2961950, -0.9409695
  0.9103629, -0.0000009, -0.4138108,  0.0000000,  1.0000000, -0.0000021,  0.4138108,  0.0000019,  0.9103629, -0.0000000,  0.0000000,  8.3259898,  0.1349377,  0.2961917, -0.9455487
  0.9026825, -0.0000009, -0.4303072, -0.0000000,  1.0000000, -0.0000021,  0.4303072,  0.0000019,  0.9026825, -0.0000000,  0.0000000,  8.2124900,  0.1070217,  0.2961885, -0.9491147
  0.8951230, -0.0000009, -0.4458193, -0.0000000,  1.0000000, -0.0000020,  0.4458193,  0.0000018,  0.8951230,  0.0000000,  0.0000000,  8.0998109,  0.0800897,  0.2961853, -0.9517667
  0.8877106, -0.0000009, -0.4604020,  0.0000000,  1.0000000, -0.0000020,  0.4604020,  0.0000018,  0.8877106,  0.0000000, -0.0000000,  7.9883281,  0.0541265,  0.2961821, -0.9535966
  0.8804657, -0.0000009, -0.4741098,  0.0000000,  1.0000000, -0.0000019,  0.4741098,  0.0000017,  0.8804657, -0.0000000,  0.0000000,  7.8783442,  0.0291102,  0.2961788, -0.9546888
  0.8734041, -0.0000009, -0.4869961,  0.0000000,  1.0000000, -0.0000019,  0.4869961,  0.0000017,  0.8734041,  0.0000000, -0.0000000,  7.7700981,  0.0050142,  0.2961756, -0.9551204
  0.8665371, -0.0000009, -0.4991127, -0.0000000,  1.0000000, -0.0000018,  0.4991127,  0.0000016,  0.8665371,  0.0000000,  0.0000000,  7.6637739, -0.0181917,  0.2961723, -0.9549613
  0.8598726, -0.0000009, -0.5105087,  0.0000000,  1.0000000, -0.0000018,  0.5105087,  0.0000015,  0.8598726,  0.0000000, -0.0000000,  7.5595095, -0.0405401,  0.2961691, -0.9542748
  0.8534155, -0.0000009, -0.5212313,  0.0000000,  1.0000000, -0.0000017,  0.5212313,  0.0000015,  0.8534155, -0.0000000,  0.0000000,  7.4574033, -0.0620647,  0.2961658, -0.9531179
  0.8471684, -0.0000009, -0.5313245,  0.0000000,  1.0000000, -0.0000016,  0.5313245,  0.0000014,  0.8471684, -0.0000000,  0.0000000,  7.3575213, -0.0828002,  0.2961625, -0.9515418
  0.8411318, -0.0000009, -0.5408302,  0.0000000,  1.0000000, -0.0000016,  0.5408302,  0.0000013,  0.8411318, -0.0000000,  0.0000000,  7.2599024, -0.1027811,  0.2961593, -0.9495924
  0.8353048, -0.0000008, -0.5497872,  0.0000000,  1.0000000, -0.0000015,  0.5497872,  0.0000013,  0.8353048, -0.0000000,  0.0000000,  7.1645633, -0.1220418,  0.2961560, -0.9473106
  0.8296850, -0.0000008, -0.5582319,  0.0000000,  1.0000000, -0.0000014,  0.5582319,  0.0000012,  0.8296850, -0.0000000,  0.0000000,  7.0715027, -0.1406156,  0.2961527, -0.9447332
  0.8242692, -0.0000008, -0.5661981,  0.0000000,  1.0000000, -0.0000014,  0.5661981,  0.0000011,  0.8242692,  0.0000000,  0.0000000,  6.9807051, -0.1585353,  0.2961494, -0.9418928
  0.8190534, -0.0000007, -0.5737173,  0.0000000,  1.0000000, -0.0000013,  0.5737173,  0.0000010,  0.8190534,  0.0000000,  0.0000000,  6.8921431, -0.1758321,  0.2961462, -0.9388187
  0.8140330, -0.0000007, -0.5808186,  0.0000000,  1.0000000, -0.0000012,  0.5808186,  0.0000010,  0.8140330, -0.0000000,  0.0000000,  6.8057806, -0.1925365,  0.2961429, -0.9355368
  0.8092030, -0.0000007, -0.5875291, -0.0000000,  1.0000000, -0.0000011,  0.5875291,  0.0000009,  0.8092030,  0.0000000,  0.0000000,  6.7215744, -0.2086772,  0.2961396, -0.9320704
  0.8045581, -0.0000006, -0.5938739, -0.0000000,  1.0000000, -0.0000011,  0.5938739,  0.0000009,  0.8045581,  0.0000000,  0.0000000,  6.6394761, -0.2242818,  0.2961363, -0.9284401
  0.8000929, -0.0000006, -0.5998762,  0.0000000,  1.0000000, -0.0000010,  0.5998762,  0.0000008,  0.8000929,  0.0000000,  0.0000000,  6.5594336, -0.2393766,  0.2961331, -0.9246643
  0.7958017, -0.0000006, -0.6055574,  0.0000000,  1.0000000, -0.0000009,  0.6055574,  0.0000007,  0.7958017, -0.0000000,  0.0000000,  6.4813920, -0.2539865,  0.2961298, -0.9207595
  0.7916789, -0.0000005, -0.6109374,  0.0000000,  1.0000000, -0.0000008,  0.6109374,  0.0000007,  0.7916789,  0.0000000, -0.0000000,  6.4052949, -0.2681351,  0.2961265, -0.9167402
  0.7877190, -0.0000005, -0.6160347,  0.0000000,  1.0000000, -0.0000008,  0.6160347,  0.0000006,  0.7877190, -0.0000000,  0.0000000,  6.3310847, -0.2818448,  0.2961232, -0.9126196
  0.7839165, -0.0000004, -0.6208663,  0.0000000,  1.0000000, -0.0000007,  0.6208663,  0.0000005,  0.7839165,  0.0000000,  0.0000000,  6.2587037, -0.2951365,  0.2961200, -0.9084093
  0.7802659, -0.0000004, -0.6254479,  0.0000000,  1.0000000, -0.0000006,  0.6254479,  0.0000005,  0.7802659,  0.0000000,  0.0000000,  6.1880943, -0.3080304,  0.2961167, -0.9041196
  0.7767619, -0.0000003, -0.6297943,  0.0000000,  1.0000000, -0.0000005,  0.6297943,  0.0000004,  0.7767619,  0.0000000,  0.0000000,  6.1191996, -0.3205452,  0.2961134, -0.8997598
  0.7733994, -0.0000003, -0.6339190,  0.0000000,  1.0000000, -0.0000005,  0.6339190,  0.0000004,  0.7733994,  0.0000000,  0.0000000,  6.0519634, -0.3326988,  0.2961101, -0.8953381
  0.7701733, -0.0000003, -0.6378347,  0.0000000,  1.0000000, -0.0000004,  0.6378347,  0.0000003,  0.7701733,  0.0000000,  0.0000000,  5.9863308, -0.3445079,  0.2961068, -0.8908620
  0.7670788, -0.0000002, -0.6415529,  0.0000000,  1.0000000, -0.0000003,  0.6415529,  0.0000003,  0.7670788,  0.0000000, -0.0000000,  5.9222480, -0.3559883,  0.2961036, -0.8863380
  0.7641111, -0.0000002, -0.6450846, -0.0000000,  1.0000000, -0.0000003,  0.6450846,  0.0000002,  0.7641111, -0.0000000,  0.0000000,  5.8596627, -0.3671551,  0.2961003, -0.8817719
  0.7612659, -0.0000001, -0.6484399,  0.0000000,  1.0000000, -0.0000002,  0.6484399,  0.0000001,  0.7612659, -0.0000000,  0.0000000,  5.7985243, -0.3780224,  0.2960970, -0.8771691
  0.7585386, -0.0000001, -0.6516281,  0.0000000,  1.0000000, -0.0000001,  0.6516281,  0.0000001,  0.7585386, -0.0000000,  0.0000000,  5.7387835, -0.3886033,  0.2960937, -0.8725342
  0.7559252, -0.0000000, -0.6546580,  0.0000000,  1.0000000, -0.0000001,  0.6546580,  0.0000000,  0.7559252,  0.0000000,  0.0000000,  5.6803929, -0.3989106,  0.2960904, -0.8678714
  0.7534215,  0.0000000, -0.6575378, -0.0000000,  1.0000000,  0.0000000,  0.6575378, -0.0000000,  0.7534215, -0.0000000,  0.0000000,  5.6233065, -0.4089560,  0.2960872, -0.8631844
  0.7510238,  0.0000001, -0.6602751,  0.0000000,  1.0000000,  0.0000001,  0.6602751, -0.0000001,  0.7510238,  0.0000000,  0.0000000,  5.5674800, -0.4187509,  0.2960839, -0.8584766
  0.7487284,  0.0000001, -0.6628769,  0.0000000,  1.0000000,  0.0000002,  0.6628769, -0.0000001,  0.7487284,  0.0000000,  0.0000000,  5.5128708, -0.4283057,  0.2960806, -0.8537509
  0.7465317,  0.0000001, -0.6653498,  0.0000000,  1.0000000,  0.0000002,  0.6653498, -0.0000002,  0.7465317, -0.0000000,  0.0000000,  5.4594378, -0.4376305,  0.2960773, -0.8490099
  0.7444304,  0.0000002, -0.6677001, -0.0000000,  1.0000000,  0.0000003,  0.6677001, -0.0000002,  0.7444304, -0.0000000,  0.0000000,  5.4071415, -0.4467348,  0.2960740, -0.8442560
  0.7424211,  0.0000002, -0.6699335,  0.0000000,  1.0000000,  0.0000004,  0.6699335, -0.0000003,  0.7424211,  0.0000000, -0.0000000,  5.3559439, -0.4556275,  0.2960708, -0.8394913
  0.7405009,  0.0000003, -0.6720554,  0.0000000,  1.0000000,  0.0000004,  0.6720554, -0.0000003,  0.7405009, -0.0000000,  0.0000000,  5.3058085, -0.4643171,  0.2960675, -0.8347177
  0.7386666,  0.0000003, -0.6740710,  0.0000000,  1.0000000,  0.0000005,  0.6740710, -0.0000004,  0.7386666,  0.0000000,  0.0000000,  5.2567003, -0.4728117,  0.2960642, -0.8299368
  0.7369155,  0.0000004, -0.6759848,  0.0000000,  1.0000000,  0.0000006,  0.6759848, -0.0000004,  0.7369155, -0.0000000,  0.0000000,  5.2085855, -0.4811188,  0.2960609, -0.8251500
  0.7352449,  0.0000004, -0.6778015, -0.0000000,  1.0000000,  0.0000006,  0.6778015, -0.0000005,  0.7352449,  0.0000000,  0.0000000,  5.1614318, -0.4892457,  0.2960577, -0.8203588
  0.7336522,  0.0000005, -0.6795252, -0.0000000,  1.0000000,  0.0000007,  0.6795252, -0.0000005,  0.7336522, -0.0000000,  0.0000000,  5.1152081, -0.4971992,  0.2960544, -0.8155641
  0.7321348,  0.0000005, -0.6811598,  0.0000000,  1.0000000,  0.0000007,  0.6811598, -0.0000005,  0.7321348,  0.0000000,  0.0000000,  5.0698847, -0.5049858,  0.2960511, -0.8107670
  0.7306904,  0.0000006, -0.6827090,  0.0000000,  1.0000000,  0.0000008,  0.6827090, -0.0000006,  0.7306904,  0.0000000,  0.0000000,  5.0254329, -0.5126117,  0.2960478, -0.8059683
  0.7293167,  0.0000006, -0.6841762,  0.0000000,  1.0000000,  0.0000009,  0.6841762, -0.0000006,  0.7293167,  0.0000000,  0.0000000,  4.9818252, -0.5200826,  0.2960445, -0.8011689
  0.7280116,  0.0000006, -0.6855648,  0.0000000,  1.0000000,  0.0000009,  0.6855648, -0.0000007,  0.7280116, -0.0000000,  0.0000000,  4.9390353, -0.5274043,  0.2960413, -0.7963695
  0.7267730,  0.0000007, -0.6868777, -0.0000000,  1.0000000,  0.0000010,  0.6868777, -0.0000007,  0.7267730, -0.0000000, -0.0000000,  4.8970379, -0.5345818,  0.2960380, -0.7915704
  0.7255988,  0.0000007, -0.6881180, -0.0000000,  1.0000000,  0.0000011,  0.6881180, -0.0000008,  0.7255988,  0.0000000,  0.0000000,  4.8558085, -0.5416204,  0.2960347, -0.7867724
  0.7244872,  0.0000008, -0.6892883,  0.0000000,  1.0000000,  0.0000011,  0.6892883, -0.0000008,  0.7244872, -0.0000000,  0.0000000,  4.8153239, -0.5485247,  0.2960314, -0.7819757
  0.7234363,  0.0000008, -0.6903912,  0.0000000,  1.0000000,  0.0000012,  0.6903912, -0.0000009,  0.7234363, -0.0000000,  0.0000000,  4.7755617, -0.5552994,  0.2960282, -0.7771807
  0.7224444,  0.0000009, -0.6914291,  0.0000000,  1.0000000,  0.0000013,  0.6914291, -0.0000009,  0.7224444,  0.0000000,  0.0000000,  4.7365002, -0.5619487,  0.2960249, -0.7723878
  0.7215097,  0.0000009, -0.6924043,  0.0000000,  1.0000000,  0.0000013,  0.6924043, -0.0000010,  0.7215097, -0.0000000, -0.0000000,  4.6981187, -0.5684768,  0.2960216, -0.7675971
  0.7206308,  0.0000010, -0.6933190,  0.0000000,  1.0000000,  0.0000014,  0.6933190, -0.0000010,  0.7206308,  0.0000000, -0.0000000,  4.6603974, -0.5748877,  0.2960183, -0.7628088
  0.7198060,  0.0000010, -0.6941753,  0.0000000,  1.0000000,  0.0000015,  0.6941753, -0.0000010,  0.7198060, -0.0000000,  0.0000000,  4.6233171, -0.5811850,  0.2960151, -0.7580231
  0.7190339,  0.0000011, -0.6949750,  0.0000000,  1.0000000,  0.0000015,  0.6949750, -0.0000011,  0.7190339, -0.0000000,  0.0000000,  4.5868593, -0.5873725,  0.2960118, -0.7532401
  0.7183131,  0.0000011, -0.6957200,  0.0000000,  1.0000000,  0.0000016,  0.6957200, -0.0000011,  0.7183131,  0.0000000, -0.0000000,  4.5510065, -0.5934534,  0.2960085, -0.7484598
  0.7176421,  0.0000011, -0.6964121,  0.0000000,  1.0000000,  0.0000016,  0.6964121, -0.0000012,  0.7176421, -0.0000000,  0.0000000,  4.5157416, -0.5994311,  0.2960052, -0.7436822
  0.7170198,  0.0000012, -0.6970528,  0.0000000,  1.0000000,  0.0000017,  0.6970528, -0.0000012,  0.7170198,  0.0000000, -0.0000000,  4.4810482, -0.6053087,  0.2960020, -0.7389074
  0.7164448,  0.0000012, -0.6976438,  0.0000000,  1.0000000,  0.0000018,  0.6976438, -0.0000013,  0.7164448, -0.0000000,  0.0000000,  4.4469105, -0.6110893,  0.2959987, -0.7341353
  0.7159159,  0.0000013, -0.6981865,  0.0000000,  1.0000000,  0.0000018,  0.6981865, -0.0000013,  0.7159159, -0.0000000,  0.0000000,  4.4133134, -0.6167755,  0.2959954, -0.7293659
  0.7154321,  0.0000013, -0.6986823,  0.0000000,  1.0000000,  0.0000019,  0.6986823, -0.0000014,  0.7154321, -0.0000000, -0.0000000,  4.3802422, -0.6223702,  0.2959922, -0.7245992
  0.7149921,  0.0000014, -0.6991325, -0.0000000,  1.0000000,  0.0000020,  0.6991325, -0.0000014,  0.7149921,  0.0000000,  0.0000000,  4.3476829, -0.6278761,  0.2959889, -0.7198349
  0.7145949,  0.0000014, -0.6995385,  0.0000000,  1.0000000,  0.0000020,  0.6995385, -0.0000014,  0.7145949, -0.0000000,  0.0000000,  4.3156219, -0.6332955,  0.2959856, -0.7150730
  0.7142395,  0.0000015, -0.6999013, -0.0000000,  1.0000000,  0.0000021,  0.6999013, -0.0000015,  0.7142395, -0.0000000,  0.0000000,  4.2840461, -0.6386309,  0.2959823, -0.7103134
  0.7139250,  0.0000015, -0.7002222, -0.0000000,  1.0000000,  0.0000021,  0.7002222, -0.0000015,  0.7139250,  0.0000000, -0.0000000,  4.2529430, -0.6438846,  0.2959791, -0.7055559
  0.7136503,  0.0000015, -0.7005022,  0.0000000,  1.0000000,  0.0000022,  0.7005022, -0.0000016,  0.7136503,  0.0000000, -0.0000000,  4.2223003, -0.6490587,  0.2959758, -0.7008003
  0.7134145,  0.0000016, -0.7007423,  0.0000000,  1.0000000,  0.0000023,  0.7007423, -0.0000016,  0.7134145,  0.0000000,  0.0000000,  4.1921064, -0.6541555,  0.2959725, -0.6960466
  0.7132169,  0.0000016, -0.7009434,  0.0000000,  1.0000000,  0.0000023,  0.7009434, -0.0000017,  0.7132169, -0.0000000,  0.0000000,  4.1623500, -0.6591768,  0.2959693, -0.6912945
  0.7130564,  0.0000017, -0.7011067,  0.0000000,  1.0000000,  0.0000024,  0.7011067, -0.0000017,  0.7130564, -0.0000000,  0.0000000,  4.1330202, -0.6641248,  0.2959660, -0.6865438
  0.7129324,  0.0000017, -0.7012328,  0.0000000,  1.0000000,  0.0000025,  0.7012328, -0.0000018,  0.7129324,  0.0000000,  0.0000000,  4.1041063, -0.6690011,  0.2959627, -0.6817944
  0.7128440,  0.0000018, -0.7013226,  0.0000000,  1.0000000,  0.0000025,  0.7013226, -0.0000018,  0.7128440, -0.0000000,  0.0000000,  4.0755983, -0.6738076,  0.2959594, -0.6770460
  0.7127905,  0.0000018, -0.7013770, -0.0000000,  1.0000000,  0.0000026,  0.7013770, -0.0000018,  0.7127905, -0.0000000,  0.0000000,  4.0474864, -0.6785460,  0.2959562, -0.6722985
  0.7127712,  0.0000019, -0.7013966,  0.0000000,  1.0000000,  0.0000026,  0.7013966, -0.0000019,  0.7127712,  0.0000000, -0.0000000,  4.0197609, -0.6832180,  0.2959529, -0.6675515
  0.7127853,  0.0000019, -0.7013823,  0.0000000,  1.0000000,  0.0000027,  0.7013823, -0.0000019,  0.7127853, -0.0000000,  0.0000000,  3.9924129, -0.6878251,  0.2959496, -0.6628050
  0.7128322,  0.0000019, -0.7013346,  0.0000000,  1.0000000,  0.0000028,  0.7013346, -0.0000020,  0.7128322, -0.0000000, -0.0000000,  3.9654334, -0.6923689,  0.2959464, -0.6580586
  0.7129112,  0.0000020, -0.7012543,  0.0000000,  1.0000000,  0.0000028,  0.7012543, -0.0000020,  0.7129112,  0.0000000, -0.0000000,  3.9388139, -0.6968507,  0.2959431, -0.6533122
  0.7130217,  0.0000020, -0.7011419,  0.0000000,  1.0000000,  0.0000029,  0.7011419, -0.0000021,  0.7130217, -0.0000000, -0.0000000,  3.9125460, -0.7012721,  0.2959398, -0.6485654
  0.7131632,  0.0000021, -0.7009981, -0.0000000,  1.0000000,  0.0000030,  0.7009981, -0.0000021,  0.7131632,  0.0000000,  0.0000000,  3.8866219, -0.7056343,  0.2959366, -0.6438181
  0.7133349,  0.0000021, -0.7008233,  0.0000000,  1.0000000,  0.0000030,  0.7008233, -0.0000022,  0.7133349, -0.0000000, -0.0000000,  3.8610336, -0.7099386,  0.2959333, -0.6390701
  0.7135363,  0.0000022, -0.7006182,  0.0000000,  1.0000000,  0.0000031,  0.7006182, -0.0000022,  0.7135363, -0.0000000, -0.0000000,  3.8357738, -0.7141864,  0.2959300, -0.6343211
  0.7137670,  0.0000022, -0.7003832,  0.0000000,  1.0000000,  0.0000031,  0.7003832, -0.0000022,  0.7137670, -0.0000000,  0.0000000,  3.8108351, -0.7183787,  0.2959268, -0.6295708
  0.7140263,  0.0000022, -0.7001189, -0.0000000,  1.0000000,  0.0000032,  0.7001189, -0.0000023,  0.7140263, -0.0000000, -0.0000000,  3.7862106, -0.7225168,  0.2959235, -0.6248190
  0.7143138,  0.0000023, -0.6998256,  0.0000000,  1.0000000,  0.0000033,  0.6998256, -0.0000023,  0.7143138, -0.0000000,  0.0000000,  3.7618934, -0.7266017,  0.2959202, -0.6200654
  0.7146289,  0.0000023, -0.6995038,  0.0000000,  1.0000000,  0.0000033,  0.6995038, -0.0000024,  0.7146289,  0.0000000,  0.0000000,  3.7378769, -0.7306346,  0.2959170, -0.6153099
  0.7161567,  0.0000025, -0.6979395,  0.0000000,  1.0000000,  0.0000036,  0.6979395, -0.0000026,  0.7161567, -0.0000000,  0.0000000,  3.6446938, -0.7462650,  0.2959039, -0.5962630
  0.7180913,  0.0000027, -0.6959489,  0.0000000,  1.0000000,  0.0000038,  0.6959489, -0.0000028,  0.7180913, -0.0000000,  0.0000000,  3.5558455, -0.7611372,  0.2958908, -0.5771644
  0.7204079,  0.0000028, -0.6935506,  0.0000000,  1.0000000,  0.0000041,  0.6935506, -0.0000029,  0.7204079,  0.0000000,  0.0000000,  3.4709971, -0.7753025,  0.2958778, -0.5579985
  0.7230844,  0.0000030, -0.6907597,  0.0000000,  1.0000000,  0.0000043,  0.6907597, -0.0000031,  0.7230844,  0.0000000,  0.0000000,  3.3898513, -0.7888047,  0.2958647, -0.5387496
  0.7261009,  0.0000031, -0.6875882,  0.0000000,  1.0000000,  0.0000046,  0.6875882, -0.0000033,  0.7261009, -0.0000000,  0.0000000,  3.3121432, -0.8016813,  0.2958517, -0.5194024
  0.7294398,  0.0000033, -0.6840450,  0.0000000,  1.0000000,  0.0000048,  0.6840450, -0.0000035,  0.7294398, -0.0000000,  0.0000000,  3.2376367, -0.8139641,  0.2958386, -0.4999419
  0.7330850,  0.0000034, -0.6801370,  0.0000000,  1.0000000,  0.0000051,  0.6801370, -0.0000037,  0.7330850,  0.0000000, -0.0000000,  3.1661204, -0.8256802,  0.2958256, -0.4803535
  0.7370221,  0.0000036, -0.6758687,  0.0000000,  1.0000000,  0.0000053,  0.6758687, -0.0000039,  0.7370221, -0.0000000,  0.0000000,  3.0974046, -0.8368521,  0.2958126, -0.4606229
  0.7412374,  0.0000037, -0.6712429, -0.0000000,  1.0000000,  0.0000055,  0.6712429, -0.0000041,  0.7412374, -0.0000000,  0.0000000,  3.0313191, -0.8474987,  0.2957995, -0.4407364
  0.7457187,  0.0000038, -0.6662609,  0.0000000,  1.0000000,  0.0000058,  0.6662609, -0.0000043,  0.7457187, -0.0000000,  0.0000000,  2.9677102, -0.8576352,  0.2957865, -0.4206807
  0.7504542,  0.0000040, -0.6609224,  0.0000000,  1.0000000,  0.0000060,  0.6609224, -0.0000045,  0.7504542,  0.0000000,  0.0000000,  2.9064398, -0.8672736,  0.2957735, -0.4004429
  0.7554329,  0.0000041, -0.6552260,  0.0000000,  1.0000000,  0.0000062,  0.6552260, -0.0000047,  0.7554329, -0.0000000,  0.0000000,  2.8473828, -0.8764232,  0.2957604, -0.3800107
  0.7606442,  0.0000042, -0.6491690,  0.0000000,  1.0000000,  0.0000065,  0.6491690, -0.0000049,  0.7606442, -0.0000000,  0.0000000,  2.7904262, -0.8850904,  0.2957474, -0.3593724
  0.7660778,  0.0000043, -0.6427479,  0.0000000,  1.0000000,  0.0000067,  0.6427479, -0.0000051,  0.7660778, -0.0000000,  0.0000000,  2.7354679, -0.8932791,  0.2957344, -0.3385167
  0.7717237,  0.0000044, -0.6359580, -0.0000000,  1.0000000,  0.0000069,  0.6359580, -0.0000053,  0.7717237, -0.0000000,  0.0000000,  2.6824153, -0.9009912,  0.2957214, -0.3174331
  0.7775719,  0.0000045, -0.6287941,  0.0000000,  1.0000000,  0.0000071,  0.6287941, -0.0000056,  0.7775719, -0.0000000,  0.0000000,  2.6311847, -0.9082260,  0.2957084, -0.2961118
  0.7836123,  0.0000046, -0.6212501, -0.0000000,  1.0000000,  0.0000074,  0.6212501, -0.0000058,  0.7836123,  0.0000000, -0.0000000,  2.5817000, -0.9149810,  0.2956953, -0.2745434
  0.7898350,  0.0000046, -0.6133194, -0.0000000,  1.0000000,  0.0000076,  0.6133194, -0.0000060,  0.7898350,  0.0000000,  0.0000000,  2.5338926, -0.9212517,  0.2956823, -0.2527196
  0.7962294,  0.0000047, -0.6049948,  0.0000000,  1.0000000,  0.0000078,  0.6049948, -0.0000062,  0.7962294,  0.0000000, -0.0000000,  2.4877002, -0.9270319,  0.2956693, -0.2306329
  0.8027849,  0.0000048, -0.5962687, -0.0000000,  1.0000000,  0.0000080,  0.5962687, -0.0000064,  0.8027849,  0.0000000, -0.0000000,  2.4430668, -0.9323134,  0.2956563, -0.2082765
  0.8094904,  0.0000048, -0.5871331,  0.0000000,  1.0000000,  0.0000082,  0.5871331, -0.0000066,  0.8094904, -0.0000000,  0.0000000,  2.3999415, -0.9370865,  0.2956433, -0.1856449
  0.8163343,  0.0000048, -0.5775797,  0.0000000,  1.0000000,  0.0000084,  0.5775797, -0.0000069,  0.8163343,  0.0000000,  0.0000000,  2.3582786, -0.9413398,  0.2956303, -0.1627335
  0.8233044,  0.0000049, -0.5676001,  0.0000000,  1.0000000,  0.0000086,  0.5676001, -0.0000071,  0.8233044, -0.0000000,  0.0000000,  2.3180371, -0.9450605,  0.2956172, -0.1395390
  0.8303879,  0.0000049, -0.5571857, -0.0000000,  1.0000000,  0.0000088,  0.5571857, -0.0000073,  0.8303879, -0.0000000,  0.0000000,  2.2791801, -0.9482343,  0.2956042, -0.1160593
  0.8375712,  0.0000049, -0.5463282,  0.0000000,  1.0000000,  0.0000090,  0.5463282, -0.0000075,  0.8375712,  0.0000000,  0.0000000,  2.2416748, -0.9508458,  0.2955912, -0.0922938
  0.8448400,  0.0000049, -0.5350190, -0.0000000,  1.0000000,  0.0000091,  0.5350190, -0.0000077,  0.8448400, -0.0000000,  0.0000000,  2.2054920, -0.9528780,  0.2955782, -0.0682432
  0.8521791,  0.0000049, -0.5232502,  0.0000000,  1.0000000,  0.0000093,  0.5232502, -0.0000079,  0.8521791, -0.0000000, -0.0000000,  2.1706059, -0.9543129,  0.2955652, -0.0439102
  0.8595724,  0.0000048, -0.5110140, -0.0000000,  1.0000000,  0.0000095,  0.5110140, -0.0000081,  0.8595724, -0.0000000,  0.0000000,  2.1369938, -0.9551316,  0.2955522, -0.0192990
  0.8670028,  0.0000048, -0.4983032, -0.0000000,  1.0000000,  0.0000096,  0.4983032, -0.0000083,  0.8670028,  0.0000000,  0.0000000,  2.1046360, -0.9553143,  0.2955392,  0.0055841
  0.8744525,  0.0000047, -0.4851112, -0.0000000,  1.0000000,  0.0000098,  0.4851112, -0.0000086,  0.8744525, -0.0000000, -0.0000000,  2.0735154, -0.9548403,  0.2955261,  0.0307311
  0.8819023,  0.0000047, -0.4714322,  0.0000000,  1.0000000,  0.0000099,  0.4714322, -0.0000088,  0.8819023, -0.0000000, -0.0000000,  2.0436175, -0.9536882,  0.2955131,  0.0561315
  0.8893324,  0.0000046, -0.4572614,  0.0000000,  1.0000000,  0.0000101,  0.4572614, -0.0000090,  0.8893324,  0.0000000,  0.0000000,  2.0149300, -0.9518366,  0.2955001,  0.0817726
  0.8967216,  0.0000045, -0.4425950,  0.0000000,  1.0000000,  0.0000102,  0.4425950, -0.0000092,  0.8967216, -0.0000000,  0.0000000,  1.9874431, -0.9492635,  0.2954871,  0.1076395
