Run,Full,Minimal
2630,['A'],['A']
2631,['B'],['B']
2632,['A'],['A']
2633,['B'],['B']
2634,['B'],['B']
2635,['B'],['B']
2636,['A'],['A']
2637,['A'],['A']
2638,['B'],['B']
2639,['B'],['B']
2640,['B'],['B']
2641,['A'],['A']
2642,['B'],['B']
2643,['B'],['B']
2644,['B'],['B']
2645,['B'],['B']
2646,['A'],['A']
2647,['A'],['A']
2648,['A'],['A']
2649,['A'],['A']
2650,['B'],['B']
2651,['A'],['A']
2652,['A'],['A']
2653,['B'],['B']
2654,['B'],['B']
2655,['A'],['A']
2656,['A'],['A']
2657,['A'],['A']
2658,['A'],['A']
2659,['B'],['B']
2660,['B'],['B']
2661,['A'],['A']
2662,['A'],['A']
2663,['B'],['B']
2664,['A'],['A']
2665,['A'],['A']
2666,['B'],['B']
2667,['A'],['A']
2668,['B'],['B']
2669,['B'],['B']
2670,['B'],['B']
2671,['B'],['B']
2672,['B'],['B']
2673,['B'],['B']
2674,['A'],['A']
2675,['A'],['A']
2676,['B'],['B']
2677,['B'],['B']
2678,['B'],['B']
2679,['A'],['A']
2680,['B'],['B']
2681,['A'],['A']
2682,['A'],['A']
2683,['B'],['B']
2684,['A'],['A']
2685,['B'],['B']
2686,['A'],['A']
2687,['B'],['B']
2688,['B'],['B']
2689,['B'],['B']
2690,['B'],['B']
2691,['B'],['B']
2692,['B'],['B']
2693,['A'],['A']
2694,['A'],['A']
2695,['B'],['B']
2696,['B'],['B']
2697,['B'],['B']
2698,['B'],['B']
2699,['B'],['B']
2700,['A'],['A']
2701,['B'],['B']
2702,['A'],['A']
2703,['A'],['A']
2704,['B'],['B']
2705,['A'],['A']
2706,['A'],['A']
2707,['B'],['B']
2708,['B'],['B']
2709,['B'],['B']
2710,['B'],['B']
2711,['B'],['B']
2712,['A'],['A']
2713,['A'],['A']
2714,['B'],['B']
2715,['B'],['B']
2716,['A'],['A']
2717,['A'],['A']
2718,['A'],['A']
2719,['A'],['A']
2720,['B'],['B']
2721,['A'],['A']
2722,['A'],['A']
2723,['A'],['A']
2724,['A'],['A']
2725,['A'],['A']
2726,['B'],['B']
2727,['A'],['A']
2728,['A'],['A']
2729,['A'],['A']
2730,['A'],['A']
2731,['B'],['B']
2732,['A'],['A']
2733,['B'],['B']
2734,['A'],['A']
2735,['A'],['A']
2736,['A'],['A']
2737,['A'],['A']
2738,['A'],['A']
2739,['A'],['A']
2740,['B'],['B']
2741,['B'],['B']
2742,['B'],['B']
2743,['B'],['B']
2744,['B'],['B']
2745,['A'],['A']
2746,['B'],['B']
2747,['B'],['B']
2748,['A'],['A']
2749,['B'],['B']
2750,['A'],['A']
2751,['A'],['A']
2752,['B'],['B']
2753,['B'],['B']
2754,['A'],['A']
2755,['B'],['B']
2756,['A'],['A']
2757,['A'],['A']
2758,['A'],['A']
2759,['A'],['A']
2760,['A'],['A']
2761,['B'],['B']
2762,['A'],['A']
2763,['A'],['A']
2764,['A'],['A']
2765,['B'],['B']
2766,['B'],['B']
2767,['A'],['A']
2768,['B'],['B']
2769,['B'],['B']
2770,['B'],['B']
2771,['A'],['A']
2772,['A'],['A']
2773,['A'],['A']
2774,['A'],['A']
2775,['A'],['A']
2776,['A'],['A']
2777,['A'],['A']
2778,['A'],['A']
2779,['B'],['B']
2780,['B'],['B']
2781,['A'],['A']
2782,['B'],['B']
2783,['B'],['B']
2784,['A'],['A']
2785,['B'],['B']
2786,['B'],['B']
2787,['A'],['A']
2788,['A'],['A']
2789,['A'],['A']
2790,['A'],['A']
2791,['B'],['B']
2792,['B'],['B']
2793,['A'],['A']
2794,['A'],['A']
2795,['A'],['A']
2796,['B'],['B']
2797,['A'],['A']
2798,['B'],['B']
2799,['B'],['B']
2800,['A'],['A']
2801,['B'],['B']
2802,['B'],['B']
2803,['A'],['A']
2804,['B'],['B']
2805,['A'],['A']
2806,['B'],['B']
2807,['B'],['B']
2808,['B'],['B']
2809,['A'],['A']
2810,['B'],['B']
2811,['B'],['B']
2812,['B'],['B']
2813,['A'],['A']
2814,['A'],['A']
2815,['B'],['B']
2816,['A'],['A']
2817,['B'],['B']
2818,['B'],['B']
2819,['A'],['A']
2820,['B'],['B']
2821,['B'],['B']
2822,['B'],['B']
2823,['A'],['A']
2824,['A'],['A']
2825,['A'],['A']
2826,['B'],['B']
2827,['B'],['B']
2828,['A'],['A']
2829,['B'],['B']
2830,['A'],['A']
2831,['A'],['A']
2832,['A'],['A']
2833,['A'],['A']
2834,['B'],['B']
2835,['B'],['B']
2836,['A'],['A']
2837,['A'],['A']
2838,['B'],['B']
2839,['A'],['A']
2840,['B'],['B']
2841,['B'],['B']
2842,['B'],['B']
2843,['A'],['A']
2844,['A'],['A']
2845,['B'],['B']
2846,['B'],['B']
2847,['B'],['B']
2848,['A'],['A']
2849,['B'],['B']
2850,['B'],['B']
2851,['A'],['A']
2852,['A'],['A']
2853,['B'],['B']
2854,['B'],['B']
2855,['A'],['A']
2856,['B'],['B']
2857,['B'],['B']
2858,['A'],['A']
2859,['B'],['B']
2860,['A'],['A']
2861,['B'],['B']
2862,['A'],['A']
2863,['B'],['B']
2864,['B'],['B']
2865,['A'],['A']
2866,['B'],['B']
2867,['B'],['B']
2868,['B'],['B']
2869,['B'],['B']
2870,['A'],['A']
2871,['A'],['A']
2872,['A'],['A']
2873,['A'],['A']
2874,['B'],['B']
2875,['B'],['B']
2876,['B'],['B']
2877,['A'],['A']
2878,['B'],['B']
2879,['A'],['A']
2880,['A'],['A']
2881,['B'],['B']
2882,['A'],['A']
2883,['B'],['B']
2884,['B'],['B']
2885,['A'],['A']
2886,['A'],['A']
2887,['B'],['B']
2888,['A'],['A']
2889,['B'],['B']
2890,['A'],['A']
2891,['A'],['A']
2892,['B'],['B']
2893,['A'],['A']
2894,['A'],['A']
2895,['A'],['A']
2896,['A'],['A']
2897,['B'],['B']
2898,['A'],['A']
2899,['B'],['B']
2900,['B'],['B']
2901,['B'],['B']
2902,['B'],['B']
2903,['B'],['B']
2904,['B'],['B']
2905,['A'],['A']
2906,['B'],['B']
2907,['B'],['B']
2908,['A'],['A']
2909,['B'],['B']
2910,['B'],['B']
2911,['A'],['A']
2912,['B'],['B']
2913,['B'],['B']
2914,['B'],['B']
2915,['A'],['A']
2916,['B'],['B']
2917,['B'],['B']
2918,['B'],['B']
2919,['B'],['B']
2920,['A'],['A']
2921,['B'],['B']
2922,['A'],['A']
2923,['A'],['A']
2924,['A'],['A']
2925,['B'],['B']
2926,['A'],['A']
2927,['B'],['B']
2928,['A'],['A']
2929,['A'],['A']
2930,['B'],['B']
2931,['A'],['A']
2932,['A'],['A']
2933,['A'],['A']
2934,['B'],['B']
2935,['A'],['A']
2936,['B'],['B']
2937,['A'],['A']
2938,['A'],['A']
2939,['B'],['B']
2940,['B'],['B']
2941,['A'],['A']
2942,['A'],['A']
2943,['B'],['B']
2944,['A'],['A']
2945,['A'],['A']
2946,['B'],['B']
2947,['B'],['B']
2948,['B'],['B']
2949,['A'],['A']
2950,['B'],['B']
2951,['A'],['A']
2952,['A'],['A']
2953,['B'],['B']
2954,['A'],['A']
2955,['A'],['A']
2956,['A'],['A']
2957,['A'],['A']
2958,['B'],['B']
2959,['A'],['A']
2960,['B'],['B']
2961,['B'],['B']
2962,['A'],['A']
2963,['B'],['B']
2964,['A'],['A']
2965,['B'],['B']
2966,['A'],['A']
2967,['A'],['A']
2968,['B'],['B']
2969,['A'],['A']
2970,['B'],['B']
2971,['A'],['A']
2972,['A'],['A']
2973,['A'],['A']
2974,['A'],['A']
2975,['B'],['B']
2976,['A'],['A']
2977,['B'],['B']
2978,['B'],['B']
2979,['A'],['A']
2980,['A'],['A']
2981,['A'],['A']
2982,['A'],['A']
2983,['A'],['A']
2984,['B'],['B']
2985,['A'],['A']
2986,['A'],['A']
2987,['B'],['B']
2988,['B'],['B']
2989,['B'],['B']
2990,['A'],['A']
2991,['A'],['A']
2992,['B'],['B']
2993,['A'],['A']
2994,['A'],['A']
2995,['A'],['A']
2996,['B'],['B']
2997,['A'],['A']
2998,['B'],['B']
2999,['A'],['A']
3000,['A'],['A']
3001,['B'],['B']
3002,['A'],['A']
3003,['B'],['B']
3004,['A'],['A']
3005,['A'],['A']
3006,['A'],['A']
3007,['A'],['A']
3008,['A'],['A']
3009,['A'],['A']
3010,['B'],['B']
3011,['A'],['A']
3012,['B'],['B']
3013,['B'],['B']
3014,['B'],['B']
3015,['A'],['A']
3016,['B'],['B']
3017,['A'],['A']
3018,['A'],['A']
3019,['A'],['A']
3020,['A'],['A']
3021,['B'],['B']
3022,['A'],['A']
3023,['B'],['B']
3024,['B'],['B']
3025,['A'],['A']
3026,['B'],['B']
3027,['A'],['A']
3028,['B'],['B']
3029,['A'],['A']
3030,['A'],['A']
3031,['A'],['A']
3032,['A'],['A']
3033,['A'],['A']
3034,['A'],['A']
3035,['A'],['A']
3036,['B'],['B']
3037,['A'],['A']
3038,['A'],['A']
3039,['A'],['A']
3040,['B'],['B']
3041,['A'],['A']
3042,['A'],['A']
3043,['B'],['B']
3044,['B'],['B']
3045,['B'],['B']
3046,['B'],['B']
3047,['A'],['A']
3048,['B'],['B']
3049,['B'],['B']
3050,['B'],['B']
3051,['A'],['A']
3052,['A'],['A']
3053,['A'],['A']
3054,['B'],['B']
3055,['B'],['B']
3056,['B'],['B']
3057,['B'],['B']
3058,['A'],['A']
3059,['A'],['A']
3060,['B'],['B']
3061,['A'],['A']
3062,['B'],['B']
3063,['A'],['A']
3064,['A'],['A']
3065,['B'],['B']
3066,['B'],['B']
3067,['A'],['A']
3068,['A'],['A']
3069,['A'],['A']
3070,['B'],['B']
3071,['A'],['A']
3072,['B'],['B']
3073,['B'],['B']
3074,['A'],['A']
3075,['A'],['A']
3076,['B'],['B']
3077,['B'],['B']
3078,['A'],['A']
3079,['B'],['B']
3080,['A'],['A']
3081,['A'],['A']
3082,['A'],['A']
3083,['B'],['B']
3084,['A'],['A']
3085,['B'],['B']
3086,['A'],['A']
3087,['A'],['A']
3088,['A'],['A']
3089,['B'],['B']
3090,['A'],['A']
3091,['B'],['B']
3092,['A'],['A']
3093,['A'],['A']
3094,['A'],['A']
3095,['B'],['B']
3096,['A'],['A']
3097,['B'],['B']
3098,['B'],['B']
3099,['A'],['A']
3100,['B'],['B']
3101,['B'],['B']
3102,['A'],['A']
3103,['A'],['A']
3104,['B'],['B']
3105,['A'],['A']
3106,['A'],['A']
3107,['B'],['B']
3108,['A'],['A']
3109,['B'],['B']
3110,['A'],['A']
3111,['A'],['A']
3112,['A'],['A']
3113,['B'],['B']
3114,['B'],['B']
3115,['B'],['B']
3116,['A'],['A']
3117,['B'],['B']
3118,['A'],['A']
3119,['B'],['B']
3120,['A'],['A']
3121,['A'],['A']
3122,['A'],['A']
3123,['A'],['A']
3124,['B'],['B']
3125,['A'],['A']
3126,['A'],['A']
3127,['A'],['A']
3128,['B'],['B']
3129,['A'],['A']
3130,['A'],['A']
3131,['B'],['B']
3132,['B'],['B']
3133,['B'],['B']
3134,['A'],['A']
3135,['B'],['B']
3136,['B'],['B']
3137,['A'],['A']
3138,['B'],['B']
3139,['A'],['A']
3140,['A'],['A']
3141,['A'],['A']
3142,['A'],['A']
3143,['B'],['B']
3144,['B'],['B']
3145,['B'],['B']
3146,['A'],['A']
3147,['A'],['A']
3148,['B'],['B']
3149,['B'],['B']
3150,['B'],['B']
3151,['B'],['B']
3152,['A'],['A']
3153,['B'],['B']
3154,['A'],['A']
3155,['B'],['B']
3156,['B'],['B']
3157,['A'],['A']
3158,['A'],['A']
3159,['A'],['A']
3160,['B'],['B']
3161,['A'],['A']
3162,['B'],['B']
3163,['B'],['B']
3164,['B'],['B']
3165,['B'],['B']
3166,['B'],['B']
3167,['B'],['B']
3168,['B'],['B']
3169,['A'],['A']
3170,['A'],['A']
3171,['A'],['A']
3172,['A'],['A']
3173,['A'],['A']
3174,['A'],['A']
3175,['A'],['A']
3176,['B'],['B']
3177,['B'],['B']
3178,['A'],['A']
3179,['B'],['B']
3180,['B'],['B']
3181,['A'],['A']
3182,['B'],['B']
3183,['A'],['A']
3184,['B'],['B']
3185,['B'],['B']
3186,['B'],['B']
3187,['A'],['A']
3188,['A'],['A']
3189,['A'],['A']
3190,['B'],['B']
3191,['B'],['B']
3192,['B'],['B']
3193,['B'],['B']
3194,['A'],['A']
3195,['B'],['B']
3196,['A'],['A']
3197,['A'],['A']
3198,['B'],['B']
3199,['A'],['A']
3200,['A'],['A']
3201,['A'],['A']
3202,['B'],['B']
3203,['A'],['A']
3204,['B'],['B']
3205,['A'],['A']
3206,['A'],['A']
3207,['B'],['B']
3208,['B'],['B']
3209,['A'],['A']
3210,['A'],['A']
3211,['A'],['A']
3212,['A'],['A']
3213,['A'],['A']
3214,['A'],['A']
3215,['B'],['B']
3216,['B'],['B']
3217,['B'],['B']
3218,['B'],['B']
3219,['B'],['B']
3220,['B'],['B']
3221,['B'],['B']
3222,['B'],['B']
3223,['A'],['A']
3224,['A'],['A']
3225,['B'],['B']
3226,['B'],['B']
3227,['A'],['A']
3228,['B'],['B']
3229,['A'],['A']
3230,['B'],['B']
3231,['A'],['A']
3232,['A'],['A']
3233,['A'],['A']
3234,['A'],['A']
3235,['B'],['B']
3236,['B'],['B']
3237,['A'],['A']
3238,['A'],['A']
3239,['B'],['B']
3240,['A'],['A']
3241,['B'],['B']
3242,['A'],['A']
3243,['B'],['B']
3244,['A'],['A']
3245,['A'],['A']
3246,['A'],['A']
3247,['B'],['B']
3248,['A'],['A']
3249,['A'],['A']
3250,['B'],['B']
3251,['B'],['B']
3252,['B'],['B']
3253,['A'],['A']
3254,['B'],['B']
3255,['B'],['B']
3256,['A'],['A']
3257,['A'],['A']
3258,['A'],['A']
3259,['B'],['B']
3260,['B'],['B']
3261,['B'],['B']
3262,['B'],['B']
3263,['A'],['A']
3264,['A'],['A']
3265,['A'],['A']
3266,['A'],['A']
3267,['B'],['B']
3268,['B'],['B']
3269,['A'],['A']
3270,['B'],['B']
3271,['B'],['B']
3272,['B'],['B']
3273,['B'],['B']
3274,['A'],['A']
3275,['A'],['A']
3276,['A'],['A']
3277,['A'],['A']
3278,['B'],['B']
3279,['B'],['B']
3280,['B'],['B']
3281,['A'],['A']
3282,['B'],['B']
3283,['A'],['A']
3284,['B'],['B']
3285,['B'],['B']
3286,['A'],['A']
3287,['B'],['B']
3288,['A'],['A']
3289,['B'],['B']
3290,['A'],['A']
3291,['B'],['B']
3292,['B'],['B']
3293,['A'],['A']
3294,['B'],['B']
3295,['A'],['A']
3296,['A'],['A']
3297,['B'],['B']
3298,['B'],['B']
3299,['B'],['B']
3300,['A'],['A']
3301,['A'],['A']
3302,['A'],['A']
3303,['B'],['B']
3304,['A'],['A']
3305,['A'],['A']
3306,['B'],['B']
3307,['B'],['B']
3308,['B'],['B']
3309,['A'],['A']
3310,['B'],['B']
3311,['A'],['A']
3312,['B'],['B']
3313,['B'],['B']
3314,['B'],['B']
3315,['A'],['A']
3316,['A'],['A']
3317,['A'],['A']
3318,['B'],['B']
3319,['B'],['B']
3320,['A'],['A']
3321,['B'],['B']
3322,['A'],['A']
3323,['A'],['A']
3324,['B'],['B']
3325,['A'],['A']
3326,['A'],['A']
3327,['B'],['B']
3328,['B'],['B']
3329,['A'],['A']
3330,['B'],['B']
3331,['A'],['A']
3332,['A'],['A']
3333,['B'],['B']
3334,['A'],['A']
3335,['A'],['A']
3336,['A'],['A']
3337,['A'],['A']
3338,['A'],['A']
3339,['B'],['B']
3340,['B'],['B']
3341,['A'],['A']
3342,['A'],['A']
3343,['A'],['A']
3344,['B'],['B']
3345,['B'],['B']
3346,['A'],['A']
3347,['B'],['B']
3348,['B'],['B']
3349,['B'],['B']
3350,['A'],['A']
3351,['B'],['B']
3352,['B'],['B']
3353,['B'],['B']
3354,['B'],['B']
3355,['A'],['A']
3356,['B'],['B']
3357,['A'],['A']
3358,['B'],['B']
3359,['A'],['A']
3360,['B'],['B']
3361,['B'],['B']
3362,['B'],['B']
3363,['A'],['A']
3364,['A'],['A']
3365,['B'],['B']
3366,['A'],['A']
3367,['B'],['B']
3368,['A'],['A']
3369,['B'],['B']
3370,['B'],['B']
3371,['B'],['B']
3372,['A'],['A']
3373,['A'],['A']
3374,['A'],['A']
3375,['A'],['A']
3376,['A'],['A']
3377,['A'],['A']
3378,['B'],['B']
3379,['A'],['A']
3380,['A'],['A']
3381,['A'],['A']
3382,['A'],['A']
3383,['A'],['A']
3384,['A'],['A']
3385,['A'],['A']
3386,['A'],['A']
3387,['A'],['A']
3388,['B'],['B']
3389,['A'],['A']
3390,['B'],['B']
3391,['B'],['B']
3392,['B'],['B']
3393,['A'],['A']
3394,['A'],['A']
3395,['A'],['A']
3396,['A'],['A']
3397,['A'],['A']
3398,['B'],['B']
3399,['A'],['A']
3400,['B'],['B']
3401,['A'],['A']
3402,['B'],['B']
3403,['B'],['B']
3404,['A'],['A']
3405,['A'],['A']
3406,['B'],['B']
3407,['A'],['A']
3408,['A'],['A']
3409,['A'],['A']
3410,['A'],['A']
3411,['B'],['B']
3412,['A'],['A']
3413,['B'],['B']
3414,['B'],['B']
3415,['A'],['A']
3416,['A'],['A']
3417,['A'],['A']
3418,['B'],['B']
3419,['B'],['B']
3420,['A'],['A']
3421,['B'],['B']
3422,['A'],['A']
3423,['A'],['A']
3424,['A'],['A']
3425,['A'],['A']
3426,['B'],['B']
3427,['A'],['A']
3428,['B'],['B']
3429,['B'],['B']
3430,['A'],['A']
3431,['B'],['B']
3432,['B'],['B']
3433,['B'],['B']
3434,['B'],['B']
3435,['A'],['A']
3436,['A'],['A']
3437,['A'],['A']
3438,['B'],['B']
3439,['A'],['A']
3440,['A'],['A']
3441,['A'],['A']
3442,['A'],['A']
3443,['A'],['A']
3444,['B'],['B']
3445,['A'],['A']
3446,['A'],['A']
3447,['B'],['B']
3448,['A'],['A']
3449,['A'],['A']
3450,['B'],['B']
3451,['A'],['A']
3452,['A'],['A']
3453,['B'],['B']
3454,['A'],['A']
3455,['A'],['A']
3456,['B'],['B']
3457,['A'],['A']
3458,['A'],['A']
3459,['A'],['A']
3460,['B'],['B']
3461,['B'],['B']
3462,['A'],['A']
3463,['A'],['A']
3464,['A'],['A']
3465,['A'],['A']
3466,['B'],['B']
3467,['B'],['B']
3468,['B'],['B']
3469,['A'],['A']
3470,['B'],['B']
3471,['B'],['B']
3472,['A'],['A']
3473,['B'],['B']
3474,['A'],['A']
3475,['A'],['A']
3476,['B'],['B']
3477,['A'],['A']
3478,['A'],['A']
3479,['B'],['B']
3480,['B'],['B']
3481,['B'],['B']
3482,['B'],['B']
3483,['A'],['A']
3484,['A'],['A']
3485,['B'],['B']
3486,['A'],['A']
3487,['A'],['A']
3488,['A'],['A']
3489,['B'],['B']
3490,['A'],['A']
3491,['B'],['B']
3492,['A'],['A']
3493,['A'],['A']
3494,['B'],['B']
3495,['B'],['B']
3496,['A'],['A']
3497,['A'],['A']
3498,['A'],['A']
3499,['B'],['B']
3500,['A'],['A']
3501,['A'],['A']
3502,['B'],['B']
3503,['A'],['A']
3504,['B'],['B']
3505,['B'],['B']
3506,['B'],['B']
3507,['B'],['B']
3508,['B'],['B']
3509,['B'],['B']
3510,['A'],['A']
3511,['B'],['B']
3512,['A'],['A']
3513,['A'],['A']
3514,['B'],['B']
3515,['B'],['B']
3516,['A'],['A']
3517,['B'],['B']
3518,['B'],['B']
3519,['B'],['B']
3520,['A'],['A']
3521,['B'],['B']
3522,['B'],['B']
3523,['A'],['A']
3524,['B'],['B']
3525,['A'],['A']
3526,['B'],['B']
3527,['A'],['A']
3528,['A'],['A']
3529,['A'],['A']
3530,['B'],['B']
3531,['A'],['A']
3532,['A'],['A']
3533,['A'],['A']
3534,['A'],['A']
3535,['A'],['A']
3536,['A'],['A']
3537,['B'],['B']
3538,['A'],['A']
3539,['A'],['A']
3540,['B'],['B']
3541,['A'],['A']
3542,['A'],['A']
3543,['A'],['A']
3544,['A'],['A']
3545,['A'],['A']
3546,['A'],['A']
3547,['A'],['A']
3548,['A'],['A']
3549,['B'],['B']
3550,['B'],['B']
3551,['A'],['A']
3552,['B'],['B']
3553,['B'],['B']
3554,['B'],['B']
3555,['A'],['A']
3556,['B'],['B']
3557,['B'],['B']
3558,['A'],['A']
3559,['A'],['A']
3560,['A'],['A']
3561,['B'],['B']
3562,['A'],['A']
3563,['B'],['B']
3564,['A'],['A']
3565,['A'],['A']
3566,['A'],['A']
3567,['B'],['B']
3568,['B'],['B']
3569,['B'],['B']
3570,['A'],['A']
3571,['B'],['B']
3572,['A'],['A']
3573,['B'],['B']
3574,['A'],['A']
3575,['B'],['B']
3576,['A'],['A']
3577,['B'],['B']
3578,['A'],['A']
3579,['B'],['B']
3580,['A'],['A']
3581,['B'],['B']
3582,['A'],['A']
3583,['B'],['B']
3584,['B'],['B']
3585,['B'],['B']
3586,['B'],['B']
3587,['B'],['B']
3588,['A'],['A']
3589,['B'],['B']
3590,['B'],['B']
3591,['B'],['B']
3592,['A'],['A']
3593,['A'],['A']
3594,['A'],['A']
3595,['B'],['B']
3596,['A'],['A']
3597,['A'],['A']
3598,['A'],['A']
3599,['B'],['B']
3600,['B'],['B']
3601,['A'],['A']
3602,['A'],['A']
3603,['A'],['A']
3604,['A'],['A']
3605,['B'],['B']
3606,['B'],['B']
3607,['A'],['A']
3608,['B'],['B']
3609,['B'],['B']
3610,['A'],['A']
3611,['B'],['B']
3612,['B'],['B']
3613,['B'],['B']
3614,['B'],['B']
3615,['B'],['B']
3616,['A'],['A']
3617,['B'],['B']
3618,['B'],['B']
3619,['B'],['B']
3620,['B'],['B']
3621,['B'],['B']
3622,['B'],['B']
3623,['B'],['B']
3624,['A'],['A']
3625,['A'],['A']
3626,['B'],['B']
3627,['B'],['B']
3628,['B'],['B']
3629,['B'],['B']
3630,['B'],['B']
3631,['B'],['B']
3632,['B'],['B']
3633,['B'],['B']
3634,['B'],['B']
3635,['A'],['A']
3636,['A'],['A']
3637,['A'],['A']
3638,['B'],['B']
3639,['B'],['B']
3640,['B'],['B']
3641,['A'],['A']
3642,['B'],['B']
3643,['A'],['A']
3644,['A'],['A']
3645,['B'],['B']
3646,['B'],['B']
3647,['B'],['B']
3648,['A'],['A']
3649,['B'],['B']
3650,['B'],['B']
3651,['A'],['A']
3652,['B'],['B']
3653,['A'],['A']
3654,['B'],['B']
3655,['B'],['B']
3656,['A'],['A']
3657,['A'],['A']
3658,['A'],['A']
3659,['A'],['A']
3660,['A'],['A']
3661,['B'],['B']
3662,['B'],['B']
3663,['B'],['B']
3664,['A'],['A']
3665,['A'],['A']
3666,['A'],['A']
3667,['A'],['A']
3668,['A'],['A']
3669,['B'],['B']
3670,['B'],['B']
3671,['B'],['B']
3672,['A'],['A']
3673,['B'],['B']
3674,['B'],['B']
3675,['A'],['A']
3676,['A'],['A']
3677,['A'],['A']
3678,['A'],['A']
3679,['A'],['A']
3680,['A'],['A']
3681,['B'],['B']
3682,['B'],['B']
3683,['A'],['A']
3684,['B'],['B']
3685,['A'],['A']
3686,['B'],['B']
3687,['B'],['B']
3688,['B'],['B']
3689,['B'],['B']
3690,['B'],['B']
3691,['A'],['A']
3692,['B'],['B']
3693,['A'],['A']
3694,['A'],['A']
3695,['A'],['A']
3696,['A'],['A']
3697,['B'],['B']
3698,['A'],['A']
3699,['A'],['A']
3700,['B'],['B']
3701,['A'],['A']
3702,['B'],['B']
3703,['A'],['A']
3704,['B'],['B']
3705,['B'],['B']
3706,['B'],['B']
3707,['A'],['A']
3708,['A'],['A']
3709,['B'],['B']
3710,['A'],['A']
3711,['A'],['A']
3712,['A'],['A']
3713,['B'],['B']
3714,['A'],['A']
3715,['B'],['B']
3716,['A'],['A']
3717,['B'],['B']
3718,['A'],['A']
3719,['B'],['B']
3720,['B'],['B']
3721,['A'],['A']
3722,['A'],['A']
3723,['A'],['A']
3724,['B'],['B']
3725,['B'],['B']
3726,['B'],['B']
3727,['A'],['A']
3728,['A'],['A']
3729,['B'],['B']
3730,['B'],['B']
3731,['A'],['A']
3732,['A'],['A']
3733,['B'],['B']
3734,['A'],['A']
3735,['B'],['B']
3736,['B'],['B']
3737,['B'],['B']
3738,['A'],['A']
3739,['B'],['B']
3740,['B'],['B']
3741,['B'],['B']
3742,['A'],['A']
3743,['B'],['B']
3744,['B'],['B']
3745,['A'],['A']
3746,['B'],['B']
3747,['A'],['A']
3748,['B'],['B']
3749,['B'],['B']
3750,['B'],['B']
3751,['A'],['A']
3752,['B'],['B']
3753,['A'],['A']
3754,['A'],['A']
3755,['B'],['B']
3756,['A'],['A']
3757,['B'],['B']
3758,['B'],['B']
3759,['A'],['A']
3760,['A'],['A']
3761,['B'],['B']
3762,['B'],['B']
3763,['B'],['B']
3764,['B'],['B']
3765,['B'],['B']
3766,['B'],['B']
3767,['B'],['B']
3768,['B'],['B']
3769,['A'],['A']
3770,['A'],['A']
3771,['B'],['B']
3772,['A'],['A']
3773,['B'],['B']
3774,['B'],['B']
3775,['A'],['A']
3776,['A'],['A']
3777,['A'],['A']
3778,['A'],['A']
3779,['A'],['A']
3780,['A'],['A']
3781,['A'],['A']
3782,['B'],['B']
3783,['B'],['B']
3784,['B'],['B']
3785,['A'],['A']
3786,['B'],['B']
3787,['A'],['A']
3788,['A'],['A']
3789,['A'],['A']
3790,['A'],['A']
3791,['B'],['B']
3792,['A'],['A']
3793,['B'],['B']
3794,['A'],['A']
3795,['B'],['B']
3796,['A'],['A']
3797,['A'],['A']
3798,['B'],['B']
3799,['A'],['A']
3800,['A'],['A']
3801,['B'],['B']
3802,['A'],['A']
3803,['A'],['A']
3804,['B'],['B']
3805,['B'],['B']
3806,['B'],['B']
3807,['B'],['B']
3808,['B'],['B']
3809,['A'],['A']
3810,['B'],['B']
3811,['A'],['A']
3812,['A'],['A']
3813,['A'],['A']
3814,['A'],['A']
3815,['A'],['A']
3816,['A'],['A']
3817,['A'],['A']
3818,['B'],['B']
3819,['B'],['B']
3820,['A'],['A']
3821,['B'],['B']
3822,['A'],['A']
3823,['B'],['B']
3824,['A'],['A']
3825,['A'],['A']
3826,['B'],['B']
3827,['B'],['B']
3828,['B'],['B']
3829,['B'],['B']
3830,['A'],['A']
3831,['A'],['A']
3832,['A'],['A']
3833,['B'],['B']
3834,['B'],['B']
3835,['B'],['B']
3836,['A'],['A']
3837,['A'],['A']
3838,['B'],['B']
3839,['B'],['B']
3840,['B'],['B']
3841,['B'],['B']
3842,['B'],['B']
3843,['B'],['B']
3844,['B'],['B']
3845,['A'],['A']
3846,['B'],['B']
3847,['A'],['A']
3848,['A'],['A']
3849,['B'],['B']
3850,['B'],['B']
3851,['A'],['A']
3852,['A'],['A']
3853,['A'],['A']
3854,['A'],['A']
3855,['A'],['A']
3856,['A'],['A']
3857,['A'],['A']
3858,['A'],['A']
3859,['B'],['B']
3860,['B'],['B']
3861,['B'],['B']
3862,['B'],['B']
3863,['A'],['A']
3864,['A'],['A']
3865,['B'],['B']
3866,['A'],['A']
3867,['B'],['B']
3868,['B'],['B']
3869,['B'],['B']
3870,['B'],['B']
3871,['B'],['B']
3872,['B'],['B']
3873,['B'],['B']
3874,['A'],['A']
3875,['B'],['B']
3876,['A'],['A']
3877,['A'],['A']
3878,['B'],['B']
3879,['A'],['A']
3880,['B'],['B']
3881,['A'],['A']
3882,['B'],['B']
3883,['B'],['B']
3884,['B'],['B']
3885,['A'],['A']
3886,['B'],['B']
3887,['A'],['A']
3888,['A'],['A']
3889,['A'],['A']
3890,['A'],['A']
3891,['A'],['A']
3892,['A'],['A']
3893,['A'],['A']
3894,['B'],['B']
3895,['A'],['A']
3896,['B'],['B']
3897,['A'],['A']
3898,['B'],['B']
3899,['A'],['A']
3900,['A'],['A']
