Run,A,B,Z
8998,9862093.147555782,16387274.321465552,9862093.147555782
8999,10355331.997242281,1880456.9496570707,1880456.9496570707
9000,9465912.667014439,12960732.47794561,9465912.667014439
9001,8847843.216027385,862669.0218055864,862669.0218055864
9002,8443860.185337208,2396722.104488074,2396722.104488074
9003,10596690.761856692,31433431.572108433,10596690.761856692
9004,9307075.75990701,20572957.745387677,9307075.75990701
9005,11841193.393878922,25099034.97402683,11841193.393878922
9006,10079378.427090254,5396631.993126925,5396631.993126925
9007,10984411.295890119,9404675.339746546,9404675.339746546
9008,9237171.962393561,8301330.620074599,8301330.620074599
9009,10378276.907710692,2431951.8727326402,2431951.8727326402
9010,9626807.306594994,11647870.993102137,9626807.306594994
9011,9625449.584008811,1171995.3366864484,1171995.3366864484
9012,8802271.574185925,1692230.1683205455,1692230.1683205455
9013,9324260.916342236,2306758.8066247427,2306758.8066247427
9014,11435486.099039098,9601990.351314615,9601990.351314615
9015,10474073.863343501,26761334.035263136,10474073.863343501
9016,8358836.367135564,16983055.55816903,8358836.367135564
9017,10676588.375005642,2254497.7159788324,2254497.7159788324
9018,8948453.777845563,646312.6341524514,646312.6341524514
9019,10097816.485819055,529986.6098650927,529986.6098650927
9020,9251857.752489813,18515285.670723494,9251857.752489813
9021,9976173.991756363,6077311.226977712,6077311.226977712
9022,8979453.959120706,6340889.398951648,6340889.398951648
9023,10250791.022286654,4700451.007500278,4700451.007500278
9024,9433598.833191486,22051695.739248198,9433598.833191486
9025,8517386.584189106,33991120.199072525,8517386.584189106
9026,9554980.23637669,1934489.0727121772,1934489.0727121772
9027,9985903.678673178,10629274.622283507,9985903.678673178
9028,10580832.346128274,7732415.537737554,7732415.537737554
9029,10795555.206046317,1842882.9282690813,1842882.9282690813
9030,9298500.157978049,2957185.241651537,2957185.241651537
9031,8345425.360698919,20598300.348349176,8345425.360698919
9032,12553181.497209117,5621709.451675917,5621709.451675917
9033,8990119.765074998,12880004.400879538,8990119.765074998
9034,9904227.432168227,14868685.386624655,9904227.432168227
9035,9795724.942318581,4344534.067413668,4344534.067413668
9036,8767422.135152956,10446747.700847795,8767422.135152956
9037,8475882.23890586,8757184.483924221,8475882.23890586
9038,8863986.813947624,24299836.744032536,8863986.813947624
9039,11660564.559985477,10257171.421054834,10257171.421054834
9040,8756863.49661715,4462612.162867131,4462612.162867131
9041,9000087.001651559,1126347.4114264231,1126347.4114264231
9042,10527531.282108055,1250327.1461599767,1250327.1461599767
9043,8805776.460013965,13579436.558892049,8805776.460013965
9044,9530990.68598497,6468037.2148152515,6468037.2148152515
9045,10263834.87735221,16310202.801155686,10263834.87735221
9046,11136601.058721803,8576174.894313538,8576174.894313538
9047,9561989.897578087,34152979.48644609,9561989.897578087
9048,10406553.57797946,1966532.8999896306,1966532.8999896306
9049,6836995.633576615,6145703.783277853,6145703.783277853
9050,9540898.507740255,604002.7235201013,604002.7235201013
9051,9235493.876956852,5065124.303435791,5065124.303435791
9052,7984137.441368197,1711965.1444972795,1711965.1444972795
9053,10130476.698577706,7654877.004000215,7654877.004000215
9054,10964064.336264158,2451694.1250856193,2451694.1250856193
9055,10412159.111043932,25153457.4450003,10412159.111043932
9056,9406899.465569435,2372207.4646483716,2372207.4646483716
9057,8993071.410165215,5034901.603300521,5034901.603300521
9058,9341008.056737458,10892433.246808596,9341008.056737458
9059,10164796.724682566,1015348.3535497239,1015348.3535497239
9060,9618171.634676212,6976623.264528515,6976623.264528515
9061,9286610.23389265,6890641.108449722,6890641.108449722
9062,9385156.081856504,630050.5721781031,630050.5721781031
9063,8457952.512259314,9376548.054066297,8457952.512259314
9064,9695136.63555327,6361876.3017666675,6361876.3017666675
9065,9904567.009259844,608801.7777665594,608801.7777665594
9066,8988965.065828443,6428883.664016042,6428883.664016042
9067,9806597.471745603,5894312.959892937,5894312.959892937
9068,8296767.74536821,7200759.146215063,7200759.146215063
9069,7529434.824837966,9800953.473746302,7529434.824837966
9070,10594145.034145845,19890435.835113924,10594145.034145845
9071,9946114.476084553,9870706.038648369,9870706.038648369
9072,9378809.903585268,4113840.7183336983,4113840.7183336983
9073,10188378.44365874,26116008.044913102,10188378.44365874
9074,8777514.327788362,14851545.624069352,8777514.327788362
9075,10165186.806410002,22212813.935731687,10165186.806410002
9076,8771802.945334848,26543620.909232304,8771802.945334848
9077,8765224.688346513,13329753.453253096,8765224.688346513
9078,10074126.123968704,28853688.323184423,10074126.123968704
9079,9649474.581297884,6510101.39124836,6510101.39124836
9080,9550143.656310808,1856294.705625805,1856294.705625805
9081,10842027.551484961,12685575.278475111,10842027.551484961
9082,8036784.106373632,17048061.976063102,8036784.106373632
9083,10468254.616061326,3605609.605061082,3605609.605061082
9084,8139987.504151238,13966417.437054966,8139987.504151238
9085,8893167.617806535,3629129.8894276703,3629129.8894276703
9086,10310520.632794721,2788795.2213210943,2788795.2213210943
9087,9312978.310063003,30599673.125340097,9312978.310063003
9088,8290940.632569229,3219959.8865762576,3219959.8865762576
9089,10462724.603035105,578952.3135731047,578952.3135731047
9090,9529809.641243147,2027380.048917225,2027380.048917225
9091,10429741.678535253,5160973.880542103,5160973.880542103
9092,8925782.7081254,2710364.82049575,2710364.82049575
9093,8386070.175372512,2833057.710680789,2833057.710680789
9094,9910866.788665907,197111.77619847606,197111.77619847606
9095,8297181.750861508,10042356.811177144,8297181.750861508
9096,10807858.840031315,16125126.451508649,10807858.840031315
9097,9158431.869493846,444550.9893820222,444550.9893820222
9098,8260626.094452507,31008560.81609667,8260626.094452507
9099,10014013.389782645,26426150.875723276,10014013.389782645
9100,9429190.37267523,618475.445450771,618475.445450771
9101,9788477.888153542,28461248.91738798,9788477.888153542
9102,10023672.087619035,30272632.27845264,10023672.087619035
9103,8977546.262944153,5437266.640871242,5437266.640871242
9104,10805207.542589346,9080987.597222967,9080987.597222967
9105,8867701.099119168,20181859.352613285,8867701.099119168
9106,9517327.606945504,1499530.9625289042,1499530.9625289042
9107,10090905.846688708,9306842.13470533,9306842.13470533
9108,9272730.419764493,2334162.807809654,2334162.807809654
9109,13211086.98385963,16489996.985110711,13211086.98385963
9110,9807458.496436238,26323732.260979448,9807458.496436238
9111,11013136.996886687,31659373.307170305,11013136.996886687
9112,9847863.15400491,3433685.875427375,3433685.875427375
9113,9535415.79509228,10735697.162763014,9535415.79509228
9114,10475716.467120007,22588398.746245295,10475716.467120007
9115,9897419.376347775,6265455.959422067,6265455.959422067
9116,8788442.938972434,3669500.308622892,3669500.308622892
9117,11673800.205806704,28267200.81104549,11673800.205806704
9118,12656599.612601172,15811739.994947612,12656599.612601172
9119,9067653.395908909,32529224.921513505,9067653.395908909
9120,8202548.7868533395,8770963.14923195,8202548.7868533395
9121,9032483.885969918,22468805.702651147,9032483.885969918
9122,7860883.146712402,18340801.63596502,7860883.146712402
9123,9386543.426387887,10510166.6691965,9386543.426387887
9124,11690482.963580433,282322.7044730193,282322.7044730193
9125,10019779.532693755,12476066.33806405,10019779.532693755
9126,7897467.315737058,172885.23423870004,172885.23423870004
9127,9683853.659917088,2852117.776665097,2852117.776665097
9128,9983613.773067364,26807891.65868016,9983613.773067364
9129,9200580.223277166,2271337.6773100514,2271337.6773100514
9130,10585252.72679991,4823268.915437949,4823268.915437949
9131,8761743.90420749,1721145.3827506925,1721145.3827506925
9132,10364695.023398357,23848430.74825815,10364695.023398357
9133,7745476.004980144,19081408.45066166,7745476.004980144
9134,10547818.497992788,31827883.125109173,10547818.497992788
9135,9806335.234084606,17069119.555408094,9806335.234084606
9136,8334214.2449588,24878343.412760433,8334214.2449588
9137,11545447.576397521,22277542.090225335,11545447.576397521
9138,9555684.060800003,10671358.444047954,9555684.060800003
9139,8970747.31714725,4682184.179361712,4682184.179361712
9140,9610028.091068903,16855986.845734667,9610028.091068903
9141,9991227.248784726,613820.4272125971,613820.4272125971
9142,9048413.309175953,33906117.37823458,9048413.309175953
9143,8960989.642684901,15491015.63665106,8960989.642684901
9144,9786444.991691716,16309473.920962334,9786444.991691716
9145,9265415.123674616,31548029.27401967,9265415.123674616
9146,7768066.634315461,2531198.8382966025,2531198.8382966025
9147,9498748.130473522,29466945.133368738,9498748.130473522
9148,8769305.012560615,3088256.856692257,3088256.856692257
9149,9198713.636495925,1277448.2346764314,1277448.2346764314
9150,10389346.280706745,32086000.399959385,10389346.280706745
9151,9094448.101891393,2949387.185952292,2949387.185952292
9152,9360991.664045336,12749753.504825996,9360991.664045336
9153,8974133.61239929,3582020.661618743,3582020.661618743
9154,9281096.873538306,3011339.1692534206,3011339.1692534206
9155,8452595.854661787,7586464.078896057,7586464.078896057
9156,9430722.22787838,22108679.981798254,9430722.22787838
9157,10408025.278991679,1675846.352939252,1675846.352939252
9158,12008237.04577106,8743625.408120988,8743625.408120988
9159,9142462.114157962,32942035.329748496,9142462.114157962
9160,10777133.42213905,8461664.779619766,8461664.779619766
9161,9531880.976773307,26223046.00275019,9531880.976773307
9162,9952410.981456822,8265106.29067643,8265106.29067643
9163,11416697.871709615,27870784.1010778,11416697.871709615
9164,7766163.339691165,14755559.855128178,7766163.339691165
9165,11005917.743638653,3618804.428667059,3618804.428667059
9166,11181775.332430717,4436259.1449369,4436259.1449369
9167,9855439.656182682,13114709.83285145,9855439.656182682
9168,9289263.979584599,4409244.29279074,4409244.29279074
9169,9454420.058541508,23424320.378245182,9454420.058541508
9170,9939802.200184345,27311406.834456004,9939802.200184345
9171,8888362.717973702,18860331.94334484,8888362.717973702
9172,8823860.664988501,902072.5035033613,902072.5035033613
9173,9109128.98572998,1909620.8351902273,1909620.8351902273
9174,8442764.385809287,12695408.351772062,8442764.385809287
9175,9742317.275492217,2822150.659680895,2822150.659680895
9176,10594484.448510638,552276.8609628176,552276.8609628176
9177,8583318.132800724,28491506.384825125,8583318.132800724
9178,8623010.537643816,14109517.614323096,8623010.537643816
9179,9029096.901890261,16779348.189588923,9029096.901890261
9180,7659936.192558985,12634267.524626324,7659936.192558985
9181,10543399.351054743,16904804.317861576,10543399.351054743
9182,10146903.467768861,21451695.997075252,10146903.467768861
9183,9439530.408391627,32932274.815271534,9439530.408391627
9184,9778188.371003099,32890528.67120572,9778188.371003099
9185,9586360.078515759,13587301.837223291,9586360.078515759
9186,9541304.178441916,8215562.096007953,8215562.096007953
9187,9670759.27789933,28662740.471721686,9670759.27789933
9188,10735951.043094158,5490928.332707645,5490928.332707645
9189,9874248.690570751,13177623.316659292,9874248.690570751
9190,9879074.352144863,6776231.650909595,6776231.650909595
9191,10153760.30238231,19523824.921980906,10153760.30238231
9192,9651115.422431175,26528297.86951669,9651115.422431175
9193,8937209.211003995,2623308.6781330965,2623308.6781330965
9194,9139457.804398755,14470124.128368732,9139457.804398755
9195,9463624.740698379,12430855.12440265,9463624.740698379
9196,10113293.02982167,12375560.995483048,10113293.02982167
9197,9756956.455887485,24227494.324439652,9756956.455887485
9198,7526874.818416886,5396450.795456532,5396450.795456532
9199,9455035.013320923,7723858.231314535,7723858.231314535
9200,9848793.515340338,31619381.281149708,9848793.515340338
9201,8084550.191419258,469358.8479006948,469358.8479006948
9202,9077266.443299694,8185498.5054376675,8185498.5054376675
9203,9858127.323723713,22086774.04357165,9858127.323723713
9204,10014753.103723353,24215254.760830145,10014753.103723353
9205,7940006.272741112,23859698.099482253,7940006.272741112
9206,10050049.734349841,25706168.372064315,10050049.734349841
9207,9329162.603084275,26302027.546888858,9329162.603084275
9208,9433880.350963548,10833740.846723586,9433880.350963548
9209,10252369.66331047,31554580.897762172,10252369.66331047
9210,9853285.848379068,2299576.7846556897,2299576.7846556897
9211,10091575.059420006,4632796.522079529,4632796.522079529
9212,9124131.783620657,32261606.451328333,9124131.783620657
9213,8571633.01979581,26672691.6230749,8571633.01979581
9214,9339461.111694591,62595.756633429206,62595.756633429206
9215,10692721.11199865,19767914.96314397,10692721.11199865
9216,12280426.903565453,30673117.03865049,12280426.903565453
9217,7758202.298994205,15621187.674282124,7758202.298994205
9218,8535624.080352524,10558220.584532049,8535624.080352524
9219,11271765.595496142,7264181.924195822,7264181.924195822
9220,11560128.902991505,54950.08381620361,54950.08381620361
9221,7403042.05372064,1546295.8539881203,1546295.8539881203
9222,10548423.783705426,6185545.0079007195,6185545.0079007195
9223,10456787.003222771,8492727.917205572,8492727.917205572
9224,11085046.74070106,1549846.0944672367,1549846.0944672367
9225,9360880.88116407,2311874.978650905,2311874.978650905
9226,9205028.46727104,13048105.681461282,9205028.46727104
9227,8154509.680625985,8328250.92493994,8154509.680625985
9228,9728549.778363835,34435427.69828894,9728549.778363835
9229,9532124.656605504,25776817.19277051,9532124.656605504
9230,12743706.393150058,5128881.263267429,5128881.263267429
9231,10233288.910219265,4811999.602953936,4811999.602953936
9232,10340526.099113751,27538700.732258,10340526.099113751
9233,9603675.847764883,5610499.898293596,5610499.898293596
9234,8566682.85492866,2192246.051898877,2192246.051898877
9235,10343278.357343415,1210134.1857521308,1210134.1857521308
9236,9946211.058337217,5407891.75778835,5407891.75778835
9237,8978578.358022777,17446381.444010135,8978578.358022777
9238,9735456.688554706,27875928.54101475,9735456.688554706
9239,9991018.407113135,4199027.599865893,4199027.599865893
9240,8708330.442410773,3308458.256868444,3308458.256868444
9241,10582587.370004294,28873563.56819859,10582587.370004294
9242,8974103.734752936,32871873.583116896,8974103.734752936
9243,9884138.009895554,16480637.326312743,9884138.009895554
9244,11072079.397313517,21750656.7708648,11072079.397313517
9245,8794755.962721555,20020149.204403106,8794755.962721555
9246,8948397.325714134,16919420.14788786,8948397.325714134
9247,10663206.927829357,2908450.5772952735,2908450.5772952735
9248,10369583.364849808,897135.5883419409,897135.5883419409
9249,9424446.120313758,34158534.39642672,9424446.120313758
9250,10281896.46049946,15546130.434464686,10281896.46049946
9251,10433357.371018587,10225352.798143147,10225352.798143147
9252,10096457.374661488,5685939.961484882,5685939.961484882
9253,9758330.921695689,1817046.3353204285,1817046.3353204285
9254,8413754.876970349,17128446.01792665,8413754.876970349
9255,11215798.819060352,29511016.842270307,11215798.819060352
9256,9249095.005658641,14037271.550364114,9249095.005658641
9257,9905223.38506482,9736686.07844233,9736686.07844233
9258,9230473.983329237,4920268.839901948,4920268.839901948
9259,10885926.282140173,34637185.18966087,10885926.282140173
9260,9813069.582822777,3485287.33384854,3485287.33384854
9261,9213813.910260301,24510940.97355904,9213813.910260301
9262,9735032.546493933,561457.5977853868,561457.5977853868
9263,11153348.112780906,6934136.166062717,6934136.166062717
9264,9431860.763953032,17400666.685373697,9431860.763953032
9265,10789527.403484864,19876912.855481964,10789527.403484864
9266,10630982.563964216,3350480.9047729922,3350480.9047729922
9267,11432005.849987306,26757167.820258293,11432005.849987306
9268,9762300.394759547,1154394.5288731703,1154394.5288731703
9269,9114959.494882192,1783768.816582887,1783768.816582887
9270,10380699.067140065,9567195.479351362,9567195.479351362
9271,9692594.14467628,1318499.8318622513,1318499.8318622513
9272,7941880.869240122,26924644.814310074,7941880.869240122
9273,9796869.887826135,11556580.111936858,9796869.887826135
9274,9191696.389013035,7824162.047494386,7824162.047494386
9275,9108426.5408398,1509371.682015176,1509371.682015176
9276,9488261.612119047,5370351.653507598,5370351.653507598
9277,10233836.292991553,8129255.934432998,8129255.934432998
9278,9487846.855672484,3929754.0441541364,3929754.0441541364
9279,9878823.102519266,5841812.083897246,5841812.083897246
9280,10715271.532508094,1256298.7454594653,1256298.7454594653
9281,8781041.217497291,2616698.675654299,2616698.675654299
9282,10714366.561030513,5819930.333653498,5819930.333653498
9283,8416216.060029184,8119270.387414028,8119270.387414028
9284,8756694.95623993,3598969.962266137,3598969.962266137
9285,9417337.98445728,1331870.408174098,1331870.408174098
9286,8266290.9139309395,18115926.722881652,8266290.9139309395
9287,9176772.483713793,7516900.532903418,7516900.532903418
9288,9434049.291817443,32383752.83794787,9434049.291817443
9289,8911491.673175164,14936961.350617304,8911491.673175164
9290,10051144.404398212,13931081.229827547,10051144.404398212
9291,11432673.51966462,24751835.58704274,11432673.51966462
9292,9422244.32741589,3780257.0855425787,3780257.0855425787
9293,8470746.02113935,9135343.71536923,8470746.02113935
9294,10156741.075993765,12629883.771800177,10156741.075993765
9295,9981623.016998557,3991640.76097787,3991640.76097787
9296,11054861.1286286,9812033.642856799,9812033.642856799
9297,9480502.62351556,28984301.8842701,9480502.62351556
9298,9701402.887635158,16429436.959460143,9701402.887635158
9299,9948723.582708526,19421459.52200704,9948723.582708526
9300,9234543.334438555,19144263.363098744,9234543.334438555
9301,11786203.05653893,27032052.215773255,11786203.05653893
9302,9312479.27525684,30684.067855330002,30684.067855330002
9303,9768533.624903556,1422637.7226105204,1422637.7226105204
9304,10302422.29125219,5517497.688578329,5517497.688578329
9305,9007830.450897519,3802955.8833348756,3802955.8833348756
9306,9787961.618433064,2491132.0410416545,2491132.0410416545
9307,10715089.79822274,6857771.65334225,6857771.65334225
9308,9241026.272580938,15083943.460001199,9241026.272580938
9309,9181620.768431967,29279375.847525913,9181620.768431967
9310,11139746.794903612,338385.4137102423,338385.4137102423
9311,9092231.244276436,7965056.77776153,7965056.77776153
9312,9028811.330500212,2490605.6673783027,2490605.6673783027
9313,8864877.261598805,13810029.608198058,8864877.261598805
9314,8255147.225475276,21734568.736688726,8255147.225475276
9315,9889305.926095031,12526304.676889459,9889305.926095031
9316,9938511.68105387,3387036.789860342,3387036.789860342
9317,10286411.624174586,33626508.154776506,10286411.624174586
9318,11769455.013806019,13650632.018737795,11769455.013806019
9319,9721531.513644986,20366490.1727848,9721531.513644986
9320,10918056.19225251,26907796.56155593,10918056.19225251
9321,9534774.599550562,33520978.507568564,9534774.599550562
9322,11128683.533510042,28675436.795193672,11128683.533510042
9323,11337495.902017135,1393105.4166773646,1393105.4166773646
9324,9308496.205506014,21183715.94994416,9308496.205506014
9325,10463972.065285489,2350896.752046906,2350896.752046906
9326,10216939.603577677,2663153.641982077,2663153.641982077
9327,9981514.07939412,6248990.40264725,6248990.40264725
9328,9106715.933413722,22723331.255095772,9106715.933413722
9329,9832250.735410497,13930862.922383968,9832250.735410497
9330,9516510.222226538,21175148.085883513,9516510.222226538
9331,10041698.133224506,3077493.31616231,3077493.31616231
9332,8540415.421820786,10639460.465253536,8540415.421820786
9333,9221594.399203604,4124772.2172753713,4124772.2172753713
9334,10841920.201570999,15232673.010397403,10841920.201570999
9335,9760982.400133561,17506444.869339243,9760982.400133561
9336,8034064.875908742,7705473.474749773,7705473.474749773
9337,8759159.448056357,26461721.58089251,8759159.448056357
9338,9191269.65449966,15772670.816641713,9191269.65449966
9339,9404822.62854719,27882681.809689812,9404822.62854719
9340,10929534.916323805,571344.6501560874,571344.6501560874
9341,10066651.078138957,28771357.056964252,10066651.078138957
9342,10965245.368647154,16098427.807498205,10965245.368647154
9343,8574894.482474301,16993605.38630259,8574894.482474301
9344,9395741.77125625,13503746.265024785,9395741.77125625
9345,10148098.74390772,10875109.806025272,10148098.74390772
9346,8321794.674433711,34359824.92098827,8321794.674433711
9347,8691764.580861092,3620111.817501311,3620111.817501311
9348,9710578.522918751,13776920.246107416,9710578.522918751
9349,8605811.206637837,4707024.447183784,4707024.447183784
9350,9169277.778928477,19131038.697321888,9169277.778928477
9351,10273275.281981397,4146007.923555909,4146007.923555909
9352,8906110.247842152,3090318.1871582163,3090318.1871582163
9353,8362899.491983444,18129865.537651137,8362899.491983444
9354,8533668.432475507,12030039.91169921,8533668.432475507
9355,13141799.253041863,4942879.580470695,4942879.580470695
9356,9355745.381651424,7545918.29534152,7545918.29534152
9357,10045734.333736105,25096296.371282034,10045734.333736105
9358,8185268.817628099,11813303.523762766,8185268.817628099
9359,10884447.499676622,10139299.172647549,10139299.172647549
9360,9623582.978395784,20821432.046328902,9623582.978395784
9361,10416367.158961771,30892996.049051747,10416367.158961771
9362,10003825.130201794,31980802.98646909,10003825.130201794
9363,9647427.457718207,2421465.304650064,2421465.304650064
9364,7770071.626783566,5795149.697517086,5795149.697517086
9365,9181488.200638166,13510650.81713869,9181488.200638166
9366,10404253.093251174,23387118.362188295,10404253.093251174
9367,9622320.310688164,7416326.716662398,7416326.716662398
9368,10006565.450915888,4129554.4158166116,4129554.4158166116
9369,8552540.343138142,1340433.7482755529,1340433.7482755529
9370,9627989.352361308,28051389.919762295,9627989.352361308
9371,9518216.93666435,12740279.918574478,9518216.93666435
9372,8827520.082213879,2049698.6450841192,2049698.6450841192
9373,11082083.624041911,11539005.129446331,11082083.624041911
9374,10123615.171820333,3044173.578711291,3044173.578711291
9375,9749504.903449826,2102763.735868439,2102763.735868439
9376,10330615.310000906,25042073.82495269,10330615.310000906
9377,9316132.400431251,32564506.673482656,9316132.400431251
9378,9248874.050832413,11737725.51771843,9248874.050832413
9379,10281120.327866225,22114923.88801775,10281120.327866225
9380,8181635.497072447,16604994.52710275,8181635.497072447
9381,9206354.291948136,1681208.08482453,1681208.08482453
9382,10029485.874727877,2491146.0140032168,2491146.0140032168
9383,9781527.285052177,2459858.4087581197,2459858.4087581197
9384,9650055.636185193,18168268.63738251,9650055.636185193
9385,9866442.159299668,5961074.821491145,5961074.821491145
9386,9574270.688202271,10257023.26032543,9574270.688202271
9387,9837377.534305565,30091787.282717347,9837377.534305565
9388,9961426.961808462,3264998.4940420683,3264998.4940420683
9389,11279568.581153594,30650254.799473166,11279568.581153594
9390,9283463.260466639,17674138.847429045,9283463.260466639
9391,8498290.199906634,3408765.4732985264,3408765.4732985264
9392,9162218.23764731,13693514.983767929,9162218.23764731
9393,11002721.536006792,3932974.6746211336,3932974.6746211336
9394,12394061.674838947,16030957.097029606,12394061.674838947
9395,8823545.417484194,521341.2419052458,521341.2419052458
9396,10778221.171770873,23038574.027402632,10778221.171770873
9397,9298605.470671125,7965637.6246271655,7965637.6246271655
9398,8611875.893022338,23919518.744574416,8611875.893022338
9399,10076846.231475906,945690.4975391852,945690.4975391852
9400,8269245.002009566,6814093.644977504,6814093.644977504
9401,7682508.337754953,17927914.6468497,7682508.337754953
9402,9522307.45157773,743867.7828102048,743867.7828102048
9403,9743487.573706202,13949675.894404862,9743487.573706202
9404,8668005.886098994,2557975.7267108755,2557975.7267108755
9405,11254359.383800186,1558303.0898875054,1558303.0898875054
9406,9119633.027478581,10303170.813057948,9119633.027478581
9407,9594650.077563543,21411695.208945226,9594650.077563543
9408,7919925.404701955,34470015.196429454,7919925.404701955
9409,9564006.481433166,14802439.856713388,9564006.481433166
9410,8963418.359854411,12369657.08227431,8963418.359854411
9411,11116992.137637045,32478707.83893732,11116992.137637045
9412,9451044.83602165,6073310.61140553,6073310.61140553
9413,8664626.288599042,20866986.425382342,8664626.288599042
9414,12413613.43879546,304811.7133953066,304811.7133953066
9415,8994840.223980285,26721382.868902788,8994840.223980285
9416,10635196.198190136,8758040.080469562,8758040.080469562
9417,11457084.511843793,5145466.884208589,5145466.884208589
9418,10474866.600527935,5774792.421238618,5774792.421238618
9419,9029061.535781296,1454380.33062408,1454380.33062408
9420,10017776.366038514,7668811.458891771,7668811.458891771
9421,7928361.167132506,14190673.674832864,7928361.167132506
9422,11445746.996045195,7521695.9355985755,7521695.9355985755
9423,12172439.111019867,26352175.823600493,12172439.111019867
9424,9602133.790856967,24995371.01228714,9602133.790856967
9425,10043348.64300605,27761410.59703169,10043348.64300605
9426,9319503.546372605,16959622.10544716,9319503.546372605
9427,9659972.140147213,16553380.90009014,9659972.140147213
9428,9525319.342954313,31428213.97000725,9525319.342954313
9429,10490058.468997562,30230315.05710349,10490058.468997562
9430,11053456.766009804,1583772.3493667212,1583772.3493667212
9431,9756656.010473263,1367529.30238737,1367529.30238737
9432,9064987.65507351,7363112.290644967,7363112.290644967
9433,11063144.028232671,24370902.905784007,11063144.028232671
9434,7685760.06490442,32200380.270566605,7685760.06490442
9435,9506239.44697186,1033717.297541523,1033717.297541523
9436,10129712.145180643,12938256.889294924,10129712.145180643
9437,8693823.876197422,29975252.425484464,8693823.876197422
9438,10350224.472140683,3818462.4829710666,3818462.4829710666
9439,9175784.21352503,2738535.2085321797,2738535.2085321797
9440,9022196.773731312,19425931.080261152,9022196.773731312
9441,8847326.831360403,8489260.283910753,8489260.283910753
9442,8699923.970939334,34116039.556064226,8699923.970939334
9443,10943653.63027505,19691847.79981099,10943653.63027505
9444,9827875.800999943,19031574.82271357,9827875.800999943
9445,9674247.343582718,2105989.2997983866,2105989.2997983866
9446,10500314.16519325,260156.12334405907,260156.12334405907
9447,10280536.161131771,5570843.579466739,5570843.579466739
9448,8572413.393848442,14593380.115366982,8572413.393848442
9449,11562577.665960103,5790538.84947024,5790538.84947024
9450,9128984.931745982,14947580.470225286,9128984.931745982
9451,11213781.581091171,2268792.520411998,2268792.520411998
9452,11040115.742959393,16465648.997970123,11040115.742959393
9453,9331734.491461588,12515930.296320321,9331734.491461588
9454,10747720.625057276,5124613.218818161,5124613.218818161
9455,9420497.062746715,128155.6648273808,128155.6648273808
9456,10187813.555228664,13468656.222430047,10187813.555228664
9457,10198646.048590371,31743432.668933876,10198646.048590371
9458,9551258.658819292,7590438.4113072185,7590438.4113072185
9459,9599110.181015521,3068335.116867204,3068335.116867204
9460,10419705.002264822,7098116.761086223,7098116.761086223
9461,10487284.441054186,14981501.92452661,10487284.441054186
9462,10129140.21610231,7302871.779666958,7302871.779666958
9463,9213231.889335085,507970.7372211387,507970.7372211387
9464,8481253.042810883,7248697.318438364,7248697.318438364
9465,10256379.13330154,5485222.284054761,5485222.284054761
9466,8724538.791351354,2423990.662383744,2423990.662383744
9467,7774130.5507770665,28966753.96776423,7774130.5507770665
9468,10552452.376963634,907738.5078213545,907738.5078213545
9469,9581105.365720937,9433085.259919066,9433085.259919066
9470,10412579.693334758,31287021.165980123,10412579.693334758
9471,9645849.454046724,9125459.191644097,9125459.191644097
9472,10329906.299468745,27061294.943734232,10329906.299468745
9473,8709914.770870162,32762398.61243924,8709914.770870162
9474,9029580.221836226,2121567.6550234216,2121567.6550234216
9475,10151132.175465977,1110195.5263173527,1110195.5263173527
9476,8252967.045234418,12946882.187038926,8252967.045234418
9477,7520734.334069378,1654846.1143176157,1654846.1143176157
9478,10043639.547152402,13198174.449358126,10043639.547152402
9479,9908785.595924828,21661130.58952037,9908785.595924828
9480,7635718.334693233,15665666.436657807,7635718.334693233
9481,8486733.341857908,15140386.50689372,8486733.341857908
9482,8160938.982022732,2249532.487713678,2249532.487713678
9483,9569919.870815717,15221624.359900992,9569919.870815717
9484,9900866.443221442,2710424.514002655,2710424.514002655
9485,11202280.505818991,24875565.2831155,11202280.505818991
9486,8739037.68388805,4792675.351389414,4792675.351389414
9487,9909932.490252934,8542731.608175548,8542731.608175548
9488,8923782.617536912,32805606.03711793,8923782.617536912
9489,9929980.839671126,13959619.323136268,9929980.839671126
9490,9194473.749094307,31490369.67218837,9194473.749094307
9491,9622687.229296414,2552415.288876071,2552415.288876071
9492,7998964.984088803,26447554.75994853,7998964.984088803
9493,10553391.152683362,29530460.480164837,10553391.152683362
9494,10287727.187483164,27318349.362165168,10287727.187483164
9495,9870395.12640502,9412802.877094228,9412802.877094228
9496,9170038.58635632,13334678.729426784,9170038.58635632
9497,8413476.434442237,3771690.617902067,3771690.617902067
9498,9598030.177054074,4738709.287395532,4738709.287395532
9499,11456190.140474914,767192.1853044621,767192.1853044621
9500,10918136.122492556,20962740.81275344,10918136.122492556
9501,11059198.047107616,11135779.404511932,11059198.047107616
9502,8497584.047538955,216990.45976218488,216990.45976218488
9503,10453079.631149104,12957319.25580368,10453079.631149104
9504,10494575.989517683,32526042.238759115,10494575.989517683
9505,10611045.5332758,18540781.98824554,10611045.5332758
9506,9646177.468374107,8113630.7649442,8113630.7649442
9507,7884185.6964441035,259285.3246189707,259285.3246189707
9508,10196506.031291112,6383560.9189155605,6383560.9189155605
9509,9388476.18246327,14926591.70796685,9388476.18246327
