  7.1354E-03,  3.5933E+00,  5.8801E+07,  3.6178E+07,  1.9335E+07,  1.2048E+07,  8.7527E+06,  6.3586E+06,  5.0753E+06,  4.0510E+06,  3.3187E+06,  2.3463E+06,  1.7206E+06,  1.2618E+06,  8.5315E+05,  5.7686E+05,  4.0753E+05,  2.8791E+05,  1.8800E+05,  1.2276E+05,  7.7695E+04,  4.9173E+04,  2.8691E+04,  1.6740E+04,  8.9079E+03,  4.7401E+03,  2.3777E+03,  1.1926E+03,  2.4919E+02,  4.0174E+01,  7.2840E+00,  0.0000E+00
  7.3136E-03,  3.5626E+00,  5.7908E+07,  3.5261E+07,  1.8595E+07,  1.1546E+07,  8.4408E+06,  6.1708E+06,  4.9336E+06,  3.9445E+06,  3.2287E+06,  2.2675E+06,  1.6365E+06,  1.1811E+06,  8.1172E+05,  5.5788E+05,  3.9180E+05,  2.7517E+05,  1.8264E+05,  1.2122E+05,  7.7203E+04,  4.9167E+04,  2.8818E+04,  1.6890E+04,  9.0316E+03,  4.8293E+03,  2.4572E+03,  1.2502E+03,  2.6635E+02,  4.4580E+01,  8.1834E+00,  0.0000E+00
  7.4991E-03,  3.5316E+00,  5.7022E+07,  3.4361E+07,  1.7878E+07,  1.1061E+07,  8.1380E+06,  5.9874E+06,  4.7950E+06,  3.8401E+06,  3.1406E+06,  2.1909E+06,  1.5559E+06,  1.1050E+06,  7.7204E+05,  5.3940E+05,  3.7658E+05,  2.6291E+05,  1.7739E+05,  1.1969E+05,  7.6710E+04,  4.9162E+04,  2.8946E+04,  1.7043E+04,  9.1579E+03,  4.9209E+03,  2.5400E+03,  1.3110E+03,  2.8482E+02,  4.9507E+01,  9.1873E+00,  0.0000E+00
  7.6923E-03,  3.5004E+00,  5.6203E+07,  3.3513E+07,  1.7202E+07,  1.0605E+07,  7.8524E+06,  5.8143E+06,  4.6643E+06,  3.7417E+06,  3.0576E+06,  2.1186E+06,  1.4804E+06,  1.0345E+06,  7.3482E+05,  5.2197E+05,  3.6223E+05,  2.5138E+05,  1.7245E+05,  1.1830E+05,  7.6299E+04,  4.9210E+04,  2.9107E+04,  1.7216E+04,  9.2968E+03,  5.0203E+03,  2.6290E+03,  1.3767E+03,  3.0506E+02,  5.5081E+01,  1.0314E+01,  0.0000E+00
  7.8935E-03,  3.4690E+00,  5.4927E+07,  3.2725E+07,  1.6826E+07,  1.0345E+07,  7.6052E+06,  5.5913E+06,  4.4855E+06,  3.5984E+06,  2.9453E+06,  2.0542E+06,  1.4351E+06,  1.0026E+06,  7.0767E+05,  4.9949E+05,  3.4975E+05,  2.4489E+05,  1.6595E+05,  1.1246E+05,  7.3193E+04,  4.7638E+04,  2.8642E+04,  1.7221E+04,  9.4855E+03,  5.2248E+03,  2.7643E+03,  1.4624E+03,  3.2782E+02,  6.1484E+01,  1.1535E+01,  1.8871E+00
  8.1032E-03,  3.4374E+00,  5.3656E+07,  3.1945E+07,  1.6455E+07,  1.0089E+07,  7.3632E+06,  5.3737E+06,  4.3109E+06,  3.4583E+06,  2.8355E+06,  1.9911E+06,  1.3910E+06,  9.7179E+05,  6.8133E+05,  4.7768E+05,  3.3756E+05,  2.3855E+05,  1.5961E+05,  1.0679E+05,  7.0146E+04,  4.6077E+04,  2.8168E+04,  1.7220E+04,  9.6782E+03,  5.4396E+03,  2.9076E+03,  1.5541E+03,  3.5241E+02,  6.8814E+01,  1.2909E+01,  2.1460E+00
  8.3220E-03,  3.4055E+00,  5.2406E+07,  3.1178E+07,  1.6091E+07,  9.8389E+06,  7.1274E+06,  5.1631E+06,  4.1420E+06,  3.3228E+06,  2.7291E+06,  1.9295E+06,  1.3480E+06,  9.4174E+05,  6.5580E+05,  4.5668E+05,  3.2573E+05,  2.3233E+05,  1.5346E+05,  1.0137E+05,  6.7206E+04,  4.4556E+04,  2.7699E+04,  1.7219E+04,  9.8764E+03,  5.6650E+03,  3.0595E+03,  1.6522E+03,  3.7905E+02,  7.7074E+01,  1.4458E+01,  2.4196E+00
  8.5502E-03,  3.3735E+00,  5.1400E+07,  3.0362E+07,  1.5614E+07,  9.5186E+06,  6.8784E+06,  4.9706E+06,  3.9908E+06,  3.2042E+06,  2.6309E+06,  1.8551E+06,  1.2970E+06,  9.0675E+05,  6.2971E+05,  4.3731E+05,  3.0954E+05,  2.1911E+05,  1.4516E+05,  9.6173E+04,  6.3967E+04,  4.2546E+04,  2.6747E+04,  1.6815E+04,  9.7543E+03,  5.6584E+03,  3.1420E+03,  1.7446E+03,  4.0907E+02,  8.5485E+01,  1.6095E+01,  2.6682E+00
  8.7886E-03,  3.3414E+00,  5.0422E+07,  2.9527E+07,  1.5112E+07,  9.1844E+06,  6.6283E+06,  4.7836E+06,  3.8446E+06,  3.0899E+06,  2.5352E+06,  1.7789E+06,  1.2448E+06,  8.7107E+05,  6.0383E+05,  4.1858E+05,  2.9288E+05,  2.0493E+05,  1.3668E+05,  9.1162E+04,  6.0744E+04,  4.0475E+04,  2.5699E+04,  1.6317E+04,  9.5531E+03,  5.5929E+03,  3.2060E+03,  1.8376E+03,  4.4176E+02,  9.4593E+01,  1.7961E+01,  2.9924E+00
  9.0376E-03,  3.3088E+00,  4.9452E+07,  2.8706E+07,  1.4620E+07,  8.8579E+06,  6.3843E+06,  4.6014E+06,  3.7019E+06,  2.9783E+06,  2.4419E+06,  1.7049E+06,  1.1941E+06,  8.3636E+05,  5.7871E+05,  4.0044E+05,  2.7692E+05,  1.9150E+05,  1.2860E+05,  8.6351E+04,  5.7644E+04,  3.8480E+04,  2.4680E+04,  1.5829E+04,  9.3539E+03,  5.5276E+03,  3.2725E+03,  1.9372E+03,  4.7763E+02,  1.0483E+02,  2.0075E+01,  3.3588E+00
  9.2980E-03,  3.2760E+00,  4.8496E+07,  2.7902E+07,  1.4141E+07,  8.5410E+06,  6.1477E+06,  4.4250E+06,  3.5637E+06,  2.8700E+06,  2.3514E+06,  1.6335E+06,  1.1452E+06,  8.0282E+05,  5.5448E+05,  3.8296E+05,  2.6173E+05,  1.7887E+05,  1.2094E+05,  8.1764E+04,  5.4682E+04,  3.6570E+04,  2.3694E+04,  1.5352E+04,  9.1576E+03,  5.4628E+03,  3.3409E+03,  2.0429E+03,  5.1671E+02,  1.1626E+02,  2.2452E+01,  3.7707E+00
  9.5703E-03,  3.2429E+00,  4.7552E+07,  2.7116E+07,  1.3675E+07,  8.2334E+06,  5.9184E+06,  4.2543E+06,  3.4297E+06,  2.7650E+06,  2.2637E+06,  1.5647E+06,  1.0979E+06,  7.7040E+05,  5.3110E+05,  3.6614E+05,  2.4727E+05,  1.6700E+05,  1.1368E+05,  7.7392E+04,  5.1854E+04,  3.4744E+04,  2.2742E+04,  1.4886E+04,  8.9643E+03,  5.3983E+03,  3.4113E+03,  2.1554E+03,  5.5932E+02,  1.2904E+02,  2.5130E+01,  4.2349E+00
  9.8553E-03,  3.2096E+00,  4.6620E+07,  2.6347E+07,  1.3221E+07,  7.9349E+06,  5.6961E+06,  4.0890E+06,  3.2999E+06,  2.6632E+06,  2.1787E+06,  1.4982E+06,  1.0523E+06,  7.3909E+05,  5.0856E+05,  3.4994E+05,  2.3352E+05,  1.5583E+05,  1.0682E+05,  7.3224E+04,  4.9154E+04,  3.2996E+04,  2.1821E+04,  1.4431E+04,  8.7738E+03,  5.3343E+03,  3.4839E+03,  2.2750E+03,  6.0583E+02,  1.4334E+02,  2.8149E+01,  4.7592E+00
  1.0154E-02,  3.1760E+00,  4.5747E+07,  2.5559E+07,  1.2754E+07,  7.6184E+06,  5.4476E+06,  3.8953E+06,  3.1353E+06,  2.5236E+06,  2.0633E+06,  1.4230E+06,  9.9593E+05,  6.9702E+05,  4.7732E+05,  3.2687E+05,  2.1746E+05,  1.4467E+05,  9.8946E+04,  6.7675E+04,  4.5258E+04,  3.0266E+04,  2.0048E+04,  1.3279E+04,  8.1733E+03,  5.0307E+03,  3.3248E+03,  2.1970E+03,  6.2151E+02,  1.5314E+02,  3.0185E+01,  4.6741E+00
  1.0467E-02,  3.1429E+00,  4.4899E+07,  2.4779E+07,  1.2294E+07,  7.3049E+06,  5.1978E+06,  3.6985E+06,  2.9645E+06,  2.3762E+06,  1.9418E+06,  1.3476E+06,  9.3807E+05,  6.5299E+05,  4.4451E+05,  3.0259E+05,  2.0146E+05,  1.3412E+05,  9.1171E+04,  6.1975E+04,  4.1192E+04,  2.7378E+04,  1.8090E+04,  1.1953E+04,  7.4536E+03,  4.6479E+03,  3.0790E+03,  2.0394E+03,  6.2123E+02,  1.6052E+02,  3.1716E+01,  4.3354E+00
  1.0795E-02,  3.1091E+00,  4.4055E+07,  2.4008E+07,  1.1843E+07,  6.9984E+06,  4.9547E+06,  3.5078E+06,  2.7997E+06,  2.2345E+06,  1.8250E+06,  1.2747E+06,  8.8242E+05,  6.1086E+05,  4.1330E+05,  2.7963E+05,  1.8631E+05,  1.2413E+05,  8.3851E+04,  5.6641E+04,  3.7410E+04,  2.4708E+04,  1.6285E+04,  1.0733E+04,  6.7829E+03,  4.2864E+03,  2.8463E+03,  1.8899E+03,  6.2105E+02,  1.6848E+02,  3.3371E+01,  4.0131E+00
  1.1140E-02,  3.0751E+00,  4.3223E+07,  2.3259E+07,  1.1406E+07,  6.7033E+06,  4.7218E+06,  3.3260E+06,  2.6432E+06,  2.1006E+06,  1.7147E+06,  1.2054E+06,  8.2983E+05,  5.7127E+05,  3.8415E+05,  2.5832E+05,  1.7224E+05,  1.1485E+05,  7.7087E+04,  5.1743E+04,  3.3959E+04,  2.2287E+04,  1.4652E+04,  9.6330E+03,  6.1696E+03,  3.9515E+03,  2.6302E+03,  1.7507E+03,  6.2085E+02,  1.7687E+02,  3.5118E+01,  3.7116E+00
  1.1502E-02,  3.0408E+00,  4.2402E+07,  2.2528E+07,  1.0982E+07,  6.4189E+06,  4.4984E+06,  3.1526E+06,  2.4946E+06,  1.9739E+06,  1.6104E+06,  1.1395E+06,  7.8005E+05,  5.3399E+05,  3.5687E+05,  2.3850E+05,  1.5914E+05,  1.0619E+05,  7.0827E+04,  4.7239E+04,  3.0806E+04,  2.0089E+04,  1.3174E+04,  8.6388E+03,  5.6081E+03,  3.6406E+03,  2.4292E+03,  1.6208E+03,  6.2066E+02,  1.8574E+02,  3.6969E+01,  3.4283E+00
  1.1882E-02,  3.0062E+00,  4.1592E+07,  2.1815E+07,  1.0571E+07,  6.1444E+06,  4.2840E+06,  2.9869E+06,  2.3532E+06,  1.8539E+06,  1.5117E+06,  1.0766E+06,  7.3288E+05,  4.9887E+05,  3.3132E+05,  2.2005E+05,  1.4695E+05,  9.8132E+04,  6.5030E+04,  4.3094E+04,  2.7922E+04,  1.8092E+04,  1.1834E+04,  7.7400E+03,  5.0935E+03,  3.3519E+03,  2.2420E+03,  1.4996E+03,  6.2050E+02,  1.9515E+02,  3.8934E+01,  3.1725E+00
  1.2282E-02,  2.9715E+00,  4.2791E+07,  2.1399E+07,  1.0284E+07,  5.9370E+06,  4.1177E+06,  2.8558E+06,  2.2287E+06,  1.7393E+06,  1.4087E+06,  9.9527E+05,  6.7228E+05,  4.5410E+05,  3.0250E+05,  2.0151E+05,  1.3442E+05,  8.9662E+04,  5.9367E+04,  3.9308E+04,  2.5358E+04,  1.6358E+04,  1.0623E+04,  6.8981E+03,  4.4356E+03,  2.8522E+03,  1.8027E+03,  1.1394E+03,  4.1618E+02,  1.1995E+02,  2.3652E+01,  2.3877E+00
  1.2704E-02,  2.9366E+00,  4.4486E+07,  2.1050E+07,  1.0027E+07,  5.7479E+06,  3.9654E+06,  2.7357E+06,  2.1124E+06,  1.6312E+06,  1.3104E+06,  9.1552E+05,  6.1337E+05,  4.1093E+05,  2.7513E+05,  1.8421E+05,  1.2268E+05,  8.1707E+04,  5.4121E+04,  3.5848E+04,  2.3034E+04,  1.4801E+04,  9.5323E+03,  6.1391E+03,  3.8262E+03,  2.3847E+03,  1.4054E+03,  8.2825E+02,  2.5515E+02,  6.5269E+01,  1.2645E+01,  1.6790E+00
  1.3148E-02,  2.9013E+00,  4.6293E+07,  2.0709E+07,  9.7767E+06,  5.5645E+06,  3.8183E+06,  2.6201E+06,  2.0016E+06,  1.5290E+06,  1.2183E+06,  8.4154E+05,  5.5914E+05,  3.7151E+05,  2.5002E+05,  1.6826E+05,  1.1188E+05,  7.4396E+04,  4.9297E+04,  3.2666E+04,  2.0907E+04,  1.3381E+04,  8.5463E+03,  5.4586E+03,  3.2962E+03,  1.9904E+03,  1.0930E+03,  6.0012E+02,  1.5492E+02,  3.5182E+01,  6.6675E+00,  0.0000E+00
  1.3616E-02,  2.8660E+00,  5.6461E+07,  2.6378E+07,  1.0832E+07,  5.6890E+06,  3.8209E+06,  2.5662E+06,  1.9213E+06,  1.4384E+06,  1.1198E+06,  7.3398E+05,  4.8180E+05,  3.1626E+05,  2.1066E+05,  1.4032E+05,  9.1759E+04,  6.0005E+04,  3.8929E+04,  2.5256E+04,  1.6011E+04,  1.0150E+04,  6.2386E+03,  3.8343E+03,  2.2153E+03,  1.2799E+03,  6.7713E+02,  3.5822E+02,  8.6902E+01,  1.8740E+01,  3.4501E+00,  0.0000E+00
  1.4110E-02,  2.8303E+00,  6.9508E+07,  3.4108E+07,  1.2084E+07,  5.8285E+06,  3.8275E+06,  2.5134E+06,  1.8429E+06,  1.3513E+06,  1.0269E+06,  6.3691E+05,  4.1291E+05,  2.6769E+05,  1.7631E+05,  1.1613E+05,  7.4610E+04,  4.7936E+04,  3.0407E+04,  1.9288E+04,  1.2106E+04,  7.5979E+03,  4.4841E+03,  2.6464E+03,  1.4609E+03,  8.0649E+02,  4.1149E+02,  2.0994E+02,  4.7596E+01,  9.7330E+00,  1.7080E+00,  0.0000E+00
  1.4633E-02,  2.7946E+00,  8.4849E+07,  4.3828E+07,  1.3608E+07,  6.0637E+06,  3.8777E+06,  2.4798E+06,  1.7749E+06,  1.2703E+06,  9.3963E+05,  5.4904E+05,  3.5327E+05,  2.2731E+05,  1.4829E+05,  9.6743E+04,  6.1127E+04,  3.8623E+04,  2.3931E+04,  1.4827E+04,  9.1478E+03,  5.6439E+03,  3.1960E+03,  1.8099E+03,  9.5498E+02,  5.0389E+02,  2.4752E+02,  1.2158E+02,  2.5778E+01,  2.4416E+00,  0.0000E+00,  0.0000E+00
  1.5185E-02,  2.7585E+00,  9.7358E+07,  5.3562E+07,  1.5946E+07,  6.7943E+06,  4.1434E+06,  2.5268E+06,  1.7292E+06,  1.1834E+06,  8.3734E+05,  4.4818E+05,  2.9513E+05,  1.9434E+05,  1.2689E+05,  8.2848E+04,  5.1774E+04,  3.2355E+04,  1.9437E+04,  1.1676E+04,  6.7719E+03,  3.9275E+03,  2.1211E+03,  1.1455E+03,  5.7239E+02,  2.8601E+02,  1.3255E+02,  6.1431E+01,  1.1860E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.5770E-02,  2.7223E+00,  1.1171E+08,  6.5462E+07,  1.8686E+07,  7.6132E+06,  4.4273E+06,  2.5746E+06,  1.6847E+06,  1.1023E+06,  7.4612E+05,  3.6580E+05,  2.4652E+05,  1.6613E+05,  1.0856E+05,  7.0939E+04,  4.3847E+04,  2.7101E+04,  1.5785E+04,  9.1935E+03,  5.0119E+03,  2.7322E+03,  1.4070E+03,  7.2455E+02,  3.4283E+02,  1.6221E+02,  7.0888E+01,  3.0978E+01,  5.4444E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.6389E-02,  2.6859E+00,  1.2589E+08,  7.7473E+07,  2.1749E+07,  8.5882E+06,  4.7705E+06,  2.6499E+06,  1.6509E+06,  1.0285E+06,  6.6504E+05,  2.9957E+05,  2.0505E+05,  1.4035E+05,  9.1070E+04,  5.9094E+04,  3.5754E+04,  2.1632E+04,  1.2095E+04,  6.7629E+03,  3.4241E+03,  1.7337E+03,  8.0197E+02,  3.7099E+02,  1.5481E+02,  6.4601E+01,  8.0322E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7046E-02,  2.6493E+00,  1.3701E+08,  8.6433E+07,  2.4914E+07,  9.7585E+06,  5.1937E+06,  2.7643E+06,  1.6284E+06,  9.5926E+05,  5.9137E+05,  2.4614E+05,  1.6889E+05,  1.1589E+05,  7.3692E+04,  4.6861E+04,  2.7266E+04,  1.5864E+04,  8.3727E+03,  4.4188E+03,  2.0347E+03,  9.3690E+02,  3.5092E+02,  1.3144E+02,  4.2841E+01,  1.3963E+01,  3.7352E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.7744E-02,  2.6125E+00,  1.4918E+08,  9.6490E+07,  2.8563E+07,  1.1096E+07,  5.6574E+06,  2.8844E+06,  1.6062E+06,  8.9444E+05,  5.2557E+05,  2.0205E+05,  1.3898E+05,  9.5596E+04,  5.9567E+04,  3.7117E+04,  2.0764E+04,  1.1616E+04,  5.7848E+03,  2.8809E+03,  1.2057E+03,  5.0458E+02,  1.5266E+02,  4.6190E+01,  1.1252E+01,  2.7412E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.8485E-02,  2.5756E+00,  1.6161E+08,  1.0623E+08,  3.2344E+07,  1.2511E+07,  6.1482E+06,  3.0214E+06,  1.5887E+06,  8.3539E+05,  4.6508E+05,  1.6159E+05,  1.0901E+05,  7.3547E+04,  4.3588E+04,  2.5833E+04,  1.3555E+04,  7.1129E+03,  3.2740E+03,  1.5070E+03,  5.7714E+02,  2.2103E+02,  6.2860E+01,  1.7877E+01,  4.2282E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.9275E-02,  2.5385E+00,  1.7443E+08,  1.1600E+08,  3.6354E+07,  1.4029E+07,  6.6664E+06,  3.1678E+06,  1.5719E+06,  7.7999E+05,  4.1005E+05,  1.2720E+05,  8.3166E+04,  5.4373E+04,  3.0146E+04,  1.6714E+04,  8.1157E+03,  3.9407E+03,  1.6564E+03,  6.9625E+02,  2.4454E+02,  8.5887E+01,  2.4791E+01,  7.1556E+00,  2.0654E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.0115E-02,  2.5011E+00,  1.8839E+08,  1.2677E+08,  4.0902E+07,  1.5747E+07,  7.2337E+06,  3.3230E+06,  1.5553E+06,  7.2797E+05,  3.6122E+05,  9.9967E+04,  6.3322E+04,  4.0110E+04,  2.0793E+04,  1.0779E+04,  4.8404E+03,  2.1735E+03,  8.3239E+02,  3.1878E+02,  1.0244E+02,  3.2920E+01,  9.6338E+00,  2.8193E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1012E-02,  2.4636E+00,  2.0265E+08,  1.3742E+08,  4.5452E+07,  1.7507E+07,  7.8525E+06,  3.5223E+06,  1.5469E+06,  6.7935E+05,  3.1875E+05,  8.0089E+04,  4.3925E+04,  2.4091E+04,  1.0857E+04,  4.8932E+03,  2.0421E+03,  8.5226E+02,  2.7659E+02,  8.9762E+01,  2.8408E+01,  8.9906E+00,  4.1446E+00,  1.9106E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.1970E-02,  2.4262E+00,  2.1770E+08,  1.4875E+08,  5.0422E+07,  1.9432E+07,  8.5140E+06,  3.7304E+06,  1.5372E+06,  6.3346E+05,  2.8108E+05,  6.4167E+04,  3.0379E+04,  1.4382E+04,  5.6232E+03,  2.1986E+03,  8.5279E+02,  3.3078E+02,  9.0548E+01,  2.4787E+01,  7.7095E+00,  2.3979E+00,  1.7601E+00,  1.2920E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.2994E-02,  2.3884E+00,  2.3199E+08,  1.5938E+08,  5.5230E+07,  2.1271E+07,  9.1041E+06,  3.8967E+06,  1.5186E+06,  5.9179E+05,  2.5114E+05,  5.3634E+04,  2.2709E+04,  9.6150E+03,  3.4495E+03,  1.2376E+03,  4.6115E+02,  1.7184E+02,  4.2045E+01,  1.0288E+01,  2.5171E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.4091E-02,  2.3506E+00,  2.4298E+08,  1.6730E+08,  5.9101E+07,  2.2728E+07,  9.5153E+06,  3.9836E+06,  1.4981E+06,  5.6341E+05,  2.3527E+05,  5.0580E+04,  2.0927E+04,  8.6583E+03,  3.2772E+03,  1.2405E+03,  4.8383E+02,  1.8871E+02,  4.7959E+01,  1.2188E+01,  2.6693E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.5267E-02,  2.3126E+00,  2.5456E+08,  1.7567E+08,  6.3267E+07,  2.4295E+07,  9.9479E+06,  4.0732E+06,  1.4780E+06,  5.3633E+05,  2.2036E+05,  4.7690E+04,  1.9278E+04,  7.7933E+03,  3.1126E+03,  1.2431E+03,  5.0743E+02,  2.0713E+02,  5.4630E+01,  1.4409E+01,  3.1055E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.6530E-02,  2.2746E+00,  2.6671E+08,  1.8446E+08,  6.7733E+07,  2.5972E+07,  1.0400E+07,  4.1648E+06,  1.4581E+06,  5.1046E+05,  2.0635E+05,  4.4954E+04,  1.7754E+04,  7.0117E+03,  2.9550E+03,  1.2454E+03,  5.3190E+02,  2.2718E+02,  6.2163E+01,  1.7010E+01,  3.6109E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.7887E-02,  2.2365E+00,  2.7944E+08,  1.9370E+08,  7.2516E+07,  2.7766E+07,  1.0873E+07,  4.2581E+06,  1.4382E+06,  4.8573E+05,  1.9318E+05,  4.2362E+04,  1.6344E+04,  6.3058E+03,  2.8043E+03,  1.2471E+03,  5.5732E+02,  2.4905E+02,  7.0692E+01,  2.0065E+01,  4.1976E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  2.9349E-02,  2.1983E+00,  2.9271E+08,  2.0335E+08,  7.7649E+07,  2.9714E+07,  1.1395E+07,  4.3700E+06,  1.4268E+06,  4.6585E+05,  1.8243E+05,  4.0244E+04,  1.5196E+04,  5.7378E+03,  2.6872E+03,  1.2585E+03,  5.8748E+02,  2.7424E+02,  8.0773E+01,  2.3791E+01,  6.8124E+00,  1.9507E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.0925E-02,  2.1600E+00,  3.0529E+08,  2.1246E+08,  8.3520E+07,  3.2574E+07,  1.2604E+07,  4.8772E+06,  1.6098E+06,  5.3131E+05,  2.0883E+05,  4.5754E+04,  1.7599E+04,  6.7691E+03,  3.1942E+03,  1.5072E+03,  7.1042E+02,  3.3485E+02,  1.0339E+02,  3.1923E+01,  9.5257E+00,  2.8425E+00,  1.9184E+00,  1.2947E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.2628E-02,  2.1218E+00,  3.1833E+08,  2.2192E+08,  8.9805E+07,  3.5696E+07,  1.3937E+07,  5.4413E+06,  1.8155E+06,  6.0576E+05,  2.3898E+05,  5.1999E+04,  2.0374E+04,  7.9831E+03,  3.7955E+03,  1.8045E+03,  8.5882E+02,  4.0874E+02,  1.3229E+02,  4.2819E+01,  1.3975E+01,  4.5609E+00,  2.7811E+00,  1.6958E+00,  1.0341E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.4469E-02,  2.0835E+00,  3.3178E+08,  2.3169E+08,  9.6505E+07,  3.9092E+07,  1.5400E+07,  6.0664E+06,  2.0462E+06,  6.9016E+05,  2.7329E+05,  5.9056E+04,  2.3572E+04,  9.4085E+03,  4.5070E+03,  2.1590E+03,  1.0376E+03,  4.9862E+02,  1.6918E+02,  5.7400E+01,  2.0542E+01,  7.3511E+00,  4.0386E+00,  2.2187E+00,  1.2189E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.6463E-02,  2.0452E+00,  3.4562E+08,  2.4174E+08,  1.0363E+08,  4.2776E+07,  1.7002E+07,  6.7576E+06,  2.3042E+06,  7.8566E+05,  3.1226E+05,  6.7014E+04,  2.7248E+04,  1.1079E+04,  5.3476E+03,  2.5811E+03,  1.2526E+03,  6.0783E+02,  2.1621E+02,  7.6905E+01,  3.0181E+01,  1.1845E+01,  5.8626E+00,  2.9018E+00,  1.4363E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  3.8627E-02,  2.0069E+00,  3.5980E+08,  2.5204E+08,  1.1118E+08,  4.6760E+07,  1.8751E+07,  7.5193E+06,  2.5919E+06,  8.9341E+05,  3.5640E+05,  7.5963E+04,  3.1465E+04,  1.3033E+04,  6.3384E+03,  3.0826E+03,  1.5107E+03,  7.4033E+02,  2.7611E+02,  1.0298E+02,  4.4325E+01,  1.9079E+01,  8.5080E+00,  3.7940E+00,  1.6919E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  4.0977E-02,  1.9687E+00,  3.7444E+08,  2.6236E+08,  1.1863E+08,  5.0778E+07,  2.0573E+07,  8.3356E+06,  2.9230E+06,  1.0250E+06,  4.1626E+05,  9.2074E+04,  4.0313E+04,  1.7650E+04,  8.4479E+03,  4.0435E+03,  2.0178E+03,  1.0069E+03,  3.8891E+02,  1.5021E+02,  6.5577E+01,  2.8628E+01,  1.2461E+01,  5.4240E+00,  2.3289E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  4.3534E-02,  1.9305E+00,  3.8901E+08,  2.7248E+08,  1.2612E+08,  5.4907E+07,  2.2482E+07,  9.2052E+06,  3.2883E+06,  1.1747E+06,  4.8713E+05,  1.1290E+05,  5.2669E+04,  2.4571E+04,  1.1516E+04,  5.3976E+03,  2.7485E+03,  1.3996E+03,  5.5859E+02,  2.2294E+02,  9.7036E+01,  4.2235E+01,  1.8347E+01,  7.9701E+00,  2.8231E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
