Time (s),dose,MCU_SEFI,SRAM_SEL,LREG_SEGR,MCU_SEL,DOSE (rad)
374801.0,,6.141465072839792e-08,5.907751671891339e-06,9.636072997950435e-09,6.18389921497892e-06,2.0352176597145297e-06
375041.0,,5.827098362603439e-08,5.599728625050013e-06,9.172913553329745e-09,5.861142564880844e-06,1.9115094403013156e-06
375282.0,,5.484610855327372e-08,5.264513706900141e-06,8.666516406034781e-09,5.5099106944421686e-06,1.7782560455660167e-06
375522.0,,5.116999556631802e-08,4.905157012296548e-06,8.1206526515284e-09,5.133404839107581e-06,1.637074905408807e-06
375762.0,,4.7334686688681024e-08,4.530770270996892e-06,7.548337194807684e-09,4.741177025881663e-06,1.4919279566074927e-06
376001.0,,4.338593102506358e-08,4.14592370066432e-06,6.955792524735384e-09,4.338020460144686e-06,1.3449193831744828e-06
376241.0,,3.9408405099905244e-08,3.7589602830685067e-06,6.355193034815646e-09,3.93267977489415e-06,1.1995048935318475e-06
376482.0,,3.5477079665712955e-08,3.3772364631026166e-06,5.757474912120665e-09,3.532864308623579e-06,1.0586083589243911e-06
376722.0,,3.1654865419824225e-08,3.006893990676027e-06,5.17197866385112e-09,3.1450090839146118e-06,9.245452455054617e-07
376961.0,,2.8005595526148418e-08,2.6541174512098304e-06,4.608442519926959e-09,2.775591696562319e-06,7.994838902444326e-07
377201.0,,2.4588365462773323e-08,2.3245793876603105e-06,4.076174611781256e-09,2.4305507622190787e-06,6.852325159397372e-07
377442.0,,2.142576065833556e-08,2.020385422328498e-06,3.579056244855801e-09,2.1120876755642653e-06,5.82219041954272e-07
377682.0,,1.856269695492798e-08,1.7457509151489717e-06,3.1246965370630142e-09,1.82461033153471e-06,4.914766333291711e-07
377922.0,,1.599918081508952e-08,1.5005441508567886e-06,2.7138046580619977e-09,1.5679738948497962e-06,4.1249756409431783e-07
378161.0,,1.374077744477562e-08,1.2851508914793201e-06,2.348064785992992e-09,1.3425739964043936e-06,3.44917544474001e-07
378401.0,,1.1785183724371798e-08,1.0991909967234813e-06,2.0279794907561894e-09,1.1480035155239202e-06,2.8810919835210763e-07
378642.0,,1.0115202191059084e-08,9.408648568059093e-07,1.7516333158329482e-09,9.823694794541183e-07,2.410262143744133e-07
378882.0,,8.709948711095496e-09,8.080340558015709e-07,1.5164336071689335e-09,8.434244853093708e-07,2.0257426264488527e-07
379121.0,,7.54831553856445e-09,6.985550110826353e-07,1.3196450259794918e-09,7.289159206259151e-07,1.7172225257901126e-07
379361.0,,6.608145963153266e-09,6.102050002123201e-07,1.1582163228430782e-09,6.365086203580209e-07,1.4748838730770672e-07
379602.0,,5.867732922439324e-09,5.4082756723904e-07,1.0289877340967373e-09,5.63936753985954e-07,1.2898850391927466e-07
379842.0,,5.3104976155604145e-09,4.887732191732887e-07,9.29456803235203e-10,5.094641051328571e-07,1.1555700139386324e-07
380082.0,,4.925252216130048e-09,4.529243346067583e-07,8.577696159212994e-10,4.719088201356652e-07,1.0675403194038357e-07
380321.0,,4.710551180266692e-09,4.3310459457874746e-07,8.133778101037286e-10,4.510693307150878e-07,1.024835810082945e-07
380561.0,,4.6793516931945706e-09,4.3052124724739047e-07,7.976800599955069e-10,4.4818334825772047e-07,1.0313771134710709e-07
380802.0,,4.866950989732272e-09,4.485300255257143e-07,8.149432174358869e-10,4.6671956585684153e-07,1.0988863820642015e-07
381042.0,,5.3486847604835035e-09,4.943424294234365e-07,8.745435752436655e-10,5.141493032713468e-07,1.2534389528264847e-07
381281.0,,6.2754440225482065e-09,5.82487496434759e-07,9.950783989100877e-10,6.055347557004212e-07,1.550107859582105e-07
381521.0,,7.950899203325278e-09,7.424005078129236e-07,1.2130098655573943e-09,7.713956204471634e-07,2.1076408980755936e-07
381762.0,,1.102485763981158e-08,1.0375656012587036e-06,1.6034835499718372e-09,1.0775492094038005e-06,3.2027285300794434e-07
382002.0,,1.6888120064943132e-08,1.6053193487897684e-06,2.3187044579166984e-09,1.6663407543909079e-06,5.499633547611437e-07
382242.0,,2.8463030981610086e-08,2.7380681344121005e-06,3.6574242250650467e-09,2.8407176927677528e-06,1.060248493587915e-06
382302.0,,3.287910124488532e-08,3.173179007407605e-06,4.1509138466282556e-09,3.291730668940591e-06,1.2699557460480036e-06
382361.0,,3.820217270420043e-08,3.699324242366944e-06,4.736370566344602e-09,3.8370557036962585e-06,1.5316766727157646e-06
382422.0,,4.4588076959729205e-08,4.332589243121836e-06,5.427373336958118e-09,4.493344955725251e-06,1.8570385247528515e-06
382481.0,,5.229576809870465e-08,5.099495602281402e-06,6.247676842783518e-09,5.288060549528749e-06,2.264270846038375e-06
382542.0,,6.162273653595174e-08,6.03070666475072e-06,7.223704415072863e-09,6.252948320310332e-06,2.7756260923179604e-06
382601.0,,7.293671782544298e-08,7.164265624068175e-06,8.387589464604487e-09,7.427391273443345e-06,3.4196602448959214e-06
382662.0,,8.6692392095476e-08,8.54738512605255e-06,9.778423466843424e-09,8.860260877151214e-06,4.233029787315653e-06
382721.0,,1.0345190335620671e-07,1.023865523601063e-05,1.1443767818600723e-08,1.061220098886804e-05,5.262783961804895e-06
382782.0,,1.2390997260072697e-07,1.2310756877909833e-05,1.3441479393470225e-08,1.2758434465900731e-05,6.569275721726568e-06
382842.0,,1.4892448648361844e-07,1.485378065441775e-05,1.5841906094160418e-08,1.5392195739862142e-05,8.229838150848116e-06
382901.0,,1.7955354266202219e-07,1.7979263038890506e-05,1.873051493003498e-08,1.8628905121089334e-05,1.034339690611519e-05
382962.0,,2.1710000896197316e-07,2.1825061684781095e-05,2.2211020161810765e-08,2.2611210680948044e-05,1.3036210900172325e-05
383021.0,,2.631646849314364e-07,2.6561196617893294e-05,2.640908184938093e-08,2.7515028751267978e-05,1.6468948811889393e-05
383082.0,,3.197091105368483e-07,3.239678091867469e-05,3.1476644220715706e-08,3.3556710823413336e-05,2.0845311747102682e-05
383141.0,,3.8939015434222746e-07,3.961526094443216e-05,3.761982983308317e-08,4.102951469973307e-05,2.6443758492956368e-05
383202.0,,4.7465662673174116e-07,4.84814208219458e-05,4.501788528964423e-08,5.020732273198525e-05,3.354991477269234e-05
383261.0,,5.796410200178288e-07,5.9438457436500885e-05,5.398698050966701e-08,6.154864051780663e-05,4.261751679037102e-05
383322.0,,7.083736635195807e-07,7.292341611671564e-05,6.482253685906327e-08,7.550552671258279e-05,5.4128619478683215e-05
383382.0,,8.654159114649585e-07,8.943315644044271e-05,7.785521165283218e-08,9.259188231808683e-05,6.864713745211329e-05
383441.0,,1.0578921536401505e-06,0.00010973945983493407,9.361660606480874e-08,0.00011360605108291219,8.701761633167378e-05
383502.0,,1.2933455598948869e-06,0.00013466553130723496,1.1265797684658683e-07,0.00013939949202086487,0.00011018045613984164
383561.0,,1.578620706134485e-06,0.00016496678876086216,1.3546545039508644e-07,0.00017075345396420458,0.00013905077050187147
383622.0,,1.9252494747812747e-06,0.00020190322813482944,1.628933500992191e-07,0.00020897124110720483,0.00017505949227927635
383681.0,,2.3419366897018638e-06,0.00024644133694351716,1.9556750269974878e-07,0.0002550524245446896,0.00021938406542745028
383742.0,,2.8435877159943288e-06,0.000300216770367781,2.346041845589134e-07,0.00031068894111953505,0.00027387705430811113
383801.0,,3.444425473578114e-06,0.0003648006063719388,2.810743264258642e-07,0.0003775059485376036,0.00034032759233562534
383862.0,,4.1557828293411564e-06,0.00044145870812991347,3.3583907883908356e-07,0.0004568129296730098,0.0004201855005141733
383922.0,,5.000252689491816e-06,0.0005326786229525215,4.0062714986073237e-07,0.0005511833105745231,0.0005161763482180207
383981.0,,5.996529107952514e-06,0.0006405378728768558,4.768780431122397e-07,0.0006627664176791831,0.0006305827629254929
384042.0,,7.16808949149879e-06,0.0007676398569999864,5.664170695329138e-07,0.0007942557660875169,0.0007662013301569146
384101.0,,8.545950560064215e-06,0.0009174170484226602,6.716693150401022e-07,0.0009492027505799942,0.0009266623802990339
384162.0,,1.0146439301853169e-05,0.001091713490198917,7.939669145834337e-07,0.0011295157379078114,0.001113822264193464
384221.0,,1.202272478668751e-05,0.0012963950565512304,9.374920499061819e-07,0.001341264028291302,0.0013337694663309823
384282.0,,1.4210806541392195e-05,0.001535474443197385,1.105158146219961e-06,0.0015886001116242146,0.0015905042986534186
384341.0,,1.675653870146819e-05,0.0018140528495354188,1.3006804863927207e-06,0.0018768029340854836,0.0018890802376462373
384402.0,,1.9702542622599182e-05,0.0021368908509843756,1.5275750105323744e-06,0.002210799425056139,0.0022340673485257826
384462.0,,2.309281655165047e-05,0.002508910578407133,1.7895064143250078e-06,0.0025956839764426694,0.002630105155947856
384521.0,,2.694773198306047e-05,0.0029324472524117277,2.0883381570519835e-06,0.0030338747887561223,0.003079021658952234
384582.0,,3.1425559853379413e-05,0.003425012041749168,2.4366725963326684e-06,0.0035434914592499863,0.0035986341930213327
384641.0,,3.657623353446423e-05,0.003992247137962389,2.8387652597599225e-06,0.004130374336153796,0.0041940893434806795
384702.0,,4.247451649357631e-05,0.004642546726865101,3.3007984104190003e-06,0.004803210988895735,0.00487347803713826
384761.0,,4.9218385226513695e-05,0.005386895786931879,3.8307485567102125e-06,0.005573369384311226,0.005647701255251091
384822.0,,5.687244982411943e-05,0.006232631723581364,4.433900930531105e-06,0.00644844292633291,0.006524087112983674
384881.0,,6.572692118196083e-05,0.00721208948115988,5.133234622593545e-06,0.007461889087105898,0.007536158422520456
384942.0,,7.573721278567371e-05,0.008320653549900905,5.925127679721348e-06,0.008608931509665052,0.008679747269480636
385002.0,,8.716905098491503e-05,0.009588118257205255,6.8301858336680075e-06,0.009920395691449431,0.009987035377080322
385061.0,,0.00010014618287208607,0.011028663042979914,7.857396838026317e-06,0.011410947438881318,0.011475177709452429
385122.0,,0.00011491236090271369,0.012669904813259799,9.024710434470421e-06,0.013109152568068482,0.013176684743104647
385181.0,,0.00013174902916542806,0.014543765738959652,1.035287111500337e-05,0.015048030112238302,0.015129140964110603
385242.0,,0.00015080455940985905,0.016667392267497565,1.1852455800336223e-05,0.01724531282042465,0.017353999210407974
385301.0,,0.00017237918744887162,0.019074922368988088,1.3545882609213759e-05,0.019736313207070044,0.019890941054595834
385362.0,,0.0001967486774368326,0.021797878891949042,1.54534379364896e-05,0.022553636082810954,0.022777652669546213
385421.0,,0.00022412883396536785,0.024861169174310395,1.7590560811560733e-05,0.025723039891553414,0.026045415207114564
385482.0,,0.00025497425918633737,0.028316519790997863,1.999116661873944e-05,0.02929802955578942,0.029754802032703257
385542.0,,0.0002894414629789052,0.03218237651959093,2.266582281642903e-05,0.033297675051357147,0.033931346508158204
385601.0,,0.00032772351260705926,0.036481287439395264,2.5628004702781942e-05,0.03774529041265951,0.0386050185363527
385662.0,,0.000370322179900697,0.04127053069477442,2.8915096366424606e-05,0.04270012028984488,0.04384377743678444
385721.0,,0.0004175654327303363,0.04658795760572914,3.2551077739361085e-05,0.048201309614123306,0.049694699744227716
385782.0,,0.0004694886894523492,0.052438473752196485,3.6537712278933954e-05,0.05425392006250887,0.05616802881193946
385841.0,,0.0005264719314144117,0.05886574712722348,4.090367549795867e-05,0.06090311686323135,0.0633158227420578
385902.0,,0.0005887485468672777,0.06589690714768938,4.566689540783653e-05,0.06817695756653985,0.07117069469248069
385961.0,,0.0006565132343815881,0.07355463891456754,5.084306113334569e-05,0.07609890571049287,0.07975847876508972
386022.0,,0.0007297139419436134,0.08183359894370947,5.6429954577363475e-05,0.0846634346032368,0.089071018839629
386082.0,,0.0008083546388941668,0.09073488411108345,6.243034714520478e-05,0.09387168496899931,0.09910544967883582
386141.0,,0.000891973799647599,0.10020995221405296,6.880835357473054e-05,0.10367343204164842,0.1098128670514502
386202.0,,0.0009798690657150668,0.11018590168586197,7.550693377020599e-05,0.11399323973879902,0.12112590892330548
386261.0,,0.0010702832782747752,0.12047182934335819,8.238746347916658e-05,0.12463360031696379,0.13284746838357456
386322.0,,0.0011615159702725937,0.1308846573751735,8.931452492573236e-05,0.13540510009638243,0.14479276814838885
386381.0,,0.0012519711522932168,0.14125501644249058,9.615930450554692e-05,0.14613250321265706,0.1567973407281977
386442.0,,0.001338532475462312,0.1512403714947046,0.00010267692507692591,0.1564614451717149,0.16849959100725767
386501.0,,0.0014189685041552215,0.16059988186967222,0.00010868895466490023,0.1661427583978188,0.17965717377724563
386562.0,,0.0014900195851047066,0.16897253162090156,0.00011394010765948046,0.17480297060739836,0.18988448519058737
386622.0,,0.0015489003808980763,0.17604895085548994,0.00011821236168055817,0.18212204152130884,0.19885069059562782
386681.0,,0.0015931846914917164,0.181559128165953,0.00012131586698704134,0.18782064828948122,0.20626785998494793
386742.0,,0.0016201632017697487,0.18518920887116413,0.0001230460147572764,0.1915741460814326,0.21177166685951423
386801.0,,0.0016278530614767667,0.18670809505358005,0.0001232547580937278,0.1931434743998521,0.21509595427712858
386862.0,,0.0016115276429118292,0.18556049435579935,0.0001216016189648796,0.19195405038879504,0.21559944555362517
386921.0,,0.001566328424185475,0.18116312109972993,0.00011774769234841343,0.18740229145762258,0.21258685137559702
386982.0,,0.001489017168669815,0.17310779936273724,0.00011147937808552107,0.17906585588262067,0.20553145415656646
387041.0,,0.0013820749065360882,0.16160224727580316,0.00010303040635501678,0.1671598084675084,0.19449144294511678
387102.0,,0.0012484080395457548,0.14692467704146916,9.264787800351775e-05,0.1519721906717168,0.1796434498530317
387162.0,,0.0010960580920638425,0.12993096444674687,8.096480382600233e-05,0.13438883321639988,0.1617686860683274
387221.0,,0.0009350006726695101,0.11172223738876733,6.8742536200531e-05,0.1155492952898485,0.14196844002908596
387282.0,,0.0007746685468950255,0.09336834706373012,5.6684408454152094e-05,0.0965606785395917,0.12138061524707468
387341.0,,0.0006247425018735677,0.07599831558846465,4.549879631048354e-05,0.07859113579256465,0.10129199012964296
387402.0,,0.0004919318439113738,0.06042837703970018,3.566148406512421e-05,0.062485008756256726,0.08272338871058314
387461.0,,0.0003795044722720902,0.04709254556662642,2.738867104341703e-05,0.04869105156508451,0.06631552869468395
387522.0,,0.0002877493862384462,0.036080787075690054,2.0677731796910537e-05,0.03730201294791899,0.05233061983396175
387581.0,,0.00021773520669840835,0.02758143522102656,1.558492274652422e-05,0.028512272933166504,0.0411899065377528
387642.0,,0.0001653404143571267,0.021151140376374854,1.179225846238237e-05,0.021862899662465234,0.03249935957232034
387702.0,,0.00012768084763614478,0.01648198564613629,9.077807642959705e-06,0.017035104567956292,0.026004101703778336
387761.0,,0.0001010101747997568,0.013144859090569285,7.1623741065841284e-06,0.01358488504950699,0.021238363825621782
387822.0,,8.228249096809675e-05,0.010782767560854287,5.821444855811819e-06,0.011142927971486406,0.01778613791585012
387881.0,,7.038892153498008e-05,0.009272878562978142,4.971854606719389e-06,0.009582085008403312,0.015537320644988965
387942.0,,6.328241449763802e-05,0.008366485691283794,4.4650529543297745e-06,0.008645146906854199,0.014168791631559612
388001.0,,6.0097131578547656e-05,0.007959085257982007,4.238113632956882e-06,0.008224028747850944,0.013548612636328438
388062.0,,6.019468352665752e-05,0.007971573231404388,4.245061739107598e-06,0.008236937095939359,0.013567672120613635
388121.0,,6.358783429209204e-05,0.008405510916237114,4.48682028716485e-06,0.008685486553949724,0.014228028374227032
388180.0,,0.00012768084763614416,0.016481985646136295,9.077807642958762e-06,0.01703510456795629,0.026004101703778336
388239.0,,0.0001400079152545277,0.01801536759744182,9.96514393815668e-06,0.01862053786904484,0.028157232362837386
388300.0,,0.00016218780841787225,0.020761944027977652,1.1564624394207553e-05,0.02146046430435537,0.031964555471306715
388359.0,,0.0001961856187764757,0.02494489489576557,1.4022942082174717e-05,0.025785832637639332,0.03765782030466965
388420.0,,0.00024665325022379085,0.03110352719660292,1.768521817661002e-05,0.03215460050903288,0.04584893494833797
388479.0,,0.00031828313544809256,0.03975968649304817,2.2906604846033966e-05,0.04110683945018983,0.05705328900790851
388540.0,,0.00041528981550994256,0.05135446236948509,3.0016191386643894e-05,0.0530992481034051,0.07161613392342568
388599.0,,0.0005399266593973908,0.06607632358325857,3.920862045079572e-05,0.0683273089046928,0.08952615650376045
388660.0,,0.0006871014636548324,0.08324826778669965,5.014091487957612e-05,0.08609115888312979,0.10975175662481224
388720.0,,0.0008505838329512588,0.10208663802516435,6.238104134337951e-05,0.10558032291446637,0.13123899937296893
388779.0,,0.0010175078706470102,0.12107953935048935,7.498906746317697e-05,0.1252306351079025,0.15222233748716815
388840.0,,0.001175516631451794,0.1388245625113188,8.704139095417738e-05,0.1435909082074254,0.171202392077034
388899.0,,0.001314243494968722,0.15418591377017718,9.774284105440932e-05,0.15948565835612982,0.18707052220473797
388960.0,,0.0014281172414572405,0.16658957266296623,0.00010664744309764784,0.1723206436373549,0.19936356582278364
389019.0,,0.0015149756210848112,0.1758488380174369,0.00011356182348292381,0.1819024481793434,0.20802893320996735
389080.0,,0.0015753908861505885,0.1820775917018244,0.00011850063397302982,0.18834876098153733,0.21330823078310898
389139.0,,0.0016117709564606947,0.18558222938812433,0.00012162352500422767,0.19197655498707655,0.21560870600753515
389200.0,,0.0016271331873987686,0.18672343065542868,0.0001231431447346523,0.1931590440236847,0.21535737915414757
389260.0,,0.0016246444149785896,0.1858846451909551,0.00012327892248701751,0.1922930012050944,0.21302038129932457
389319.0,,0.0016076854763327217,0.1834527527666586,0.00012227966999785392,0.1897787931101681,0.2090182969289817
389380.0,,0.0015774625699441548,0.17957098646018213,0.00012023271442071797,0.18576460295331146,0.2035199699140086
389439.0,,0.001534963852801068,0.17435682282667544,0.00011721114666569287,0.1803719375325323,0.19666701878079668
389500.0,,0.0014811338597579085,0.16791780106455315,0.00011328776176747484,0.17371203669331034,0.18857835285429886
389559.0,,0.001417770324647482,0.16045969245634586,0.00010859983015598028,0.16599775122317056,0.1794882578652372
389620.0,,0.0013461801865255044,0.152126350902583,0.00010325070746925911,0.15737789849182585,0.16954669762424285
389679.0,,0.0012695018693123987,0.1432716791998297,9.748229267785787e-05,0.14821857536305066,0.15914771020005908
389740.0,,0.001187800344502331,0.13389261184263077,9.130627906129432e-05,0.13851663496887914,0.1482620455343379
389800.0,,0.001104474751082753,0.12436970450842035,8.498573915250668e-05,0.12866575565238073,0.13730836123946205
389859.0,,0.0010207187436821422,0.11482965406987007,7.861713974867857e-05,0.11879702154696956,0.12640960410759947
389920.0,,0.00093822202590262,0.10545659200101933,7.233390974200743e-05,0.10910092897840559,0.11575688111479654
389979.0,,0.000858417667733026,0.0964060942473685,6.624932490375471e-05,0.09973843513430543,0.10551047259970661
390040.0,,0.0007820340109292722,0.08775480953188922,6.042216181569195e-05,0.09078884824461843,0.09574372582404665
390099.0,,0.0007099811457630953,0.07960118724879303,5.492415178066465e-05,0.08235402660633843,0.08655763233918512
390160.0,,0.0006427081298942836,0.07199406143163754,4.978899371654527e-05,0.07448448990364255,0.07800602850919984
390219.0,,0.0005796733741227408,0.06487189625990838,4.497322010330543e-05,0.06711657380364427,0.0700236018282412
390280.0,,0.0005218258036052418,0.058341463094014216,4.054800108759041e-05,0.060360733441391576,0.06273150662710397
390340.0,,0.00046863577875745714,0.052342322166439186,3.64722963800501e-05,0.0541544478104558,0.05606136989663355
390399.0,,0.00041990514854692686,0.04685145192233789,3.2730919710116435e-05,0.048473907758237816,0.04998548096174385
390460.0,,0.00037529496693707894,0.041829955840108714,2.929825836061636e-05,0.043278882401516436,0.044457713131622174
390519.0,,0.0003341685779992426,0.03720552777593294,2.6125913558001327e-05,0.03849457624648796,0.03939517515148781
390580.0,,0.00029741274343760173,0.0330770913066601,2.328332218511221e-05,0.03422334502208035,0.034901636528153625
390639.0,,0.00026409237219496214,0.029338746149244713,2.069949605928662e-05,0.030355639202579294,0.030856583768716524
390700.0,,0.00023406225315588351,0.025973448799494838,1.836442093202739e-05,0.026873837603071996,0.02723687697389414
390759.0,,0.0002072168334921283,0.02296859264244319,1.627124667047646e-05,0.02376490952517996,0.024024081122107764
390820.0,,0.0001830731972274092,0.020269396072858648,1.4383631155122797e-05,0.02097218747413346,0.02115506170588852
390880.0,,0.000161478261418599,0.017858085189660138,1.2690818183424268e-05,0.018477291934712183,0.018606816515622904
390939.0,,0.000142365060329941,0.01572651489052937,1.1188767946017068e-05,0.01627180533339881,0.016366724722457624
391000.0,,0.0001252394644058348,0.01381898028629344,9.83972547834314e-06,0.014298099685663904,0.014372729633668225
391059.0,,0.0001101445196170344,0.012139730360880887,8.648041400280606e-06,0.012560578837018652,0.012626178637306069
391120.0,,9.674074353153572e-05,0.010650464968346129,7.587916214532773e-06,0.011019621158277211,0.011084102498440615
391179.0,,8.49118972735024e-05,0.009337745977030458,6.651470457169176e-06,0.009661331693573869,0.009728712447455014
391240.0,,7.441311735901513e-05,0.008173948258465166,5.8203311052794765e-06,0.008457133673149654,0.00852845727479109
391299.0,,6.515317050880075e-05,0.0071485899786336805,5.087880167449346e-06,0.00739618577260277,0.007470608892155375
391360.0,,5.687244982411943e-05,0.006232631723581364,4.433900930531105e-06,0.00644844292633291,0.006524087112983674
391420.0,,4.960627575208986e-05,0.00542973312649726,3.861276175685797e-06,0.005617692405903283,0.005692165681358423
391479.0,,4.321426876302556e-05,0.004724155647937614,3.3588495334290645e-06,0.004887648978288141,0.004958524627150134
391540.0,,3.75634315376616e-05,0.004101036787183585,2.9159865708750777e-06,0.004242933408682979,0.004307970791967533
391599.0,,3.25901251794597e-05,0.0035532062424188326,2.5274606016731723e-06,0.003676125065061787,0.003733465009966424
391660.0,,2.8231976635941133e-05,0.003073655167760837,2.188113493161816e-06,0.0031799701352285843,0.00322824466576825
391719.0,,2.4395387953030462e-05,0.0026519649349288164,1.8903662050422202e-06,0.0027436870423376203,0.0027819618333350857
391780.0,,2.103476402681591e-05,0.002283019597296033,1.6303994479743792e-06,0.002361980652755189,0.0023898253896904105
391839.0,,1.8105141377969658e-05,0.0019617842721371117,1.4044629283643832e-06,0.0020296398478231274,0.002047093376033788
391900.0,,1.5540282166549756e-05,0.0016809076166232194,1.207204674640929e-06,0.0017390572606959657,0.001746469850316281
391960.0,,1.3313578936126945e-05,0.0014373946814291896,1.0363648937784751e-06,0.001487132794461781,0.0014852239127564049
392019.0,,1.136667950368245e-05,0.001224789712303131,8.872849022287969e-07,0.0012671862827067786,0.0012568254556539627
392080.0,,9.694945940557215e-06,0.0010425142989548587,7.594578195722243e-07,0.0010786181544108202,0.0010609663423171536
392139.0,,8.243818068782292e-06,0.0008845505832807113,6.485900220642471e-07,0.000915201838544669,0.0008914109216519053
392200.0,,6.98786113853208e-06,0.0007480706429836246,5.526476039093142e-07,0.0007740110830740073,0.0007452796618543958
392259.0,,5.90740468274271e-06,0.0006308798283344423,4.7006221078422226e-07,0.0006527749644157406,0.0006203081171243893
392320.0,,4.983249408985289e-06,0.0005308399169429275,3.99324370836544e-07,0.0005492811131664196,0.0005142334566273601
392379.0,,4.1873008253381996e-06,0.00044485936681588564,3.3826085225724383e-07,0.0004603310631161593,0.00042374750181538957
392440.0,,3.510629769553059e-06,0.0003719267905374147,2.861809939174607e-07,0.00038487844397679035,0.00034771166098139224
392500.0,,2.936808641108133e-06,0.0003102255887941727,2.4183118624268267e-07,0.0003210439627585534,0.00028411263628237303
392559.0,,2.449017332943506e-06,0.00025790703068290715,2.039237006163883e-07,0.000266915088435381,0.00023092386061448241
392620.0,,2.037904317621822e-06,0.00021393114153030448,1.7175479453667313e-07,0.00022141606097549323,0.00018694318036278326
392679.0,,1.6940139222379086e-06,0.00017724992518992544,1.446264123515227e-07,0.00018346289901814976,0.00015093670987469096
392740.0,,1.4054659590001144e-06,0.00014656279759333373,1.216518567018399e-07,0.00015171027992198235,0.00012143269005690165
392799.0,,1.1650434108568414e-06,0.00012107241496413606,1.0231051531974093e-07,0.00012533355039518945,9.747407969499935e-05
392860.0,,9.652735041234954e-07,9.995935324049912e-05,8.605768583265738e-08,0.0001034851779879234,7.810669770179123e-05
392919.0,,7.996628461637601e-07,8.251348794507721e-05,7.242009171393634e-08,8.543067572532869e-05,6.251112436911962e-05
392980.0,,6.62181546221235e-07,6.807913612972691e-05,6.095238023728976e-08,7.049182532513968e-05,4.995356574781524e-05
393040.0,,5.490219519937726e-07,5.62386858438674e-05,5.138492616560317e-08,5.8236733263938876e-05,3.9940395734220675e-05
393099.0,,4.553108336516104e-07,4.646697430829852e-05,4.3349318552236334e-08,4.812212883397892e-05,3.1915526520772526e-05
393160.0,,3.783140575707104e-07,3.8466080928720384e-05,3.664982185012492e-08,3.983988571254109e-05,2.5540295110179897e-05
393219.0,,3.146102981601791e-07,3.186968889773446e-05,3.1023015933932507e-08,3.301102329219939e-05,2.044410034073675e-05
393280.0,,2.619379357529359e-07,2.64348442231974e-05,2.6298168223495545e-08,2.7384208106471208e-05,1.6375884205770933e-05
393339.0,,2.1869149348482072e-07,2.1988382660998703e-05,2.2357285452595113e-08,2.2780321310447354e-05,1.3152567498519975e-05
393400.0,,1.830200975331631e-07,1.8333711058457393e-05,1.905443734364561e-08,1.899594940959439e-05,1.0587578855856867e-05
393459.0,,1.5347080939517854e-07,1.5316943780085252e-05,1.627390911841824e-08,1.5871860332697303e-05,8.538296286047705e-06
393520.0,,1.2906488891837032e-07,1.2834026609627599e-05,1.3939642182417114e-08,1.3300395009388796e-05,6.906139713552213e-06
393580.0,,1.0887980138068007e-07,1.0787665910533258e-05,1.1977247824684457e-08,1.1180872786380584e-05,5.6044404127690734e-06
393639.0,,9.215943428631454e-08,9.098402163708348e-06,1.0324891164681083e-08,9.431062402633264e-06,4.564551703255446e-06
393700.0,,7.823595458843704e-08,7.69650659507426e-06,8.926268242300476e-09,7.978792708130252e-06,3.7293078623345966e-06
393759.0,,6.666728554872078e-08,6.53562917953875e-06,7.745121687907005e-09,6.776095521691544e-06,3.0597706192629226e-06
393820.0,,5.703502163318278e-08,5.572263381549777e-06,6.745688324059712e-09,5.777937010316038e-06,2.5217250049118005e-06
393879.0,,4.8968259708454226e-08,4.7680950529294336e-06,5.895216373129605e-09,4.9446519547312735e-06,2.086640584661946e-06
393940.0,,4.2225253921499346e-08,4.098035284255821e-06,5.17300956977737e-09,4.2502701004808235e-06,1.7352993781414039e-06
393999.0,,3.659557649050152e-08,3.5403474217776175e-06,4.560652065180733e-09,3.6722888287605836e-06,1.4517217600410476e-06
394060.0,,3.184587802965858e-08,3.0712566374829573e-06,4.036134350221726e-09,3.186086876174747e-06,1.2202551951000106e-06
394120.0,,2.786050700812759e-08,2.6788105825089945e-06,3.5894718658368065e-09,2.779291215656334e-06,1.032206552179556e-06
394179.0,,2.4392072415390944e-08,2.3382544970713156e-06,3.195044500224625e-09,2.4262534793354656e-06,8.736743388056962e-07
394419.0,,1.5260786371039177e-08,1.4472249714250826e-06,2.1234358945550214e-09,1.5024022463917528e-06,4.838599988418335e-07
394660.0,,1.0399058591485535e-08,9.77311013399274e-07,1.524989271014166e-09,1.015053675414355e-06,2.972839434646164e-07
394900.0,,7.736990209329026e-09,7.2194266216513e-07,1.1853647107810914e-09,7.501756896186692e-07,2.0348229043172302e-07
395140.0,,6.225024356760642e-09,5.776869169158209e-07,9.884874055717426e-10,6.005563442490592e-07,1.5337830784852363e-07
395379.0,,5.360471694137578e-09,4.954625998279937e-07,8.760549949034448e-10,5.153100754916291e-07,1.257182816157742e-07
395619.0,,4.891709160565238e-09,4.508892427152823e-07,8.177982321379963e-10,4.6915815239892834e-07,1.1070425624156311e-07
395860.0,,4.6904475958807346e-09,4.316106814579408e-07,7.979299491969275e-10,4.492910397094582e-07,1.0364140070180273e-07
396100.0,,4.689982592521209e-09,4.3123758696780435e-07,8.08151564844874e-10,4.490885827742651e-07,1.022087233767505e-07
396339.0,,4.8550168667712175e-09,4.464144272262745e-07,8.440268109062676e-10,4.6507788355845314e-07,1.0524847123600121e-07
