Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
4199.0,0.0,-0.1639280196091992,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639280196091992,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639280196091992
4260.0,0.0,-0.1639447052575151,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639447052575151,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639447052575151
4320.0,0.0,-0.163959300181371,0.0,0.0,0.0,0.0,0.0,0.0,-0.163959300181371,0.0,0.0,0.0,0.0,0.0,0.0,-0.163959300181371
4379.0,0.0,-0.163971430936214,0.0,0.0,0.0,0.0,0.0,0.0,-0.163971430936214,0.0,0.0,0.0,0.0,0.0,0.0,-0.163971430936214
4440.0,0.0,-0.1639814895520416,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639814895520416,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639814895520416
4499.0,0.0,-0.1639902485075945,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639902485075945,0.0,0.0,0.0,0.0,0.0,0.0,-0.1639902485075945
4560.0,0.0,-0.163997382113531,0.0,0.0,0.0,0.0,0.0,0.0,-0.163997382113531,0.0,0.0,0.0,0.0,0.0,0.0,-0.163997382113531
4619.0,0.0,-0.1640035858680238,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640035858680238,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640035858680238
4680.0,0.0,-0.1640086321950053,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640086321950053,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640086321950053
4739.0,0.0,-0.1640130207359183,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640130207359183,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640130207359183
4800.0,0.0,-0.164016592721256,0.0,0.0,0.0,0.0,0.0,0.0,-0.164016592721256,0.0,0.0,0.0,0.0,0.0,0.0,-0.164016592721256
4860.0,0.0,-0.1640197009813668,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640197009813668,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640197009813668
4919.0,0.0,-0.1640222783845501,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640222783845501,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640222783845501
4980.0,0.0,-0.1640244164866247,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640244164866247,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640244164866247
5039.0,0.0,-0.1640262854242642,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640262854242642,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640262854242642
5100.0,0.0,-0.1640278155539901,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640278155539901,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640278155539901
5159.0,0.0,-0.1640291566096798,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640291566096798,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640291566096798
5220.0,0.0,-0.1640302593212402,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640302593212402,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640302593212402
5279.0,0.0,-0.1640312309855913,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640312309855913,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640312309855913
5340.0,0.0,-0.1640320336495125,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640320336495125,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640320336495125
5400.0,0.0,-0.1640327444879643,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640327444879643,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640327444879643
5459.0,0.0,-0.1640333452429679,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640333452429679,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640333452429679
5520.0,0.0,-0.1640338544874318,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640338544874318,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640338544874318
5579.0,0.0,-0.1640343096728493,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640343096728493,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640343096728493
5640.0,0.0,-0.1640346916774659,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640346916774659,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640346916774659
5699.0,0.0,-0.1640350356662417,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640350356662417,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640350356662417
5760.0,0.0,-0.1640353264296575,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640353264296575,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640353264296575
5819.0,0.0,-0.1640355902212646,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640355902212646,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640355902212646
5880.0,0.0,-0.1640358151612602,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640358151612602,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640358151612602
