Time (s),MCU_SEFI,SRAM_SEL,LREG_SEGR,MCU_SEL,SRAM_TID,MCU_TID,LREG_TID,WDT_TID
90355.0,0.9999887149449245,0.9999999999999998,0.57889757419896,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
90596.0,0.9999887150711358,0.9999999999999998,0.5788983259528988,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
90836.0,0.9999887152079984,0.9999999999999998,0.5788991372889174,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
91076.0,0.9999887153539401,0.9999999999999998,0.5788999987811845,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
91315.0,0.9999887155090256,0.9999999999999998,0.5789009107911809,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
91555.0,0.9999887156718789,0.9999999999999998,0.5789018653211497,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
91796.0,0.9999887158430524,0.9999999999999999,0.5789028657725435,0.999999999999999,0.0,0.0,1.2212453270876722e-15,0.0
92036.0,0.9999887160217291,1.0,0.5789039075761028,0.999999999999999,0.0,0.0,1.2212453270876722e-15,0.0
92275.0,0.9999887162054564,1.0,0.578904976727648,0.999999999999999,0.0,0.0,1.2212453270876722e-15,0.0
92515.0,0.9999887163932651,0.9999999999999999,0.5789060679084385,0.9999999999999991,0.0,0.0,1.2212453270876722e-15,0.0
92756.0,0.9999887165857787,1.0,0.5789071850757355,0.999999999999999,0.0,0.0,1.2212453270876722e-15,0.0
92996.0,0.9999887167820906,1.0,0.5789083233038204,0.9999999999999991,0.0,0.0,1.2212453270876722e-15,0.0
93236.0,0.999988716979677,1.0,0.5789094682967181,0.999999999999999,0.0,0.0,1.2212453270876722e-15,0.0
93475.0,0.9999887171785621,1.0,0.5789106205043274,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
93715.0,0.9999887173771946,1.0,0.5789117712198948,0.999999999999999,0.0,0.0,1.2212453270876722e-15,0.0
93956.0,0.9999887175766083,1.0,0.5789129266779173,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
94196.0,0.9999887177762748,1.0,0.5789140840219883,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
94435.0,0.9999887179741201,0.9999999999999999,0.5789152313885394,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
94675.0,0.9999887181698118,1.0,0.5789163669710939,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
94916.0,0.9999887183647553,1.0,0.5789174990051551,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
95156.0,0.999988718558797,1.0,0.5789186266441992,0.999999999999999,0.0,0.0,1.2212453270876722e-15,0.0
95396.0,0.9999887187502559,1.0,0.5789197401325985,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
95635.0,0.9999887189399531,1.0,0.5789208442150652,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
95875.0,0.999988719127154,0.9999999999999999,0.5789219345755859,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
96116.0,0.9999887193135599,0.9999999999999999,0.5789230210482939,0.9999999999999986,0.0,0.0,1.2212453270876722e-15,0.0
96356.0,0.9999887194993233,0.9999999999999998,0.5789241044422483,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
96595.0,0.9999887196836768,0.9999999999999998,0.5789251799214592,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
96835.0,0.9999887198659936,0.9999999999999998,0.5789262441139444,0.9999999999999986,0.0,0.0,1.2212453270876722e-15,0.0
97076.0,0.9999887200482971,0.9999999999999998,0.5789273085973549,0.9999999999999986,0.0,0.0,1.2212453270876722e-15,0.0
97316.0,0.9999887202308917,0.9999999999999998,0.5789283750080114,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
97556.0,0.9999887204126039,0.9999999999999998,0.5789294363350501,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
97795.0,0.9999887205944756,0.9999999999999999,0.5789304985335988,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
98035.0,0.9999887207760279,1.0,0.5789315586782764,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
98276.0,0.9999887209590701,1.0,0.5789326272017448,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
98516.0,0.9999887211438818,1.0,0.57893370560435,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
98755.0,0.9999887213291575,1.0,0.5789347861574018,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
98995.0,0.9999887215150995,0.9999999999999999,0.5789358699433,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
99236.0,0.9999887217034359,0.9999999999999999,0.5789369669435322,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
99476.0,0.9999887218942857,1.0,0.5789380777860204,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
99716.0,0.9999887220861418,1.0,0.5789391936464754,0.999999999999999,0.0,0.0,1.2212453270876722e-15,0.0
99955.0,0.9999887222797742,1.0,0.5789403190000104,0.9999999999999991,0.0,0.0,1.2212453270876722e-15,0.0
100195.0,0.9999887224742942,1.0,0.5789414486958142,0.999999999999999,0.0,0.0,1.2212453270876722e-15,0.0
100436.0,0.9999887226711532,1.0,0.5789425912187418,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
100676.0,0.999988722870091,1.0,0.5789437451493077,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
100915.0,0.9999887230690838,1.0,0.5789448988871675,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
101155.0,0.999988723267649,1.0,0.5789460498205358,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
101396.0,0.9999887234668576,1.0,0.5789472043867212,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
101636.0,0.9999887236660092,1.0,0.5789483587972857,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
101876.0,0.9999887238626526,1.0,0.5789494991539773,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
102115.0,0.999988724056726,1.0,0.578950625435983,0.9999999999999986,0.0,0.0,1.2212453270876722e-15,0.0
102355.0,0.999988724246463,0.9999999999999999,0.5789517277486786,0.9999999999999986,0.0,0.0,1.2212453270876722e-15,0.0
102596.0,0.9999887244324552,0.9999999999999999,0.5789528098880643,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
102836.0,0.9999887246136173,0.9999999999999998,0.5789538659108204,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
103075.0,0.9999887247874116,0.9999999999999997,0.5789548813484855,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
103315.0,0.999988724952909,0.9999999999999997,0.5789558510233072,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
103556.0,0.99998872511059,0.9999999999999996,0.5789567779506662,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
103796.0,0.9999887252596197,0.9999999999999996,0.5789576573534438,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
104036.0,0.9999887253980818,0.9999999999999996,0.578958477945912,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
104275.0,0.9999887255261642,0.9999999999999996,0.5789592407044327,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
104515.0,0.9999887256430713,0.9999999999999996,0.5789599406564986,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
104756.0,0.9999887257497039,0.9999999999999996,0.5789605828458134,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
104996.0,0.999988725846098,0.9999999999999996,0.5789611670592635,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
105235.0,0.9999887259317493,0.9999999999999996,0.5789616896838656,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
105475.0,0.9999887260072101,0.9999999999999996,0.5789621534226839,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
105716.0,0.9999887260737401,0.9999999999999996,0.5789625653161898,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
105956.0,0.9999887261319541,0.9999999999999996,0.5789629284829483,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
106196.0,0.9999887261821796,0.9999999999999997,0.5789632442299689,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
106435.0,0.9999887262254687,0.9999999999999996,0.5789635184566417,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
106675.0,0.9999887262624922,0.9999999999999997,0.5789637547369791,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
106916.0,0.9999887262943793,0.9999999999999998,0.5789639596616182,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
107156.0,0.9999887263218619,0.9999999999999997,0.5789641373992627,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
107395.0,0.9999887263454282,0.9999999999999996,0.5789642906327385,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
107635.0,0.9999887263657664,0.9999999999999997,0.5789644234253429,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,0.0
107876.0,0.9999887263836459,0.9999999999999996,0.5789645404613932,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
108116.0,0.9999887263995881,0.9999999999999996,0.5789646448722983,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
108356.0,0.9999887264139565,0.9999999999999996,0.5789647387924899,0.9999999999999986,0.0,0.0,1.2212453270876722e-15,0.0
108595.0,0.9999887264272825,0.9999999999999997,0.578964825468782,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
108835.0,0.9999887264399746,0.9999999999999996,0.5789649073168738,0.9999999999999983,0.0,0.0,1.2212453270876722e-15,0.0
109076.0,0.9999887264526353,0.9999999999999994,0.5789649879211776,0.9999999999999983,0.0,0.0,1.2212453270876722e-15,0.0
109316.0,0.9999887264658583,0.9999999999999994,0.5789650706129996,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
109555.0,0.99998872648033,0.9999999999999993,0.5789651589842045,0.9999999999999983,0.0,0.0,1.2212453270876722e-15,0.0
109795.0,0.9999887264972384,0.9999999999999993,0.5789652591162721,0.9999999999999982,0.0,0.0,1.2212453270876722e-15,0.0
110036.0,0.9999887265187506,0.9999999999999993,0.5789653816888849,0.9999999999999981,0.0,0.0,1.2212453270876722e-15,0.0
110276.0,0.9999887265487041,0.9999999999999993,0.5789655443932759,0.9999999999999981,0.0,0.0,1.2212453270876722e-15,0.0
110516.0,0.999988726594397,0.9999999999999993,0.5789657786942832,0.9999999999999981,0.0,0.0,1.2212453270876722e-15,0.0
110576.0,0.9999887266714068,0.9999999999999993,0.5789661482703036,0.9999999999999981,0.0,0.0,1.2212453270876722e-15,0.0
110635.0,0.9999887266936462,0.9999999999999993,0.5789662531308052,0.999999999999998,0.0,0.0,1.2212453270876722e-15,0.0
110696.0,0.9999887267190555,0.9999999999999994,0.5789663707869277,0.999999999999998,0.0,0.0,1.2212453270876722e-15,0.0
110755.0,0.9999887267497173,0.9999999999999993,0.5789665101784129,0.999999999999998,0.0,0.0,1.2212453270876722e-15,0.0
110816.0,0.9999887267845002,0.9999999999999993,0.5789666653767742,0.999999999999998,0.0,0.0,1.2212453270876722e-15,0.0
110875.0,0.999988726826876,0.9999999999999992,0.5789668509033752,0.999999999999998,0.0,0.0,1.2212453270876722e-15,0.0
110936.0,0.9999887268753874,0.9999999999999993,0.5789670592590628,0.999999999999998,0.0,0.0,1.2212453270876722e-15,0.0
110995.0,0.9999887269350022,0.9999999999999993,0.5789673103983295,0.999999999999998,0.0,0.0,1.2212453270876722e-15,0.0
111056.0,0.9999887270038089,0.9999999999999993,0.5789675946720538,0.9999999999999981,0.0,0.0,1.2212453270876722e-15,0.0
111116.0,0.9999887270890156,0.9999999999999993,0.5789679398891148,0.9999999999999982,0.0,0.0,1.2212453270876722e-15,0.0
111175.0,0.999988727189744,0.9999999999999993,0.5789683400859461,0.9999999999999982,0.0,0.0,1.2212453270876722e-15,0.0
111236.0,0.9999887273091637,0.9999999999999993,0.5789688053679367,0.9999999999999982,0.0,0.0,1.2212453270876722e-15,0.0
111295.0,0.999988727458448,0.9999999999999993,0.5789693758110238,0.9999999999999983,0.0,0.0,1.2212453270876722e-15,0.0
111356.0,0.9999887276334722,0.9999999999999992,0.5789700318334134,0.9999999999999983,0.0,0.0,1.2212453270876722e-15,0.0
111415.0,0.9999887278533066,0.9999999999999992,0.5789708402418787,0.9999999999999983,0.0,0.0,1.2212453270876722e-15,0.0
111476.0,0.99998872811227,0.9999999999999992,0.578971774744517,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
111535.0,0.9999887284386322,0.9999999999999992,0.5789729309247508,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
111596.0,0.9999887288240996,0.9999999999999992,0.5789742719914451,0.9999999999999983,0.0,0.0,1.2212453270876722e-15,0.0
111656.0,0.9999887293111257,0.9999999999999992,0.5789759367974557,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
111715.0,0.9999887298963406,0.9999999999999992,0.5789779035279152,0.9999999999999986,0.0,0.0,1.2212453270876722e-15,0.0
111776.0,0.9999887305997495,0.9999999999999992,0.5789802289864183,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
111835.0,0.9999887314888032,0.9999999999999991,0.5789831222818492,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
111896.0,0.9999887325382878,0.9999999999999992,0.578986487229619,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
111955.0,0.9999887338614634,0.9999999999999992,0.5789906706072283,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
112016.0,0.9999887354180461,0.9999999999999992,0.5789955283880491,0.9999999999999983,0.0,0.0,1.2212453270876722e-15,0.0
112075.0,0.999988737371818,0.9999999999999991,0.5790015532789946,0.9999999999999983,0.0,0.0,1.2212453270876722e-15,0.0
112136.0,0.9999887396603894,0.999999999999999,0.5790085348005413,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
112196.0,0.9999887425145546,0.999999999999999,0.5790171592207384,0.9999999999999984,0.0,0.0,1.2212453270876722e-15,0.0
112255.0,0.9999887458914644,0.9999999999999991,0.5790272785284543,0.9999999999999986,0.0,0.0,1.2212453270876722e-15,0.0
112316.0,0.9999887498724098,0.999999999999999,0.5790391227680394,0.9999999999999987,0.0,0.0,1.2212453270876722e-15,0.0
112375.0,0.9999887547904919,0.9999999999999989,0.579053667321785,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
112436.0,0.999988760459022,0.9999999999999989,0.57907034845862,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
112495.0,0.9999887674133903,0.9999999999999991,0.5790907344221679,0.9999999999999989,0.0,0.0,1.2212453270876722e-15,0.0
112556.0,0.9999887753782966,0.9999999999999993,0.5791140151246329,0.999999999999999,0.0,0.0,1.27675647831893e-15,0.0
112615.0,0.9999887851042469,0.9999999999999993,0.5791423880483105,0.999999999999999,0.0,0.0,1.27675647831893e-15,0.0
112676.0,0.9999887961862154,0.9999999999999994,0.5791746834848379,0.9999999999999991,0.0,0.0,1.27675647831893e-15,0.0
112736.0,0.9999888096434877,0.9999999999999994,0.5792138950343786,0.9999999999999992,0.0,0.0,1.27675647831893e-15,0.0
112795.0,0.9999888251377619,0.9999999999999996,0.5792590725750039,0.9999999999999993,0.0,0.0,1.27675647831893e-15,0.0
112856.0,0.9999888428907395,0.9999999999999997,0.5793109096921076,0.9999999999999994,0.0,0.0,1.27675647831893e-15,0.0
112915.0,0.9999888642579756,0.9999999999999998,0.5793734350214567,0.9999999999999996,0.0,0.0,1.27675647831893e-15,0.0
112976.0,0.9999888882629714,0.9999999999999998,0.5794438786668089,0.9999999999999996,0.0,0.0,1.27675647831893e-15,0.0
113035.0,0.9999889170156123,1.0,0.5795285485720192,0.9999999999999997,0.0,0.0,1.27675647831893e-15,0.0
113096.0,0.9999889491526378,1.0,0.5796235703374183,0.9999999999999997,0.0,0.0,1.3322676295501878e-15,0.0
113155.0,0.999988987424028,1.0,0.5797372533169256,0.9999999999999999,0.0,0.0,1.3322676295501878e-15,0.0
113216.0,0.9999890300468715,0.9999999999999999,0.5798645151742658,1.0,0.0,0.0,1.3322676295501878e-15,0.0
113276.0,0.9999890806108337,0.9999999999999998,0.5800163384754663,1.0,0.0,0.0,1.3322676295501878e-15,0.0
113335.0,0.9999891375717144,1.0,0.5801884172004869,1.0,0.0,0.0,1.3877787807814457e-15,0.0
113396.0,0.9999892015644866,1.0,0.5803829910420996,0.9999999999999999,0.0,0.0,1.3877787807814457e-15,0.0
113455.0,0.9999892769931102,1.0,0.5806139297115039,1.0,0.0,0.0,1.4432899320127035e-15,0.0
113516.0,0.9999893600219916,1.0,0.5808700206369438,1.0,0.0,0.0,1.4432899320127035e-15,0.0
113575.0,0.9999894574511642,1.0,0.5811729420105562,1.0,0.0,0.0,1.4988010832439613e-15,0.0
113636.0,0.9999895641294102,1.0,0.5815075378345759,1.0,0.0,0.0,1.5543122344752192e-15,0.0
113695.0,0.9999896886286841,1.0,0.58190184794,1.0,0.0,0.0,1.609823385706477e-15,0.0
113756.0,0.9999898240845652,1.0,0.5823355431244686,1.0,0.0,0.0,1.6653345369377348e-15,0.0
113816.0,0.9999899811304844,1.0,0.5828445582839157,1.0,0.0,0.0,1.7763568394002505e-15,0.0
113875.0,0.9999901536209475,1.0,0.5834114829818283,1.0,0.0,0.0,1.887379141862766e-15,0.0
113936.0,0.9999903421786324,1.0,0.5840409106140868,1.0,0.0,0.0,1.9984014443252818e-15,0.0
113995.0,0.9999905578997595,1.0,0.5847739412830446,1.0,0.0,0.0,2.1094237467877974e-15,0.0
114056.0,0.9999907876766898,1.0,0.5855706233061337,0.9999999999999999,0.0,0.0,2.275957200481571e-15,0.0
114115.0,0.9999910477645869,1.0,0.5864932751016826,1.0,0.0,0.0,2.4980018054066022e-15,0.0
114176.0,0.9999913215631681,0.9999999999999999,0.5874899946664672,1.0,0.0,0.0,2.7200464103316335e-15,0.0
114235.0,0.9999916277073264,0.9999999999999999,0.5886375167367688,1.0,0.0,0.0,3.0531133177191805e-15,0.0
114296.0,0.9999919458017135,1.0,0.5898696485201446,1.0,0.0,0.0,3.4416913763379853e-15,0.0
114356.0,0.9999922964525443,1.0,0.591278983366554,1.0,0.0,0.0,3.941291737419306e-15,0.0
114415.0,0.9999926611683592,1.0,0.5928071152229338,1.0,0.0,0.0,4.6074255521944e-15,0.0
114476.0,0.9999930373983917,1.0,0.5944568423118569,1.0,0.0,0.0,5.440092820663267e-15,0.0
114535.0,0.9999934413736328,0.9999999999999999,0.5963204477469612,0.9999999999999999,0.0,0.0,6.494804694057166e-15,0.0
114596.0,0.9999938427239973,1.0,0.598277916329751,1.0,0.0,0.0,7.882583474838611e-15,0.0
114655.0,0.9999942638858818,1.0,0.6004606216786809,1.0,0.0,0.0,9.825473767932635e-15,0.0
114716.0,0.9999946723209119,0.9999999999999999,0.6027209500393161,1.0,0.0,0.0,1.226796442210798e-14,0.0
114775.0,0.9999950900428277,1.0,0.6052014487520886,1.0,0.0,0.0,1.5709655798445965e-14,0.0
114836.0,0.9999954843638341,1.0,0.607725052879683,0.9999999999999999,0.0,0.0,2.015054789694659e-14,0.0
114896.0,0.9999958766955915,1.0,0.6104420467497531,0.9999999999999999,0.0,0.0,2.6478819137309983e-14,0.0
114955.0,0.9999962426239304,1.0,0.6131953050722698,1.0,0.0,0.0,3.4916514124461173e-14,0.0
115016.0,0.9999965797181392,0.9999999999999999,0.615954027596662,1.0,0.0,0.0,4.6129766673175254e-14,0.0
115075.0,0.9999969015778197,1.0,0.6188258114962861,1.0,0.0,0.0,6.178391132038996e-14,0.0
115136.0,0.9999971853169073,0.9999999999999999,0.6215876675853262,1.0,0.0,0.0,8.204548151979907e-14,0.0
115195.0,0.9999974488442521,0.9999999999999999,0.6243842314162731,0.9999999999999999,0.0,0.0,1.0963452368173421e-13,0.0
115256.0,0.9999976740394024,0.9999999999999999,0.6269846338197016,1.0,0.0,0.0,1.4410694859634532e-13,0.0
115315.0,0.9999978759958301,1.0,0.6295126233906467,1.0,0.0,0.0,1.887379141862766e-13,0.0
115376.0,0.9999980423189264,0.9999999999999999,0.6317579085963551,1.0,0.0,0.0,2.4091839634365897e-13,0.0
115436.0,0.9999981858668384,1.0,0.6338331666409835,1.0,0.0,0.0,3.034239526300553e-13,0.0
115495.0,0.9999983013322434,1.0,0.6356076505788153,0.9999999999999999,0.0,0.0,3.714806240395774e-13,0.0
115556.0,0.9999983925015201,1.0,0.6370825635758391,1.0,0.0,0.0,4.4170223034711853e-13,0.0
115615.0,0.9999984666966655,1.0,0.6383352739210859,1.0,0.0,0.0,5.1414428270391e-13,0.0
115676.0,0.9999985221850043,1.0,0.6393048352521514,1.0,0.0,0.0,5.807021530301881e-13,0.0
115735.0,0.9999985658722852,1.0,0.6400886208559268,0.9999999999999999,0.0,0.0,6.432632204678157e-13,0.0
115796.0,0.9999985976266711,1.0,0.6406697433700796,1.0,0.0,0.0,6.961653475912044e-13,0.0
115855.0,0.9999986220273515,0.9999999999999999,0.6411226958611671,1.0,0.0,0.0,7.423506254156109e-13,0.0
115916.0,0.9999986396160901,1.0,0.6414525356209441,1.0,0.0,0.0,7.794320744380911e-13,0.0
115976.0,0.999998653267644,1.0,0.6417103560277687,1.0,0.0,0.0,8.110179194886769e-13,0.0
116035.0,0.9999986635453414,1.0,0.6419054519597519,1.0,0.0,0.0,8.367195825087492e-13,0.0
116096.0,0.9999986714863908,1.0,0.642056743611079,1.0,0.0,0.0,8.579248422790897e-13,0.0
116155.0,0.9999986781378023,1.0,0.6421838296077511,1.0,0.0,0.0,8.766876113952549e-13,0.0
116216.0,0.9999986836160419,1.0,0.6422887758031027,1.0,0.0,0.0,8.928413564035509e-13,0.0
116275.0,0.9999986886877877,1.0,0.6423861917090637,0.9999999999999999,0.0,0.0,9.083289675970718e-13,0.0
116336.0,0.9999986933291145,1.0,0.6424756013996281,0.9999999999999998,0.0,0.0,9.229284003708926e-13,0.0
116395.0,0.9999986981182495,0.9999999999999999,0.6425681699157224,1.0,0.0,0.0,9.382494781107198e-13,0.0
116454.0,0.9999987029933456,0.9999999999999998,0.6426627776035865,1.0,0.0,0.0,9.54014645060397e-13,0.0
116513.0,0.9999987127272079,0.9999999999999999,0.6428541128358783,1.0,0.0,0.0,9.83491066364195e-13,0.0
116574.0,0.9999987233168842,1.0,0.6430640327194947,1.0,0.0,0.0,1.0164091790443308e-12,0.0
116633.0,0.9999987358854173,1.0,0.6433157415801014,1.0,0.0,0.0,1.0563772079308364e-12,0.0
116694.0,0.9999987504331252,1.0,0.6436107235352354,1.0,0.0,0.0,1.1037282199310994e-12,0.0
116753.0,0.9999987690931886,1.0,0.6439949883745536,0.9999999999999999,0.0,0.0,1.1662337762174957e-12,0.0
116814.0,0.9999987919923433,1.0,0.6444758004964034,1.0,0.0,0.0,1.245947789385582e-12,0.0
116873.0,0.9999988222100495,1.0,0.6451261653370112,1.0,0.0,0.0,1.3571921364530226e-12,0.0
116934.0,0.9999988591380351,1.0,0.6459461492294237,1.0,0.0,0.0,1.5042966872158559e-12,0.0
116994.0,0.9999989059669683,1.0,0.6470274024518602,1.0,0.0,0.0,1.7126855489379977e-12,0.0
117053.0,0.9999989604001629,0.9999999999999999,0.648346061025628,0.9999999999999999,0.0,0.0,1.9929613515046185e-12,0.0
117114.0,0.9999990209740179,1.0,0.6498984661538514,0.9999999999999999,0.0,0.0,2.3658297543249773e-12,0.0
117173.0,0.9999990887186673,1.0,0.6517524128039088,1.0,0.0,0.0,2.8829716391953752e-12,0.0
117234.0,0.999999156709669,1.0,0.6537549170111775,0.9999999999999999,0.0,0.0,3.545663762594131e-12,0.0
117293.0,0.9999992270640785,1.0,0.6560001013960289,1.0,0.0,0.0,4.4428904999449514e-12,0.0
117354.0,0.9999992931541644,1.0,0.6582972472842198,1.0,0.0,0.0,5.564937399782366e-12,0.0
117413.0,0.9999993579194624,1.0,0.6607583530312229,1.0,0.0,0.0,7.046307981539712e-12,0.0
117474.0,0.9999994161645045,1.0,0.6631839659120913,0.9999999999999999,0.0,0.0,8.85164164188268e-12,0.0
117534.0,0.9999994713301512,1.0,0.6657045587747267,1.0,0.0,0.0,1.11726183860128e-11,0.0
117593.0,0.9999995204321107,1.0,0.6681681312529286,1.0,0.0,0.0,1.3977374813123333e-11,0.0
117654.0,0.9999995638300222,1.0,0.6705535174145615,1.0,0.0,0.0,1.730793286469634e-11,0.0
117713.0,0.9999996038445012,0.9999999999999999,0.6729609034397198,1.0,0.0,0.0,2.1412982498247857e-11,0.0
117774.0,0.9999996381448691,0.9999999999999999,0.6752147263722792,1.0,0.0,0.0,2.6071533820726245e-11,0.0
117833.0,0.999999669404764,1.0,0.6774514350225819,0.9999999999999999,0.0,0.0,3.162797801437023e-11,0.0
117894.0,0.9999996959335309,1.0,0.679511522525604,1.0,0.0,0.0,3.772043788430324e-11,0.0
117953.0,0.9999997199048591,0.9999999999999999,0.6815237095860437,1.0,0.0,0.0,4.47323844632308e-11,0.0
118014.0,0.9999997401177291,1.0,0.6833501543318681,1.0,0.0,0.0,5.215289311522042e-11,0.0
118074.0,0.9999997582817232,1.0,0.6851088912513247,1.0,0.0,0.0,6.039146960290509e-11,0.0
118133.0,0.9999997737808051,1.0,0.686710479633647,1.0,0.0,0.0,6.89560075706197e-11,0.0
118194.0,0.9999997870021626,0.9999999999999999,0.688160280282738,1.0,0.0,0.0,7.769013210534581e-11,0.0
118253.0,0.9999997988500863,1.0,0.6895332008940049,0.9999999999999999,0.0,0.0,8.691614095113209e-11,0.0
118314.0,0.9999998087839717,1.0,0.6907443570576957,0.9999999999999999,0.0,0.0,9.590106486712102e-11,0.0
118373.0,0.9999998176916011,1.0,0.691882098617675,0.9999999999999999,0.0,0.0,1.0512396508843835e-10,0.0
118434.0,0.9999998251705607,1.0,0.6928789463389216,1.0,0.0,0.0,1.138704130987378e-10,0.0
118493.0,0.9999998318921615,0.9999999999999999,0.6938102974473277,1.0,0.0,0.0,1.2263573490045587e-10,0.0
118554.0,0.9999998375443664,1.0,0.6946216703909766,1.0,0.0,0.0,1.3076001392775538e-10,0.0
118614.0,0.9999998426341157,0.9999999999999999,0.6953760683631182,0.9999999999999999,0.0,0.0,1.3873679982623344e-10,0.0
118673.0,0.9999998469973225,0.9999999999999999,0.6960419595590973,0.9999999999999999,0.0,0.0,1.4612655530044094e-10,0.0
118734.0,0.9999998507413036,1.0,0.6966283739041703,0.9999999999999999,0.0,0.0,1.529102955366568e-10,0.0
118793.0,0.9999998541194662,0.9999999999999999,0.6971700735759673,1.0,0.0,0.0,1.5941020725662725e-10,0.0
118854.0,0.9999998569674712,1.0,0.6976365047986818,1.0,0.0,0.0,1.6518819645483518e-10,0.0
118913.0,0.9999998595389956,1.0,0.6980656416059853,1.0,0.0,0.0,1.7065382440506482e-10,0.0
118974.0,0.9999998617106193,1.0,0.6984341599845547,1.0,0.0,0.0,1.7546269992507746e-10,0.0
119033.0,0.9999998636710582,1.0,0.698771793839025,1.0,0.0,0.0,1.7996287793309307e-10,0.0
119094.0,0.9999998653276406,1.0,0.6990608352247942,1.0,0.0,0.0,1.8388812694780654e-10,0.0
119154.0,0.9999998668232231,0.9999999999999999,0.6993247638968777,1.0,0.0,0.0,1.8753204544808e-10,0.0
119213.0,0.9999998681073018,0.9999999999999999,0.699553625637756,1.0,0.0,0.0,1.9073942425507084e-10,0.0
