Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
2999.0,0.0,0.1615327041769966,0.0,1.0,0.901902916829174,0.0,0.0,1.0,0.1615327041769966,0.0,0.0,0.0,0.0,0.0,0.0,0.1615327041769966
3060.0,0.0,0.1618616850070901,0.0,1.0,0.9023931348138664,0.0,0.0,1.0,0.1618616850070901,0.0,0.0,0.0,0.0,0.0,0.0,0.1618616850070901
3119.0,0.0,0.1621592049810118,0.0,1.0,0.9028351878691624,0.0,0.0,1.0,0.1621592049810118,0.0,0.0,0.0,0.0,0.0,0.0,0.1621592049810118
3180.0,0.0,0.1624106744157591,0.0,1.0,0.9032079760430994,0.0,0.0,1.0,0.1624106744157591,0.0,0.0,0.0,0.0,0.0,0.0,0.1624106744157591
3240.0,0.0,0.162637184855967,0.0,0.9999999999999998,0.9035431870177604,0.0,0.0,1.0,0.162637184855967,0.0,0.0,0.0,0.0,0.0,0.0,0.162637184855967
3299.0,0.0,0.1628311597306938,0.0,0.9999999999999998,0.9038298519904616,0.0,0.0,1.0,0.1628311597306938,0.0,0.0,0.0,0.0,0.0,0.0,0.1628311597306938
3360.0,0.0,0.1629970468189965,0.0,0.9999999999999998,0.9040747391053424,0.0,0.0,1.0,0.1629970468189965,0.0,0.0,0.0,0.0,0.0,0.0,0.1629970468189965
3419.0,0.0,0.1631459156302174,0.0,0.9999999999999998,0.9042942876760444,0.0,0.0,1.0,0.1631459156302174,0.0,0.0,0.0,0.0,0.0,0.0,0.1631459156302174
3480.0,0.0,0.1632706981541183,0.0,0.9999999999999998,0.9044781354740856,0.0,0.0,1.0,0.1632706981541183,0.0,0.0,0.0,0.0,0.0,0.0,0.1632706981541183
3539.0,0.0,0.1633823730802565,0.0,0.9999999999999998,0.904642496939766,0.0,0.0,1.0,0.1633823730802565,0.0,0.0,0.0,0.0,0.0,0.0,0.1633823730802565
3600.0,0.0,0.1634756771846013,0.0,0.9999999999999996,0.9047796489263504,0.0,0.0,1.0,0.1634756771846013,0.0,0.0,0.0,0.0,0.0,0.0,0.1634756771846013
3659.0,0.0,0.1635588690440781,0.0,0.9999999999999998,0.904901749769083,0.0,0.0,1.0,0.1635588690440781,0.0,0.0,0.0,0.0,0.0,0.0,0.1635588690440781
3720.0,0.0,0.1636281764555686,0.0,0.9999999999999996,0.9050032798007176,0.0,0.0,1.0,0.1636281764555686,0.0,0.0,0.0,0.0,0.0,0.0,0.1636281764555686
3780.0,0.0,0.1636897641783791,0.0,0.9999999999999996,0.9050932899571332,0.0,0.0,1.0,0.1636897641783791,0.0,0.0,0.0,0.0,0.0,0.0,0.1636897641783791
3839.0,0.0,0.1637417659157019,0.0,0.9999999999999996,0.9051690725635154,0.0,0.0,1.0,0.1637417659157019,0.0,0.0,0.0,0.0,0.0,0.0,0.1637417659157019
