Time (s),MJD (days),Altitude (km),Latitude (deg),Longitude (deg),LocalTime (hrs),Alpha (deg),L-shell,Orbit,Dose Rate (rad/s),Total Dose (rad)
82736.0,26670.05902778,17619.37,-7.245837e-05,5.277356,1.76849,90.0,3.8473,2,1.6375884205770933e-05,1.5173322783554146
82795.0,26670.05972222,17792.64,-7.110787e-05,5.445823,1.796388,90.0,3.8744,2,1.3152567498519975e-05,1.5173332772843513
82856.0,26670.06041667,17964.73,-6.974272e-05,5.608343,1.82389,90.0,3.9013,2,1.0587578855856867e-05,1.5173340532858335
82915.0,26670.06111111,18135.64,-6.836309e-05,5.765082,1.851005,90.0,3.9281,2,8.538296286047705e-06,1.5173346991281438
82976.0,26670.06180556,18305.39,-6.696911e-05,5.916198,1.877747,90.0,3.9547,2,6.906139713552213e-06,1.5173352028876246
83036.0,26670.0625,18473.98,-6.556092e-05,6.061844,1.904123,90.0,3.9811,2,5.6044404127690734e-06,1.517335624162147
83095.0,26670.06319444,18641.42,-6.413866e-05,6.202167,1.930144,90.0,4.0073,2,4.564551703255446e-06,1.5173359604285717
83156.0,26670.06388889,18807.71,-6.270246e-05,6.337309,1.955821,90.0,4.0334,2,3.7293078623345966e-06,1.5173362297371222
83215.0,26670.06458333,18972.87,-6.125242e-05,6.467407,1.98116,90.0,4.0593,2,3.0597706192629226e-06,1.5173364572249017
83276.0,26670.06527778,19136.91,-5.978866e-05,6.592591,2.006173,90.0,4.085,2,2.5217250049118005e-06,1.5173366377513682
83335.0,26670.06597222,19299.82,-5.831128e-05,6.71299,2.030866,90.0,4.1106,2,2.086640584661946e-06,1.5173367915765934
83396.0,26670.06666667,19461.62,-5.682039e-05,6.828726,2.055248,90.0,4.136,2,1.7352993781414039e-06,1.517336914688388
83455.0,26670.06736111,19622.31,-5.531607e-05,6.939916,2.079328,90.0,4.1611,2,1.4517217600410476e-06,1.5173370205416499
83516.0,26670.06805556,19781.91,-5.379843e-05,7.046677,2.103112,90.0,4.1861,2,1.2202551951000106e-06,1.5173371061932337
83576.0,26670.06875,19940.41,-5.226754e-05,7.149117,2.126608,90.0,4.2108,2,1.032206552179556e-06,1.5173371806288005
83635.0,26670.06944444,20097.83,-5.072349e-05,7.247343,2.149823,90.0,4.2361,2,8.736743388056962e-07,1.5173372425611937
83875.0,26670.07222222,20716.81,-4.441712e-05,7.600123,2.240008,90.0,4.3333,2,4.838599988418335e-07,1.5173372941079797
84116.0,26670.075,21318.99,-3.790568e-05,7.893144,2.32621,90.0,4.428,2,2.972839434646164e-07,1.5173374102343793
84356.0,26670.07777778,21904.8,-3.119282e-05,8.131744,2.408783,90.0,4.5202,2,2.0348229043172302e-07,1.5173374818798098
84596.0,26670.08055556,22474.64,-2.428159e-05,8.320628,2.488042,90.0,4.61,2,1.5337830784852363e-07,1.5173375307155594
84835.0,26670.08333333,23028.88,-1.717456e-05,8.463968,2.564265,90.0,4.6973,2,1.257182816157742e-07,1.5173375675263534
85075.0,26670.08611111,23567.91,-9.873943e-06,8.565469,2.637698,90.0,4.7823,2,1.1070425624156311e-07,1.5173375975730228
85316.0,26670.08888889,24092.05,-2.381634e-06,8.628445,2.708563,90.0,4.8651,2,1.0364140070180273e-07,1.5173376241420442
85556.0,26670.09166667,24601.65,5.300708e-06,8.655862,2.777057,90.0,4.9456,2,1.022087233767505e-07,1.5173376491196218
85795.0,26670.09444444,25097.01,1.317162e-05,8.650391,2.843359,90.0,5.0234,2,1.0524847123600121e-07,1.5173376736497155
86035.0,26670.09722222,25578.43,2.12298e-05,8.614439,2.907629,90.0,5.0998,2,1.123986349988825e-07,1.5173376988041003
86276.0,26670.1,26046.2,2.947408e-05,8.550187,2.970012,90.0,5.1739,2,1.236105170181679e-07,1.5173377257797727
86516.0,26670.10277778,26500.58,3.79034e-05,8.459615,3.030641,90.0,5.2459,2,1.3917523643443638e-07,1.5173377555699075
86756.0,26670.10555556,26941.82,4.651679e-05,8.344527,3.089635,90.0,5.316,2,1.5964314469511684e-07,1.5173377889719641
86995.0,26670.10833333,27370.16,5.531337e-05,8.206568,3.147105,90.0,5.3841,2,1.856648010148064e-07,1.5173378272863187
87235.0,26670.11111111,27785.84,6.429231e-05,8.047245,3.20315,90.0,5.4502,2,2.180250398788182e-07,1.5173378716602062
87476.0,26670.11388889,28189.08,7.345285e-05,7.867943,3.257863,90.0,5.5144,2,2.576446960221943e-07,1.517337923986216
87716.0,26670.11666667,28580.07,8.279427e-05,7.669933,3.311329,90.0,5.5768,2,3.0551823698127846e-07,1.5173379860785876
87955.0,26670.11944444,28959.02,9.23159e-05,7.45439,3.363626,90.0,5.6372,2,3.6235771157402224e-07,1.5173380594029646
88195.0,26670.12222222,29326.1,0.0001020171,7.2224,3.414827,90.0,5.6958,2,4.290951716885007e-07,1.5173381460064577
88436.0,26670.125,29681.51,0.0001118973,6.974968,3.464998,90.0,5.7527,2,5.064752007794405e-07,1.5173382489892988
88676.0,26670.12777778,30025.4,0.0001219559,6.713027,3.514202,90.0,5.8078,2,5.947102632450134e-07,1.5173383710498223
88916.0,26670.13055556,30357.93,0.0001321924,6.437445,3.562496,90.0,5.8612,2,6.939445708080444e-07,1.5173385137802855
89155.0,26670.13333333,30679.26,0.0001426063,6.149034,3.609936,90.0,5.9128,2,8.035402584500331e-07,1.5173386803269826
89395.0,26670.13611111,30989.54,0.0001531972,5.848549,3.65657,90.0,5.9627,2,9.227794614200597e-07,1.5173388723731043
89636.0,26670.13888889,31288.89,0.0001639645,5.536699,3.702447,90.0,6.011,2,1.0505593187062435e-06,1.5173390938401752
89876.0,26670.14166667,31577.44,0.000174908,5.214147,3.74761,90.0,6.0577,2,1.185103502740812e-06,1.517339347024971
90115.0,26670.14444444,31855.33,0.0001860271,4.881518,3.792101,90.0,6.1027,2,1.3238994794482478e-06,1.5173396314498115
90355.0,26670.14722222,32122.66,0.0001973217,4.5394,3.83596,90.0,6.146,2,1.4643858847406665e-06,1.517339947861787
90596.0,26670.15,32379.56,0.0002087912,4.188346,3.879223,90.0,6.1879,2,1.6048503289204018e-06,1.5173402993143996
90836.0,26670.15277778,32626.11,0.0002204355,3.828881,3.921925,90.0,6.228,2,1.7412012533938192e-06,1.5173406860833287
91076.0,26670.15555556,32862.43,0.0002322544,3.461499,3.9641,90.0,6.2667,2,1.8721274590381622e-06,1.5173411039716296
91315.0,26670.15833333,33088.6,0.0002442475,3.086672,4.005778,90.0,6.3038,2,1.994507048408801e-06,1.5173415532822196
91555.0,26670.16111111,33304.72,0.0002564147,2.704847,4.04699,90.0,6.3393,2,2.106256564771875e-06,1.5173420299694043
91796.0,26670.16388889,33510.87,0.0002687558,2.316448,4.087763,90.0,6.3733,2,2.2060280742821913e-06,1.5173425354709797
92036.0,26670.16666667,33707.12,0.0002812708,1.921882,4.128125,90.0,6.4056,2,2.29211435857597e-06,1.5173430671237456
92275.0,26670.16944444,33893.56,0.0002939595,1.521536,4.168102,90.0,6.4366,2,2.3648898386198403e-06,1.5173436172311918
92515.0,26670.17222222,34070.25,0.0003068218,1.115782,4.207719,90.0,6.4662,2,2.4237736015928378e-06,1.517344182439863
92756.0,26670.175,34237.27,0.0003198579,0.704976,4.246998,90.0,6.4943,2,2.4687737837646656e-06,1.5173447641455275
92996.0,26670.17777778,34394.66,0.0003330677,0.28946,4.285964,90.0,6.5207,2,2.5003660618799184e-06,1.5173453591200092
93236.0,26670.18055556,34542.49,0.0003464513,359.869564,4.324638,90.0,6.5458,2,2.520042869569247e-06,1.5173459592078642
93475.0,26670.18333333,34680.81,0.0003600088,359.445605,4.36304,90.0,6.5695,2,2.528812749743882e-06,1.5173465640181527
93715.0,26670.18611111,34809.67,0.0003737404,359.017891,4.401193,90.0,6.5916,2,2.528053212416241e-06,1.5173471684044
93956.0,26670.18888889,34929.13,0.0003876463,358.586721,4.439115,90.0,6.6123,2,2.5193109770862933e-06,1.5173477751371711
94196.0,26670.19166667,35039.21,0.0004017269,358.152382,4.476825,90.0,6.6314,2,2.504254164081911e-06,1.5173483822911167
94435.0,26670.19444444,35139.96,0.0004159823,357.715157,4.514344,90.0,6.6493,2,2.4840257909428337e-06,1.5173489833121159
94675.0,26670.19722222,35231.42,0.000430413,357.275319,4.551688,90.0,6.6657,2,2.4603160296134005e-06,1.51734957699428
94916.0,26670.2,35313.61,0.0004450194,356.833136,4.588876,90.0,6.6806,2,2.4345274648797892e-06,1.5173501674701269
95156.0,26670.20277778,35386.57,0.000459802,356.38887,4.625925,90.0,6.6941,2,2.4077239463492623e-06,1.517350754191246
95396.0,26670.20555556,35450.32,0.0004747614,355.942778,4.662852,90.0,6.7061,2,2.3812066764599552e-06,1.5173513320449932
95635.0,26670.20833333,35504.89,0.0004898982,355.495114,4.699674,90.0,6.7168,2,2.355470915950163e-06,1.5173519035345955
95875.0,26670.21111111,35550.28,0.000505213,355.046126,4.736408,90.0,6.726,2,2.331801925467938e-06,1.5173524664921445
96116.0,26670.21388889,35586.53,0.0005207066,354.59606,4.773071,90.0,6.7338,2,2.3106434186951423e-06,1.5173530261246064
96356.0,26670.21666667,35613.63,0.0005363798,354.14516,4.809677,90.0,6.7372,2,2.301112760561026e-06,1.5173535829896703
96595.0,26670.21944444,35631.6,0.0005522335,353.693668,4.846245,90.0,6.7438,2,2.2820878931600466e-06,1.5173541352567328
96835.0,26670.22222222,35640.45,0.0005682688,353.241823,4.882788,90.0,6.7477,2,2.2705253495833313e-06,1.5173546806757392
97076.0,26670.225,35640.17,0.0005844866,352.789866,4.919324,90.0,6.75,2,2.26359632182796e-06,1.5173552256018232
97316.0,26670.22777778,35630.77,0.000600888,352.338035,4.955869,90.0,6.7506,2,2.2617754186716095e-06,1.5173557711285366
97556.0,26670.23055556,35612.25,0.0006174744,351.88657,4.992438,90.0,6.7498,2,2.2642020666845313e-06,1.517356313954637
97795.0,26670.23333333,35584.6,0.000634247,351.43571,5.029047,90.0,6.7476,2,2.2708247666495055e-06,1.517356857363133
98035.0,26670.23611111,35547.8,0.0006512072,350.985699,5.065713,90.0,6.7439,2,2.281794371257681e-06,1.517357400090252
98276.0,26670.23888889,35501.85,0.0006683566,350.53678,5.102452,90.0,6.7387,2,2.29684938350951e-06,1.5173579477209014
98516.0,26670.24166667,35446.73,0.0006856968,350.089198,5.13928,90.0,6.7321,2,2.3153390881357616e-06,1.5173585012616029
98755.0,26670.24444444,35382.43,0.0007032294,349.643203,5.176214,90.0,6.724,2,2.337066871947047e-06,1.5173590569429842
98995.0,26670.24722222,35308.91,0.0007209564,349.199049,5.21327,90.0,6.7144,2,2.361412576168854e-06,1.5173596155019666
99236.0,26670.25,35226.15,0.0007388796,348.756992,5.250466,90.0,6.7034,2,2.387391137205181e-06,1.5173601822409848
99476.0,26670.25277778,35134.13,0.0007570013,348.317295,5.28782,90.0,6.6908,2,2.4145744433541177e-06,1.517360757602249
99716.0,26670.25555556,35032.82,0.0007753234,347.880227,5.325348,90.0,6.6768,2,2.441485317654124e-06,1.5173613371001153
99955.0,26670.25833333,34922.17,0.0007938485,347.446061,5.363071,90.0,6.6612,2,2.467312048700881e-06,1.5173619230565916
100195.0,26670.26111111,34802.15,0.000812579,347.015079,5.401005,90.0,6.6441,2,2.490511680662129e-06,1.5173625127441712
100436.0,26670.26388889,34672.71,0.0008315175,346.587572,5.439171,90.0,6.6255,2,2.509624396077219e-06,1.5173631104669747
100676.0,26670.26666667,34533.81,0.0008506668,346.163836,5.477589,90.0,6.6054,2,2.523096944429996e-06,1.5173637152864539
100915.0,26670.26944444,34385.4,0.0008700298,345.744181,5.516279,90.0,6.5837,2,2.5293321946097377e-06,1.5173643208297205
101155.0,26670.27222222,34227.43,0.0008896097,345.328926,5.555262,90.0,6.5604,2,2.5266005443341955e-06,1.5173649253401151
101396.0,26670.275,34059.83,0.0009094097,344.918399,5.59456,90.0,6.5356,2,2.513306393441242e-06,1.5173655317242458
101636.0,26670.27777778,33882.55,0.0009294332,344.512945,5.634196,90.0,6.5092,2,2.4879340177889345e-06,1.5173661374310865
101876.0,26670.28055556,33695.51,0.000949684,344.11292,5.674195,90.0,6.4812,2,2.449192145814256e-06,1.5173667345352508
102115.0,26670.28333333,33498.65,0.0009701659,343.718697,5.71458,90.0,6.4515,2,2.3959197679031544e-06,1.5173673223413657
102355.0,26670.28611111,33291.9,0.0009908828,343.330665,5.755378,90.0,6.4203,2,2.3279362111842067e-06,1.5173678949661904
102596.0,26670.28888889,33075.17,0.001011839,342.94923,5.796615,90.0,6.3874,2,2.2447712545114353e-06,1.5173684536708811
102836.0,26670.29166667,32848.38,0.001033039,342.574819,5.838321,90.0,6.3528,2,2.146852103607523e-06,1.5173689946607536
103075.0,26670.29444444,32611.44,0.001054488,342.207881,5.880525,90.0,6.3165,2,2.0352176597145297e-06,1.5173695099052584
103315.0,26670.29722222,32364.25,0.001076191,341.848887,5.923259,90.0,6.2785,2,1.9115094403013156e-06,1.517369996322279
103556.0,26670.3,32106.72,0.001098152,341.498335,5.966556,90.0,6.2389,2,1.7782560455660167e-06,1.5173704550845448
103796.0,26670.30277778,31838.75,0.001120377,341.15675,6.01045,90.0,6.1974,2,1.637074905408807e-06,1.5173708836442517
104036.0,26670.30555556,31560.21,0.001142873,340.824688,6.054979,90.0,6.1543,2,1.4919279566074927e-06,1.517371276542229
104275.0,26670.30833333,31270.99,0.001165644,340.50274,6.100183,90.0,6.1093,2,1.3449193831744828e-06,1.5173716346049386
104515.0,26670.31111111,30970.97,0.001188697,340.191531,6.146102,90.0,6.0625,2,1.1995048935318475e-06,1.517371956040671
104756.0,26670.31388889,30660.02,0.00121204,339.891729,6.192782,90.0,6.0139,2,1.0586083589243911e-06,1.5173722439218458
104996.0,26670.31666667,30338.0,0.001235678,339.604043,6.24027,90.0,5.9634,2,9.245452455054617e-07,1.5173724990464603
105235.0,26670.31944444,30004.77,0.001259619,339.329235,6.288616,90.0,5.911,2,7.994838902444326e-07,1.5173727209373191
105475.0,26670.32222222,29660.17,0.00128387,339.068118,6.337875,90.0,5.8568,2,6.852325159397372e-07,1.517372912013969
105716.0,26670.325,29304.05,0.00130844,338.821562,6.388104,90.0,5.8005,2,5.82219041954272e-07,1.5173730764697728
105956.0,26670.32777778,28936.23,0.001333335,338.590508,6.439367,90.0,5.7424,2,4.914766333291711e-07,1.517373216784562
106196.0,26670.33055556,28556.55,0.001358565,338.375963,6.491731,90.0,5.6822,2,4.1249756409431783e-07,1.517373334738954
106435.0,26670.33333333,28164.8,0.001384138,338.17902,6.545268,90.0,5.6199,2,3.44917544474001e-07,1.517373433738369
106675.0,26670.33611111,27760.8,0.001410062,338.000858,6.600057,90.0,5.5556,2,2.8810919835210763e-07,1.5173735161736621
106916.0,26670.33888889,27344.34,0.001436347,337.842756,6.656184,90.0,5.4892,2,2.410262143744133e-07,1.5173735853198698
107156.0,26670.34166667,26915.19,0.001463001,337.706105,6.71374,90.0,5.4206,2,2.0257426264488527e-07,1.5173736434071876
107395.0,26670.34444444,26473.14,0.001490034,337.592421,6.772828,90.0,5.3498,2,1.7172225257901126e-07,1.5173736920250105
107635.0,26670.34722222,26017.93,0.001517454,337.503358,6.833557,90.0,5.2768,2,1.4748838730770672e-07,1.5173737330666288
107876.0,26670.35,25549.32,0.00154527,337.44073,6.896049,90.0,5.2015,2,1.2898850391927466e-07,1.5173737684638418
108116.0,26670.35277778,25067.03,0.00157349,337.406528,6.960435,90.0,5.1239,2,1.1555700139386324e-07,1.5173737995500711
108356.0,26670.35555556,24570.79,0.001602123,337.402946,7.026863,90.0,5.0439,2,1.0675403194038357e-07,1.5173738272837516
108595.0,26670.35833333,24060.29,0.001631174,337.432409,7.095494,90.0,4.9614,2,1.024835810082945e-07,1.5173738529047192
108835.0,26670.36111111,23535.21,0.00166065,337.497602,7.166507,90.0,4.8765,2,1.0313771134710709e-07,1.517373877398295
109076.0,26670.36388889,22995.24,0.001690553,337.601513,7.240101,90.0,4.789,2,1.0988863820642015e-07,1.5173739021513457
109316.0,26670.36666667,22440.02,0.001720885,337.747477,7.316498,90.0,4.6989,2,1.2534389528264847e-07,1.5173739286345074
109555.0,26670.36944444,21869.19,0.001751643,337.939228,7.395949,90.0,4.6061,2,1.550107859582105e-07,1.5173739587170423
109795.0,26670.37222222,21282.36,0.00178282,338.180966,7.478731,90.0,4.5106,2,2.1076408980755936e-07,1.5173739957646202
110036.0,26670.375,20679.13,0.001814404,338.477434,7.565162,90.0,4.4122,2,3.2027285300794434e-07,1.5173740463480017
110276.0,26670.37777778,20059.07,0.001846374,338.834012,7.655601,90.0,4.311,2,5.499633547611437e-07,1.5173741235337592
110516.0,26670.38055556,19421.75,0.001878699,339.25683,7.750455,90.0,4.2068,2,1.060248493587915e-06,1.5173742555249643
110576.0,26670.38125,19259.67,0.001886831,339.373685,7.774912,90.0,4.1803,2,1.2699557460480036e-06,1.5173745099846028
110635.0,26670.38194444,19096.47,0.001894982,339.495233,7.799682,90.0,4.1535,2,1.5316766727157646e-06,1.5173745861819474
110696.0,26670.38263889,18932.15,0.00190315,339.621598,7.824773,90.0,4.1266,2,1.8570385247528515e-06,1.5173746765508713
110755.0,26670.38333333,18766.71,0.001911334,339.752907,7.850194,90.0,4.0995,2,2.264270846038375e-06,1.5173747898302212
110816.0,26670.38402778,18600.12,0.001919535,339.889295,7.875953,90.0,4.0722,2,2.7756260923179604e-06,1.5173749234222011
110875.0,26670.38472222,18432.39,0.00192775,340.030898,7.90206,90.0,4.0447,2,3.4196602448959214e-06,1.5173750927353928
110936.0,26670.38541667,18263.51,0.001935977,340.17786,7.928524,90.0,4.017,2,4.233029787315653e-06,1.5173752944953474
110995.0,26670.38611111,18093.46,0.001944217,340.330329,7.955355,90.0,3.9891,2,5.262783961804895e-06,1.5173755527101644
111056.0,26670.38680556,17922.25,0.001952467,340.48846,7.982564,90.0,3.961,2,6.569275721726568e-06,1.517375863214418
111116.0,26670.3875,17749.86,0.001960725,340.652412,8.010161,90.0,3.9327,2,8.229838150848116e-06,1.517376263940237
111175.0,26670.38819444,17576.29,0.00196899,340.822353,8.038157,90.0,3.9042,2,1.034339690611519e-05,1.5173767577305262
111236.0,26670.38888889,17401.53,0.00197726,340.998455,8.066564,90.0,3.8755,2,1.3036210900172325e-05,1.5173773679909437
111295.0,26670.38958333,17225.57,0.001985532,341.180899,8.095393,90.0,3.8466,2,1.6468948811889393e-05,1.5173781631998087
111356.0,26670.39027778,17048.4,0.001993805,341.369871,8.124658,90.0,3.8175,2,2.0845311747102682e-05,1.5173791348677885
111415.0,26670.39097222,16870.02,0.002002077,341.565568,8.154371,90.0,3.7881,2,2.6443758492956368e-05,1.517380406431805
111476.0,26670.39166667,16690.42,0.002010343,341.768192,8.184546,90.0,3.7586,2,3.354991477269234e-05,1.5173819666135562
111535.0,26670.39236111,16509.58,0.002018603,341.977954,8.215197,90.0,3.7288,2,4.261751679037102e-05,1.5173840131583571
111596.0,26670.39305556,16327.51,0.002026852,342.195075,8.246338,90.0,3.6988,2,5.4128619478683215e-05,1.517386527591848
111656.0,26670.39375,16144.19,0.002035087,342.419787,8.277986,90.0,3.6687,2,6.864713745211329e-05,1.517389829437636
111715.0,26670.39444444,15959.62,0.002043305,342.652327,8.310155,90.0,3.6383,2,8.701761633167378e-05,1.5173939482658831
111776.0,26670.39513889,15773.78,0.002051502,342.892948,8.342863,90.0,3.6076,2,0.00011018045613984164,1.5173990823052468
111835.0,26670.39583333,15586.68,0.002059674,343.14191,8.376127,90.0,3.5768,2,0.00013905077050187147,1.5174058033130713
111896.0,26670.39652778,15398.31,0.002067817,343.399487,8.409966,90.0,3.5457,2,0.00017505949227927635,1.517414007308531
111955.0,26670.39722222,15208.64,0.002075925,343.665965,8.444398,90.0,3.5145,2,0.00021938406542745028,1.51742468593756
112016.0,26670.39791667,15017.69,0.002083993,343.941643,8.479443,90.0,3.483,2,0.00027387705430811113,1.5174376295974203
112075.0,26670.39861111,14825.45,0.002092015,344.226834,8.515122,90.0,3.4512,2,0.00034032759233562534,1.517454336097733
112136.0,26670.39930556,14631.9,0.002099987,344.521864,8.551458,90.0,3.4193,2,0.0004201855005141733,1.5174744154256807
112196.0,26670.4,14437.04,0.0021079,344.827077,8.588472,90.0,3.3871,2,0.0005161763482180207,1.517500046741212
112255.0,26670.40069444,14240.86,0.002115748,345.142833,8.626189,90.0,3.3547,2,0.0006305827629254929,1.5175310173221053
112316.0,26670.40138889,14043.36,0.002123523,345.469509,8.664634,90.0,3.3221,2,0.0007662013301569146,1.5175682217051178
112375.0,26670.40208333,13844.53,0.002131218,345.807499,8.703833,90.0,3.2892,2,0.0009266623802990339,1.5176149599862574
112436.0,26670.40277778,13644.38,0.002138821,346.15722,8.743815,90.0,3.2563,2,0.001113822264193464,1.517669633066695
112495.0,26670.40347222,13442.88,0.002146325,346.519107,8.784607,90.0,3.223,2,0.0013337694663309823,1.5177375762248109
112556.0,26670.40416667,13240.04,0.002153719,346.893619,8.826241,90.0,3.1894,2,0.0015905042986534186,1.5178162686233245
112615.0,26670.40486111,13035.86,0.00216099,347.281239,8.868749,90.0,3.1555,2,0.0018890802376462373,1.5179132893855425
112676.0,26670.40555556,12830.33,0.002168127,347.682474,8.912165,90.0,3.1214,2,0.0022340673485257826,1.5180247451195634
112736.0,26670.40625,12623.46,0.002175115,348.097857,8.956524,90.0,3.0872,2,0.002630105155947856,1.5181610232278235
112795.0,26670.40694444,12415.23,0.002181942,348.527952,9.001863,90.0,3.0532,2,0.003079021658952234,1.5183188295371803
112856.0,26670.40763889,12205.65,0.002188589,348.973353,9.048224,90.0,3.0186,2,0.0035986341930213327,1.5185004918150584
112915.0,26670.40833333,11994.72,0.002195041,349.434686,9.095646,90.0,2.9837,2,0.0041940893434806795,1.5187200085008328
112976.0,26670.40902778,11782.44,0.002201278,349.912611,9.144174,90.0,2.9486,2,0.00487347803713826,1.5189674597720981
113035.0,26670.40972222,11568.81,0.00220728,350.407827,9.193855,90.0,2.9133,2,0.005647701255251091,1.5192647419323637
113096.0,26670.41041667,11353.85,0.002213025,350.921071,9.244738,90.0,2.878,2,0.006524087112983674,1.5195979563064235
113155.0,26670.41111111,11137.54,0.002218488,351.453125,9.296875,90.0,2.842,2,0.007536158422520456,1.5199959256203153
113216.0,26670.41180556,10919.91,0.002223644,352.004814,9.350321,90.0,2.8061,2,0.008679747269480636,1.520440558967244
113276.0,26670.4125,10700.97,0.002228462,352.577014,9.405134,90.0,2.7699,2,0.009987035377080322,1.5209700235506822
113335.0,26670.41319444,10480.71,0.002232913,353.170651,9.461377,90.0,2.7336,2,0.011475177709452429,1.521569245673307
113396.0,26670.41388889,10259.17,0.002236961,353.786709,9.519114,90.0,2.6971,2,0.013176684743104647,1.5222462811581647
113455.0,26670.41458333,10036.34,0.00224057,354.426231,9.578415,90.0,2.6603,2,0.015129140964110603,1.523050058927494
113516.0,26670.41527778,9812.265,0.002243697,355.090325,9.639355,90.0,2.6234,2,0.017353999210407974,1.5239426782443766
113575.0,26670.41597222,9586.954,0.002246299,355.780169,9.702011,90.0,2.5863,2,0.019890941054595834,1.5250012721962114
113636.0,26670.41666667,9360.436,0.002248327,356.497014,9.766468,90.0,2.549,2,0.022777652669546213,1.5261748377184325
113695.0,26670.41736111,9132.742,0.002249726,357.242192,9.832813,90.0,2.5116,2,0.026045415207114564,1.527564274531275
113756.0,26670.41805556,8903.907,0.002250438,358.017119,9.901141,90.0,2.4739,2,0.029754802032703257,1.5291009540284948
113816.0,26670.41875,8673.971,0.002250397,358.823307,9.971554,90.0,2.4361,2,0.033931346508158204,1.5309159969524897
113875.0,26670.41944444,8442.979,0.002249535,359.662363,10.044158,90.0,2.3983,2,0.0386050185363527,1.5329518777429791
113936.0,26670.42013889,8210.983,0.002247771,0.536003,10.119067,90.0,2.3603,2,0.04384377743678444,1.535229573836624
113995.0,26670.42083333,7978.042,0.002245021,1.446055,10.196404,90.0,2.3221,2,0.049694699744227716,1.5379040442602678
114056.0,26670.42152778,7744.222,0.002241191,2.394472,10.276298,90.0,2.2839,2,0.05616802881193946,1.5408360315451772
114115.0,26670.42222222,7509.597,0.002236178,3.383336,10.358889,90.0,2.2456,2,0.0633158227420578,1.5442622813027056
114176.0,26670.42291667,7274.253,0.002229866,4.414872,10.444325,90.0,2.2072,2,0.07117069469248069,1.5479979148444871
114235.0,26670.42361111,7038.282,0.002222132,5.491453,10.532764,90.0,2.1687,2,0.07975847876508972,1.5523393272207284
114296.0,26670.42430556,6801.794,0.002212837,6.615614,10.624374,90.0,2.1302,2,0.089071018839629,1.5570450774678686
114356.0,26670.425,6564.906,0.00220183,7.79006,10.719337,90.0,2.0917,2,0.09910544967883582,1.562478409617086
114415.0,26670.42569444,6327.754,0.002188943,9.017679,10.817845,90.0,2.0532,2,0.1098128670514502,1.5684247365978163
114476.0,26670.42638889,6090.488,0.002173993,10.301549,10.920103,90.0,2.0146,2,0.12112590892330548,1.574903695753852
114535.0,26670.42708333,5853.278,0.002156777,11.64495,11.02633,90.0,1.9761,2,0.13284746838357456,1.5822923761981735
114596.0,26670.42777778,5616.313,0.002137074,13.051374,11.136758,90.0,1.9377,2,0.14479276814838885,1.5901303768328043
114655.0,26670.42847222,5379.804,0.002114639,14.524533,11.251636,90.0,1.8992,2,0.1567973407281977,1.5989627356898561
114716.0,26670.42916667,5143.989,0.002089207,16.068363,11.371224,90.0,1.8609,2,0.16849959100725767,1.6082137787928197
114775.0,26670.42986111,4909.132,0.002060484,17.687031,11.495802,90.0,1.8226,2,0.17965717377724563,1.6184922538442625
114836.0,26670.43055556,4675.529,0.002028152,19.384933,11.625662,90.0,1.7845,2,0.18988448519058737,1.6290920270971199
114896.0,26670.43125,4443.508,0.001991865,21.166689,11.761113,90.0,1.7466,2,0.19885069059562782,1.6406749806937457
114955.0,26670.43194444,4213.438,0.001951248,23.037129,11.902475,90.0,1.7087,2,0.20626785998494793,1.6526060221294834
115016.0,26670.43263889,3985.724,0.001905898,25.001279,12.050085,90.0,1.6711,2,0.21177166685951423,1.6647758258685954
115075.0,26670.43333333,3760.82,0.001855382,27.064321,12.204288,90.0,1.6336,2,0.21509595427712858,1.6776938975470257
115136.0,26670.43402778,3539.226,0.001799242,29.231555,12.365437,90.0,1.5964,2,0.21559944555362517,1.6903845588493764
115195.0,26670.43472222,3321.495,0.001736997,31.50833,12.533889,90.0,1.5596,2,0.21258685137559702,1.7035361250281476
115256.0,26670.43541667,3108.235,0.001668147,33.899968,12.709998,90.0,1.5229,2,0.20553145415656646,1.716078749259308
115315.0,26670.43611111,2900.111,0.001592184,36.411649,12.89411,90.0,1.4871,2,0.19449144294511678,1.7286161679628584
115376.0,26670.43680556,2697.852,0.001508603,39.048279,13.086552,90.0,1.4517,2,0.1796434498530317,1.7400911630966205
115436.0,26670.4375,2502.246,0.001416912,41.81432,13.287621,90.0,1.417,2,0.1617686860683274,1.7510494135376555
115495.0,26670.43819444,2314.141,0.001316659,44.713592,13.497573,90.0,1.3832,2,0.14196844002908596,1.7607555347017552
115556.0,26670.43888889,2134.445,0.001207452,47.749031,13.716602,90.0,1.3503,2,0.12138061524707468,1.7691316726634712
115615.0,26670.43958333,1964.12,0.00108899,50.922426,13.944828,90.0,1.3186,2,0.10129199012964296,1.7765358901935426
115676.0,26670.44027778,1804.169,0.0009610964,54.234119,14.182275,90.0,1.2883,2,0.08272338871058314,1.7825121176111915
115735.0,26670.44097222,1655.63,0.000823756,57.682697,14.428846,90.0,1.2595,2,0.06631552869468395,1.787558244322537
115796.0,26670.44166667,1519.558,0.0006771548,61.264686,14.684312,90.0,1.2322,2,0.05233061983396175,1.7914708605155236
115855.0,26670.44236111,1397.001,0.0005217166,64.974268,14.948285,90.0,1.2074,2,0.0411899065377528,1.7946630283253953
