Run,LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
5935,309329.59050445893,40366.75498568478,738448.4938165968,14.341579799600762,1481.254586295747,inf,inf,14.868482529703076,40366.75498568478,inf,inf,inf,inf,inf,738448.4938165968,40366.75498568478
5936,541861.9270596539,193106.33219441143,658311.2282965028,39.65821484926785,1010.2442225021101,inf,inf,16.729625690475967,193106.33219441143,inf,inf,inf,inf,inf,658311.2282965028,193106.33219441143
5937,544741.1130788198,39698.08515142214,581087.0088447713,54.85921716947838,433.14659848037314,inf,inf,22.14836627690785,39698.08515142214,inf,inf,inf,inf,inf,581087.0088447713,39698.08515142214
5938,622949.326145762,2196.1046088620337,584555.9267132118,42.14314969239621,35638.39396187623,inf,inf,22.903117150925706,2196.1046088620337,inf,inf,inf,inf,inf,584555.9267132118,2196.1046088620337
5939,428210.51421280333,568.9947452891462,775374.7739259397,47.4350492609957,1140.1921332918046,inf,inf,6.096607569220394,568.9947452891462,inf,inf,inf,inf,inf,775374.7739259397,568.9947452891462
5940,428259.9514863302,272621.34777070134,843439.6554440054,16.25495283623927,1276.577002897373,inf,inf,94.23200195423784,272621.34777070134,inf,inf,inf,inf,inf,843439.6554440054,272621.34777070134
5941,350386.81397937494,40106.63350046892,900456.5187719803,23.80095143801083,798.6400077414344,inf,inf,15.103656628050734,40106.63350046892,inf,inf,inf,inf,inf,900456.5187719803,40106.63350046892
5942,389561.8756157074,38804.337989882646,883713.5696780131,56.43344183307439,1092.5566737721463,inf,inf,11.15332449259424,38804.337989882646,inf,inf,inf,inf,inf,883713.5696780131,38804.337989882646
5943,348240.71878317965,35604.09862940689,943261.3559437834,37.315513106063804,1373.2910402597217,inf,inf,58.38218765164549,35604.09862940689,inf,inf,inf,inf,inf,943261.3559437834,35604.09862940689
5944,464040.2979963823,117626.63995687949,619682.181611045,53.34666053612054,2135.1579687674375,inf,inf,3.1153408607928768,117626.63995687949,inf,inf,inf,inf,inf,619682.181611045,117626.63995687949
5945,429550.1224780492,1367.909289878779,621638.391676742,23.534670296891544,814.207596058816,inf,inf,45.60255763580924,1367.909289878779,inf,inf,inf,inf,inf,621638.391676742,1367.909289878779
5946,467859.66911057796,270214.86575610336,736379.393211982,52.52753518963399,37275.57233577196,inf,inf,144.95786867896555,270214.86575610336,inf,inf,inf,inf,inf,736379.393211982,270214.86575610336
5947,427702.9118655012,39662.399278591445,660583.8824832268,29.668206075848836,1455.4589121766605,inf,inf,39.14484688615068,39662.399278591445,inf,inf,inf,inf,inf,660583.8824832268,39662.399278591445
5948,427953.9123420883,75697.02960404618,907579.3048152091,24.089398529275545,210.3662828751994,inf,inf,5.087126130006015,75697.02960404618,inf,inf,inf,inf,inf,907579.3048152091,75697.02960404618
5949,428043.66614862427,230754.4888192352,797027.267984658,25.848628431972475,2185.099148706621,inf,inf,49.25660855860131,230754.4888192352,inf,inf,inf,inf,inf,797027.267984658,230754.4888192352
5950,389968.62875799666,36746.457005991666,661703.1952486843,15.340754103307553,1143.9753840611374,inf,inf,49.15811204246837,36746.457005991666,inf,inf,inf,inf,inf,661703.1952486843,36746.457005991666
5951,465983.7426304222,35154.62662904713,858851.5612234966,24.27626286931803,1704.9381556454398,inf,inf,32.906754803401384,35154.62662904713,inf,inf,inf,inf,inf,858851.5612234966,35154.62662904713
5952,350822.983167966,75397.77159964658,922171.671457317,43.05187555190003,735.7667925812574,inf,inf,5.539942309173667,75397.77159964658,inf,inf,inf,inf,inf,922171.671457317,75397.77159964658
5953,428322.43283880653,156206.95726893615,812215.2040886297,35.872338121588676,1077.4376938628668,inf,inf,24.603003581333866,156206.95726893615,inf,inf,inf,inf,inf,812215.2040886297,156206.95726893615
5954,424992.73234136787,1686.585712767008,941590.9517963035,37.458919110239876,1196.7827514842336,inf,inf,4.5778366401099,1686.585712767008,inf,inf,inf,inf,inf,941590.9517963035,1686.585712767008
5955,385369.5341234702,152884.84746390532,815401.0184907666,6.988431679858502,550.7098986719851,inf,inf,58.56519132328058,152884.84746390532,inf,inf,inf,inf,inf,815401.0184907666,152884.84746390532
5956,428503.4298047453,273333.623584405,813448.1078354993,45.269707956556495,830.0602483995767,inf,inf,10.544245979068346,273333.623584405,inf,inf,inf,inf,inf,813448.1078354993,273333.623584405
5957,583053.7708929991,869.6589767631594,735703.9710549739,51.6263996927328,795.0019878552341,inf,inf,23.852471492056683,869.6589767631594,inf,inf,inf,inf,inf,735703.9710549739,869.6589767631594
5958,583826.2544956544,193003.54338565475,898166.3942959134,22.85227660200452,542.8791887019177,inf,inf,20.463043268185015,193003.54338565475,inf,inf,inf,inf,inf,898166.3942959134,193003.54338565475
5959,503544.0803721427,115307.28479872493,886427.9571058624,33.70356684628319,790.5739540430147,inf,inf,58.950008366559345,115307.28479872493,inf,inf,inf,inf,inf,886427.9571058624,115307.28479872493
5960,542345.5576898253,40312.660797163706,852831.5210731429,148.0221157249084,941.6107305129037,inf,inf,58.192805406047135,40312.660797163706,inf,inf,inf,inf,inf,852831.5210731429,40312.660797163706
5961,541526.1597497093,117636.8449958175,699519.4751961154,58.903240033490505,854.1280608693329,inf,inf,131.62947154634438,117636.8449958175,inf,inf,inf,inf,inf,699519.4751961154,117636.8449958175
5962,428048.5526179384,233748.34547470958,735222.1946701754,3.6127433757556346,518.2976489393415,inf,inf,33.239530272087805,233748.34547470958,inf,inf,inf,inf,inf,735222.1946701754,233748.34547470958
5963,312412.70699427254,154663.84503922457,544907.9520271209,29.70678224411623,1241.6276859813913,inf,inf,343.9815942805442,154663.84503922457,inf,inf,inf,inf,inf,544907.9520271209,154663.84503922457
5964,427330.67774500564,112.07138290044784,808152.468050663,34.70070279064739,2186.8145241151356,inf,inf,30.045949417025202,112.07138290044784,inf,inf,inf,inf,inf,808152.468050663,112.07138290044784
5965,581148.3814370711,195050.0414656636,851200.2858605139,45.72558464719843,1989.9844159629706,inf,inf,58.62799733130289,195050.0414656636,inf,inf,inf,inf,inf,851200.2858605139,195050.0414656636
5966,583937.3289580133,37334.168038011994,897963.8317314364,41.593504237458504,523.8562098253987,inf,inf,11.885291849809983,37334.168038011994,inf,inf,inf,inf,inf,897963.8317314364,37334.168038011994
5967,623524.945229888,117646.59713094035,735673.0310803223,21.613811524791096,922.8603399140987,inf,inf,43.06830200304746,117646.59713094035,inf,inf,inf,inf,inf,735673.0310803223,117646.59713094035
5968,389936.14628773753,37092.61066946389,738267.6293245666,13.096326004980416,148.1822645591886,inf,inf,102.75319668684077,37092.61066946389,inf,inf,inf,inf,inf,738267.6293245666,37092.61066946389
5969,385707.78571023775,78647.5912411568,583506.0005818763,40.54544731016134,115.81567942849881,inf,inf,15.860508538512104,78647.5912411568,inf,inf,inf,inf,inf,583506.0005818763,78647.5912411568
5970,775542.2016283001,233210.0653370218,941158.3336704983,31.05076690569768,926.1549929983112,inf,inf,3.06476572188072,233210.0653370218,inf,inf,inf,inf,inf,941158.3336704983,233210.0653370218
5971,389419.0030432355,75198.21620746412,903751.1548320396,10.825144970891788,11.053843503708023,inf,inf,16.90762609133515,75198.21620746412,inf,inf,inf,inf,inf,903751.1548320396,75198.21620746412
5972,657300.9200787882,194593.87992958384,899201.5424032004,12.295630067202193,828.3257482922329,inf,inf,49.96879333796288,194593.87992958384,inf,inf,inf,inf,inf,899201.5424032004,194593.87992958384
5973,504985.30176622677,36787.580850715014,911946.5773149279,45.44396398769065,935.9185661354902,inf,inf,69.77434678178068,36787.580850715014,inf,inf,inf,inf,inf,911946.5773149279,36787.580850715014
5974,506217.4392639911,195263.0794774198,738439.3451834325,26.970173700306226,1383.3726639063302,inf,inf,30.112338215460984,195263.0794774198,inf,inf,inf,inf,inf,738439.3451834325,195263.0794774198
5975,581148.8858702752,191944.61753294192,831227.421716116,52.28374048444479,675.2810239697903,inf,inf,36.32570277588808,191944.61753294192,inf,inf,inf,inf,inf,831227.421716116,191944.61753294192
5976,430404.3809203773,152924.2708433019,775694.773167195,43.65201110943512,1238.2207376793724,inf,inf,39.843463735245585,152924.2708433019,inf,inf,inf,inf,inf,775694.773167195,152924.2708433019
5977,466303.5684125559,117066.70364426519,775051.0938510157,57.311351425851306,37068.86339182696,inf,inf,22.202729418419235,117066.70364426519,inf,inf,inf,inf,inf,775051.0938510157,117066.70364426519
5978,428442.1617887743,78688.73445360671,699944.1256115712,22.520447287046743,1022.7929042813427,inf,inf,54.156236021469724,78688.73445360671,inf,inf,inf,inf,inf,699944.1256115712,78688.73445360671
5979,619436.2099743645,38113.206259329716,817022.8180674901,15.839972432654779,784.9459729467391,inf,inf,43.17667336033667,38113.206259329716,inf,inf,inf,inf,inf,817022.8180674901,38113.206259329716
5980,505360.68998578575,75540.3158316567,805868.1107958314,35.56328679214437,1202.1645044425775,inf,inf,2.5734688685495346,75540.3158316567,inf,inf,inf,inf,inf,805868.1107958314,75540.3158316567
5981,466266.89634521044,270904.69176687015,661462.6991887037,46.483275713175416,1.747807572371717,inf,inf,135.78524635329052,270904.69176687015,inf,inf,inf,inf,inf,661462.6991887037,270904.69176687015
5982,697195.693078231,234308.7444201634,807217.9190298723,39.19102029466122,471.96491979719656,inf,inf,39.14598989663604,234308.7444201634,inf,inf,inf,inf,inf,807217.9190298723,234308.7444201634
5983,464788.7302170312,272759.266666369,852788.8429479903,3.314206877333421,1088.8066732407524,inf,inf,34.86959804494193,272759.266666369,inf,inf,inf,inf,inf,852788.8429479903,272759.266666369
5984,662218.7971759748,39760.0289862396,658101.0980927332,25.038321681194898,1210.6752947957787,inf,inf,2.8439730866901662,39760.0289862396,inf,inf,inf,inf,inf,658101.0980927332,39760.0289862396
5985,544048.5033453525,230882.65320363545,583540.324454842,47.55953557301985,955.5528497348589,inf,inf,27.52961846535548,230882.65320363545,inf,inf,inf,inf,inf,583540.324454842,230882.65320363545
5986,311864.2472982792,37246.82604121617,696916.0419872201,47.15469098285898,1866.2852290797882,inf,inf,58.66422279394309,37246.82604121617,inf,inf,inf,inf,inf,696916.0419872201,37246.82604121617
5987,503195.99523121177,274152.0004529299,908694.8460064951,32.916361841625104,1424.187388708685,inf,inf,38.030356926866666,274152.0004529299,inf,inf,inf,inf,inf,908694.8460064951,274152.0004529299
5988,386545.9083485343,39694.812426836295,736087.7655817688,47.97628429365431,516.8486421380398,inf,inf,8.6946526317039,39694.812426836295,inf,inf,inf,inf,inf,736087.7655817688,39694.812426836295
5989,580244.9553811523,115138.7305130312,884773.7617792176,43.16897418700971,1236.3613101964872,inf,inf,53.85242164195206,115138.7305130312,inf,inf,inf,inf,inf,884773.7617792176,115138.7305130312
5990,426055.28338385577,235732.83605603612,803308.7145996811,1.3655654470698673,38211.19371045669,inf,inf,12.736811007633447,235732.83605603612,inf,inf,inf,inf,inf,803308.7145996811,235732.83605603612
5991,657655.2098415442,36847.23253946813,804466.3038822879,53.856846307633056,1236.0369811735259,inf,inf,17.070601348130687,36847.23253946813,inf,inf,inf,inf,inf,804466.3038822879,36847.23253946813
5992,505758.0854078249,36936.230162153544,838786.7436822829,38.18405026309916,2328.1053357274113,inf,inf,111.92230430549449,36936.230162153544,inf,inf,inf,inf,inf,838786.7436822829,36936.230162153544
5993,464298.1051962605,153068.19787371714,935176.6391753547,30.288927948703243,829.2530467987913,inf,inf,8.324029750947146,153068.19787371714,inf,inf,inf,inf,inf,935176.6391753547,153068.19787371714
5994,424712.74127172,39539.092548467626,736146.494210956,15.615715804549634,1434.713892154338,inf,inf,40.141845912923465,39539.092548467626,inf,inf,inf,inf,inf,736146.494210956,39539.092548467626
5995,580988.968857624,117250.38965152104,736490.9900849154,3.6747512373009417,596.9648827274985,inf,inf,49.498207651902426,117250.38965152104,inf,inf,inf,inf,inf,736490.9900849154,117250.38965152104
5996,463964.400526209,37569.906430229305,801006.575273818,0.4112155548981044,2979.3415218324476,inf,inf,96.81502992155329,37569.906430229305,inf,inf,inf,inf,inf,801006.575273818,37569.906430229305
5997,386537.1656962485,35497.76993549456,855203.0982957552,26.804876303787772,757.6068781979533,inf,inf,19.62304884504179,35497.76993549456,inf,inf,inf,inf,inf,855203.0982957552,35497.76993549456
5998,387069.1164015785,309287.262535119,860237.5158984323,1.1714710516784517,1011.8385466128356,inf,inf,38.31582367376411,309287.262535119,inf,inf,inf,inf,inf,860237.5158984323,309287.262535119
5999,622620.3736171089,115143.31327807777,940257.9561399374,54.91759457420797,772.2901685901389,inf,inf,38.817898967683156,115143.31327807777,inf,inf,inf,inf,inf,940257.9561399374,115143.31327807777
6000,582315.6324069567,37112.29896392027,700020.2206256527,3.347002610457715,2518.548303377787,inf,inf,13.896877581457666,37112.29896392027,inf,inf,inf,inf,inf,700020.2206256527,37112.29896392027
6001,348315.32330846565,76075.66145667848,619552.0333920562,51.56365621325722,12.420479382543116,inf,inf,14.96470922050614,76075.66145667848,inf,inf,inf,inf,inf,619552.0333920562,76075.66145667848
6002,503830.54709376465,113036.42747705501,928832.4739552154,28.333569866749528,39460.1845526063,inf,inf,40.33997129145593,113036.42747705501,inf,inf,inf,inf,inf,928832.4739552154,113036.42747705501
6003,466548.16212186957,269624.10507338605,903263.7304115295,4.938914190363503,844.465565941284,inf,inf,28.354310428057236,269624.10507338605,inf,inf,inf,inf,inf,903263.7304115295,269624.10507338605
6004,502439.12636620365,779.130385180983,739774.6602474916,75.75263261907062,1733.5302932229433,inf,inf,34.4531107869741,779.130385180983,inf,inf,inf,inf,inf,739774.6602474916,779.130385180983
6005,389194.5316287881,41500.615023955776,699777.9741009509,11.496136271639756,699.0579004381771,inf,inf,13.347995367232786,41500.615023955776,inf,inf,inf,inf,inf,699777.9741009509,41500.615023955776
6006,506301.91007803386,820.6090492797595,736539.8525400686,56.778444290702744,1520.308576215453,inf,inf,20.196398451991268,820.6090492797595,inf,inf,inf,inf,inf,736539.8525400686,820.6090492797595
6007,349849.6391924152,37334.78236298912,785467.2771986605,17.75122483857061,33.048741680964504,inf,inf,14.844504160603742,37334.78236298912,inf,inf,inf,inf,inf,785467.2771986605,37334.78236298912
6008,389930.45704390056,152399.46750262944,700192.0456411821,2.196421381149894,569.4918478612044,inf,inf,54.22004465485547,152399.46750262944,inf,inf,inf,inf,inf,700192.0456411821,152399.46750262944
6009,427883.8146126694,79127.29741543457,938420.6848938892,32.87473589720759,931.3429720223484,inf,inf,7.756337530663583,79127.29741543457,inf,inf,inf,inf,inf,938420.6848938892,79127.29741543457
6010,389440.18063669215,76069.30803610204,739439.8762989569,43.684296296695855,596.2691605001274,inf,inf,31.537885560670006,76069.30803610204,inf,inf,inf,inf,inf,739439.8762989569,76069.30803610204
6011,543800.8302640868,308591.40872870246,774273.8644015845,50.64750106406141,1099.382675853363,inf,inf,40.658418014815915,308591.40872870246,inf,inf,inf,inf,inf,774273.8644015845,308591.40872870246
6012,349797.9755379497,389135.6065651731,700144.153703612,14.95033900500485,380.9255432161592,inf,inf,9.8384596276916,349797.9755379497,inf,inf,inf,inf,inf,700144.153703612,349797.9755379497
6013,544160.6481830073,36802.09002574347,844470.9513269875,115.51769147415894,973.6796704410833,inf,inf,14.5399228914804,36802.09002574347,inf,inf,inf,inf,inf,844470.9513269875,36802.09002574347
6014,503724.30615664093,78952.01869851914,697453.952516583,3.453745311730382,617.7569522539587,inf,inf,83.02421095594948,78952.01869851914,inf,inf,inf,inf,inf,697453.952516583,78952.01869851914
6015,466993.1371733312,995.2737421068878,853126.5067578751,49.52608115203947,352.28910990938687,inf,inf,18.866202605604425,995.2737421068878,inf,inf,inf,inf,inf,853126.5067578751,995.2737421068878
6016,389381.9081336441,78921.73541967028,699947.9699990156,46.37821359207279,847.436814403522,inf,inf,48.86078305081637,78921.73541967028,inf,inf,inf,inf,inf,699947.9699990156,78921.73541967028
6017,544929.4199917817,39406.00654922457,699828.8324164546,13.202631106011877,219.86275283411305,inf,inf,14.254704327053112,39406.00654922457,inf,inf,inf,inf,inf,699828.8324164546,39406.00654922457
6018,582948.129013719,36995.94061425713,697557.2471157601,52.122877184743054,36197.315070906596,inf,inf,24.258392336533355,36995.94061425713,inf,inf,inf,inf,inf,697557.2471157601,36995.94061425713
6019,466211.706364457,37364.96892596236,802552.540364162,15.442312074088207,1071.7280070922402,inf,inf,11.66561266205367,37364.96892596236,inf,inf,inf,inf,inf,802552.540364162,37364.96892596236
6020,660478.2944219835,2260.6375543026143,620184.7330747554,52.986468937362524,1993.7418005108048,inf,inf,33.01123723784278,2260.6375543026143,inf,inf,inf,inf,inf,620184.7330747554,2260.6375543026143
6021,350554.6731576029,76272.98207094704,661388.2980527867,25.605281877803556,974.8640241713053,inf,inf,13.334832587170578,76272.98207094704,inf,inf,inf,inf,inf,661388.2980527867,76272.98207094704
6022,503576.05838650145,115559.22502375579,914072.2642284203,58.22134510305748,1485.2204784178343,inf,inf,19.522581361951882,115559.22502375579,inf,inf,inf,inf,inf,914072.2642284203,115559.22502375579
6023,466855.44371712656,37708.622623182324,835792.1437128071,48.6703371849725,1486.383703592863,inf,inf,7.801532106022254,37708.622623182324,inf,inf,inf,inf,inf,835792.1437128071,37708.622623182324
6024,428128.8902663384,117208.92361195796,840883.7989568979,20.14185925304916,244.89350652510157,inf,inf,131.84285596463678,117208.92361195796,inf,inf,inf,inf,inf,840883.7989568979,117208.92361195796
6025,544365.8214656255,156495.26777175415,853859.384507968,36.53389413149045,284.27212360218965,inf,inf,31.951276013556345,156495.26777175415,inf,inf,inf,inf,inf,853859.384507968,156495.26777175415
6026,389060.2532590965,76104.91080773102,697342.4560796721,49.23231246834101,1015.7160434881897,inf,inf,8.62406168872477,76104.91080773102,inf,inf,inf,inf,inf,697342.4560796721,76104.91080773102
6027,505374.76966803445,307654.3641657262,584141.7310568618,16.61714622369591,992.7663442331251,inf,inf,3.1451986823478952,307654.3641657262,inf,inf,inf,inf,inf,584141.7310568618,307654.3641657262
6028,425875.70500387746,36885.80800213309,811766.9052774467,42.36316813674761,36658.665832786144,inf,inf,6.518453986427811,36885.80800213309,inf,inf,inf,inf,inf,811766.9052774467,36885.80800213309
6029,504127.7389355125,36859.75511206382,838299.4893015955,11.576239099991213,420.0974364116763,inf,inf,27.370436079895104,36859.75511206382,inf,inf,inf,inf,inf,838299.4893015955,36859.75511206382
6030,544926.7112112363,657.2421172471412,780327.3079305732,40.56973947020967,746.57895708048,inf,inf,16.668189930914796,657.2421172471412,inf,inf,inf,inf,inf,780327.3079305732,657.2421172471412
6031,543606.4504645476,117293.0704111656,735742.9411978808,57.3676279954895,37460.13469103824,inf,inf,39.778591823005144,117293.0704111656,inf,inf,inf,inf,inf,735742.9411978808,117293.0704111656
6032,545705.1195527114,39727.819206310756,697083.992905869,162.02298293942258,1232.056039517274,inf,inf,19.273317728599828,39727.819206310756,inf,inf,inf,inf,inf,697083.992905869,39727.819206310756
6033,390737.4840993227,39870.87179469612,903714.1960486588,19.88810328332666,2072.4652579394065,inf,inf,8.995076234459498,39870.87179469612,inf,inf,inf,inf,inf,903714.1960486588,39870.87179469612
6034,542487.6008374112,77033.92430642362,738872.9713033136,2.5775242767171855,1523.8853081362208,inf,inf,19.30883988712548,77033.92430642362,inf,inf,inf,inf,inf,738872.9713033136,77033.92430642362
6035,502253.73117670364,270462.2003957532,661271.7827768117,49.702786814685595,699.6620227348541,inf,inf,32.55963656883676,270462.2003957532,inf,inf,inf,inf,inf,661271.7827768117,270462.2003957532
6036,658536.3759650771,36768.18980724544,800365.1336595071,12.008801172687107,1497.7950191691864,inf,inf,12.18861373693498,36768.18980724544,inf,inf,inf,inf,inf,800365.1336595071,36768.18980724544
6037,389654.10339249857,39337.9421421762,696819.5195749392,39.33537858339955,36429.34392597759,inf,inf,3.875769367846305,39337.9421421762,inf,inf,inf,inf,inf,696819.5195749392,39337.9421421762
6038,272002.99408792175,194735.35899923768,697798.0699924446,38.905504821358214,1096.4496155017816,inf,inf,15.04812735823186,194735.35899923768,inf,inf,inf,inf,inf,697798.0699924446,194735.35899923768
6039,348504.21497198276,622209.5726999746,697425.7741457245,55.586631239594965,252.6649725733217,inf,inf,23.69667531721181,348504.21497198276,inf,inf,inf,inf,inf,697425.7741457245,348504.21497198276
6040,350913.64439496025,156015.52302027988,865761.0998839124,53.11316896450048,209.02183380335202,inf,inf,5.284984706024219,156015.52302027988,inf,inf,inf,inf,inf,865761.0998839124,156015.52302027988
6041,583297.1171848287,194657.71103891783,699442.6064911744,36.64923620050465,1441.7747092072816,inf,inf,29.366043255138102,194657.71103891783,inf,inf,inf,inf,inf,699442.6064911744,194657.71103891783
6042,387072.863710249,79385.64762990593,835132.4368736591,8.376258493610672,811.1600001161145,inf,inf,5.577961698727714,79385.64762990593,inf,inf,inf,inf,inf,835132.4368736591,79385.64762990593
6043,388818.94594988873,195103.54978346638,839906.7682489299,67.23633861123842,851.2300703018456,inf,inf,45.288183202425095,195103.54978346638,inf,inf,inf,inf,inf,839906.7682489299,195103.54978346638
6044,620335.5980488367,41417.44329121368,775251.0978021212,6.759403143892203,1241.6807917519334,inf,inf,46.91727742983296,41417.44329121368,inf,inf,inf,inf,inf,775251.0978021212,41417.44329121368
6045,582794.0122550423,79047.75954788474,818687.1827544445,33.16001299821382,1627.3366611777856,inf,inf,88.17187188364896,79047.75954788474,inf,inf,inf,inf,inf,818687.1827544445,79047.75954788474
6046,502147.7400545883,77418.72751717128,915091.4211640697,56.90580935438889,1198.2033269543278,inf,inf,5.176749339680099,77418.72751717128,inf,inf,inf,inf,inf,915091.4211640697,77418.72751717128
6047,389074.2203072003,231750.93209266014,865562.5888941982,15.77161555805509,1206.9471459654633,inf,inf,31.57522663820391,231750.93209266014,inf,inf,inf,inf,inf,865562.5888941982,231750.93209266014
6048,775719.5351044254,114815.14696940691,875347.8434305601,131.9321922085776,778.5441365893853,inf,inf,24.24085140592665,114815.14696940691,inf,inf,inf,inf,inf,875347.8434305601,114815.14696940691
6049,661461.4676576947,595.4457653506685,845089.7643793938,55.91944320259364,1071.2588185160005,inf,inf,28.317554232974082,595.4457653506685,inf,inf,inf,inf,inf,845089.7643793938,595.4457653506685
6050,427620.1350336897,117238.1177553244,797650.5792721391,61.339059188855515,2946.2900457508194,inf,inf,38.85621393851461,117238.1177553244,inf,inf,inf,inf,inf,797650.5792721391,117238.1177553244
6051,464718.92785036395,40093.6883459464,699519.1118707274,8.59378163074697,967.7659365563704,inf,inf,86.51838347980235,40093.6883459464,inf,inf,inf,inf,inf,699519.1118707274,40093.6883459464
6052,623402.743907575,78418.44339996582,736637.3216079541,53.5441884287579,660.746899430936,inf,inf,46.19623632872196,78418.44339996582,inf,inf,inf,inf,inf,736637.3216079541,78418.44339996582
6053,581204.3815528536,230398.16461569618,621882.9510555365,66.24401326347048,756.2087601492567,inf,inf,47.90177136010583,230398.16461569618,inf,inf,inf,inf,inf,621882.9510555365,230398.16461569618
6054,462778.77410062513,77089.91351665242,943816.1203189545,58.59773318267486,37016.46446537789,inf,inf,115.41509032245935,77089.91351665242,inf,inf,inf,inf,inf,943816.1203189545,77089.91351665242
6055,467264.98049867706,115260.31295604307,736373.9663455203,26.436976857396782,440.7331675255175,inf,inf,33.376949639372256,115260.31295604307,inf,inf,inf,inf,inf,736373.9663455203,115260.31295604307
6056,427964.07767723314,1299.524388927605,920915.0540914116,47.96687431621288,982.8746180167227,inf,inf,6.133321809442475,1299.524388927605,inf,inf,inf,inf,inf,920915.0540914116,1299.524388927605
6057,545931.9116202414,37989.71226748391,922768.3471048471,13.53425646944558,2353.6462339562863,inf,inf,22.27370590974729,37989.71226748391,inf,inf,inf,inf,inf,922768.3471048471,37989.71226748391
6058,502554.94261803787,1161.8322957126286,942968.3237586033,4.383831302911648,678.9137023598803,inf,inf,99.7092515638928,1161.8322957126286,inf,inf,inf,inf,inf,942968.3237586033,1161.8322957126286
6059,425878.3495950537,192870.78994833954,867816.8384791977,51.16260362514838,1541.3496426700299,inf,inf,44.04041316733863,192870.78994833954,inf,inf,inf,inf,inf,867816.8384791977,192870.78994833954
6060,540668.3535440604,348585.5468350414,739208.8583854672,15.569173455755259,27.10312192676305,inf,inf,46.85741328797329,348585.5468350414,inf,inf,inf,inf,inf,739208.8583854672,348585.5468350414
6061,505720.1640556701,117251.34616709147,840527.8067507154,119.63618014492297,816.0333532556938,inf,inf,29.795922427382447,117251.34616709147,inf,inf,inf,inf,inf,840527.8067507154,117251.34616709147
6062,388915.27200089075,36808.446450270305,869328.0467824845,5.919795492869803,453.82380430766807,inf,inf,175.12531961969893,36808.446450270305,inf,inf,inf,inf,inf,869328.0467824845,36808.446450270305
6063,505815.8109851686,112430.92409680366,660984.1096741965,25.240680792617397,1002.6284167288361,inf,inf,44.65550332286954,112430.92409680366,inf,inf,inf,inf,inf,660984.1096741965,112430.92409680366
6064,350905.8861137479,37566.34236669821,908348.2744498714,38.28639052989276,1163.2612608624581,inf,inf,42.38017965964606,37566.34236669821,inf,inf,inf,inf,inf,908348.2744498714,37566.34236669821
6065,542284.0998391649,41813.95717543313,737891.8225674854,88.10508918004255,626.3144166735736,inf,inf,0.6278703918757026,41813.95717543313,inf,inf,inf,inf,inf,737891.8225674854,41813.95717543313
6066,464395.4865413214,79601.4394116847,739379.1662029135,11.358432763746775,605.7602957527554,inf,inf,5.85287213452409,79601.4394116847,inf,inf,inf,inf,inf,739379.1662029135,79601.4394116847
6067,386780.63907361805,194957.50660075378,874918.6673350094,58.32429813747089,1733.0591350904724,inf,inf,2.9667200122527517,194957.50660075378,inf,inf,inf,inf,inf,874918.6673350094,194957.50660075378
6068,544112.2165211863,40243.08045992712,580895.1374461779,39.67879130845195,619.9601440082737,inf,inf,33.9416412240411,40243.08045992712,inf,inf,inf,inf,inf,580895.1374461779,40243.08045992712
6069,386513.0100225329,311894.6118925808,660995.9504482755,43.6952742904128,855.0652099708727,inf,inf,51.96357728535811,311894.6118925808,inf,inf,inf,inf,inf,660995.9504482755,311894.6118925808
6070,351280.94289446354,80179.3737028389,700855.0250244328,44.93692288648535,1419.9568012580842,inf,inf,49.84690194524307,80179.3737028389,inf,inf,inf,inf,inf,700855.0250244328,80179.3737028389
6071,697414.4802646153,117559.37199419094,824596.6294436095,74.49961082797891,36982.63795820233,inf,inf,0.6358320979285614,117559.37199419094,inf,inf,inf,inf,inf,824596.6294436095,117559.37199419094
6072,584298.9717554213,114948.18760084268,883346.4925997586,12.764953380283934,534.2206765101776,inf,inf,68.18016456731698,114948.18760084268,inf,inf,inf,inf,inf,883346.4925997586,114948.18760084268
6073,425341.85928747145,192203.25870307555,735764.770103498,43.98587214744791,140.1082441885218,inf,inf,73.5821469699308,192203.25870307555,inf,inf,inf,inf,inf,735764.770103498,192203.25870307555
6074,545243.0508835237,40126.637995590674,887706.4437253657,67.05887458934359,1310.4485892263667,inf,inf,45.454070996532856,40126.637995590674,inf,inf,inf,inf,inf,887706.4437253657,40126.637995590674
6075,503060.07326750405,78241.52726224571,840847.7089654079,20.998258103240616,37104.01247163797,inf,inf,7.423833917099679,78241.52726224571,inf,inf,inf,inf,inf,840847.7089654079,78241.52726224571
6076,505514.1809349721,118276.4295752992,862572.1216915168,25.363450801328323,215.226877253336,inf,inf,43.581097797995604,118276.4295752992,inf,inf,inf,inf,inf,862572.1216915168,118276.4295752992
6077,428860.86829359207,76225.29064806049,860829.0546119612,1.8956233960573974,797.7353891817754,inf,inf,0.12153090082138941,76225.29064806049,inf,inf,inf,inf,inf,860829.0546119612,76225.29064806049
6078,506065.6553595599,112698.65001246874,696917.1422613432,30.471327523484913,518.7817331399663,inf,inf,88.31750957170749,112698.65001246874,inf,inf,inf,inf,inf,696917.1422613432,112698.65001246874
