time,rx-seu,rx-sefi,tx-seu,tx-sefi,gps-seu,gps-sefi,prop-seu,prop-segr,gyro-seu,supply-seu,supply-segr
5.715211854595971,1.8904869110747238e-05,2.2077035531631306e-06,1.074359312855887e-05,2.5705747311049244e-06,1.7923065655222535e-05,1.121885228880403e-06,2.0285528922287377e-05,2.969187828638203e-07,9.858074978630146e-06,2.9681637449321937e-05,2.331521752393545e-07
5.717990275526742,1.8900962522152458e-05,2.20740894026275e-06,1.0740370087056973e-05,2.5702831664818113e-06,1.7919445461562906e-05,1.1216246217991358e-06,2.028244395706343e-05,2.9688510225298945e-07,9.855250642569824e-06,2.9677702531543452e-05,2.3311220373147965e-07
5.720768696457513,1.8897094500111884e-05,2.2071172286848713e-06,1.0737178964222845e-05,2.5699944712313615e-06,1.791586100151144e-05,1.1213665897006904e-06,2.027938939133733e-05,2.9685175310300246e-07,9.852454263962699e-06,2.9673806363355098e-05,2.3307262636257063e-07
5.723547117388284,1.8893265036733002e-05,2.206828418046081e-06,1.0734019750572969e-05,2.569708645031287e-06,1.791231226792028e-05,1.1211111319926866e-06,2.027636522053086e-05,2.9681873537662626e-07,9.84968583487598e-06,2.966994893966972e-05,2.3303344306571119e-07
5.726325538319055,1.8889474124201957e-05,2.206542507966776e-06,1.0730892436718669e-05,2.5694256875625036e-06,1.7908799253712776e-05,1.1208582480886559e-06,2.0273371440111372e-05,2.967860490369978e-07,9.846945347456154e-06,2.966613025545079e-05,2.3299465377465161e-07
5.7291039592498265,1.888572175478357e-05,2.206259498071173e-06,1.0727797013366062e-05,2.569145598509124e-06,1.790532195188358e-05,1.120607937408035e-06,2.0270408045591762e-05,2.9675369404762396e-07,9.844232793929002e-06,2.96623503057123e-05,2.3295625842380795e-07
5.731882380180597,1.8882007920821296e-05,2.2059793879872914e-06,1.0724733471316055e-05,2.56886837755847e-06,1.79018803554985e-05,1.120360199376172e-06,2.0267475032530467e-05,2.9672167037238183e-07,9.841548166599517e-06,2.965860908551885e-05,2.3291825694826257e-07
5.734660801111368,1.887833261473723e-05,2.205702177346969e-06,1.072170180146428e-05,2.5685940244010623e-06,1.789847445769455e-05,1.1201150334243193e-06,2.0264572396531467e-05,2.9668997797551807e-07,9.838891457851929e-06,2.9654906589985617e-05,2.3288064928376388e-07
5.7374392220421395,1.8874695829032085e-05,2.205427865785854e-06,1.0718701994801096e-05,2.5683225387306187e-06,1.789510425167998e-05,1.1198724389896329e-06,2.0261700133244262e-05,2.9665861682164924e-07,9.836262660149675e-06,2.965124281427829e-05,2.3284343536672578e-07
5.74021764297291,1.8871097556285156e-05,2.2051564529434e-06,1.0715734042411562e-05,2.5680539202440664e-06,1.7891769730734143e-05,1.119632415515175e-06,2.0258858238363882e-05,2.9662758687576204e-07,9.833661766035351e-06,2.9647617753613193e-05,2.3280661513422837e-07
