Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
30.79861,0.00024011243875171831,2.2210011607623803e-13,0.3131507255224426,0.00315765831599357,0.0,0.0,0.3045050806893435,0.0,0.00024011243897376517,0.0,0.0,0.3153195608458308,0.0,0.0,0.0,0.00024011243897376517
30.81556,0.00024011260445622822,2.2332136140332542e-13,0.31315082867443556,0.0031576597807896106,0.0,0.0,0.30450518145137284,0.0,0.00024011260467949596,0.0,0.0,0.31531966467819894,0.0,0.0,0.0,0.00024011260467949596
30.83194,0.0002401127918601646,2.2454260673041282e-13,0.3131509480679414,0.0031576614699809964,0.0,0.0,0.3045052980922237,0.0,0.00024011279208465333,0.0,0.0,0.31531978485492024,0.0,0.0,0.0,0.00024011279208465333
30.84889,0.0002401130196385447,2.2576385205750021e-13,0.3131510966027859,0.0031576635636231076,0.0,0.0,0.3045054432192304,0.0,0.00024011301986425436,0.0,0.0,0.31531993435875777,0.0,0.0,0.0,0.00024011301986425436
30.86556,0.00024011328365966658,2.269850973845876e-13,0.3131512728398831,0.003157666038355132,0.0,0.0,0.30450561543237137,0.0,0.00024011328388659717,0.0,0.0,0.31532011173912405,0.0,0.0,0.0,0.00024011328388659717
30.88194,0.00024011359039180142,2.2820634271167503e-13,0.3131514824258786,0.003157668970155202,0.0,0.0,0.30450582025566597,0.0,0.000240113590619953,0.0,0.0,0.3153203226770195,0.0,0.0,0.0,0.000240113590619953
30.89889,0.00024011396677814292,2.294275880387624e-13,0.3131517456674054,0.003157672638380565,0.0,0.0,0.3045060775431156,0.0,0.00024011396700751543,0.0,0.0,0.3153205876068309,0.0,0.0,0.0,0.00024011396700751543
30.91528,0.00024011439951908186,2.3064883336584977e-13,0.31315205541620034,0.003157676938029859,0.0,0.0,0.30450638031799165,0.0,0.00024011439974967532,0.0,0.0,0.31532089933074586,0.0,0.0,0.0,0.00024011439974967532
30.93222,0.00024011493260541096,2.3187007869293713e-13,0.3131524458552714,0.0031576823368005902,0.0,0.0,0.3045067620058069,0.0,0.00024011493283722536,0.0,0.0,0.3153212922450689,0.0,0.0,0.0,0.00024011493283722536
30.94861,0.0002401155490463608,2.330913240200245e-13,0.3131529077420638,0.0031576886987525537,0.0,0.0,0.304507213585335,0.0,0.0002401155492793962,0.0,0.0,0.3153217570430577,0.0,0.0,0.0,0.0002401155492793962
30.96556,0.0002401163119163161,2.3431256934711187e-13,0.3131534922583891,0.0031576967187773577,0.0,0.0,0.30450778511331,0.0,0.0002401163121505724,0.0,0.0,0.3153223452221885,0.0,0.0,0.0,0.0002401163121505724
30.98194,0.00024011719601071857,2.3553381467419924e-13,0.31315418471383893,0.0031577061833163804,0.0,0.0,0.30450846224554506,0.0,0.00024011719624619587,0.0,0.0,0.31532304199175304,0.0,0.0,0.0,0.00024011719624619587
30.99889,0.000240118294488878,2.367550600012866e-13,0.3131550637513796,0.0031577181523355707,0.0,0.0,0.3045093219086526,0.0,0.0002401182947255762,0.0,0.0,0.3153239264744116,0.0,0.0,0.0,0.0002401182947255762
31.01556,0.00024011959202362726,2.37976305328374e-13,0.31315612390030745,0.0031577325332639225,0.0,0.0,0.3045103587806564,0.0,0.00024011959226154643,0.0,0.0,0.3153249931531406,0.0,0.0,0.0,0.00024011959226154643
31.03194,0.00024012112509545988,2.3919755065546135e-13,0.3131574020243016,0.0031577498068192417,0.0,0.0,0.3045116089446634,0.0,0.0002401211253346,0.0,0.0,0.3153262791053746,0.0,0.0,0.0,0.0002401211253346
31.04889,0.0002401230341896741,2.404187959825487e-13,0.31315902490876624,0.0031577716598014463,0.0,0.0,0.3045131964512688,0.0,0.00024012303443003515,0.0,0.0,0.31532791187469966,0.0,0.0,0.0,0.00024012303443003515
31.06528,0.00024012525393527265,2.416400413096361e-13,0.3131609471329604,0.0031577974516915934,0.0,0.0,0.3045150769098879,0.0,0.0002401252541768547,0.0,0.0,0.3153298457438262,0.0,0.0,0.0,0.0002401252541768547
31.08222,0.00024012801268603228,2.4286128663672346e-13,0.31316337852023873,0.003157829962429663,0.0,0.0,0.30451745563164945,0.0,0.00024012801292883524,0.0,0.0,0.3153322917828415,0.0,0.0,0.0,0.00024012801292883524
31.09861,0.00024013121726765535,2.4408253196381083e-13,0.31316624970371143,0.003157868225560033,0.0,0.0,0.3045202648006477,0.0,0.00024013121751167933,0.0,0.0,0.3153351801800143,0.0,0.0,0.0,0.00024013121751167933
31.11556,0.0002401351928536381,2.453037772908982e-13,0.31316986668266533,0.00315791627216515,0.0,0.0,0.3045238038614684,0.0,0.000240135193098883,0.0,0.0,0.3153388187368815,0.0,0.0,0.0,0.000240135193098883
31.13194,0.00024013979574546185,2.4652502261798557e-13,0.313174113716245,0.0031579725136841996,0.0,0.0,0.3045279596211137,0.0,0.00024013979599192767,0.0,0.0,0.3153430909868159,0.0,0.0,0.0,0.00024013979599192767
31.14889,0.00024014548685085505,2.4774626794507294e-13,0.3131794317741788,0.0031580427317515155,0.0,0.0,0.3045331636277384,0.0,0.00024014548709854188,0.0,0.0,0.3153484404776818,0.0,0.0,0.0,0.00024014548709854188
31.16556,0.00024015216370162147,2.489675132721603e-13,0.3131857424076432,0.0031581258227242307,0.0,0.0,0.3045393391737992,0.0,0.00024015216395052925,0.0,0.0,0.31535478824996077,0.0,0.0,0.0,0.00024015216395052925
31.18194,0.0002401599730880336,2.5018875859924767e-13,0.3131931985009944,0.003158223735665143,0.0,0.0,0.3045466359159772,0.0,0.00024015997333816228,0.0,0.0,0.31536228804330485,0.0,0.0,0.0,0.00024015997333816228
31.19889,0.00024016957155160377,2.5141000392633504e-13,0.313202444668201,0.0031583448510533224,0.0,0.0,0.3045556847454779,0.0,0.0002401695718029534,0.0,0.0,0.3153715881907992,0.0,0.0,0.0,0.0002401695718029534
31.21528,0.00024018057756764223,2.526312492534224e-13,0.31321312939209534,0.003158484476789778,0.0,0.0,0.30456614169126034,0.0,0.0002401805778202128,0.0,0.0,0.31538233506177343,0.0,0.0,0.0,0.0002401805778202128
31.23222,0.00024019402413675797,2.538524945805098e-13,0.3132262702440237,0.0031586558145743917,0.0,0.0,0.30457900266638466,0.0,0.00024019402439054947,0.0,0.0,0.3153955520788143,0.0,0.0,0.0,0.00024019402439054947
31.24861,0.0002402093859406014,2.551292510588284e-13,0.31324136764297716,0.0031588522445933666,0.0,0.0,0.30459377875562804,0.0,0.00024020938619566935,0.0,0.0,0.31541073669029207,0.0,0.0,0.0,0.00024020938619566935
31.26556,0.00024022811387128045,2.5640600753714704e-13,0.3132598595870502,0.0031590923568525784,0.0,0.0,0.3046118773653493,0.0,0.00024022811412762488,0.0,0.0,0.3154293351157726,0.0,0.0,0.0,0.00024022811412762488
31.28194,0.00024024941389927718,2.5768276401546566e-13,0.31328097104995756,0.003159365961836269,0.0,0.0,0.30463253995015427,0.0,0.00024024941415689804,0.0,0.0,0.31545056777536756,0.0,0.0,0.0,0.00024024941415689804
31.29889,0.00024027530007476023,2.5895952049378424e-13,0.31330670402449073,0.0031596988647822643,0.0,0.0,0.3046577259119905,0.0,0.00024027530033365755,0.0,0.0,0.3154764480522381,0.0,0.0,0.0,0.00024027530033365755
31.31556,0.00024030512397859246,2.602362769721028e-13,0.31333641663620054,0.003160082605611308,0.0,0.0,0.3046868069788062,0.0,0.0002403051242387662,0.0,0.0,0.3155063302818953,0.0,0.0,0.0,0.0002403051242387662
31.33194,0.00024033932273695227,2.615130334504214e-13,0.31337053944517895,0.003160522614491426,0.0,0.0,0.30472020449321907,0.0,0.00024033932299840247,0.0,0.0,0.3155406473830385,0.0,0.0,0.0,0.00024033932299840247
31.34889,0.00024038061441024962,2.6278978992873997e-13,0.3134117786691217,0.00316105359409529,0.0,0.0,0.3047605670629447,0.0,0.00024038061467297623,0.0,0.0,0.31558212083382314,0.0,0.0,0.0,0.00024038061467297623
31.36528,0.00024042713058749297,2.6406654640705855e-13,0.3134582569456739,0.0031616511833813155,0.0,0.0,0.30480605712821396,0.0,0.000240427130851496,0.0,0.0,0.3156288624600423,0.0,0.0,0.0,0.000240427130851496
31.38222,0.00024048303266742876,2.653433028853771e-13,0.31351411609918123,0.003162368426566804,0.0,0.0,0.30486072832635114,0.0,0.00024048303293270823,0.0,0.0,0.315685037383713,0.0,0.0,0.0,0.00024048303293270823
31.39861,0.00024054580353533906,2.6667557051492696e-13,0.31357682202102094,0.003163172564527435,0.0,0.0,0.30492210031272743,0.0,0.00024054580380195048,0.0,0.0,0.3157480969852598,0.0,0.0,0.0,0.00024054580380195048
31.41556,0.00024062094007518446,2.680078381444768e-13,0.31365184473454977,0.0031641335028283206,0.0,0.0,0.3049955266235941,0.0,0.0002406209403431278,0.0,0.0,0.3158235419272296,0.0,0.0,0.0,0.0002406209403431278
31.43194,0.00024070500222281765,2.6934010577402663e-13,0.3137357290214391,0.0031652067026913464,0.0,0.0,0.3050776254504866,0.0,0.00024070500249209287,0.0,0.0,0.315907897291758,0.0,0.0,0.0,0.00024070500249209287
31.44889,0.00024080540895774,2.7067237340357646e-13,0.3138358623511674,0.0031664863843059703,0.0,0.0,0.30517562697056794,0.0,0.00024080540922834725,0.0,0.0,0.31600859175043144,0.0,0.0,0.0,0.00024080540922834725
31.46556,0.00024091924073123936,2.7206015218435755e-13,0.3139493259883098,0.003167934890086515,0.0,0.0,0.30528667460687886,0.0,0.000240919241003234,0.0,0.0,0.31612268985487885,0.0,0.0,0.0,0.000240919241003234
31.48194,0.0002410479138758244,2.7344793096513864e-13,0.31407754464159165,0.0031695700865578833,0.0,0.0,0.305412162887163,0.0,0.0002410479141492064,0.0,0.0,0.316251623937794,0.0,0.0,0.0,0.0002410479141492064
