Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
100.445,0.0009063301747574941,0.999999999999997,0.7579937084573113,0.011872376687549393,0.0,2.8238536032148223e-05,0.7462861322204378,0.0,0.9999999999999998,2.8238536032148223e-05,0.0,0.7608668983112629,0.0,2.1074027834999366e-05,2.1074027834999366e-05,1.0
100.51139,0.000906330630437209,0.9999999999999971,0.7579937772207845,0.011872379496328614,0.0,2.8491969104384108e-05,0.7462862011192609,0.0,0.9999999999999997,2.8491969104384115e-05,0.0,0.7608669669380923,0.0,2.126316338531818e-05,2.126316338531818e-05,1.0
100.57806,0.0009063311259028975,0.9999999999999973,0.7579938525064964,0.011872382566267131,0.0,2.8745402651832676e-05,0.7462862765457333,0.0,0.9999999999999997,2.8745402651832676e-05,0.0,0.7608670420729278,0.0,2.145229951284406e-05,2.145229951284406e-05,1.0
100.645,0.0009063316605766542,0.9999999999999978,0.7579939342639894,0.011872385894934993,0.0,2.899883672867078e-05,0.7462863584489028,0.0,0.9999999999999999,2.899883672867078e-05,0.0,0.7608671236653223,0.0,2.1641436261494007e-05,2.1641436261494007e-05,1.0
100.71167,0.0009063322283708716,0.9999999999999977,0.7579940215767629,0.01187238944487315,0.0,2.9252271382747103e-05,0.7462864459105357,0.0,0.9999999999999998,2.925227138274711e-05,0.0,0.7608672108005914,0.0,2.1830573645040814e-05,2.1830573645040814e-05,1.0
100.77833,0.0009063328293715128,0.9999999999999983,0.7579941144612349,0.011872393216712506,0.0,2.950570666218792e-05,0.7462865389471091,0.0,1.0,2.9505706662187916e-05,0.0,0.7608673034951098,0.0,2.2019711704112873e-05,2.2019711704112873e-05,1.0
100.84472,0.0009063334584670813,0.9999999999999982,0.7579942121154131,0.011872397177995866,0.0,2.975914260912435e-05,0.7462866367555254,0.0,0.9999999999999999,2.9759142609124356e-05,0.0,0.7608674009485529,0.0,2.2208850450491468e-05,2.2208850450491468e-05,1.0
100.91139,0.0009063341178512742,0.9999999999999989,0.75799431485818,0.011872401341860196,0.0,3.0012579267796904e-05,0.7462867396554804,0.0,0.9999999999999999,3.0012579267796904e-05,0.0,0.7608675034791955,0.0,2.239798993041581e-05,2.239798993041581e-05,1.0
100.97833,0.0009063348044118487,0.999999999999999,0.7579944221773269,0.011872405687800352,0.0,3.0266016678227272e-05,0.7462868471343397,0.0,1.0000000000000002,3.0266016678227275e-05,0.0,0.7608676105759482,0.0,2.258713016210957e-05,2.258713016210957e-05,1.0
101.045,0.0009063355090788478,0.999999999999999,0.7579945326157465,0.011872410157179216,0.0,3.051945486889118e-05,0.746286957733319,0.0,1.0000000000000002,3.051945486889119e-05,0.0,0.7608677207848121,0.0,2.2776271125784126e-05,2.2776271125784126e-05,1.0
