Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
0.94972,1.0,1.0,0.0,0.0,0.07987736837110299,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07987736837110299,1.0,1.0,1.0
0.96667,1.0,1.0,0.0,0.0,0.0799341008058574,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0799341008058574,1.0,1.0,1.0
0.98306,1.0,1.0,0.0,0.0,0.07998143364618193,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.07998143364618193,1.0,1.0,1.0
1.0,1.0,1.0,0.0,0.0,0.08002354979759788,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08002354979759788,1.0,1.0,1.0
1.01639,1.0,1.0,0.0,0.0,0.0800585657873776,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0800585657873776,1.0,1.0,1.0
1.03333,1.0,1.0,0.0,0.0,0.08008957602158531,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08008957602158531,1.0,1.0,1.0
1.05,1.0,1.0,0.0,0.0,0.0801156719181813,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0801156719181813,1.0,1.0,1.0
1.06639,1.0,1.0,0.0,0.0,0.08013753519721112,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08013753519721112,1.0,1.0,1.0
1.08333,1.0,0.9999999999999999,0.0,0.0,0.08015676991980981,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08015676991980981,0.9999999999999999,0.9999999999999999,1.0
1.09972,1.0,1.0,0.0,0.0,0.08017256091826125,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08017256091826125,1.0,1.0,1.0
1.11667,1.0,1.0,0.0,0.0,0.08018637238121105,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08018637238121105,1.0,1.0,1.0
