Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,SRAM,Payload
0.18333,7.156967431665585e-06,0.0,0.012236598209047633,9.803633434457998e-05,0.0,0.01183536353030489,0.0,7.15696743166558e-06,0.01233343491215895,0.01183536353030489,0.02402981279353688
0.19972,8.758959847838186e-06,0.0,0.014815210373998954,0.00011957444150915068,0.0,0.014329408738459849,0.0,8.75895984783819e-06,0.014933013295001794,0.014329408738459847,0.029056945307982085
0.21667,1.0566616541172911e-05,0.0,0.01768857414660179,0.00014377784132061584,0.0,0.017108714340354454,0.0,1.056661654117291e-05,0.017829808762915567,0.017108714340354454,0.03464367865626182
0.23306,1.2427873428437233e-05,0.0,0.020612857523455146,0.0001686044134528614,0.0,0.0199374882501694,0.0,1.242787342843723e-05,0.020777986518155676,0.0199374882501694,0.04031314092130017
0.25,1.443524720543043e-05,0.0,0.023732737738552733,0.00019528667945973246,0.0,0.022955730458899266,0.0,1.443524720543043e-05,0.023923389730465008,0.022955730458899266,0.046343707766098224
0.26639,1.6428626018095936e-05,0.0,0.026799730845938535,0.00022169809770660763,0.0,0.025923083743626237,0.0,1.642862601809594e-05,0.027015487494297545,0.025923083743626237,0.05225381691663684
0.28333,1.851463444330626e-05,0.0,0.029978949052572396,0.00024925524330614285,0.0,0.028999313716009764,0.0,1.851463444330626e-05,0.03022073188563838,0.028999313716009764,0.05836109953978068
0.3,2.056965392092974e-05,0.0,0.0330833967824343,0.00027633094852347675,0.0,0.032003493738215975,0.0,2.056965392092974e-05,0.0333505857645445,0.032003493738215975,0.06430599153791924
0.31639,2.2573774478991263e-05,0.0,0.03608629350430545,0.0003026732851083893,0.0,0.03490968520720766,0.0,2.257377447899126e-05,0.03637804443241151,0.03490968520720766,0.07003877676885326
0.33333,2.461046861020388e-05,0.0,0.03911481997787908,0.00032938705601519736,0.0,0.03784096417473494,0.0,2.461046861020388e-05,0.039431323118495204,0.03784096417473494,0.07580291349090494
0.34972,2.653151017986254e-05,0.0,0.041951286263134165,0.00035453651046705976,0.0,0.040586609067812904,0.0,2.653151017986254e-05,0.04229094951095989,0.040586609067812904,0.08118549052716637
0.36667,2.845168495169586e-05,0.0,0.04476803424164578,0.00037963251365156033,0.0,0.04331341554778829,0.0,2.845168495169586e-05,0.04513067135392694,0.04331341554778829,0.08651531429738316
0.38306,3.0231583941259935e-05,0.0,0.04736340463559338,0.0004028606777742906,0.0,0.04582613287827748,0.0,3.023158394125994e-05,0.04774718446007448,0.04582613287827748,0.09141271738185063
0.4,3.198059651915541e-05,0.0,0.049899733864984905,0.00042565552327025725,0.0,0.048281892753313044,0.0,3.198059651915541e-05,0.05030414929092581,0.048281892753313044,0.09618616793303239
0.41639,3.3578278923298415e-05,0.0,0.05220501352496027,0.00044645358586124675,0.0,0.05051411702721446,0.0,3.357827892329842e-05,0.05262815999533336,0.05051411702721446,0.10051401619507362
0.43333,3.5124954157982074e-05,0.0,0.054426380522738474,0.00046656573811125615,0.0,0.05266524428776925,0.0,3.512495415798208e-05,0.05486755277644841,0.05266524428776925,0.10467463336089117
0.45,3.654161566425105e-05,0.0,0.05645232834177683,0.00048496857257957756,0.0,0.054627264838776286,0.0,3.654161566425104e-05,0.0569099193092617,0.054627264838776286,0.10846093038251561
0.46639,3.783010266944926e-05,0.0,0.058287706748705065,0.000501689899597123,0.0,0.05640483791398187,0.0,3.783010266944926e-05,0.05876015429455568,0.05640483791398187,0.11188423401140762
0.48333,3.9055391995129625e-05,0.0,0.060026543582196876,0.0005175752808796484,0.0,0.058089004250096644,0.0,3.905539199512962e-05,0.060513050607921726,0.05808900425009664,0.11512147263160179
0.49972,4.014117543345698e-05,0.0,0.061561875110728165,0.0005316373655229237,0.0,0.059576138721308194,0.0,4.014117543345698e-05,0.062060783883150554,0.05957613872130819,0.11797498767671569
0.51667,4.116528944104543e-05,0.0,0.06300489970642394,0.0005448857070948712,0.0,0.06097392674806692,0.0,4.116528944104543e-05,0.06351545494419183,0.06097392674806692,0.12065279506751814
0.53306,4.206545882628677e-05,0.0,0.0642687861139451,0.0005565158897938422,0.0,0.06219824092024931,0.0,4.206545882628677e-05,0.06478953540304877,0.062198240920249316,0.12299487436611936
0.55,4.290884854512387e-05,0.0,0.06544871656747062,0.0005673972472256423,0.0,0.06334126748001914,0.0,4.290884854512387e-05,0.06597897839308142,0.06334126748001914,0.1251785929446688
0.56639,4.364592772238532e-05,0.0,0.06647619572571883,0.0005768926579660402,0.0,0.0643366409736251,0.0,4.364592772238532e-05,0.0670147387544412,0.0643366409736251,0.12707797769533352
0.58333,4.433278064530017e-05,0.0,0.0674302460739871,0.0005857272484564838,0.0,0.06526090437204383,0.0,4.433278064530016e-05,0.06797647758994792,0.06526090437204383,0.1288397982248282
0.6,4.4940746687118074e-05,0.0,0.0682717478591583,0.0005935348005973006,0.0,0.06607615198572206,0.0,4.494074668711808e-05,0.06882476100150357,0.06607615198572206,0.13039232019376473
0.61639,4.547718220838441e-05,0.0,0.06901170018710155,0.000600412937461302,0.0,0.06679303243658516,0.0,4.547718220838441e-05,0.06957067760693432,0.06679303243658516,0.1317563605874358
0.63333,4.597347201091758e-05,0.0,0.0696939987803617,0.0006067665968812479,0.0,0.06745406814990759,0.0,4.597347201091758e-05,0.07025847738677994,0.06745406814990759,0.13301318564148767
0.64972,4.640165595646273e-05,0.0,0.07028076799839854,0.0006122402816103269,0.0,0.06802256000343167,0.0,4.640165595646273e-05,0.07084997956281773,0.06802256000343167,0.1340933239483503
0.66667,4.6796289877061107e-05,0.0,0.07081992843340609,0.0006172783285201509,0.0,0.06854493294759421,0.0,4.679628987706111e-05,0.07139349115487695,0.06854493294759421,0.1350852387344118
0.68306,4.713553868363524e-05,0.0,0.07128210741372619,0.0006216041212651519,0.0,0.0689927266679165,0.0,4.713553868363524e-05,0.07185940228325052,0.0689927266679165,0.1359350829360768
0.7,4.744661726225451e-05,0.0,0.07170480333397286,0.0006255666633084926,0.0,0.06940227066112777,0.0,4.744661726225451e-05,0.07228551386271653,0.06940227066112777,0.13671196776622807
0.71639,4.7713290306334584e-05,0.0,0.07206631027849741,0.000628960816843729,0.0,0.06975253311333338,0.0,4.771329030633458e-05,0.07264994420996146,0.06975253311333338,0.1373761202716134
0.73333,4.7956937362696875e-05,0.0,0.0723959176656276,0.0006320601214278822,0.0,0.07007189137292427,0.0,4.795693736269687e-05,0.07298221921454486,0.07007189137292427,0.13798145020273456
0.75,4.8168483133907816e-05,0.0,0.07268159098985001,0.0006347502590186174,0.0,0.07034868444987558,0.0,4.816848313390782e-05,0.07327020659016194,0.07034868444987558,0.13850592725869904
0.76639,4.83518581904353e-05,0.0,0.07292886909502379,0.0006370821385338638,0.0,0.07058827824245328,0.0,4.83518581904353e-05,0.07351948955367374,0.07058827824245328,0.1389597885185961
0.78333,4.8518535066651825e-05,0.0,0.07315338762487583,0.000639202341206119,0.0,0.07080582204576007,0.0,4.851853506665183e-05,0.07374583014944497,0.07080582204576007,0.13937177651572574
0.79972,4.866026957808249e-05,0.0,0.07334417593939975,0.0006410064543222685,0.0,0.07099068558739781,0.0,4.866026957808249e-05,0.0739381683035579,0.07099068558739781,0.13972179603841128
0.81667,4.878887849114654e-05,0.0,0.07351724294026943,0.000642645157487692,0.0,0.07115838021100968,0.0,4.878887849114654e-05,0.0741126425975897,0.07115838021100968,0.14003924577605387
0.83306,4.889789076714074e-05,0.0,0.07366393915325375,0.0006440359681430818,0.0,0.07130052450899263,0.0,4.889789076714074e-05,0.07426053289502703,0.07130052450899263,0.14030828162565206
0.85,4.899648235002574e-05,0.0,0.0737966401127067,0.0006452957137123303,0.0,0.07142910954275355,0.0,4.899648235002574e-05,0.07439431517086793,0.07142910954275355,0.14055161703679045
0.86639,4.907986861670396e-05,0.0,0.07390891090657181,0.0006463628845214277,0.0,0.07153789953970864,0.0,4.907986861670396e-05,0.07450750181424783,0.07153789953970864,0.14075746475482764
0.88333,4.915497520929776e-05,0.0,0.07401006844473956,0.0006473256806391808,0.0,0.0716359221190319,0.0,4.915497520929776e-05,0.07460948550744859,0.0716359221190319,0.14094291733869518
0.9,4.9219339517113335e-05,0.0,0.07409678050104652,0.000648152081616994,0.0,0.071719947938582,0.0,4.921933951711333e-05,0.07469690660014067,0.071719947938582,0.1411018727655428
0.91639,4.9274388349837554e-05,0.0,0.07417095031005545,0.0006488599041570392,0.0,0.07179182086962349,0.0,4.927438834983755e-05,0.07477168365850308,0.07179182086962349,0.141237826274791
0.93333,4.932378272714789e-05,0.0,0.07423749215190546,0.000649495815599482,0.0,0.07185630270292663,0.0,4.932378272714789e-05,0.07483877102699169,0.07185630270292663,0.1413597898172891
0.94972,4.93652057622739e-05,0.0,0.07429326922702356,0.0006500296206790557,0.0,0.07191035348022987,0.0,4.93652057622739e-05,0.07489500602208797,0.07191035348022987,0.14146201714183876
