Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,SRAM,Payload
33.86472,0.00018432920117077405,6.9937138314968095e-09,0.37914277245836847,0.002432867891502681,0.0,0.3630586747956375,0.0,0.0001843361972300447,0.38325392805552977,0.3630586747956375,1.0
33.88167,0.0001843292079785508,7.111278246448973e-09,0.37914274096690415,0.0024328676155164325,0.0,0.36305864342645017,0.0,0.0001843363216419776,0.3832538966536874,0.36305864342645017,1.0
33.89806,0.00018432921504129987,7.228843160741558e-09,0.37914271508678266,0.0024328673907820153,0.0,0.36305861763662056,0.0,0.00018433644630903813,0.3832538708503867,0.36305861763662056,1.0
33.915,0.0001843292225770894,7.346408839983448e-09,0.3791426922664895,0.0024328671944050307,0.0,0.363058594886678,0.0,0.00018433657144973205,0.3832538481006411,0.363058594886678,1.0
33.93139,0.00018432922991050294,7.46397514678301e-09,0.37914267335229423,0.002432867033119618,0.0,0.3630585760233864,0.0,0.00018433669638867755,0.38325382924707874,0.3630585760233864,1.0
33.94833,0.00018432923740353683,7.581541163237434e-09,0.37914265653695506,0.0024328668910059865,0.0,0.36305855924647085,0.0,0.0001843368214878133,0.3832538124875921,0.36305855924647085,1.0
33.96472,0.0001843292444799433,7.699108120226695e-09,0.3791426424613512,0.0024328667731022893,0.0,0.3630585451976675,0.0,0.00018433694617022995,0.38325379846019525,0.3630585451976675,1.0
33.98167,0.00018432925156248013,7.816675458402782e-09,0.3791426298209781,0.0024328666681356784,0.0,0.3630585325762803,0.0,0.0001843370708593302,0.38325378586446474,0.3630585325762803,1.0
33.99833,0.00018432925825605554,7.93424284911129e-09,0.3791426189668337,0.0024328665787749517,0.0,0.36305852173436703,0.0,0.0001843371951596936,0.38325377504967345,0.36305852173436703,1.0
34.01472,0.00018432926455106446,8.051810285119849e-09,0.37914260962869306,0.002432866502562544,0.0,0.3630585124032061,0.0,0.0001843373190617079,0.38325376574623204,0.3630585124032061,1.0
34.08139,0.0001843292858217596,8.169376487275978e-09,0.37914258631330156,0.0024328663176794167,0.0,0.3630584890549234,0.0,0.00018433745793800234,0.38325374253021166,0.3630584890549234,1.0
34.14833,0.0001843293035613908,8.286943297793215e-09,0.3791425704679316,0.0024328661953473695,0.0,0.36305847316014794,0.0,0.00018433759328435737,0.3832537267574642,0.36305847316014794,1.0
34.215,0.00018432931874555561,8.404511114789949e-09,0.37914255878045694,0.0024328661070452677,0.0,0.3630584614166876,0.0,0.00018433772607539238,0.38325371512638917,0.3630584614166876,1.0
34.28167,0.0001843293323418691,8.522079011300391e-09,0.37914254940663666,0.0024328660373896817,0.0,0.3630584519825164,0.0,0.00018433785727899968,0.3832537057994689,0.3630584519825164,1.0
34.34806,0.00018432934497146172,8.639647124289391e-09,0.379142541385792,0.002432865978497728,0.0,0.3630584438969988,0.0,0.0001843379875161026,0.38325369781975493,0.3630584438969988,1.0
