Time (hr),dose,SRAM_SEL,MCU_SEL,LREG_SEGR,MCU_SEFI,SRAM_TID,MCU_TID,LREG_TID
33.83167,6.906139713552213e-06,1.2834026611824047e-05,1.3300395009479363e-05,1.3939639349410211e-08,1.2906488740123965e-07,0.0,0.0,1.2619914947245412e-08
33.84833,5.6044404127690734e-06,1.0787665908405925e-05,1.1180872789345087e-05,1.1977247259745801e-08,1.0887979869990265e-07,0.0,0.0,1.2839655977126137e-08
33.86472,4.564551703255446e-06,9.098402162849189e-06,9.431062402501474e-06,1.0324891237747287e-08,9.215943722537382e-08,0.0,0.0,1.3051223719173609e-08
33.88167,3.7293078623345966e-06,7.69650659589483e-06,7.978792705985826e-06,8.926265168532624e-09,7.823595594980173e-08,0.0,0.0,1.2620072146965748e-08
33.89806,3.0597706192629226e-06,6.535629177545531e-06,6.7760955246216016e-06,7.745123098034206e-09,6.666728727860064e-08,0.0,0.0,1.3051305004568962e-08
33.915,2.5217250049118005e-06,5.5722633783068715e-06,5.77793701081319e-06,6.745686261046919e-09,5.703502083715635e-08,0.0,0.0,1.2627587551011474e-08
33.93139,2.086640584661946e-06,4.768095053792144e-06,4.944651952339827e-06,5.895216523214495e-09,4.896825947172374e-08,0.0,0.0,1.3051359194832529e-08
33.94833,1.7352993781414039e-06,4.09803528317574e-06,4.250270097478271e-06,5.1730101249074564e-09,4.22252551847123e-08,0.0,0.0,1.2627633427995972e-08
33.96472,1.4517217600410476e-06,3.5403474211236907e-06,3.672288825920991e-06,4.560652581131825e-09,3.659557913039996e-08,0.0,0.0,1.3051399837530207e-08
33.98167,1.2202551951000106e-06,3.0712566361288366e-06,3.1860868786556013e-06,4.036135568805259e-09,3.184587959650925e-08,0.0,0.0,1.2620216246709388e-08
33.99833,1.032206552179556e-06,2.678810581187842e-06,2.7792912139759226e-06,3.589472323588333e-09,2.7860507025127628e-08,0.0,0.0,1.2839909209263186e-08
34.01472,8.736743388056962e-07,2.3382544942013126e-06,2.426253477308462e-06,3.1950443918428526e-09,2.439207402070535e-08,0.0,0.0,1.3051433706450594e-08
34.08139,4.838599988418335e-07,1.4472249706098161e-06,1.5024022460511624e-06,2.1234351711606234e-09,1.5260785659950158e-08,0.0,0.0,3.2085395457559576e-09
34.14833,2.972839434646164e-07,9.773110138367781e-07,1.0150536750018154e-06,1.5249893437920617e-09,1.0399058041629867e-08,0.0,0.0,3.19560133791684e-09
34.215,2.0348229043172302e-07,7.219426620331278e-07,7.50175689888118e-07,1.1853641579255384e-09,7.736990557915326e-09,0.0,0.0,3.2085462067610564e-09
34.28167,1.5337830784852363e-07,5.776869169858697e-07,6.005563448502428e-07,9.884881607472403e-10,6.2250239973931665e-09,0.0,0.0,3.2085462067613984e-09
34.34806,1.257182816157742e-07,4.954626002922662e-07,5.153100758627618e-07,8.76054429774527e-10,5.360472489265304e-09,0.0,0.0,3.2220816033947312e-09
34.41472,1.1070425624156311e-07,4.5088924271481877e-07,4.6915815301236745e-07,8.177976747859347e-10,4.891709933539469e-09,0.0,0.0,3.2090308678270627e-09
34.48167,1.0364140070180273e-07,4.31610680745516e-07,4.49291040144929e-07,7.97929476227543e-10,4.690447682472201e-09,0.0,0.0,3.1951323177248438e-09
34.54833,1.022087233767505e-07,4.312375867632552e-07,4.4908858282959127e-07,8.081510924893261e-10,4.689982776311411e-09,0.0,0.0,3.2090341988295793e-09
34.61472,1.0524847123600121e-07,4.464144271659904e-07,4.650778838102745e-07,8.440270290080929e-10,4.855017495072048e-09,0.0,0.0,3.2220849479436836e-09
34.68139,1.123986349988825e-07,4.761714455546059e-07,4.962694171245683e-07,9.047360131484852e-10,5.175274572397335e-09,0.0,0.0,3.2085561982687047e-09
34.74833,1.236105170181679e-07,5.202135994180756e-07,5.423689896369344e-07,9.899427823635292e-10,5.647276957129603e-09,0.0,0.0,3.1956146061932056e-09
34.815,1.3917523643443638e-07,5.792810870710803e-07,6.041627297224466e-07,1.1009559013237547e-09,6.278383644000178e-09,0.0,0.0,3.2085578635203214e-09
34.88167,1.5964314469511684e-07,6.548191843656707e-07,6.831720036154435e-07,1.240084314805891e-09,7.083242881796073e-09,0.0,0.0,3.2085595287712543e-09
34.94806,1.856648010148064e-07,7.483958159023445e-07,7.810456104558796e-07,1.4096136686807427e-09,8.077577370005732e-09,0.0,0.0,3.2220949815905424e-09
35.01472,2.180250398788182e-07,8.61840536704295e-07,8.997058776880712e-07,1.6121251082954265e-09,9.279689064577815e-09,0.0,0.0,3.209045857337191e-09
35.08167,2.576446960221943e-07,9.972399954611848e-07,1.0413442059365553e-06,1.8504839185644157e-09,1.0710410240742763e-08,0.0,0.0,3.195148900592688e-09
35.14833,3.0551823698127846e-07,1.1567164031224468e-06,1.208189514384367e-06,2.127472782219013e-09,1.2390763487874406e-08,0.0,0.0,3.209052519341541e-09
35.21472,3.6235771157402224e-07,1.3412931084665493e-06,1.401321178859009e-06,2.4438752976398004e-09,1.4330079530786344e-08,0.0,0.0,3.222108359786353e-09
35.28139,4.290951716885007e-07,1.5526129075894861e-06,1.6224665040892842e-06,2.8015105029355543e-09,1.6544159848194064e-08,0.0,0.0,3.208579511786551e-09
35.34833,5.064752007794405e-07,1.791630150977193e-06,1.872632157178258e-06,3.201003184932385e-09,1.9041550541487313e-08,0.0,0.0,3.1956444598153666e-09
35.415,5.947102632450134e-07,2.0576721763346065e-06,2.15112112351882e-06,3.6403192182844125e-09,2.1813880817714176e-08,0.0,0.0,3.208592833796749e-09
35.48167,6.939445708080444e-07,2.3499803981783676e-06,2.45714516823222e-06,4.117422034772307e-09,2.4852080149746226e-08,0.0,0.0,3.2086011600531224e-09
35.54806,8.035402584500331e-07,2.6656827388165724e-06,2.7877018332963038e-06,4.627014576117211e-09,2.8125372385866757e-08,0.0,0.0,3.2221418052758807e-09
35.61472,9.227794614200597e-07,3.0019647872702205e-06,3.139847075360721e-06,5.1641459394460135e-09,3.160393409118296e-08,0.0,0.0,3.209102484374163e-09
35.68167,1.0505593187062435e-06,3.355208087544284e-06,3.5097931177782934e-06,5.722809166493504e-09,3.5249962479412326e-08,0.0,0.0,3.1952135737789413e-09
35.74833,1.185103502740812e-06,3.7202650783866082e-06,3.892148889675589e-06,6.294849631369776e-09,3.9010247561594854e-08,0.0,0.0,3.209127466890132e-09
35.81472,1.3238994794482478e-06,4.0903925442991076e-06,4.279849928622559e-06,6.869910911064035e-09,4.281558628648653e-08,0.0,0.0,3.2221953180591246e-09
35.88139,1.4643858847406665e-06,4.459121627569839e-06,4.666117171571837e-06,7.4383593814794995e-09,4.6600028709692295e-08,0.0,0.0,3.208679426863035e-09
35.94833,1.6048503289204018e-06,4.822487493369116e-06,5.046793474777226e-06,7.99460753430624e-09,5.032360189203826e-08,0.0,0.0,3.195757240164471e-09
36.015,1.7412012533938192e-06,5.1706290686318655e-06,5.411543518386358e-06,8.524216450035782e-09,5.38861674947433e-08,0.0,0.0,3.2087193928936284e-09
36.08167,1.8721274590381622e-06,5.501040064404228e-06,5.7577366363970495e-06,9.024093243121046e-09,5.726309892678412e-08,0.0,0.0,3.208739375908925e-09
36.14806,1.994507048408801e-06,5.806709935912173e-06,6.078022736938353e-06,9.484356534203781e-09,6.038376786316993e-08,0.0,0.0,3.2222956545277065e-09
36.21472,2.106256564771875e-06,6.083331392684801e-06,6.367883972042249e-06,9.899242145346444e-09,6.320524008822007e-08,0.0,0.0,3.2092690344829033e-09
36.28167,2.2060280742821913e-06,6.328405011779193e-06,6.624697186001514e-06,1.0265664349001623e-08,6.570297055094988e-08,0.0,0.0,3.195392668755319e-09
36.34833,2.29211435857597e-06,6.538494710743196e-06,6.844858126315333e-06,1.0579066379521079e-08,6.784278791333089e-08,0.0,0.0,3.2093206650166125e-09
36.41472,2.3648898386198403e-06,6.715152310146384e-06,7.029990106156204e-06,1.084224675419054e-08,6.964120347703992e-08,0.0,0.0,3.2224010078193733e-09
36.48139,2.4237736015928378e-06,6.8574762460079464e-06,7.1791461027080486e-06,1.1054231047593258e-08,7.108959205875975e-08,0.0,0.0,3.208895909529092e-09
36.54833,2.4687737837646656e-06,6.965887771375188e-06,7.292765845593258e-06,1.1215922793542032e-08,7.219266532578825e-08,0.0,0.0,3.1959811423277955e-09
36.615,2.5003660618799184e-06,7.041825562468083e-06,7.372355754908357e-06,1.1329623642548439e-08,7.296535108622983e-08,0.0,0.0,3.2089525280720906e-09
36.68167,2.520042869569247e-06,7.089066318786866e-06,7.421873101725227e-06,1.1401044604510396e-08,7.344624568210099e-08,0.0,0.0,3.208982502595378e-09
36.74806,2.528812749743882e-06,7.110136737560527e-06,7.443965380092114e-06,1.1433952649299208e-08,7.366113226854142e-08,0.0,0.0,3.2225464956988175e-09
36.81472,2.528053212416241e-06,7.108384035388728e-06,7.442140125768303e-06,1.1433268577672175e-08,7.364405799608637e-08,0.0,0.0,3.209523856149276e-09
36.88167,2.5193109770862933e-06,7.087517057399519e-06,7.420284182108453e-06,1.1404444731744998e-08,7.343271142406578e-08,0.0,0.0,3.1956497032121583e-09
36.94833,2.504254164081911e-06,7.051508503807121e-06,7.38256073218518e-06,1.135326623289514e-08,7.306742654140838e-08,0.0,0.0,3.2095804831862477e-09
37.01472,2.4840257909428337e-06,7.003064464476528e-06,7.331805972966497e-06,1.1283708821164199e-08,7.257567395137022e-08,0.0,0.0,3.2226635549125082e-09
37.08139,2.4603160296134005e-06,6.946201022939528e-06,7.272228411608888e-06,1.1201610781237342e-08,7.199821643793302e-08,0.0,0.0,3.2091573539788824e-09
37.14833,2.4345274648797892e-06,6.884256696577532e-06,7.207326584441222e-06,1.1111851409281107e-08,7.136895745697521e-08,0.0,0.0,3.1962415322514637e-09
37.215,2.4077239463492623e-06,6.819770527048309e-06,7.13976122601785e-06,1.101815837446005e-08,7.071369322155958e-08,0.0,0.0,3.209213972522223e-09
37.28167,2.3812066764599552e-06,6.755868560375329e-06,7.0728079466919074e-06,1.0925114124688784e-08,7.006420025972883e-08,0.0,0.0,3.2092422817942356e-09
37.34806,2.355470915950163e-06,6.693749702428465e-06,7.007723070483448e-06,1.083450412336219e-08,6.943268255484719e-08,0.0,0.0,3.2228040259685236e-09
37.41472,2.331801925467938e-06,6.6365314090941975e-06,6.947772968356773e-06,1.0750917778306823e-08,6.885086242987078e-08,0.0,0.0,3.2097770123142187e-09
37.48167,2.3106434186951423e-06,6.585309865108244e-06,6.894106151341302e-06,1.0675995814386108e-08,6.832992240939453e-08,0.0,0.0,3.1959001045217242e-09
37.54833,2.301112760561026e-06,6.562215125679069e-06,6.869908967930185e-06,1.0642188870764788e-08,6.8095011399096e-08,0.0,0.0,3.209830308349358e-09
37.61472,2.2820878931600466e-06,6.516071909630055e-06,6.8215632297759275e-06,1.057459086274312e-08,6.76256043528265e-08,0.0,0.0,3.222911051535011e-09
37.68139,2.2705253495833313e-06,6.48800036184896e-06,6.792151869182412e-06,1.0533435367915767e-08,6.734000236548496e-08,0.0,0.0,3.2094021459162676e-09
37.74833,2.26359632182796e-06,6.471168012820313e-06,6.774516177198715e-06,1.0508746882394715e-08,6.716873528686768e-08,0.0,0.0,3.19648367829513e-09
37.815,2.2617754186716095e-06,6.4667433268984225e-06,6.769880323965802e-06,1.0502255203033644e-08,6.712371453325313e-08,0.0,0.0,3.209455433957401e-09
37.88167,2.2642020666845313e-06,6.472639821009027e-06,6.776058227470275e-06,1.0510906183408956e-08,6.718371187167902e-08,0.0,0.0,3.2094820779774546e-09
37.94806,2.2708247666495055e-06,6.48872755122642e-06,6.792913765353836e-06,1.0534501426701562e-08,6.734740142520151e-08,0.0,0.0,3.223044833493121e-09
38.01472,2.281794371257681e-06,6.515359556511993e-06,6.82081687531926e-06,1.0573546908914714e-08,6.761835830983594e-08,0.0,0.0,3.210016844471147e-09
38.08167,2.29684938350951e-06,6.5518795476512476e-06,6.859080029889576e-06,1.0627053137204764e-08,6.798987577123123e-08,0.0,0.0,3.1961388978232223e-09
38.14833,2.3153390881357616e-06,6.596683292035147e-06,6.906022515919017e-06,1.0692640229729475e-08,6.844560104501587e-08,0.0,0.0,3.210070140505944e-09
38.21472,2.337066871947047e-06,6.6492664291404085e-06,6.961115983290106e-06,1.0769531243099052e-08,6.898036742477141e-08,0.0,0.0,3.223151859059609e-09
38.28139,2.361412576168854e-06,6.708100008474288e-06,7.022758548000412e-06,1.0855448337573603e-08,6.957858467658172e-08,0.0,0.0,3.2096419420998286e-09
38.34833,2.387391137205181e-06,6.77078135639287e-06,7.0884328184807615e-06,1.0946843807248352e-08,7.021578667484227e-08,0.0,0.0,3.196724165804589e-09
38.415,2.4145744433541177e-06,6.836262105759492e-06,7.157040284466481e-06,1.1042139658079946e-08,7.088128744110618e-08,0.0,0.0,3.2096985606431697e-09
38.48167,2.441485317654124e-06,6.90097918367498e-06,7.22484752708225e-06,1.113610978756234e-08,7.153885187594516e-08,0.0,0.0,3.20972686991484e-09
38.54806,2.467312048700881e-06,6.962988503466473e-06,7.289817281005306e-06,1.1225883242014929e-08,7.216871759430469e-08,0.0,0.0,3.223292330115624e-09
38.61472,2.490511680662129e-06,7.018604579089737e-06,7.348087560855717e-06,1.1306072594056948e-08,7.273344527230105e-08,0.0,0.0,3.2102666696342573e-09
38.68167,2.509624396077219e-06,7.0643573231808305e-06,7.39602191162088e-06,1.1371608994437508e-08,7.31978051454276e-08,0.0,0.0,3.1963892991331273e-09
38.74833,2.523096944429996e-06,7.09656088406751e-06,7.4297576853179585e-06,1.1417114882615392e-08,7.35243800838796e-08,0.0,0.0,3.210323296670887e-09
38.81472,2.5293321946097377e-06,7.111421953010638e-06,7.445319513380514e-06,1.1437048029357883e-08,7.36746626414009e-08,0.0,0.0,3.2234093893289697e-09
38.88139,2.5266005443341955e-06,7.1048139147943556e-06,7.438382810697243e-06,1.1425373925646296e-08,7.360674426595537e-08,0.0,0.0,3.209901721298687e-09
38.94833,2.513306393441242e-06,7.072895661154611e-06,7.404922324078749e-06,1.1376463962046227e-08,7.328158613802328e-08,0.0,0.0,3.1969845557282572e-09
39.015,2.4879340177889345e-06,7.01195861742204e-06,7.341051784909295e-06,1.1284821722228908e-08,7.2661429405171e-08,0.0,0.0,3.2099600050933025e-09
39.08167,2.449192145814256e-06,6.918749782620175e-06,7.243362720564531e-06,1.1145570080059085e-08,7.171305381258929e-08,0.0,0.0,3.209988314364973e-09
39.14806,2.3959197679031544e-06,6.790219599520791e-06,7.108660287401817e-06,1.0954043319817501e-08,7.040519043633805e-08,0.0,0.0,3.223553204933938e-09
39.21472,2.3279362111842067e-06,6.6255562100927526e-06,6.936095308743863e-06,1.0708795590285349e-08,6.872918924740602e-08,0.0,0.0,3.210524822302805e-09
39.28167,2.2447712545114353e-06,6.423109303284093e-06,6.723940519231501e-06,1.04070100843152e-08,6.666770710244971e-08,0.0,0.0,3.19664301701633e-09
39.34833,2.146852103607523e-06,6.183258604121477e-06,6.472596821606943e-06,1.0048769167539804e-08,6.422388887090258e-08,0.0,0.0,3.210576452836514e-09
39.41472,2.0352176597145297e-06,5.90775167201105e-06,6.183899214663049e-06,9.636073636135345e-09,6.141465150171652e-08,0.0,0.0,3.2236568859511275e-09
39.48139,1.9115094403013156e-06,5.599728624903479e-06,5.8611425642039845e-06,9.172913419100551e-09,5.82709839382305e-08,0.0,0.0,3.2101398522313154e-09
39.54833,1.7782560455660167e-06,5.2645137067945784e-06,5.5099106943196546e-06,8.66651636674189e-09,5.48461088328925e-08,0.0,0.0,3.1972134334952187e-09
39.615,1.637074905408807e-06,4.905157012606233e-06,5.13340483983592e-06,8.120652794974978e-09,5.116999611461506e-08,0.0,0.0,3.210179818261567e-09
39.68167,1.4919279566074927e-06,4.5307702707806915e-06,4.741177025801128e-06,7.548337571448727e-09,4.7334685951462067e-08,0.0,0.0,3.2101981360259306e-09
39.74806,1.3449193831744828e-06,4.145923701081477e-06,4.3380204594083525e-06,6.955792239092841e-09,4.338593054862851e-08,0.0,0.0,3.2237505333218046e-09
39.81472,1.1995048935318475e-06,3.7589602826962916e-06,3.932679775232388e-06,6.35519240128067e-09,3.9408405583511175e-08,0.0,0.0,3.2107080274224193e-09
39.88167,1.0586083589243911e-06,3.3772364628406653e-06,3.5328643088730345e-06,5.75747565243631e-09,3.5477079784251225e-08,0.0,0.0,3.1968121622717977e-09
39.94833,9.245452455054617e-07,3.0068939902851307e-06,3.1450090838771907e-06,5.1719787910610915e-09,3.165486511453223e-08,0.0,0.0,3.2107313444376427e-09
40.01472,7.994838902444326e-07,2.6541174503810404e-06,2.77559169590282e-06,4.608442295780913e-09,2.800559572629913e-08,0.0,0.0,3.2237973570074882e-09
40.08139,6.852325159397372e-07,2.324579387321981e-06,2.4305507630013975e-06,4.076175425946072e-09,2.4588365961747915e-08,0.0,0.0,3.2102664113278526e-09
40.14833,5.82219041954272e-07,2.0203854215170638e-06,2.1120876750618643e-06,3.5790561834121405e-09,2.142576029496791e-08,0.0,0.0,3.1973262138443236e-09
40.215,4.914766333291711e-07,1.7457509148054766e-06,1.8246103320704918e-06,3.1246958093248018e-09,1.8562697513291287e-08,0.0,0.0,3.210278068086776e-09
40.28167,4.1249756409431783e-07,1.500544150167118e-06,1.5679738946741931e-06,2.713805048800991e-09,1.5999181389296562e-08,0.0,0.0,3.210284729092217e-09
40.34806,3.44917544474001e-07,1.2851508911383523e-06,1.3425739955769396e-06,2.348064003795858e-09,1.3740776693988065e-08,0.0,0.0,3.2238274579480626e-09
40.41472,2.8810919835210763e-07,1.099190997213101e-06,1.1480035150557674e-06,2.027979078267035e-09,1.1785183961132914e-08,0.0,0.0,3.210772981964486e-09
40.48167,2.410262143744133e-07,9.408648565574959e-07,9.823694798976197e-07,1.7516334413340116e-09,1.0115203011044876e-08,0.0,0.0,3.196868544023621e-09
40.54833,2.0257426264488527e-07,8.080340561509471e-07,8.434244855612241e-07,1.5164337433291933e-09,8.709949455876084e-09,0.0,0.0,3.21077797846809e-09
40.61472,1.7172225257901126e-07,6.985550105704207e-07,7.289159210227996e-07,1.31964530186308e-09,7.548315876268822e-09,0.0,0.0,3.223837491594921e-09
40.68139,1.4748838730770672e-07,6.102050009619737e-07,6.365086201058633e-07,1.1582155663972985e-09,6.608146693000345e-09,0.0,0.0,3.210301381604622e-09
40.74833,1.2898850391927466e-07,5.408275674770617e-07,5.639367544429186e-07,1.0289880026316658e-09,5.867732686045192e-09,0.0,0.0,3.1973527503970537e-09
40.815,1.1555700139386324e-07,4.887732199915756e-07,5.094641043147936e-07,9.294566683181773e-10,5.310497971678158e-09,0.0,0.0,3.210303046856239e-09
40.88167,1.0675403194038357e-07,4.5292433388369407e-07,4.719088201355613e-07,8.577692662032824e-10,4.925252080727371e-09,0.0,0.0,3.2103047121071715e-09
40.94806,1.024835810082945e-07,4.331045952221495e-07,4.510693304015122e-07,8.133775824100362e-10,4.710551375317869e-09,0.0,0.0,3.223844180692826e-09
41.01472,1.0313771134710709e-07,4.305212480631372e-07,4.4818334798618664e-07,7.976800871545046e-10,4.679351882869474e-09,0.0,0.0,3.210789636975702e-09
41.08167,1.0988863820642015e-07,4.485300257686579e-07,4.6671956548802655e-07,8.149434989806594e-10,4.8669507565715156e-09,0.0,0.0,3.196881810317828e-09
41.14833,1.2534389528264847e-07,4.943424289285538e-07,5.141493030074589e-07,8.74542962325983e-10,5.34868512545651e-09,0.0,0.0,3.2107913024767895e-09
41.21472,1.550107859582105e-07,5.824874962295025e-07,6.055347555381516e-07,9.950785656121616e-10,6.275444090973546e-09,0.0,0.0,3.2238508697907317e-09
41.28139,2.1076408980755936e-07,7.424005080726172e-07,7.713956199332421e-07,1.213010659584905e-09,7.950898745225624e-09,0.0,0.0,3.21031470361482e-09
41.34833,3.2027285300794434e-07,1.0375656011506351e-06,1.0775492098241484e-06,1.6034828082259557e-09,1.1024857955247643e-08,0.0,0.0,3.19736933574285e-09
41.415,5.499633547611437e-07,1.6053193482577545e-06,1.6663407543356542e-06,2.3187042008739043e-09,1.688812082980189e-08,0.0,0.0,3.2103246951224683e-09
41.48167,1.060248493587915e-06,2.738068134429722e-06,2.8407176924723903e-06,3.657424679378943e-09,2.8463031002531624e-08,0.0,0.0,3.2103363518813917e-09
41.49833,1.2699557460480036e-06,3.173179010376563e-06,3.2917306705154994e-06,4.150914639498844e-09,3.2879101611189496e-08,0.0,0.0,1.284713965333267e-08
41.51472,1.5316766727157646e-06,3.6993242416639e-06,3.837055700711623e-06,4.736371284513947e-09,3.8202171422643075e-08,0.0,0.0,1.3058796808512988e-08
41.53167,1.8570385247528515e-06,4.332589241736462e-06,4.493344956184835e-06,5.427372743544795e-09,4.458807628308809e-08,0.0,0.0,1.2627375383972957e-08
41.54806,2.264270846038375e-06,5.0994956035050445e-06,5.288060551648034e-06,6.247676771207571e-09,5.229576519172517e-08,0.0,0.0,1.305884422498795e-08
41.565,2.7756260923179604e-06,6.03070666344142e-06,6.252948320029733e-06,7.223704777910407e-09,6.16227389521967e-08,0.0,0.0,1.2634888545401657e-08
41.58139,3.4196602448959214e-06,7.164265622317312e-06,7.427391274321098e-06,8.387589315285646e-09,7.293671467369612e-08,0.0,0.0,1.3058918736600357e-08
41.59833,4.233029787315653e-06,8.547385123030007e-06,8.860260875089792e-06,9.778423644223e-09,8.669239411159453e-08,0.0,0.0,1.2634980299370655e-08
41.61472,5.262783961804895e-06,1.0238655234632447e-05,1.0612200991516852e-05,1.14437711571752e-08,1.034519024099438e-07,0.0,0.0,1.3059027117127494e-08
41.63167,6.569275721726568e-06,1.2310756878646687e-05,1.2758434463726428e-05,1.3441479985649422e-08,1.2390997451211576e-07,0.0,0.0,1.262765703347189e-08
41.64833,8.229838150848116e-06,1.4853780655733265e-05,1.5392195742265215e-05,1.58419029549388e-08,1.489244837074818e-07,0.0,0.0,1.2847559485568961e-08
41.66472,1.034339690611519e-05,1.797926303854914e-05,1.8628905122097534e-05,1.8730512364656463e-08,1.795535453693276e-07,0.0,0.0,1.305932516357712e-08
41.68167,1.3036210900172325e-05,2.1825061687941012e-05,2.2611210678490374e-05,2.221101703502585e-08,2.171000060222774e-07,0.0,0.0,1.2628017282836283e-08
41.69806,1.6468948811889393e-05,2.6561196618989043e-05,2.7515028753962234e-05,2.6409083047608524e-08,2.6316468551337543e-07,0.0,0.0,1.3059677400290318e-08
41.715,2.0845311747102682e-05,3.239678091847215e-05,3.355671082258609e-05,3.147664472817496e-08,3.197091098491437e-07,0.0,0.0,1.2635897839055325e-08
41.73139,2.6443758492956368e-05,3.961526094380685e-05,4.1029514702866424e-05,3.761982930253102e-08,3.8939015515117463e-07,0.0,0.0,1.3060232850497557e-08
41.74833,3.354991477269234e-05,4.84814208236348e-05,5.02073227330549e-05,4.501788554040493e-08,4.746566270762637e-07,0.0,0.0,1.2636592547677728e-08
41.76472,4.261751679037102e-05,5.943845743830456e-05,6.154864051851133e-05,5.398698235479065e-08,5.796410223641568e-07,0.0,0.0,1.3061126989846442e-08
41.78167,5.4128619478683215e-05,7.292341611393987e-05,7.550552671202669e-05,6.482253609949452e-08,7.083736655220878e-07,0.0,0.0,1.2630237728880714e-08
41.79833,6.864713745211329e-05,8.943315643772376e-05,9.2591882317676e-05,7.785520932478418e-08,8.654159084442747e-07,0.0,0.0,1.28508914874443e-08
41.81472,8.701761633167378e-05,0.00010973945983807119,0.00011360605108141158,9.361660664085842e-08,1.0578921533362927e-06,0.0,0.0,1.3063606194399045e-08
41.83167,0.00011018045613984164,0.00013466553130904744,0.00013939949202323496,1.1265797875977746e-07,1.2933455628290607e-06,0.0,0.0,1.2633290023450543e-08
41.84806,0.00013905077050187147,0.0001649667887605229,0.00017075345396419783,1.3546545095217302e-07,1.5786207065634486e-06,0.0,0.0,1.3066546016203308e-08
41.865,0.00017505949227927635,0.00020190322813382934,0.00020897124110735472,1.6289335113807127e-07,1.9252494770277073e-06,0.0,0.0,1.2644345758057967e-08
41.88139,0.00021938406542745028,0.0002464413369447375,0.00025505242454154105,1.9556749986822283e-07,2.3419366888813137e-06,0.0,0.0,1.3071206378864549e-08
41.89833,0.00027387705430811113,0.00030021677036780727,0.00031068894111690857,2.3460418358832047e-07,2.843587719025479e-06,0.0,0.0,1.265000173486644e-08
41.91472,0.00034032759233562534,0.00036480060637083205,0.00037750594853871473,2.810743238426723e-07,3.4444254739669486e-06,0.0,0.0,1.3078454326616858e-08
41.93167,0.0004201855005141733,0.00044145870812885524,0.0004568129296721973,3.3583907956112636e-07,4.155782832553408e-06,0.0,0.0,1.2651263191480767e-08
41.94833,0.0005161763482180207,0.0005326786229521999,0.000551183310573885,4.0062715183871476e-07,5.000252687914211e-06,0.0,0.0,1.2877494190417009e-08
41.96472,0.0006305827629254929,0.0006405378728766176,0.0006627664176812154,4.768780399725281e-07,5.996529105433318e-06,0.0,0.0,1.3096980622974399e-08
41.98167,0.0007662013301569146,0.000767639857000722,0.0007942557660875355,5.66417070016037e-07,7.168089494517258e-06,0.0,0.0,1.2673212202427188e-08
41.99806,0.0009266623802990339,0.0009174170484209357,0.0009492027505826916,6.716693132517883e-07,8.545950560705403e-06,0.0,0.0,1.3117037794277761e-08
42.015,0.001113822264193464,0.0010917134902021142,0.0011295157379105326,7.939669177571852e-07,1.014643930366325e-05,0.0,0.0,1.2704162791994384e-08
42.03139,0.0013337694663309823,0.0012963950565493744,0.0013412640282932133,9.374920476780777e-07,1.2022724784908496e-05,0.0,0.0,1.31460702279847e-08
42.04833,0.0015905042986534186,0.0015354744431969837,0.0015886001116212649,1.1051581437903672e-06,1.4210806544304828e-05,0.0,0.0,1.2737875821745878e-08
42.06472,0.0018890802376462373,0.0018140528495339085,0.0018768029340869483,1.3006804842496655e-06,1.675653870077448e-05,0.0,0.0,1.3187464815568274e-08
42.08167,0.0022340673485257826,0.0021368908509842603,0.0022107994250587073,1.527575011873878e-06,1.9702542621179965e-05,0.0,0.0,1.2778005465995376e-08
42.09833,0.002630105155947856,0.002508910578407384,0.0025956839764427835,1.7895064115543655e-06,2.3092816551874868e-05,0.0,0.0,1.303139269304096e-08
42.11472,0.003079021658952234,0.0029324472524121176,0.003033874788754737,2.0883381545375594e-06,2.6947731982550156e-05,0.0,0.0,1.3282385835991982e-08
42.13167,0.0035986341930213327,0.003425012041748471,0.003543491459247096,2.4366725987463083e-06,3.142555985220582e-05,0.0,0.0,1.2886132673632526e-08
42.14806,0.0041940893434806795,0.003992247137964501,0.004130374336151224,2.838765259396282e-06,3.6576233537483145e-05,0.0,0.0,1.3376202729795622e-08
42.165,0.00487347803713826,0.00464254672686778,0.0048032109888974175,3.3007984125117184e-06,4.247451649575577e-05,0.0,0.0,1.2999990695751444e-08
42.18139,0.005647701255251091,0.005386895786931724,0.005573369384308752,3.830748556502275e-06,4.921838522604851e-05,0.0,0.0,1.350383434806648e-08
42.19833,0.006524087112983674,0.006232631723578158,0.006448442926331222,4.433900933719695e-06,5.687244982403791e-05,0.0,0.0,1.3143900242269273e-08
42.21472,0.007536158422520456,0.007212089481158121,0.007461889087102686,5.133234620221932e-06,6.572692118326018e-05,0.0,0.0,1.3676200028913961e-08
42.23167,0.008679747269480636,0.008320653549898705,0.008608931509666226,5.925127680693434e-06,7.573721278411845e-05,0.0,0.0,1.3330162933686097e-08
42.24833,0.009987035377080322,0.009588118257205276,0.009920395691448989,6.830185832112291e-06,8.716905098260532e-05,0.0,0.0,1.3684918212862286e-08
42.26472,0.011475177709452429,0.011028663042979137,0.011410947438879696,7.857396840774764e-06,0.00010014618286913829,0.0,0.0,1.4052639468587592e-08
42.28167,0.013176684743104647,0.012669904813262722,0.01310915256806892,9.024710434098613e-06,0.00011491236090296916,0.0,0.0,1.3753475580600185e-08
42.29806,0.015129140964110603,0.014543765738957343,0.015048030112236101,1.0352871117301896e-05,0.00013174902916757955,0.0,0.0,1.4415260391041044e-08
