Time (hr),SRAM_TID,MCU_TID,LREG_TID,WDOG_TID,MCU_SEL,MCU_SEFI,LREG_SEGR,SRAM_SEL
49.93083,0.0,0.0,2.9750368091274737e-07,0.0,4.719438451150637e-07,4.6742005821442945e-09,7.272389357382281e-10,4.508025776006619e-07
49.9975,0.0,0.0,2.9750526231442365e-07,0.0,4.62429367353856e-07,4.582175083811535e-09,7.139554503154955e-10,4.4172573498979517e-07
50.06444,0.0,0.0,2.9750679336748576e-07,0.0,4.5010047711180334e-07,4.4627362916216384e-09,6.966452970047499e-10,4.299628443282799e-07
50.13111,0.0,0.0,2.9750825181196205e-07,0.0,4.3152793693934655e-07,4.2818065759675505e-09,6.6995142766757e-10,4.1223776625631814e-07
50.1975,0.0,0.0,2.9750962854402374e-07,0.0,4.1054898458625644e-07,4.077318704887034e-09,6.397389284984456e-10,3.9221555658830454e-07
50.26417,0.0,0.0,2.975109271163845e-07,0.0,3.9076229840784293e-07,3.884926491615204e-09,6.115581374643853e-10,3.7333383773319184e-07
50.33111,0.0,0.0,2.975121400350389e-07,0.0,3.6883335385873295e-07,3.6713985185343745e-09,5.801366054214441e-10,3.5240648543766184e-07
50.39778,0.0,0.0,2.9751325214544266e-07,0.0,3.422440421063655e-07,3.41150363514231e-09,5.414039216944388e-10,3.2702676455720336e-07
50.46444,0.0,0.0,2.975142655015084e-07,0.0,3.1604681061114803e-07,3.155330219328789e-09,5.031721705961445e-10,3.020211006843354e-07
50.53083,0.0,0.0,2.9751517532927707e-07,0.0,2.8800113682780903e-07,2.8803919249753562e-09,4.617950466467846e-10,2.7524783663412933e-07
50.5975,0.0,0.0,2.9751599023297715e-07,0.0,2.621917262191076e-07,2.6273583308977777e-09,4.2370074115893885e-10,2.50609850649397e-07
50.66444,0.0,0.0,2.975167122665212e-07,0.0,2.3648990887803478e-07,2.3748356614561317e-09,3.854053742813335e-10,2.2607218330694678e-07
50.73111,0.0,0.0,2.975173403751974e-07,0.0,2.0967773362023934e-07,2.1104298308927127e-09,3.448158425456427e-10,2.0046960225172938e-07
50.7975,0.0,0.0,2.9751788122034384e-07,0.0,1.8427151571298594e-07,1.8592914985404718e-09,3.059544839700834e-10,1.762068420063656e-07
50.86417,0.0,0.0,2.9751834673685806e-07,0.0,1.6204480624004702e-07,1.6393063573261202e-09,2.717586156109064e-10,1.5497969574340686e-07
50.93111,0.0,0.0,2.9751874386363397e-07,0.0,1.4138313897404942e-07,1.4342403931166814e-09,2.3958202088891767e-10,1.3524459097080666e-07
50.99778,0.0,0.0,2.9751907776320863e-07,0.0,1.2164676344017522e-07,1.2375750424453713e-09,2.0832346958599146e-10,1.1638920671686037e-07
51.06444,0.0,0.0,2.975193579279889e-07,0.0,1.0452113441417055e-07,1.0665054395175844e-09,1.8090218212307718e-10,1.0002626804617165e-07
51.13083,0.0,0.0,2.975195912413575e-07,0.0,8.913348359396167e-08,9.122501642977454e-10,1.558879691998527e-10,8.532116402282242e-08
51.1975,0.0,0.0,2.9751978697367676e-07,0.0,7.65373914246581e-08,7.857181572035188e-10,1.3520540242950574e-10,7.328306106391125e-08
51.26444,0.0,0.0,2.975199513977067e-07,0.0,6.575981081891058e-08,6.77111589020285e-10,1.1725431736664405e-10,6.298149157757393e-08
51.33111,0.0,0.0,2.975200890098506e-07,0.0,5.6231108880311353e-08,5.80692272045269e-10,1.0110068338065048e-10,5.387162904657572e-08
51.3975,0.0,0.0,2.9752020519469013e-07,0.0,4.8392726825774446e-08,5.011326908999081e-10,8.76112515868499e-11,4.6377066076352946e-08
51.46417,0.0,0.0,2.975203053923181e-07,0.0,4.2436028802050885e-08,4.4056513992529744e-10,7.721823180872889e-11,4.068236658660851e-08
51.53111,0.0,0.0,2.975203933774928e-07,0.0,3.7749925629881886e-08,3.9278602592673906e-10,6.888045689379396e-11,3.620299671158733e-08
51.59778,0.0,0.0,2.9752047187026065e-07,0.0,3.396597125782108e-08,3.5405089970907966e-10,6.196687607484819e-11,3.258651004589552e-08
51.66444,0.0,0.0,2.9752054436782416e-07,0.0,3.1457441429516564e-08,3.283172622658981e-10,5.717892825884974e-11,3.019193572928458e-08
51.73083,0.0,0.0,2.9752061370125205e-07,0.0,2.9946492396959457e-08,3.127335057584446e-10,5.400013769474299e-11,2.8753813663406902e-08
51.7975,0.0,0.0,2.975206837563249e-07,0.0,2.9880383389802034e-08,3.119723368527616e-10,5.3181348214081936e-11,2.8702851095907533e-08
51.86444,0.0,0.0,2.975207587518902e-07,0.0,3.124220726569149e-08,3.257937253309251e-10,5.455225160488908e-11,3.00245994733217e-08
51.93111,0.0,0.0,2.975208439059962e-07,0.0,3.427833350500009e-08,3.5659686314915007e-10,5.830580462884427e-11,3.2957809259492876e-08
51.9975,0.0,0.0,2.975209487665609e-07,0.0,4.020145161209854e-08,4.1662673311293474e-10,6.606326596880763e-11,3.867134412693929e-08
52.06417,0.0,0.0,2.975210919298199e-07,0.0,5.142894465848258e-08,5.300864192037125e-10,8.087142067125797e-11,4.949584064828372e-08
52.13111,0.0,0.0,2.975213103662e-07,0.0,7.213114150417255e-08,7.38003991251901e-10,1.0733713917687737e-10,6.945463892904513e-08
52.19778,0.0,0.0,2.9752168401175894e-07,0.0,1.11094931920519e-07,1.1259310150890656e-09,1.545880090603191e-10,1.0702663522099698e-07
52.26444,0.0,0.0,2.97522404213435e-07,0.0,1.8936222345722342e-07,1.897345613954826e-09,2.4380386598465975e-10,1.8251960520743182e-07
52.28111,0.0,0.0,2.975226199297687e-07,0.0,5.4873148691569895e-08,5.480945697300399e-10,6.919576023278751e-11,5.2896892643872206e-08
52.2975,0.0,0.0,2.9752287572515357e-07,0.0,6.28893409571063e-08,6.261335894208742e-10,7.762912535014266e-11,6.063192248273452e-08
52.31444,0.0,0.0,2.975231962465408e-07,0.0,7.611726060563484e-08,7.553220271461214e-10,9.1939678092956e-11,7.339405905248952e-08
52.33083,0.0,0.0,2.975235744440141e-07,0.0,8.667130868555972e-08,8.571275911251064e-10,1.0239942227485699e-10,8.358072944858463e-08
52.34778,0.0,0.0,2.9752405383831615e-07,0.0,1.0598746835732697e-07,1.0445053710839147e-09,1.224418344492051e-10,1.0222047275298962e-07
52.36417,0.0,0.0,2.9752462493704e-07,0.0,1.217349355764341e-07,1.1954327527874398e-09,1.3747258886809277e-10,1.1742230665579001e-07
52.38111,0.0,0.0,2.9752535563032367e-07,0.0,1.500928079600783e-07,1.468569155171906e-09,1.6564649651940044e-10,1.447926935016497e-07
52.3975,0.0,0.0,2.9752623459389227e-07,0.0,1.7393395912446152e-07,1.6955766790616167e-09,1.8756340924852566e-10,1.6781154521527952e-07
52.41444,0.0,0.0,2.975273685756896e-07,0.0,2.1612785650049204e-07,2.09903494585717e-09,2.2769863772253984e-10,2.0854419979787764e-07
52.43111,0.0,0.0,2.9752876656852223e-07,0.0,2.565878700622193e-07,2.4825711486542446e-09,2.640845320200924e-10,2.476124928429968e-07
52.4475,0.0,0.0,2.9753049407554855e-07,0.0,3.053277083386874e-07,2.9428826042732226e-09,3.0699309760962024e-10,2.9468007778366e-07
52.46444,0.0,0.0,2.9753274438659716e-07,0.0,3.830338355381713e-07,3.6776741652033706e-09,3.76254694067768e-10,3.6971647654482354e-07
52.48083,0.0,0.0,2.9753549496414067e-07,0.0,4.5097121958992403e-07,4.313269186262403e-09,4.3284487105665903e-10,4.3533791782568443e-07
52.49778,0.0,0.0,2.975390954729207e-07,0.0,5.687860866743222e-07,5.41906941542436e-09,5.335291097807726e-10,5.491252857980911e-07
52.51417,0.0,0.0,2.9754351216215724e-07,0.0,6.72473519869321e-07,6.3821046225598366e-09,6.165890020781717e-10,6.492939160773759e-07
52.53111,0.0,0.0,2.9754930380709865e-07,0.0,8.505116854129469e-07,8.040683230348122e-09,7.626029807639156e-10,8.212749315061885e-07
52.5475,0.0,0.0,2.9755642211304334e-07,0.0,1.0087817092774287e-06,9.500316311417123e-09,8.848466404032251e-10,9.741958428843844e-07
52.56444,0.0,0.0,2.9756576669370816e-07,0.0,1.2790628045600272e-06,1.1999849780508498e-08,1.0980937270588242e-09,1.2353219059901832e-06
52.58111,0.0,0.0,2.9757742914249263e-07,0.0,1.5435054870893694e-06,1.4426483119223121e-08,1.297846385917012e-09,1.4908496065446641e-06
52.5975,0.0,0.0,2.97591964903976e-07,0.0,1.8620014436976362e-06,1.7338852242865244e-08,1.5343761816666301e-09,1.7986281292126094e-06
52.61444,0.0,0.0,2.976109884089695e-07,0.0,2.3614246066339106e-06,2.1909273506537374e-08,1.908426083829795e-09,2.2812314983688964e-06
52.63083,0.0,0.0,2.9763421871553675e-07,0.0,2.798645194257432e-06,2.5873593045844245e-08,2.220278738640502e-09,2.7038020125047524e-06
52.64778,0.0,0.0,2.976644664642869e-07,0.0,3.542056263627913e-06,3.26329780975243e-08,2.761042283694337e-09,3.422253860962954e-06
52.66417,0.0,0.0,2.9770112430771434e-07,0.0,4.180300500755685e-06,3.8384341594088767e-08,3.2053513177032755e-09,4.0391653550742035e-06
52.68111,0.0,0.0,2.9774842952301483e-07,0.0,5.263056812587763e-06,4.8170374800093896e-08,3.974194862088609e-09,5.085659158021727e-06
52.6975,0.0,0.0,2.9780531302092683e-07,0.0,6.187303355109641e-06,5.645413192478799e-08,4.606808157170406e-09,5.9790640637436e-06
52.71444,0.0,0.0,2.97877915611533e-07,0.0,7.738381087252222e-06,7.039895866256529e-08,5.689113957707548e-09,7.47828255320826e-06
52.73111,0.0,0.0,2.979657044432926e-07,0.0,9.18818357564799e-06,8.335420886851352e-08,6.678454567143888e-09,8.879713219722696e-06
52.7475,0.0,0.0,2.9807118129276944e-07,0.0,1.0862682586432193e-05,9.82831072082746e-08,7.816031044605154e-09,1.0498360628274916e-05
52.76444,0.0,0.0,2.982036925169851e-07,0.0,1.3454602163509577e-05,1.214274286676087e-07,9.595105154858175e-09,1.3003734628314056e-05
52.78083,0.0,0.0,2.9835882070505804e-07,0.0,1.555731206581701e-05,1.400681198804321e-07,1.1008659983602342e-08,1.5036352376540663e-05
52.79778,0.0,0.0,2.985517553732997e-07,0.0,1.914510848766149e-05,1.7198213142499696e-07,1.3457739145295022e-08,1.8504372450878215e-05
52.81417,0.0,0.0,2.987753002225979e-07,0.0,2.1983075792375573e-05,1.9705243980983056e-07,1.536549454339564e-08,2.1247689241499224e-05
52.83111,0.0,0.0,2.9905103332561467e-07,0.0,2.6910523796330743e-05,2.407310338847779e-07,1.8721378780561793e-08,2.601059878626355e-05
52.8475,0.0,0.0,2.993681860186115e-07,0.0,3.0760326981127406e-05,2.746396315922439e-07,2.13181529096218e-08,2.973188420263284e-05
52.86444,0.0,0.0,2.997562666418041e-07,0.0,3.745024098267269e-05,3.3376101638005196e-07,2.5877120335415782e-08,3.619827584233626e-05
52.88111,0.0,0.0,3.0020644314898703e-07,0.0,4.326911575214254e-05,3.849571778014038e-07,2.983107150189568e-08,4.182266475005747e-05
52.8975,0.0,0.0,3.007253798759102e-07,0.0,4.97239715100406e-05,4.416732296563808e-07,3.422786176709991e-08,4.8061655468667475e-05
52.91444,0.0,0.0,3.0135335143954833e-07,0.0,6.002494375068057e-05,5.323488422304123e-07,4.1277232964986865e-08,5.801802087679331e-05
52.93083,0.0,0.0,3.0206292461754103e-07,0.0,6.769454399047081e-05,5.994842879886164e-07,4.6527361519110855e-08,6.543078990373097e-05
52.94778,0.0,0.0,3.0291765584777863e-07,0.0,8.14111121972827e-05,7.1994279537968e-07,5.594853147439238e-08,7.86880709516824e-05
52.96417,0.0,0.0,3.038781071218466e-07,0.0,9.134335215077449e-05,8.066890084812428e-07,6.278596687003812e-08,8.828732439258857e-05
52.98111,0.0,0.0,3.0502851833258404e-07,0.0,0.00010923065706935908,9.634188359308737e-07,7.511027899642642e-08,0.00010557520794285402
52.9975,0.0,0.0,3.063190134877658e-07,0.0,0.00012229288375320557,1.0772636579448047e-06,8.413371188620289e-08,0.0001181991605249122
53.01444,0.0,0.0,3.0786179905373245e-07,0.0,0.00014582466632329094,1.2829875615238961e-06,1.0037165787402103e-07,0.00014094193788705134
53.03111,0.0,0.0,3.0961733243906053e-07,0.0,0.00016535932281624977,1.4531070241519117e-06,1.138591914084941e-07,0.00015982115858526047
53.0475,0.0,0.0,3.1161171148985645e-07,0.0,0.000187007940358086,1.6413945901350147e-06,1.287827259277563e-07,0.0001807434512084427
53.06444,0.0,0.0,3.139940811247577e-07,0.0,0.00022204438899786627,1.9466134990597794e-06,1.528785831261814e-07,0.00021460515655491452
53.08083,0.0,0.0,3.166603976811899e-07,0.0,0.00024660680108234967,2.1593642566264393e-06,1.6968354321633683e-07,0.00023834391203725325
53.09778,0.0,0.0,3.1985046938798334e-07,0.0,0.00029226533446991,2.556134015119227e-06,2.0089910568454883e-07,0.0002824723960923592
53.11417,0.0,0.0,3.234208058588983e-07,0.0,0.00032342586004041607,2.8252908911285957e-06,2.2201699134694053e-07,0.0003125891114678092
53.13111,0.0,0.0,3.2769411584254726e-07,0.0,0.00038198562015157034,3.3329170415763443e-06,2.6178120438036245e-07,0.0003691879017980737
53.1475,0.0,0.0,3.324826560180405e-07,0.0,0.00042151176276794544,3.673464841535967e-06,2.883092501404505e-07,0.00040739155628199963
53.16444,0.0,0.0,3.3822004852357423e-07,0.0,0.0004961854799243604,4.3192546226311634e-06,3.386503051316936e-07,0.0004795668163163347
53.18111,0.0,0.0,3.4476744259492875e-07,0.0,0.0005549182190079938,4.8249775476127965e-06,3.7783919493161733e-07,0.0005363363368008356
53.1975,0.0,0.0,3.522303249625658e-07,0.0,0.0006184539883092866,5.371373945739499e-06,4.200429088996316e-07,0.0005977495776281483
53.21444,0.0,0.0,3.611808120917992e-07,0.0,0.0007230784903714538,6.273238050691354e-06,4.898216124926691e-07,0.0006988784605740372
53.23083,0.0,0.0,3.7123780960435226e-07,0.0,0.0007897074813609795,6.843874023054752e-06,5.335120217830891e-07,0.0007632851747126912
53.24778,0.0,0.0,3.8332112428651754e-07,0.0,0.0009191812389357512,7.957801622771044e-06,6.193140313914824e-07,0.0008884372358289871
53.26417,0.0,0.0,3.969055282770917e-07,0.0,0.000997704047414727,8.628837727231442e-06,6.704110167010668e-07,0.000964344316284893
53.28111,0.0,0.0,4.132456996597256e-07,0.0,0.0011542510004457496,9.973350649783441e-06,7.735969089761596e-07,0.0011156707831461166
53.2975,0.0,0.0,4.316638869128475e-07,0.0,0.001246483557798328,1.0760194020242864e-05,8.333174247310282e-07,0.0012048341356460934
53.31444,0.0,0.0,4.538642500717671e-07,0.0,0.0014331706108892117,1.2361277775263524e-05,9.559229736666452e-07,0.0013853007499431413
53.33111,0.0,0.0,4.793783114354078e-07,0.0,0.0015636172631692258,1.3475181039335205e-05,1.040713345390465e-06,0.0015114071901169979
53.3475,0.0,0.0,5.086771111550981e-07,0.0,0.0016977647153525455,1.4619343712607424e-05,1.127768279207686e-06,0.0016410930485185604
53.36444,0.0,0.0,5.440906723497285e-07,0.0,0.001929182212395908,1.6598844210902186e-05,1.2790866400491652e-06,0.0018648082549876932
53.38083,0.0,0.0,5.841481992563402e-07,0.0,0.0020406597261594106,1.7541789071984226e-05,1.350329614679957e-06,0.0019725851745076017
53.39778,0.0,0.0,6.325510207294549e-07,0.0,0.0022924846806692267,1.9687501894738446e-05,1.513880051540184e-06,0.002216035901396296
53.41417,0.0,0.0,6.871785016571152e-07,0.0,0.002392245736141496,2.0519596656276562e-05,1.5760497589223377e-06,0.0023124917811035983
53.43111,0.0,0.0,7.529300709574471e-07,0.0,0.0026469475215227245,2.267448306436659e-05,1.73934559810629e-06,0.002558732741655967
53.4475,0.0,0.0,8.267943648609943e-07,0.0,0.0027193755913716977,2.3256623343681504e-05,1.7814103802082926e-06,0.0026287707786598613
53.46444,0.0,0.0,9.150714231909163e-07,0.0,0.002956782405223568,2.5240613222066166e-05,1.930143560979758e-06,0.0028583019399399667
53.48111,0.0,0.0,1.0150540677433817e-06,0.0,0.0030313705220795795,2.5819836011908848e-05,1.9705981275652817e-06,0.0029304338826003917
53.4975,0.0,0.0,1.1272947646467912e-06,0.0,0.003073647070710339,2.6111956170526973e-05,1.98836508313871e-06,0.002971330942884043
53.51444,0.0,0.0,1.2587926505047697e-06,0.0,0.003240005850573935,2.7445188011898658e-05,2.084397317636544e-06,0.0031321896253315717
53.53083,0.0,0.0,1.401619078744698e-06,0.0,0.0031606162485489087,2.668015575590932e-05,2.020143444636524e-06,0.003055468204609224
53.54778,0.0,0.0,1.565259581060019e-06,0.0,0.003248333864615205,2.7315020485363384e-05,2.061145317311386e-06,0.0031403092610644556
53.56417,0.0,0.0,1.7374403032399677e-06,0.0,0.0030668112543935644,2.5671793346226934e-05,1.929882815332462e-06,0.0029648596516557157
53.58111,0.0,0.0,1.9266970730513755e-06,0.0,0.003028779563232775,2.522363271606487e-05,1.8884588816048264e-06,0.002928150700800547
53.5975,0.0,0.0,2.116364282656047e-06,0.0,0.0027359995729587805,2.265195115880303e-05,1.688666934396288e-06,0.0026451562256005756
53.61444,0.0,0.0,2.3132495747812953e-06,0.0,0.002571097961216684,2.114780857187526e-05,1.5694538217925214e-06,0.0024858092754975747
53.63111,0.0,0.0,2.501594429715759e-06,0.0,0.0022377543359847207,1.8271121475677e-05,1.3496823689784776e-06,0.002163605202023522
53.6475,0.0,0.0,2.675285684428097e-06,0.0,0.001892060741874313,1.5324543603090213e-05,1.1266895335593219e-06,0.0018294519797301678
53.66444,0.0,0.0,2.837886318052263e-06,0.0,0.0016344008043731595,1.3122799079723357e-05,9.602334182234884e-07,0.0015804096345977126
53.68083,0.0,0.0,2.975714711361821e-06,0.0,0.0012872794597040826,1.023947718192808e-05,7.457249934228471e-07,0.0012448369393835979
53.69778,0.0,0.0,3.0968633237815624e-06,0.0,0.0010585602278366801,8.33820999124324e-06,6.044619722533895e-07,0.0010237366145823268
53.71417,0.0,0.0,3.1938591407709715e-06,0.0,0.0007977279808680793,6.2200589558969455e-06,4.4890021766441635e-07,0.0007715490247017787
53.73111,0.0,0.0,3.2750165929185115e-06,0.0,0.0006316964950427995,4.8744627226815496e-06,3.50280715322171e-07,0.000611021783176291
53.7475,0.0,0.0,3.3380821867767807e-06,0.0,0.0004672069781881394,3.5686736700180077e-06,2.5543685122642046e-07,0.0004519575596712011
53.76444,0.0,0.0,3.390331188235507e-06,0.0,0.0003702889464015646,2.800862696772377e-06,1.9976083842632164e-07,0.0003582361360825459
53.78111,0.0,0.0,3.4319963212459115e-06,0.0,0.0002839348760090843,2.128437464943289e-06,1.5132704200837566e-07,0.00027471695910485927
53.7975,0.0,0.0,3.4657921798020297e-06,0.0,0.0002226314798946527,1.6555553945529766e-06,1.1739130467702807e-07,0.00021542103405070012
53.81444,0.0,0.0,3.4952896523221533e-06,0.0,0.0001887433855626286,1.393864425547342e-06,9.861527094923161e-08,0.0001826434011437117
53.83083,0.0,0.0,3.5203996630039924e-06,0.0,0.00015703804152344958,1.1536737585249313e-06,8.148869368174161e-08,0.00015197093089525104
53.84778,0.0,0.0,3.5442312834033096e-06,0.0,0.00014652450430729935,1.072636350407663e-06,7.56826447068093e-08,0.00014180187763046526
53.86417,0.0,0.0,3.5663979661149092e-06,0.0,0.00013478274716660632,9.849915014736865e-07,6.946268005236789e-08,0.00013044089922431557
53.88111,0.0,0.0,3.5894740780806345e-06,0.0,0.0001395239800292547,1.019697419057941e-06,7.191134332451554e-08,0.00013502933325881816
53.8975,0.0,0.0,3.613027011684089e-06,0.0,0.0001423449926092335,1.0422040609414651e-06,7.353898179296436e-08,0.00013775683457295518
53.91389,0.0,0.0,3.656439165333758e-06,0.0,0.00027916638967862006,2.0926869030990503e-06,1.487852562265246e-07,0.00027010326028475973
53.93028,0.0,0.0,3.703982817793161e-06,0.0,0.00030514404975501286,2.2947270981177326e-06,1.6332869579027687e-07,0.0002952282864723266
53.94722,0.0,0.0,3.7604860179119015e-06,0.0,0.00036347419256044233,2.7474577003472334e-06,1.9590471800334797e-07,0.0003516454900605037
53.96361,0.0,0.0,3.825851391581203e-06,0.0,0.00042254050153833767,3.215477122120447e-06,2.298359943475603e-07,0.00040876326086658477
53.98056,0.0,0.0,3.909629386511515e-06,0.0,0.0005448719819459713,4.180763851890923e-06,2.997644031887958e-07,0.0005270658379581405
53.99694,0.0,0.0,4.012592154101213e-06,0.0,0.0006731033943992992,5.213464168485338e-06,3.752101169762767e-07,0.0006510516386065701
54.01389,0.0,0.0,4.150030022576079e-06,0.0,0.0008996273478081296,7.039137598030543e-06,5.087743145670842e-07,0.000870079398378576
54.03028,0.0,0.0,4.3218938334810275e-06,0.0,0.0011192577562135764,8.849358791751527e-06,6.426290827254988e-07,0.001082404720481156
54.04722,0.0,0.0,4.5489791565267446e-06,0.0,0.0014573213059780876,1.1639431055643357e-05,8.493867372783015e-07,0.0014092317553693334
54.06389,0.0,0.0,4.830108882414308e-06,0.0,0.0017584760490403362,1.417913197043763e-05,1.0398914185305586e-06,0.0017003370421174724
54.08028,0.0,0.0,5.169990866971119e-06,0.0,0.0020504251099315862,1.6676814940330686e-05,1.2290700603934113e-06,0.0019825258443457727
54.09722,0.0,0.0,5.5923978307670374e-06,0.0,0.002429474024425504,1.9913053469267084e-05,1.474480075702722e-06,0.0023489250368775583
54.11361,0.0,0.0,6.072966005243874e-06,0.0,0.002610556495893812,2.1540218888671525e-05,1.6020038816622062e-06,0.0025239166795781864
54.13056,0.0,0.0,6.6459504334814845e-06,0.0,0.002916573421412494,2.420629426558296e-05,1.8076725266658045e-06,0.00281971038451867
54.14694,0.0,0.0,7.273153632414431e-06,0.0,0.002975127611393069,2.4814992776289735e-05,1.8601409386143075e-06,0.00287625958334059
54.16389,0.0,0.0,7.997121390157513e-06,0.0,0.0031874208525596304,2.6702519001609026e-05,2.008583728674296e-06,0.0030814577127272758
54.18028,0.0,0.0,8.767423363420512e-06,0.0,0.0031415507063932147,2.6416577052490453e-05,1.9934075879968205e-06,0.0030370714789831332
54.19722,0.0,0.0,9.632801193371066e-06,0.0,0.0032667666742396406,2.7563256321028184e-05,2.086042696025636e-06,0.0031580976009635275
54.21389,0.0,0.0,1.054890482193871e-05,0.0,0.0032003921222425458,2.70824556614091e-05,2.0550575262623383e-06,0.003093901028744628
54.23028,0.0,0.0,1.1506895309820742e-05,0.0,0.00310564190528817,2.634961779979239e-05,2.0041617829757996e-06,0.0030022747501590175
54.24722,0.0,0.0,1.2549970067610161e-05,0.0,0.0031419062237256767,2.6721858899625417e-05,2.0367401081244907e-06,0.0030373105217166296
54.26361,0.0,0.0,1.3601925391071301e-05,0.0,0.0029519305159749765,2.5157741086134777e-05,1.9210888485554634e-06,0.0028536289644914836
54.28056,0.0,0.0,1.4723298129237783e-05,0.0,0.0029400884716238584,2.510490378948571e-05,1.920225718321511e-06,0.0028421601217449854
54.29694,0.0,0.0,1.582789747484048e-05,0.0,0.0027153499152950955,2.3222808264167227e-05,1.7788636357263243e-06,0.002624878727912394
54.31389,0.0,0.0,1.697952402829328e-05,0.0,0.00266400061513139,2.2817493838589442e-05,1.7500979602180777e-06,0.0025752200648443413
54.33028,0.0,0.0,1.8089814140864746e-05,0.0,0.0024263540829784214,2.0806919171056926e-05,1.5977335006134297e-06,0.002345467903683618
54.34722,0.0,0.0,1.9220434210376336e-05,0.0,0.0023437209834159534,2.0121135403061707e-05,1.5467271711200326e-06,0.0022655705567938833
54.36389,0.0,0.0,2.0306003910230963e-05,0.0,0.0021425595821488175,1.8411424608233418e-05,1.4167112681873206e-06,0.002071095290419933
54.38028,0.0,0.0,2.1336017094586435e-05,0.0,0.0019451888463705158,1.672944027031331e-05,1.2885340903157072e-06,0.0018802880695544255
54.39722,0.0,0.0,2.235406229572634e-05,0.0,0.0018464629228617246,1.5893354818108385e-05,1.2253356802549575e-06,0.0017848399438498141
54.41361,0.0,0.0,2.328800182987978e-05,0.0,0.0016333775364066883,1.4069366599644972e-05,1.0858258456813985e-06,0.0015788481904573937
54.43056,0.0,0.0,2.4196294578893163e-05,0.0,0.001537687522942588,1.3255388631838727e-05,1.0241551183787223e-06,0.001486338324995562
54.44694,0.0,0.0,2.50158296556946e-05,0.0,0.0013480495196560582,1.1629423545378437e-05,8.996572015140814e-07,0.001303017781299265
54.46389,0.0,0.0,2.580255004847043e-05,0.0,0.0012617154707489364,1.0893843463311015e-05,8.439230874124348e-07,0.0012195550787970078
54.48028,0.0,0.0,2.6503427491220144e-05,0.0,0.001099435821728778,9.5008014689979e-06,7.371108058373821e-07,0.001062685329296098
54.49722,0.0,0.0,2.716762717303034e-05,0.0,0.0010219882384358003,8.839690042727888e-06,6.868829025563628e-07,0.0009878161728812396
54.51389,0.0,0.0,2.7764089395365676e-05,0.0,0.0009023472846173552,7.81212791700625e-06,6.079929958380248e-07,0.0008721659525011694
54.53028,0.0,0.0,2.8296644824343797e-05,0.0,0.0007941718266488706,6.882221702086966e-06,5.364596301626889e-07,0.0007676005408653319
54.54722,0.0,0.0,2.8794293918055214e-05,0.0,0.0007328755832887168,6.357476531104744e-06,4.963123734214037e-07,0.0007083484546290819
54.56361,0.0,0.0,2.9227213386440187e-05,0.0,0.0006307271126568814,5.477007994580951e-06,4.282036315528259e-07,0.0006096127108677907
54.58056,0.0,0.0,2.962898953734472e-05,0.0,0.0005799174809441032,5.041133294692024e-06,3.946522331155222e-07,0.0005604995590499096
54.59694,0.0,0.0,2.997618456157536e-05,0.0,0.000497101774089681,4.325823700135345e-06,3.390576879258589e-07,0.0004804532073005019
54.61389,0.0,0.0,3.0296509749339062e-05,0.0,0.00045540781773778516,3.967347320998904e-06,3.1127688637777595e-07,0.00044015306135902765
54.63028,0.0,0.0,3.057214515950202e-05,0.0,0.00038943101916599776,3.396278133616093e-06,2.666856974142817e-07,0.00037638438302922683
54.64722,0.0,0.0,3.082496699796655e-05,0.0,0.0003552057553045662,3.1012551521270026e-06,2.436586821197295e-07,0.0003433046269502027
54.66389,0.0,0.0,3.104530738085032e-05,0.0,0.00030796902435303863,2.691838994817175e-06,2.1155591678478913e-07,0.00029764997356618306
54.68028,0.0,0.0,3.123700661122886e-05,0.0,0.000266659329493657,2.3333606165021337e-06,1.8338388985128518e-07,0.00025772436242499364
54.69722,0.0,0.0,3.1411920769552903e-05,0.0,0.00024218047824753342,2.1215542765906648e-06,1.666849357429001e-07,0.00023406612829823814
54.71361,0.0,0.0,3.156128270126457e-05,0.0,0.00020584669779932785,1.8052670470725118e-06,1.4174138851519302e-07,0.00019895038736128523
54.73056,0.0,0.0,3.169743537612124e-05,0.0,0.00018676513585291765,1.6397542584867253e-06,1.2861517151296908e-07,0.00018050908748723504
54.74694,0.0,0.0,3.1813334032904095e-05,0.0,0.00015824009185649857,1.3908559101105666e-06,1.0895108015773758e-07,0.00015294058250026055
54.76389,0.0,0.0,3.191879900010797e-05,0.0,0.00014333814186662241,1.2613015437645814e-06,9.865460737223941e-08,0.00013853882559144992
54.78028,0.0,0.0,3.200837597799877e-05,0.0,0.0001212161375431231,1.0678598945101925e-06,8.33903525121471e-08,0.00011715852615357125
54.79722,0.0,0.0,3.2089422720649186e-05,0.0,0.0001092306570694701,9.634188359308737e-07,7.511027899642642e-08,0.00010557520794296504
54.81389,0.0,0.0,3.215915487969623e-05,0.0,9.364254766930369e-05,8.269362749002696e-07,6.436747179705549e-08,9.050955498179913e-05
54.83028,0.0,0.0,3.221898751637475e-05,0.0,8.010535814861885e-05,7.082816142478521e-07,5.505154232476883e-08,7.74259135288835e-05
54.84722,0.0,0.0,3.2272799822929965e-05,0.0,7.187270897612841e-05,6.363243277851538e-07,4.939681130800011e-08,6.946915008176902e-05
54.86361,0.0,0.0,3.2317983904961434e-05,0.0,6.0249874719753294e-05,5.341520090684782e-07,4.142507836757403e-08,5.8235354569169395e-05
