  1.0822E-03,  6.6330E+00,  6.0345E+06,  2.8614E+06,  1.3568E+06,  5.0341E+05,  1.8677E+05,  8.0546E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1432E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0345E+06,  2.8614E+06,  1.3568E+06,  5.0341E+05,  1.8677E+05,  8.0547E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1432E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0345E+06,  2.8614E+06,  1.3568E+06,  5.0341E+05,  1.8677E+05,  8.0546E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1432E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0345E+06,  2.8614E+06,  1.3568E+06,  5.0341E+05,  1.8677E+05,  8.0546E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1432E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0345E+06,  2.8614E+06,  1.3568E+06,  5.0341E+05,  1.8677E+05,  8.0546E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1432E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0345E+06,  2.8615E+06,  1.3568E+06,  5.0341E+05,  1.8677E+05,  8.0547E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1431E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0346E+06,  2.8615E+06,  1.3568E+06,  5.0341E+05,  1.8678E+05,  8.0547E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1431E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0346E+06,  2.8615E+06,  1.3568E+06,  5.0342E+05,  1.8678E+05,  8.0547E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1431E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0346E+06,  2.8615E+06,  1.3569E+06,  5.0342E+05,  1.8678E+05,  8.0547E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1431E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0346E+06,  2.8615E+06,  1.3569E+06,  5.0342E+05,  1.8678E+05,  8.0548E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1431E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0347E+06,  2.8615E+06,  1.3569E+06,  5.0342E+05,  1.8678E+05,  8.0548E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1430E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0347E+06,  2.8615E+06,  1.3569E+06,  5.0342E+05,  1.8678E+05,  8.0548E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1430E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0347E+06,  2.8615E+06,  1.3569E+06,  5.0342E+05,  1.8678E+05,  8.0548E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1430E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0347E+06,  2.8615E+06,  1.3569E+06,  5.0343E+05,  1.8678E+05,  8.0549E+04,  3.4736E+04,  1.4493E+04,  9.1479E+02,  8.1430E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0348E+06,  2.8616E+06,  1.3569E+06,  5.0343E+05,  1.8678E+05,  8.0550E+04,  3.4737E+04,  1.4493E+04,  9.1479E+02,  8.1429E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0348E+06,  2.8616E+06,  1.3569E+06,  5.0343E+05,  1.8678E+05,  8.0550E+04,  3.4737E+04,  1.4493E+04,  9.1479E+02,  8.1429E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0349E+06,  2.8616E+06,  1.3569E+06,  5.0344E+05,  1.8679E+05,  8.0551E+04,  3.4737E+04,  1.4493E+04,  9.1480E+02,  8.1428E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0350E+06,  2.8616E+06,  1.3569E+06,  5.0344E+05,  1.8679E+05,  8.0551E+04,  3.4738E+04,  1.4493E+04,  9.1480E+02,  8.1428E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0351E+06,  2.8617E+06,  1.3570E+06,  5.0345E+05,  1.8679E+05,  8.0552E+04,  3.4738E+04,  1.4494E+04,  9.1480E+02,  8.1428E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0351E+06,  2.8617E+06,  1.3570E+06,  5.0345E+05,  1.8679E+05,  8.0552E+04,  3.4738E+04,  1.4494E+04,  9.1480E+02,  8.1427E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0352E+06,  2.8617E+06,  1.3570E+06,  5.0346E+05,  1.8679E+05,  8.0553E+04,  3.4738E+04,  1.4494E+04,  9.1481E+02,  8.1427E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0353E+06,  2.8618E+06,  1.3570E+06,  5.0347E+05,  1.8679E+05,  8.0554E+04,  3.4739E+04,  1.4494E+04,  9.1481E+02,  8.1426E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0353E+06,  2.8618E+06,  1.3570E+06,  5.0347E+05,  1.8679E+05,  8.0555E+04,  3.4739E+04,  1.4494E+04,  9.1481E+02,  8.1426E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6330E+00,  6.0354E+06,  2.8618E+06,  1.3570E+06,  5.0348E+05,  1.8680E+05,  8.0556E+04,  3.4739E+04,  1.4494E+04,  9.1482E+02,  8.1426E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0355E+06,  2.8619E+06,  1.3570E+06,  5.0348E+05,  1.8680E+05,  8.0557E+04,  3.4740E+04,  1.4494E+04,  9.1482E+02,  8.1425E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0356E+06,  2.8619E+06,  1.3571E+06,  5.0349E+05,  1.8680E+05,  8.0558E+04,  3.4740E+04,  1.4494E+04,  9.1482E+02,  8.1425E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0357E+06,  2.8620E+06,  1.3571E+06,  5.0350E+05,  1.8680E+05,  8.0559E+04,  3.4741E+04,  1.4495E+04,  9.1483E+02,  8.1424E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0358E+06,  2.8620E+06,  1.3571E+06,  5.0350E+05,  1.8681E+05,  8.0560E+04,  3.4741E+04,  1.4495E+04,  9.1483E+02,  8.1424E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0358E+06,  2.8621E+06,  1.3571E+06,  5.0351E+05,  1.8681E+05,  8.0561E+04,  3.4741E+04,  1.4495E+04,  9.1484E+02,  8.1423E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0359E+06,  2.8621E+06,  1.3571E+06,  5.0352E+05,  1.8681E+05,  8.0562E+04,  3.4742E+04,  1.4495E+04,  9.1484E+02,  8.1423E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0360E+06,  2.8621E+06,  1.3572E+06,  5.0353E+05,  1.8681E+05,  8.0563E+04,  3.4742E+04,  1.4495E+04,  9.1485E+02,  8.1422E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0361E+06,  2.8622E+06,  1.3572E+06,  5.0353E+05,  1.8682E+05,  8.0564E+04,  3.4743E+04,  1.4495E+04,  9.1485E+02,  8.1422E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0362E+06,  2.8622E+06,  1.3572E+06,  5.0354E+05,  1.8682E+05,  8.0565E+04,  3.4743E+04,  1.4495E+04,  9.1485E+02,  8.1421E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0364E+06,  2.8623E+06,  1.3572E+06,  5.0355E+05,  1.8682E+05,  8.0567E+04,  3.4744E+04,  1.4496E+04,  9.1486E+02,  8.1420E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0365E+06,  2.8623E+06,  1.3573E+06,  5.0356E+05,  1.8683E+05,  8.0567E+04,  3.4744E+04,  1.4496E+04,  9.1487E+02,  8.1420E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0365E+06,  2.8624E+06,  1.3573E+06,  5.0357E+05,  1.8683E+05,  8.0568E+04,  3.4744E+04,  1.4496E+04,  9.1487E+02,  8.1419E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0366E+06,  2.8624E+06,  1.3573E+06,  5.0357E+05,  1.8683E+05,  8.0569E+04,  3.4745E+04,  1.4496E+04,  9.1487E+02,  8.1419E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0368E+06,  2.8625E+06,  1.3573E+06,  5.0359E+05,  1.8684E+05,  8.0571E+04,  3.4746E+04,  1.4496E+04,  9.1488E+02,  8.1418E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0369E+06,  2.8625E+06,  1.3574E+06,  5.0359E+05,  1.8684E+05,  8.0572E+04,  3.4746E+04,  1.4497E+04,  9.1489E+02,  8.1418E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0370E+06,  2.8626E+06,  1.3574E+06,  5.0360E+05,  1.8684E+05,  8.0573E+04,  3.4746E+04,  1.4497E+04,  9.1489E+02,  8.1417E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0371E+06,  2.8627E+06,  1.3574E+06,  5.0361E+05,  1.8685E+05,  8.0575E+04,  3.4747E+04,  1.4497E+04,  9.1490E+02,  8.1416E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0372E+06,  2.8627E+06,  1.3574E+06,  5.0362E+05,  1.8685E+05,  8.0576E+04,  3.4747E+04,  1.4497E+04,  9.1490E+02,  8.1416E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0374E+06,  2.8628E+06,  1.3575E+06,  5.0363E+05,  1.8685E+05,  8.0578E+04,  3.4748E+04,  1.4497E+04,  9.1491E+02,  8.1415E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0375E+06,  2.8628E+06,  1.3575E+06,  5.0364E+05,  1.8685E+05,  8.0579E+04,  3.4749E+04,  1.4498E+04,  9.1491E+02,  8.1415E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0376E+06,  2.8629E+06,  1.3575E+06,  5.0365E+05,  1.8686E+05,  8.0580E+04,  3.4749E+04,  1.4498E+04,  9.1492E+02,  8.1414E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0377E+06,  2.8629E+06,  1.3575E+06,  5.0366E+05,  1.8686E+05,  8.0581E+04,  3.4750E+04,  1.4498E+04,  9.1493E+02,  8.1413E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0379E+06,  2.8630E+06,  1.3576E+06,  5.0367E+05,  1.8687E+05,  8.0583E+04,  3.4750E+04,  1.4498E+04,  9.1493E+02,  8.1413E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0379E+06,  2.8630E+06,  1.3576E+06,  5.0368E+05,  1.8687E+05,  8.0584E+04,  3.4751E+04,  1.4498E+04,  9.1494E+02,  8.1412E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0381E+06,  2.8631E+06,  1.3576E+06,  5.0369E+05,  1.8687E+05,  8.0586E+04,  3.4751E+04,  1.4499E+04,  9.1495E+02,  8.1411E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0822E-03,  6.6329E+00,  6.0394E+06,  2.8638E+06,  1.3579E+06,  5.0380E+05,  1.8691E+05,  8.0602E+04,  3.4758E+04,  1.4501E+04,  9.1506E+02,  8.1410E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
