Time (s),A,B1,B2,Y,Z
5000000.0,1.2244816272044545e-11,0.0009591955532054497,0.0009591955532054497,9.2005610928911e-07,9.2006835409412e-07
5020000.0,1.5774492823084074e-11,0.0009579110919454292,0.0009579110919454292,9.1759366007208e-07,9.1760943455043e-07
5040000.0,2.0269397271732714e-11,0.0009566283507107531,0.0009566283507107531,9.1513780138358e-07,9.151580707623e-07
5060000.0,2.5978497131262657e-11,0.0009553473271982638,0.0009553473271982638,9.1268851558487e-07,9.1271449405829e-07
5080000.0,3.321160013669555e-11,0.000954068019107579,0.000954068019107579,9.1024578508386e-07,9.1027899665377e-07
5100000.0,4.235239936534185e-11,0.0009527904241418694,0.0009527904241418694,9.0780959233644e-07,9.0785194469736e-07
5120000.0,5.387540413792635e-11,0.0009515145400067482,0.0009515145400067482,9.0537991984425e-07,9.0543379519961e-07
5140000.0,6.836564647727528e-11,0.0009502403644114921,0.0009502403644114921,9.0295675015689e-07,9.0302511574164e-07
5160000.0,8.654266192564819e-11,0.0009489678950680425,0.0009489678950680425,9.0054006586987e-07,9.0062660845386e-07
5180000.0,1.092897994325881e-10,0.0009476971296915604,0.0009476971296915604,8.9812984962562e-07,8.982391393269e-07
5200000.0,1.376878611125676e-10,0.0009464280660004265,0.0009464280660004265,8.9572608411331e-07,8.9586377185109e-07
5220000.0,1.7305684663071474e-10,0.000945160701715575,0.000945160701715575,8.9332875206748e-07,8.9350180875951e-07
5240000.0,2.1700480301589664e-10,0.0009438950345617148,0.0009438950345617148,8.9093783627026e-07,8.9115484087994e-07
5260000.0,2.7148605585836094e-10,0.0009426310622659972,0.0009426310622659972,8.8855331954872e-07,8.8882480536335e-07
5280000.0,3.3887004313726266e-10,0.0009413687825589045,0.0009413687825589045,8.8617518477643e-07,8.8651405451927e-07
5300000.0,4.2202302763527655e-10,0.0009401081931736943,0.0009401081931736943,8.8380341487231e-07,8.8422543752696e-07
5320000.0,5.244042977636809e-10,0.0009388492918470659,0.0009388492918470659,8.8143799280174e-07,8.8196239663727e-07
5340000.0,6.501789662216595e-10,0.0009375920763186052,0.0009375920763186052,8.7907890157543e-07,8.7972907997009e-07
5360000.0,8.043511412481053e-10,0.0009363365443306737,0.0009363365443306737,8.7672612424911e-07,8.7753047468516e-07
5380000.0,9.92919135800463e-10,0.0009350826936287415,0.0009350826936287415,8.7437964392398e-07,8.7537256219159e-07
5400000.0,1.2230571555527092e-09,0.0009338305219617205,0.0009338305219617205,8.720394437473e-07,8.732624998363e-07
5420000.0,1.5033265188257872e-09,0.0009325800270809648,0.0009325800270809648,8.6970550691033e-07,8.712088321217e-07
5440000.0,1.8439222926325272e-09,0.0009313312067411594,0.0009313312067411594,8.6737781664994e-07,8.692217373432e-07
5460000.0,2.2569582314169168e-09,0.000930084058699987,0.000930084058699987,8.6505635624784e-07,8.6731331252686e-07
5480000.0,2.756796679825868e-09,0.0009288385807177946,0.0009288385807177946,8.6274110902985e-07,8.6549790333127e-07
5500000.0,3.360430766985445e-09,0.000927594770558704,0.000927594770558704,8.6043205836785e-07,8.6379248624341e-07
5520000.0,4.087922778062136e-09,0.0009263526259888355,0.0009263526259888355,8.5812918767641e-07,8.6221710694651e-07
5540000.0,4.962909416761363e-09,0.0009251121447779731,0.0009251121447779731,8.558324804157e-07,8.6079538558504e-07
5560000.0,6.013181008679425e-09,0.0009238733246988984,0.0009238733246988984,8.535419200902e-07,8.5955509596638e-07
