Time (s),A,B1,B2,Y,Z
4200000.0,1.734454387801682e-15,0.9999999999999982,0.9999999999999982,0.9999999999999981,1.0
4220000.0,2.579008814776904e-15,0.9999999999999974,0.9999999999999974,0.9999999999999973,1.0
4240000.0,4.2610721098235595e-15,0.9999999999999956,0.9999999999999956,0.9999999999999957,1.0
4260000.0,5.914018372153751e-15,0.9999999999999936,0.9999999999999936,0.9999999999999937,1.0
4280000.0,9.213641877082538e-15,0.9999999999999901,0.9999999999999901,0.9999999999999901,1.0
4300000.0,1.245667122390093e-14,0.9999999999999867,0.9999999999999867,0.9999999999999867,1.0
4320000.0,1.8114378472939918e-14,0.9999999999999807,0.9999999999999807,0.9999999999999809,1.0
4340000.0,2.6125131822885853e-14,0.9999999999999721,0.9999999999999721,0.9999999999999721,1.0
4360000.0,3.8047988229972425e-14,0.9999999999999594,0.9999999999999594,0.9999999999999594,1.0
4380000.0,5.378378697216706e-14,0.9999999999999425,0.9999999999999425,0.9999999999999425,1.0
4400000.0,7.562408922860904e-14,0.9999999999999188,0.9999999999999188,0.9999999999999191,1.0
4420000.0,1.0736247554413019e-13,0.9999999999998851,0.9999999999998851,0.9999999999998851,1.0
4440000.0,1.5110014942154672e-13,0.9999999999998384,0.9999999999998384,0.9999999999998382,1.0
4460000.0,2.1197320698948047e-13,0.9999999999997731,0.9999999999997731,0.9999999999997728,1.0
4480000.0,2.9571740938089305e-13,0.9999999999996829,0.9999999999996829,0.9999999999996829,1.0
4500000.0,4.124613194592908e-13,0.9999999999995574,0.9999999999995574,0.9999999999995576,1.0
4520000.0,5.727582619606637e-13,0.999999999999385,0.999999999999385,0.9999999999993853,1.0
4540000.0,7.920752268879941e-13,0.9999999999991495,0.9999999999991495,0.9999999999991495,1.0
4560000.0,1.0920831383677158e-12,0.9999999999988268,0.9999999999988268,0.9999999999988266,1.0
4580000.0,1.5011435755199984e-12,0.9999999999983862,0.9999999999983862,0.9999999999983862,1.0
4600000.0,2.056970372226244e-12,0.9999999999977873,0.9999999999977873,0.9999999999977873,1.0
4620000.0,2.809161703144411e-12,0.9999999999969765,0.9999999999969765,0.9999999999969765,1.0
4640000.0,3.82521834948278e-12,0.9999999999958805,0.9999999999958805,0.9999999999958806,1.0
4660000.0,5.191258753337532e-12,0.9999999999944065,0.9999999999944065,0.9999999999944065,1.0
4680000.0,7.02406480179071e-12,0.9999999999924273,0.9999999999924273,0.9999999999924273,1.0
4700000.0,9.474094453288646e-12,0.9999999999897801,0.9999999999897801,0.9999999999897803,1.0
4720000.0,1.2740936578381291e-11,0.9999999999862482,0.9999999999862482,0.9999999999862482,1.0
4740000.0,1.7083175728683333e-11,0.9999999999815508,0.9999999999815508,0.9999999999815508,1.0
4760000.0,2.2837427584438678e-11,0.9999999999753225,0.9999999999753225,0.9999999999753225,1.0
4780000.0,3.044057844086867e-11,0.9999999999670878,0.9999999999670878,0.9999999999670878,1.0
4800000.0,4.045776123147422e-11,0.9999999999562318,0.9999999999562318,0.999999999956232,1.0
4820000.0,5.3617771097358826e-11,0.9999999999419616,0.9999999999419616,0.9999999999419616,1.0
4840000.0,7.085751641896687e-11,0.999999999923256,0.999999999923256,0.9999999999232558,1.0
4860000.0,9.337832622247746e-11,0.9999999998988054,0.9999999998988054,0.9999999998988054,1.0
4880000.0,1.2271610115248264e-10,0.9999999998669343,0.9999999998669343,0.9999999998669343,1.0
4900000.0,1.608304347518378e-10,0.9999999998255036,0.9999999998255036,0.9999999998255034,1.0
4920000.0,2.1021168149330464e-10,0.9999999997717922,0.9999999997717922,0.9999999997717922,1.0
4940000.0,2.740185119177306e-10,0.9999999997023479,0.9999999997023479,0.9999999997023479,1.0
4960000.0,3.562456046036681e-10,0.9999999996128003,0.9999999996128003,0.9999999996128004,1.0
4980000.0,4.619319061138391e-10,0.9999999994976341,0.9999999994976341,0.9999999994976341,1.0
5000000.0,5.974173711080075e-10,0.9999999993499038,0.9999999993499038,0.9999999993499038,1.0
5020000.0,7.706549822104987e-10,0.9999999991608917,0.9999999991608917,0.9999999991608917,1.0
5040000.0,9.916011743521194e-10,0.9999999989196761,0.9999999989196761,0.9999999989196761,1.0
5060000.0,1.2726817785646527e-09,0.9999999986126171,0.9999999986126171,0.999999998612617,1.0
5080000.0,1.629371075289028e-09,0.9999999982227159,0.9999999982227159,0.9999999982227161,1.0
5100000.0,2.0808877737818247e-09,0.999999997728847,0.999999997728847,0.999999997728847,1.0
5120000.0,2.6510439953587835e-09,0.9999999971048154,0.9999999971048154,0.9999999971048154,1.0
5140000.0,3.3692692430766526e-09,0.9999999963182247,0.9999999963182247,0.9999999963182244,1.0
5160000.0,4.2718460451511374e-09,0.999999995329105,0.999999995329105,0.999999995329105,1.0
5180000.0,5.403402992624463e-09,0.9999999940882582,0.9999999940882582,0.9999999940882581,1.0
5200000.0,6.818697646348134e-09,0.9999999925352756,0.9999999925352756,0.9999999925352757,1.0
5220000.0,8.584759377627764e-09,0.9999999905961572,0.9999999905961572,0.9999999905961572,1.0
5240000.0,1.0783447725606526e-08,0.999999988180464,0.999999988180464,0.999999988180464,1.0
5260000.0,1.3514502075642414e-08,0.9999999851779237,0.9999999851779237,0.9999999851779234,1.0
5280000.0,1.689916655733451e-08,0.9999999814543891,0.9999999814543891,0.9999999814543891,1.0
5300000.0,2.108449234727199e-08,0.9999999768470403,0.9999999768470403,0.9999999768470403,1.0
5320000.0,2.6248429912092372e-08,0.9999999711586984,0.9999999711586984,0.9999999711586984,1.0
5340000.0,3.2605838388295436e-08,0.999999964151111,0.999999964151111,0.9999999641511109,1.0
5360000.0,4.0415569603838374e-08,0.9999999555370288,0.9999999555370288,0.9999999555370286,1.0
5380000.0,4.998879169016664e-08,0.9999999449708876,0.9999999449708876,0.9999999449708875,1.0
5400000.0,6.169875145126202e-08,0.999999932037871,0.999999932037871,0.9999999320378709,1.0
5420000.0,7.599219310269676e-08,0.9999999162411032,0.9999999162411032,0.9999999162411032,1.0
5440000.0,9.340269569814552e-08,0.9999998969866783,0.9999998969866783,0.9999998969866781,1.0
5460000.0,1.1456620448308467e-07,0.9999998735662116,0.9999998735662116,0.9999998735662118,1.0
5480000.0,1.4023907957607646e-07,0.9999998451365405,0.9999998451365405,0.9999998451365405,1.0
5500000.0,1.7131903681520748e-07,0.999999810696154,0.999999810696154,0.9999998106961537,1.0
5520000.0,2.0886937119092036e-07,0.9999997690578978,0.9999997690578978,0.9999997690578977,1.0
5540000.0,2.541469318724237e-07,0.9999997188174302,0.9999997188174302,0.9999997188174301,1.0
5560000.0,3.0863435729602325e-07,0.9999996583168277,0.9999996583168277,0.9999996583168272,1.0
5580000.0,3.740771356878475e-07,0.9999995856027097,0.9999995856027097,0.9999995856027097,1.0
5600000.0,4.5252612854677684e-07,0.9999994983781468,0.9999994983781468,0.9999994983781467,1.0
5620000.0,5.46386255560553e-07,0.999999393947536,0.999999393947536,0.999999393947536,1.0
5640000.0,6.584721201354935e-07,0.9999992691535635,0.9999992691535635,0.9999992691535636,1.0
5660000.0,7.920714337904982e-07,0.9999991203052537,0.9999991203052537,0.9999991203052535,1.0
5680000.0,9.510171796228286e-07,0.9999989430960227,0.9999989430960227,0.9999989430960223,1.0
5700000.0,1.1397695564870168e-06,0.9999987325105301,0.9999987325105301,0.9999987325105303,1.0
