Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B1,B2,Y,Z
2820000.0,20000.0,0.0023,46.0,6532.0,0.9703596174905545,0.14252344211537368,0.14252344211537368,0.9703596174905545,0.9703596174905545
2840000.0,20000.0,0.0023,46.0,6578.0,0.9699766815666092,0.14324906376697832,0.14324906376697832,0.9699766815666092,0.9699766815666092
2860000.0,20000.0,0.0023,46.0,6624.0,0.9695918055680244,0.14397126087161094,0.14397126087161094,0.9695918055680245,0.9695918055680245
2880000.0,20000.0,0.0023,46.0,6670.0,0.9692049986576371,0.14469004457996898,0.14469004457996898,0.9692049986576371,0.9692049986576371
2900000.0,20000.0,0.0023,46.0,6716.0,0.9688162699684433,0.14540542601024756,0.14540542601024756,0.9688162699684433,0.9688162699684433
2920000.0,20000.0,0.0023,46.0,6762.0,0.9684256286036863,0.14611741624823027,0.14611741624823027,0.9684256286036863,0.9684256286036863
2940000.0,20000.0,0.0023,46.0,6808.0,0.9680330836369424,0.14682602634737918,0.14682602634737918,0.9680330836369425,0.9680330836369425
2960000.0,20000.0,0.0023,46.0,6854.0,0.9676386441122087,0.14753126732892505,0.14753126732892505,0.9676386441122085,0.9676386441122085
2980000.0,20000.0,0.0023,46.0,6900.0,0.9672423190439867,0.1482331501819571,0.1482331501819571,0.9672423190439867,0.9672423190439867
3000000.0,20000.0,0.0023,46.0,6946.0,0.9668441174173721,0.14893168586351266,0.14893168586351266,0.9668441174173721,0.9668441174173721
3020000.0,20000.0,0.0023,46.0,6992.0,0.9664440481881375,0.14962688529866638,0.14962688529866638,0.9664440481881375,0.9664440481881375
3040000.0,20000.0,0.0023,46.0,7038.0,0.9660421202828191,0.15031875938061925,0.15031875938061925,0.9660421202828191,0.9660421202828191
3060000.0,20000.0,0.0023,46.0,7084.0,0.9656383425988023,0.15100731897078773,0.15100731897078773,0.9656383425988023,0.9656383425988023
3080000.0,20000.0,0.0023,46.0,7130.0,0.9652327240044062,0.1516925748988918,0.1516925748988918,0.9652327240044062,0.9652327240044062
3100000.0,20000.0,0.0023,46.0,7176.0,0.9648252733389685,0.15237453796304407,0.15237453796304407,0.9648252733389685,0.9648252733389685
3120000.0,20000.0,0.0023,46.0,7222.0,0.9644159994129303,0.15305321892983714,0.15305321892983714,0.9644159994129303,0.9644159994129303
3140000.0,20000.0,0.0023,46.0,7268.0,0.9640049110079204,0.15372862853443192,0.15372862853443192,0.9640049110079205,0.9640049110079205
3160000.0,20000.0,0.0023,46.0,7314.0,0.9635920168768397,0.15440077748064515,0.15440077748064515,0.9635920168768397,0.9635920168768397
3180000.0,20000.0,0.0023,46.0,7360.0,0.963177325743944,0.1550696764410367,0.1550696764410367,0.963177325743944,0.963177325743944
3200000.0,20000.0,0.0023,46.0,7406.0,0.9627608463049291,0.1557353360569968,0.1557353360569968,0.9627608463049291,0.9627608463049291
3220000.0,20000.0,0.0023,46.0,7452.0,0.9623425872270134,0.156397766938833,0.156397766938833,0.9623425872270134,0.9623425872270134
3240000.0,20000.0,0.0023,46.0,7498.0,0.961922557149021,0.1570569796658568,0.1570569796658568,0.961922557149021,0.961922557149021
3260000.0,20000.0,0.0023,46.0,7544.0,0.9615007646814653,0.15771298478646983,0.15771298478646983,0.9615007646814653,0.9615007646814653
3280000.0,20000.0,0.0023,46.0,7590.0,0.9610772184066306,0.15836579281825072,0.15836579281825072,0.9610772184066306,0.9610772184066306
3300000.0,20000.0,0.0023,46.0,7636.0,0.9606519268786563,0.15901541424804022,0.15901541424804022,0.9606519268786563,0.9606519268786563
3320000.0,20000.0,0.0023,46.0,7682.0,0.9602248986236172,0.15966185953202763,0.15966185953202763,0.9602248986236172,0.9602248986236172
3340000.0,20000.0,0.0023,46.0,7728.0,0.9597961421396071,0.16030513909583582,0.16030513909583582,0.9597961421396071,0.9597961421396071
3360000.0,20000.0,0.0023,46.0,7774.0,0.9593656658968196,0.1609452633346069,0.1609452633346069,0.9593656658968196,0.9593656658968196
3380000.0,20000.0,0.0023,46.0,7820.0,0.9589334783376305,0.1615822426130869,0.1615822426130869,0.9589334783376305,0.9589334783376305
3400000.0,20000.0,0.0023,46.0,7866.0,0.9584995878766783,0.16221608726571077,0.16221608726571077,0.9584995878766783,0.9584995878766783
3420000.0,20000.0,0.0023,46.0,7912.0,0.9580640029009461,0.1628468075966869,0.1628468075966869,0.9580640029009461,0.9580640029009461
3440000.0,20000.0,0.0023,46.0,7958.0,0.9576267317698417,0.16347441388008144,0.16347441388008144,0.9576267317698417,0.9576267317698417
3460000.0,20000.0,0.0023,46.0,8004.0,0.957187782815279,0.16409891635990229,0.16409891635990229,0.957187782815279,0.957187782815279
3480000.0,20000.0,0.0023,46.0,8050.0,0.9567471643417583,0.1647203252501833,0.1647203252501833,0.9567471643417584,0.9567471643417584
3500000.0,20000.0,0.0023,46.0,8096.0,0.9563048846264461,0.16533865073506765,0.16533865073506765,0.9563048846264461,0.9563048846264461
3520000.0,20000.0,0.0023,46.0,8142.0,0.955860951919255,0.16595390296889137,0.16595390296889137,0.9558609519192551,0.9558609519192551
3540000.0,20000.0,0.0023,46.0,8188.0,0.9554153744429249,0.16656609207626638,0.16656609207626638,0.9554153744429249,0.9554153744429249
3560000.0,20000.0,0.0023,46.0,8234.0,0.9549681603931003,0.1671752281521637,0.1671752281521637,0.9549681603931003,0.9549681603931003
3580000.0,20000.0,0.0023,46.0,8280.0,0.9545193179384115,0.1677813212619959,0.1677813212619959,0.9545193179384115,0.9545193179384115
3600000.0,20000.0,0.0023,46.0,8326.0,0.9540688552205526,0.16838438144170004,0.16838438144170004,0.9540688552205527,0.9540688552205527
3620000.0,20000.0,0.0023,46.0,8372.0,0.9536167803543614,0.16898441869781952,0.16898441869781952,0.9536167803543615,0.9536167803543615
3640000.0,20000.0,0.0023,46.0,8418.0,0.953163101427897,0.16958144300758626,0.16958144300758626,0.953163101427897,0.953163101427897
3660000.0,20000.0,0.0023,46.0,8464.0,0.9527078265025185,0.17017546431900266,0.17017546431900266,0.9527078265025185,0.9527078265025185
3680000.0,20000.0,0.0023,46.0,8510.0,0.9522509636129639,0.1707664925509232,0.1707664925509232,0.9522509636129639,0.9522509636129639
3700000.0,20000.0,0.0023,46.0,8556.0,0.9517925207674274,0.1713545375931356,0.1713545375931356,0.9517925207674274,0.9517925207674274
3720000.0,20000.0,0.0023,46.0,8602.0,0.9513325059476376,0.1719396093064424,0.1719396093064424,0.9513325059476376,0.9513325059476376
3740000.0,20000.0,0.0023,46.0,8648.0,0.9508709271089347,0.17252171752274148,0.17252171752274148,0.9508709271089347,0.9508709271089347
3760000.0,20000.0,0.0023,46.0,8694.0,0.950407792180348,0.173100872045107,0.173100872045107,0.9504077921803481,0.9504077921803481
3780000.0,20000.0,0.0023,46.0,8740.0,0.9499431090646735,0.17367708264786996,0.17367708264786996,0.9499431090646736,0.9499431090646736
3800000.0,20000.0,0.0023,46.0,8786.0,0.94947688563855,0.1742503590766983,0.1742503590766983,0.94947688563855,0.94947688563855
3820000.0,20000.0,0.0023,46.0,8832.0,0.9490091297525365,0.1748207110486771,0.1748207110486771,0.9490091297525365,0.9490091297525365
3840000.0,20000.0,0.0023,46.0,8878.0,0.948539849231188,0.17538814825238852,0.17538814825238852,0.948539849231188,0.948539849231188
3860000.0,20000.0,0.0023,46.0,8924.0,0.9480690518731327,0.17595268034799116,0.17595268034799116,0.9480690518731327,0.9480690518731327
3880000.0,20000.0,0.0023,46.0,8970.0,0.9475967454511474,0.1765143169672995,0.1765143169672995,0.9475967454511474,0.9475967454511474
3900000.0,20000.0,0.0023,46.0,9016.0,0.9471229377122334,0.17707306771386347,0.17707306771386347,0.9471229377122334,0.9471229377122334
3920000.0,20000.0,0.0023,46.0,9062.0,0.9466476363776926,0.17762894216304703,0.17762894216304703,0.9466476363776926,0.9466476363776926
3940000.0,20000.0,0.0023,46.0,9108.0,0.9461708491432022,0.17818194986210711,0.17818194986210711,0.9461708491432022,0.9461708491432022
3960000.0,20000.0,0.0023,46.0,9154.0,0.9456925836788904,0.178732100330272,0.178732100330272,0.9456925836788904,0.9456925836788904
3980000.0,20000.0,0.0023,46.0,9200.0,0.9452128476294117,0.17927940305882,0.17927940305882,0.9452128476294117,0.9452128476294117
4000000.0,20000.0,0.0023,46.0,9246.0,0.944731648614021,0.17982386751115714,0.17982386751115714,0.944731648614021,0.944731648614021
4020000.0,20000.0,0.0023,46.0,9292.0,0.9442489942266488,0.18036550312289523,0.18036550312289523,0.9442489942266488,0.9442489942266488
4040000.0,20000.0,0.0023,46.0,9338.0,0.9437648920359748,0.1809043193019299,0.1809043193019299,0.9437648920359748,0.9437648920359748
4060000.0,20000.0,0.0023,46.0,9384.0,0.9432793495855031,0.18144032542851754,0.18144032542851754,0.9432793495855031,0.9432793495855031
4080000.0,20000.0,0.0023,46.0,9430.0,0.9427923743936355,0.18197353085535278,0.18197353085535278,0.9427923743936355,0.9427923743936355
4100000.0,20000.0,0.0023,46.0,9476.0,0.9423039739537455,0.18250394490764565,0.18250394490764565,0.9423039739537455,0.9423039739537455
4120000.0,20000.0,0.0023,46.0,9522.0,0.9418141557342516,0.18303157688319846,0.18303157688319846,0.9418141557342516,0.9418141557342516
4140000.0,20000.0,0.0023,46.0,9568.0,0.9413229271786909,0.18355643605248204,0.18355643605248204,0.9413229271786909,0.9413229271786909
4160000.0,20000.0,0.0023,46.0,9614.0,0.9408302957057925,0.18407853165871263,0.18407853165871263,0.9408302957057925,0.9408302957057925
4180000.0,20000.0,0.0023,46.0,9660.0,0.9403362687095494,0.1845978729179278,0.1845978729179278,0.9403362687095494,0.9403362687095494
4200000.0,20000.0,0.0023,46.0,9706.0,0.9398408535592927,0.18511446901906292,0.18511446901906292,0.9398408535592927,0.9398408535592927
4220000.0,20000.0,0.0023,46.0,9752.0,0.939344057599763,0.18562832912402605,0.18562832912402605,0.939344057599763,0.939344057599763
4240000.0,20000.0,0.0023,46.0,9798.0,0.938845888151183,0.1861394623677745,0.1861394623677745,0.9388458881511832,0.938845888151183
4260000.0,20000.0,0.0023,46.0,9844.0,0.9383463525093302,0.18664787785838957,0.18664787785838957,0.9383463525093302,0.9383463525093302
4280000.0,20000.0,0.0023,46.0,9890.0,0.9378454579456078,0.18715358467715232,0.18715358467715232,0.9378454579456077,0.9378454579456078
4300000.0,20000.0,0.0023,46.0,9936.0,0.9373432117071178,0.18765659187861777,0.18765659187861777,0.9373432117071175,0.9373432117071175
4320000.0,20000.0,0.0023,46.0,9982.0,0.9368396210167302,0.1881569084906903,0.1881569084906903,0.9368396210167305,0.9368396210167302
4340000.0,20000.0,0.0023,46.0,10028.0,0.9363346930731578,0.18865454351469801,0.18865454351469801,0.9363346930731578,0.9363346930731578
4360000.0,20000.0,0.0023,46.0,10074.0,0.9358284350510239,0.1891495059254671,0.1891495059254671,0.9358284350510238,0.9358284350510239
4380000.0,20000.0,0.0023,46.0,10120.0,0.9353208541009352,0.1896418046713959,0.1896418046713959,0.9353208541009352,0.9353208541009352
4400000.0,20000.0,0.0023,46.0,10166.0,0.9348119573495521,0.190131448674529,0.190131448674529,0.934811957349552,0.9348119573495521
4420000.0,20000.0,0.0023,46.0,10212.0,0.9343017518996588,0.19061844683063092,0.19061844683063092,0.9343017518996588,0.9343017518996588
4440000.0,20000.0,0.0023,46.0,10258.0,0.9337902448302342,0.19110280800925977,0.19110280800925977,0.933790244830234,0.933790244830234
4460000.0,20000.0,0.0023,46.0,10304.0,0.933277443196521,0.19158454105384023,0.19158454105384023,0.933277443196521,0.933277443196521
4480000.0,20000.0,0.0023,46.0,10350.0,0.9327633540300976,0.1920636547817371,0.1920636547817371,0.9327633540300976,0.9327633540300976
4500000.0,20000.0,0.0023,46.0,10396.0,0.9322479843389455,0.1925401579843282,0.1925401579843282,0.9322479843389455,0.9322479843389455
4520000.0,20000.0,0.0023,46.0,10442.0,0.9317313411075203,0.1930140594270769,0.1930140594270769,0.9317313411075203,0.9317313411075203
4540000.0,20000.0,0.0023,46.0,10488.0,0.9312134312968204,0.19348536784960474,0.19348536784960474,0.9312134312968204,0.9312134312968204
4560000.0,20000.0,0.0023,46.0,10534.0,0.9306942618444564,0.19395409196576374,0.19395409196576374,0.9306942618444561,0.9306942618444561
4580000.0,20000.0,0.0023,46.0,10580.0,0.9301738396647183,0.1944202404637087,0.1944202404637087,0.9301738396647183,0.9301738396647183
4600000.0,20000.0,0.0023,46.0,10626.0,0.9296521716486478,0.19488382200596877,0.19488382200596877,0.9296521716486478,0.9296521716486478
4620000.0,20000.0,0.0023,46.0,10672.0,0.9291292646641026,0.19534484522951956,0.19534484522951956,0.9291292646641026,0.9291292646641026
4640000.0,20000.0,0.0023,46.0,10718.0,0.9286051255558269,0.19580331874585444,0.19580331874585444,0.9286051255558266,0.9286051255558266
4660000.0,20000.0,0.0023,46.0,10764.0,0.9280797611455177,0.19625925114105564,0.19625925114105564,0.9280797611455176,0.9280797611455177
4680000.0,20000.0,0.0023,46.0,10810.0,0.9275531782318942,0.19671265097586568,0.19671265097586568,0.9275531782318943,0.9275531782318943
4700000.0,20000.0,0.0023,46.0,10856.0,0.9270253835907631,0.19716352678575788,0.19716352678575788,0.9270253835907634,0.9270253835907634
4720000.0,20000.0,0.0023,46.0,10902.0,0.9264963839750865,0.19761188708100724,0.19761188708100724,0.9264963839750865,0.9264963839750865
4740000.0,20000.0,0.0023,46.0,10948.0,0.9259661861150469,0.1980577403467602,0.1980577403467602,0.9259661861150469,0.9259661861150469
4760000.0,20000.0,0.0023,46.0,10994.0,0.9254347967181146,0.1985010950431057,0.1985010950431057,0.9254347967181146,0.9254347967181146
4780000.0,20000.0,0.0023,46.0,11040.0,0.9249022224691118,0.19894195960514396,0.19894195960514396,0.9249022224691118,0.9249022224691118
4800000.0,20000.0,0.0023,46.0,11086.0,0.9243684700302774,0.1993803424430564,0.1993803424430564,0.9243684700302774,0.9243684700302774
4820000.0,20000.0,0.0023,46.0,11132.0,0.9238335460413308,0.19981625194217506,0.19981625194217506,0.9238335460413308,0.9238335460413308
4840000.0,20000.0,0.0023,46.0,11178.0,0.923297457119534,0.20024969646305069,0.20024969646305069,0.923297457119534,0.923297457119534
4860000.0,20000.0,0.0023,46.0,11224.0,0.9227602098597536,0.20068068434152153,0.20068068434152153,0.9227602098597536,0.9227602098597536
4880000.0,20000.0,0.0023,46.0,11270.0,0.9222218108345205,0.20110922388878094,0.20110922388878094,0.9222218108345205,0.9222218108345205
4900000.0,20000.0,0.0023,46.0,11316.0,0.9216822665940876,0.2015353233914451,0.2015353233914451,0.9216822665940876,0.9216822665940876
4920000.0,20000.0,0.0023,46.0,11362.0,0.9211415836664867,0.20195899111161875,0.20195899111161875,0.9211415836664867,0.9211415836664867
4940000.0,20000.0,0.0023,46.0,11408.0,0.9205997685575811,0.20238023528696203,0.20238023528696203,0.9205997685575811,0.9205997685575811
4960000.0,20000.0,0.0023,46.0,11454.0,0.9200568277511159,0.20279906413075494,0.20279906413075494,0.9200568277511156,0.9200568277511156
4980000.0,20000.0,0.0023,46.0,11500.0,0.9195127677087636,0.20321548583196103,0.20321548583196103,0.9195127677087636,0.9195127677087636
5000000.0,20000.0,0.0023,46.0,11546.0,0.9189675948701674,0.2036295085552905,0.2036295085552905,0.9189675948701672,0.9189675948701672
5020000.0,20000.0,0.0023,46.0,11592.0,0.9184213156529737,0.20404114044126093,0.20404114044126093,0.9184213156529737,0.9184213156529737
5040000.0,20000.0,0.0023,46.0,11638.0,0.9178739364528634,0.2044503896062567,0.2044503896062567,0.9178739364528635,0.9178739364528635
5060000.0,20000.0,0.0023,46.0,11684.0,0.9173254636435707,0.2048572641425863,0.2048572641425863,0.9173254636435707,0.9173254636435707
5080000.0,20000.0,0.0023,46.0,11730.0,0.916775903576892,0.20526177211853613,0.20526177211853613,0.916775903576892,0.916775903576892
5100000.0,20000.0,0.0023,46.0,11776.0,0.9162252625826838,0.20566392157842295,0.20566392157842295,0.9162252625826838,0.9162252625826838
5120000.0,20000.0,0.0023,46.0,11822.0,0.915673546968845,0.20606372054264027,0.20606372054264027,0.9156735469688448,0.915673546968845
5140000.0,20000.0,0.0023,46.0,11868.0,0.9151207630212796,0.20646117700770245,0.20646117700770245,0.9151207630212796,0.9151207630212796
5160000.0,20000.0,0.0023,46.0,11914.0,0.9145669170038402,0.2068562989462816,0.2068562989462816,0.9145669170038401,0.9145669170038402
5180000.0,20000.0,0.0023,46.0,11960.0,0.9140120151582427,0.20724909430723956,0.20724909430723956,0.9140120151582427,0.9140120151582427
5200000.0,20000.0,0.0023,46.0,12006.0,0.9134560637039523,0.20763957101565078,0.20763957101565078,0.9134560637039523,0.9134560637039523
5220000.0,20000.0,0.0023,46.0,12052.0,0.9128990688380308,0.20802773697281707,0.20802773697281707,0.9128990688380308,0.9128990688380308
5240000.0,20000.0,0.0023,46.0,12098.0,0.9123410367349407,0.20841360005627113,0.20841360005627113,0.9123410367349406,0.9123410367349407
5260000.0,20000.0,0.0023,46.0,12144.0,0.9117819735462964,0.20879716811976684,0.20879716811976684,0.9117819735462964,0.9117819735462964
5280000.0,20000.0,0.0023,46.0,12190.0,0.9112218854005546,0.20917844899325455,0.20917844899325455,0.9112218854005546,0.9112218854005546
5300000.0,20000.0,0.0023,46.0,12236.0,0.9106607784026303,0.2095574504828378,0.2095574504828378,0.9106607784026303,0.9106607784026303
5320000.0,20000.0,0.0023,46.0,12282.0,0.9100986586334276,0.2099341803707096,0.2099341803707096,0.9100986586334276,0.9100986586334276
5340000.0,20000.0,0.0023,46.0,12328.0,0.9095355321492701,0.2103086464150622,0.2103086464150622,0.9095355321492701,0.9095355321492702
5360000.0,20000.0,0.0023,46.0,12374.0,0.9089714049812113,0.21068085634996828,0.21068085634996828,0.9089714049812113,0.9089714049812113
5380000.0,20000.0,0.0023,46.0,12420.0,0.908406283134208,0.21105081788522662,0.21105081788522662,0.9084062831342079,0.908406283134208
5400000.0,20000.0,0.0023,46.0,12466.0,0.907840172586131,0.21141853870616806,0.21141853870616806,0.907840172586131,0.907840172586131
5420000.0,20000.0,0.0023,46.0,12512.0,0.9072730792865893,0.21178402647341324,0.21178402647341324,0.9072730792865893,0.9072730792865893
5440000.0,20000.0,0.0023,46.0,12558.0,0.9067050091555336,0.2121472888225759,0.2121472888225759,0.9067050091555336,0.9067050091555336
5460000.0,20000.0,0.0023,46.0,12604.0,0.9061359680816095,0.21250833336390162,0.21250833336390162,0.9061359680816095,0.9061359680816095
5480000.0,20000.0,0.0023,46.0,12650.0,0.9055659619202155,0.21286716768183225,0.21286716768183225,0.9055659619202157,0.9055659619202157
5500000.0,20000.0,0.0023,46.0,12696.0,0.9049949964912261,0.2132237993344852,0.2132237993344852,0.9049949964912261,0.9049949964912261
5520000.0,20000.0,0.0023,46.0,12742.0,0.904423077576324,0.21357823585303215,0.21357823585303215,0.9044230775763239,0.904423077576324
5540000.0,20000.0,0.0023,46.0,12788.0,0.9038502109158904,0.21393048474096563,0.21393048474096563,0.90385021091589,0.9038502109158901
5560000.0,20000.0,0.0023,46.0,12834.0,0.9032764022053789,0.21428055347323266,0.21428055347323266,0.9032764022053787,0.9032764022053789
5580000.0,20000.0,0.0023,46.0,12880.0,0.9027016570911129,0.21462844949521873,0.21462844949521873,0.9027016570911129,0.9027016570911129
5600000.0,20000.0,0.0023,46.0,12926.0,0.9021259811654112,0.21497418022156037,0.21497418022156037,0.9021259811654112,0.9021259811654112
5620000.0,20000.0,0.0023,46.0,12972.0,0.9015493799609585,0.21531775303476092,0.21531775303476092,0.9015493799609585,0.9015493799609585
5640000.0,20000.0,0.0023,46.0,13018.0,0.9009718589443168,0.21565917528358278,0.21565917528358278,0.9009718589443166,0.9009718589443168
5660000.0,20000.0,0.0023,46.0,13064.0,0.9003934235084599,0.21599845428118603,0.21599845428118603,0.9003934235084595,0.9003934235084596
5680000.0,20000.0,0.0023,46.0,13110.0,0.8998140789642075,0.2163355973029792,0.2163355973029792,0.8998140789642074,0.8998140789642075
5700000.0,20000.0,0.0023,46.0,13156.0,0.8992338305304177,0.21667061158414358,0.21667061158414358,0.8992338305304177,0.8992338305304177
5720000.0,20000.0,0.0023,46.0,13202.0,0.8986526833227774,0.21700350431679105,0.21700350431679105,0.8986526833227773,0.8986526833227774
5740000.0,20000.0,0.0023,46.0,13248.0,0.898070642341024,0.21733428264670598,0.21733428264670598,0.898070642341024,0.898070642341024
5760000.0,20000.0,0.0023,46.0,13294.0,0.8974877124544047,0.21766295366962246,0.21766295366962246,0.8974877124544045,0.8974877124544045
5780000.0,20000.0,0.0023,46.0,13340.0,0.8969038983851674,0.21798952442697855,0.21798952442697855,0.8969038983851676,0.8969038983851674
5800000.0,20000.0,0.0023,46.0,13386.0,0.896319204689853,0.2183140019010858,0.2183140019010858,0.8963192046898529,0.896319204689853
5820000.0,20000.0,0.0023,46.0,13432.0,0.8957336357381398,0.21863639300964488,0.21863639300964488,0.8957336357381399,0.8957336357381399
5840000.0,20000.0,0.0023,46.0,13478.0,0.8951471956889688,0.21895670459953392,0.21895670459953392,0.8951471956889687,0.8951471956889688
5860000.0,20000.0,0.0023,46.0,13524.0,0.8945598884636525,0.21927494343978543,0.21927494343978543,0.8945598884636525,0.8945598884636525
5880000.0,20000.0,0.0023,46.0,13570.0,0.8939717177156474,0.2195911162136651,0.2195911162136651,0.8939717177156472,0.8939717177156472
5900000.0,20000.0,0.0023,46.0,13616.0,0.8933826867966403,0.2199052295097539,0.2199052295097539,0.8933826867966403,0.8933826867966403
5920000.0,20000.0,0.0023,46.0,13662.0,0.8927927987185783,0.22021728981192967,0.22021728981192967,0.8927927987185782,0.8927927987185783
5940000.0,20000.0,0.0023,46.0,13708.0,0.8922020561112294,0.22052730348813437,0.22052730348813437,0.8922020561112294,0.8922020561112294
5960000.0,20000.0,0.0023,46.0,13754.0,0.8916104611748518,0.22083527677780435,0.22083527677780435,0.8916104611748515,0.8916104611748515
5980000.0,20000.0,0.0023,46.0,13800.0,0.8910180156274962,0.22114121577783294,0.22114121577783294,0.8910180156274962,0.8910180156274962
6000000.0,20000.0,0.0023,46.0,13846.0,0.890424720646456,0.22144512642692393,0.22144512642692393,0.890424720646456,0.890424720646456
6020000.0,20000.0,0.0023,46.0,13892.0,0.8898305768033264,0.22174701448818446,0.22174701448818446,0.8898305768033263,0.8898305768033264
6040000.0,20000.0,0.0023,46.0,13938.0,0.8892355839921205,0.2220468855297979,0.2220468855297979,0.8892355839921205,0.8892355839921205
6060000.0,20000.0,0.0023,46.0,13984.0,0.8886397413498428,0.22234474490360318,0.22234474490360318,0.888639741349843,0.8886397413498428
6080000.0,20000.0,0.0023,46.0,14030.0,0.8880430471688956,0.22264059772140077,0.22264059772140077,0.8880430471688956,0.8880430471688956
6100000.0,20000.0,0.0023,46.0,14076.0,0.8874454988006564,0.22293444882879224,0.22293444882879224,0.8874454988006564,0.8874454988006564
6120000.0,20000.0,0.0023,46.0,14122.0,0.8868470925495354,0.22322630277634947,0.22322630277634947,0.8868470925495354,0.8868470925495354
6140000.0,20000.0,0.0023,46.0,14168.0,0.8862478235567851,0.22351616378790262,0.22351616378790262,0.8862478235567851,0.8862478235567851
6160000.0,20000.0,0.0023,46.0,14214.0,0.885647685673308,0.2238040357257198,0.2238040357257198,0.885647685673308,0.885647685673308
6180000.0,20000.0,0.0023,46.0,14260.0,0.8850466713206767,0.22408992205234746,0.22408992205234746,0.8850466713206768,0.8850466713206768
6200000.0,20000.0,0.0023,46.0,14306.0,0.8844447713395528,0.22437382578886528,0.22437382578886528,0.8844447713395528,0.8844447713395528
6220000.0,20000.0,0.0023,46.0,14352.0,0.8838419748246623,0.22465574946930442,0.22465574946930442,0.8838419748246623,0.8838419748246623
6240000.0,20000.0,0.0023,46.0,14398.0,0.8832382689454711,0.2249356950909659,0.2249356950909659,0.8832382689454711,0.8832382689454711
6260000.0,20000.0,0.0023,46.0,14444.0,0.8826336387516693,0.22521366406036913,0.22521366406036913,0.8826336387516694,0.8826336387516694
6280000.0,20000.0,0.0023,46.0,14490.0,0.8820280669625735,0.22548965713455427,0.22548965713455427,0.8820280669625735,0.8820280669625735
6300000.0,20000.0,0.0023,46.0,14536.0,0.881421533739524,0.2257636743574533,0.2257636743574533,0.8814215337395239,0.881421533739524
6320000.0,20000.0,0.0023,46.0,14582.0,0.8808140164403653,0.22603571499104202,0.22603571499104202,0.8808140164403652,0.8808140164403653
6340000.0,20000.0,0.0023,46.0,14628.0,0.880205489355077,0.2263057774409794,0.2263057774409794,0.880205489355077,0.880205489355077
6360000.0,20000.0,0.0023,46.0,14674.0,0.8795959234216364,0.22657385917643935,0.22657385917643935,0.8795959234216364,0.8795959234216364
6380000.0,20000.0,0.0023,46.0,14720.0,0.8789852859211922,0.22683995664383805,0.22683995664383805,0.8789852859211922,0.8789852859211922
6400000.0,20000.0,0.0023,46.0,14766.0,0.8783735401516507,0.22710406517416115,0.22710406517416115,0.8783735401516507,0.8783735401516507
6420000.0,20000.0,0.0023,46.0,14812.0,0.8777606450787913,0.22736617888359772,0.22736617888359772,0.8777606450787913,0.8777606450787913
6440000.0,20000.0,0.0023,46.0,14858.0,0.8771465549640577,0.22762629056719244,0.22762629056719244,0.8771465549640576,0.8771465549640577
6460000.0,20000.0,0.0023,46.0,14904.0,0.8765312189682086,0.2278843915852341,0.2278843915852341,0.8765312189682086,0.8765312189682086
6480000.0,20000.0,0.0023,46.0,14950.0,0.8759145807300533,0.22814047174210855,0.22814047174210855,0.8759145807300536,0.8759145807300533
6500000.0,20000.0,0.0023,46.0,14996.0,0.8752965779195532,0.22839451915735406,0.22839451915735406,0.8752965779195532,0.8752965779195532
6520000.0,20000.0,0.0023,46.0,15042.0,0.8746771417646316,0.2286465201286732,0.2286465201286732,0.8746771417646315,0.8746771417646316
6540000.0,20000.0,0.0023,46.0,15088.0,0.8740561965511052,0.2288964589866723,0.2288964589866723,0.8740561965511052,0.8740561965511052
6560000.0,20000.0,0.0023,46.0,15134.0,0.8734336590952329,0.22914431794111723,0.22914431794111723,0.8734336590952326,0.8734336590952326
6580000.0,20000.0,0.0023,46.0,15180.0,0.8728094381884663,0.22939007691852098,0.22939007691852098,0.8728094381884663,0.8728094381884663
6600000.0,20000.0,0.0023,46.0,15226.0,0.8721834340140977,0.22963371339090077,0.22963371339090077,0.8721834340140977,0.8721834340140975
6620000.0,20000.0,0.0023,46.0,15272.0,0.8715555375355926,0.2298752021955745,0.2298752021955745,0.8715555375355926,0.8715555375355926
6640000.0,20000.0,0.0023,46.0,15318.0,0.8709256298565479,0.2301145153458972,0.2301145153458972,0.870925629856548,0.870925629856548
6660000.0,20000.0,0.0023,46.0,15364.0,0.8702935815523143,0.2303516218328744,0.2303516218328744,0.8702935815523143,0.8702935815523143
6680000.0,20000.0,0.0023,46.0,15410.0,0.8696592519734946,0.23058648741762908,0.23058648741762908,0.8696592519734945,0.8696592519734946
6700000.0,20000.0,0.0023,46.0,15456.0,0.8690224885216666,0.23081907441473953,0.23081907441473953,0.8690224885216669,0.8690224885216666
6720000.0,20000.0,0.0023,46.0,15502.0,0.8683831258978482,0.23104934146651288,0.23104934146651288,0.868383125897848,0.8683831258978482
6740000.0,20000.0,0.0023,46.0,15548.0,0.8677409853243943,0.23127724330830718,0.23127724330830718,0.8677409853243943,0.8677409853243943
6760000.0,20000.0,0.0023,46.0,15594.0,0.8670958737412002,0.2315027305250665,0.2315027305250665,0.8670958737412,0.8670958737412
6780000.0,20000.0,0.0023,46.0,15640.0,0.8664475829772725,0.23172574929928905,0.23172574929928905,0.8664475829772728,0.8664475829772725
6800000.0,20000.0,0.0023,46.0,15686.0,0.8657958888989363,0.23194624115070733,0.23194624115070733,0.8657958888989363,0.8657958888989363
