Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,C,X,Z
7040000.0,20000.0,0.0023,46.0,16238.0,0.0011483837132160724,0.37604685401852755,0.0,0.0,0.0011483837132160724
7060000.0,20000.0,0.0023,46.0,16284.0,0.0012613015324368648,0.3768823912991405,0.0,0.0,0.0012613015324368648
7080000.0,20000.0,0.0023,46.0,16330.0,0.0013839297526876404,0.37771680970960786,0.0,0.0,0.0013839297526876404
7100000.0,20000.0,0.0023,46.0,16376.0,0.0015169667394809294,0.37855011074821143,0.0,0.0,0.0015169667394809292
7120000.0,20000.0,0.0023,46.0,16422.0,0.0016611490160329812,0.3793822959112271,0.0,0.0,0.0016611490160329812
7140000.0,20000.0,0.0023,46.0,16468.0,0.0018172523934151807,0.3802133666929264,0.0,0.0,0.0018172523934151807
7160000.0,20000.0,0.0023,46.0,16514.0,0.0019860930632273344,0.38104332458558043,0.0,0.0,0.0019860930632273344
7180000.0,20000.0,0.0023,46.0,16560.0,0.0021685286466125997,0.3818721710794618,0.0,0.0,0.0021685286466125997
7200000.0,20000.0,0.0023,46.0,16606.0,0.002365459193278685,0.38269990766284745,0.0,0.0,0.002365459193278685
7220000.0,20000.0,0.0023,46.0,16652.0,0.0025778281240466105,0.38352653582202145,0.0,0.0,0.0025778281240466105
7240000.0,20000.0,0.0023,46.0,16698.0,0.0028066231103429096,0.3843520570412775,0.0,0.0,0.0028066231103429096
7260000.0,20000.0,0.0023,46.0,16744.0,0.0030528768839630516,0.3851764728029219,0.0,0.0,0.0030528768839630516
7280000.0,20000.0,0.0023,46.0,16790.0,0.003317667970380078,0.3859997845872756,0.0,0.0,0.003317667970380078
7300000.0,20000.0,0.0023,46.0,16836.0,0.0036021213388467976,0.38682199387267746,0.0,0.0,0.0036021213388467976
7320000.0,20000.0,0.0023,46.0,16882.0,0.0039074089625434905,0.3876431021354868,0.0,0.0,0.0039074089625434905
7340000.0,20000.0,0.0023,46.0,16928.0,0.004234750282070543,0.3884631108500859,0.0,0.0,0.004234750282070543
7360000.0,20000.0,0.0023,46.0,16974.0,0.004585412565645985,0.38928202148888247,0.0,0.0,0.004585412565645985
7380000.0,20000.0,0.0023,46.0,17020.0,0.004960711159491482,0.39009983552231264,0.0,0.0,0.004960711159491482
7400000.0,20000.0,0.0023,46.0,17066.0,0.005362009622020936,0.39091655441884376,0.0,0.0,0.005362009622020936
7420000.0,20000.0,0.0023,46.0,17112.0,0.005790719735638217,0.3917321796449763,0.0,0.0,0.005790719735638217
7440000.0,20000.0,0.0023,46.0,17158.0,0.006248301390160416,0.3925467126652471,0.0,0.0,0.006248301390160416
7460000.0,20000.0,0.0023,46.0,17204.0,0.0067362623321423065,0.3933601549422321,0.0,0.0,0.0067362623321423065
7480000.0,20000.0,0.0023,46.0,17250.0,0.007256157774666705,0.39417250793654823,0.0,0.0,0.007256157774666705
7500000.0,20000.0,0.0023,46.0,17296.0,0.0078095898624950255,0.39498377310685684,0.0,0.0,0.0078095898624950255
7520000.0,20000.0,0.0023,46.0,17342.0,0.008398206987841605,0.3957939519098659,0.0,0.0,0.008398206987841605
7540000.0,20000.0,0.0023,46.0,17388.0,0.009023702952419332,0.3966030458003327,0.0,0.0,0.009023702952419332
7560000.0,20000.0,0.0023,46.0,17434.0,0.009687815971862912,0.3974110562310663,0.0,0.0,0.009687815971862912
7580000.0,20000.0,0.0023,46.0,17480.0,0.01039232751908159,0.39821798465293057,0.0,0.0,0.01039232751908159
7600000.0,20000.0,0.0023,46.0,17526.0,0.011139061003601014,0.3990238325148465,0.0,0.0,0.011139061003601014
7620000.0,20000.0,0.0023,46.0,17572.0,0.01192988028448888,0.3998286012637946,0.0,0.0,0.01192988028448888
7640000.0,20000.0,0.0023,46.0,17618.0,0.012766688015004246,0.4006322923448178,0.0,0.0,0.012766688015004248
7660000.0,20000.0,0.0023,46.0,17664.0,0.013651423817704789,0.40143490720102415,0.0,0.0,0.013651423817704789
7680000.0,20000.0,0.0023,46.0,17710.0,0.014586062289348,0.4022364472735891,0.0,0.0,0.014586062289348
7700000.0,20000.0,0.0023,46.0,17756.0,0.01557261083555056,0.4030369140017581,0.0,0.0,0.015572610835550558
7720000.0,20000.0,0.0023,46.0,17802.0,0.016613107335819666,0.4038363088228495,0.0,0.0,0.016613107335819666
7740000.0,20000.0,0.0023,46.0,17848.0,0.017709617640235598,0.4046346331722569,0.0,0.0,0.017709617640235598
7760000.0,20000.0,0.0023,46.0,17894.0,0.01886423289973227,0.4054318884834516,0.0,0.0,0.01886423289973227
7780000.0,20000.0,0.0023,46.0,17940.0,0.020079066732615725,0.4062280761879855,0.0,0.0,0.020079066732615725
7800000.0,20000.0,0.0023,46.0,17986.0,0.021356252230651074,0.40702319771549356,0.0,0.0,0.021356252230651074
7820000.0,20000.0,0.0023,46.0,18032.0,0.022697938808740825,0.407817254493696,0.0,0.0,0.022697938808740825
7840000.0,20000.0,0.0023,46.0,18078.0,0.02410628890290667,0.4086102479484015,0.0,0.0,0.02410628890290667
7860000.0,20000.0,0.0023,46.0,18124.0,0.025583474522006988,0.40940217950350943,0.0,0.0,0.025583474522006988
7880000.0,20000.0,0.0023,46.0,18170.0,0.027131673659250788,0.4101930505810121,0.0,0.0,0.02713167365925079
7900000.0,20000.0,0.0023,46.0,18216.0,0.028753066570302466,0.4109828626009979,0.0,0.0,0.028753066570302466
7920000.0,20000.0,0.0023,46.0,18262.0,0.030449831925397353,0.41177161698165354,0.0,0.0,0.03044983192539735
7940000.0,20000.0,0.0023,46.0,18308.0,0.0322241428435151,0.4125593151392667,0.0,0.0,0.0322241428435151
7960000.0,20000.0,0.0023,46.0,18354.0,0.034078162817330726,0.4133459584882282,0.0,0.0,0.034078162817330726
7980000.0,20000.0,0.0023,46.0,18400.0,0.03601404153819604,0.41413154844103517,0.0,0.0,0.03601404153819604
8000000.0,20000.0,0.0023,46.0,18446.0,0.03803391063100958,0.41491608640829314,0.0,0.0,0.03803391063100958
8020000.0,20000.0,0.0023,46.0,18492.0,0.0401398793093769,0.4156995737987186,0.0,0.0,0.0401398793093769
8040000.0,20000.0,0.0023,46.0,18538.0,0.042334029961922814,0.4164820120191418,0.0,0.0,0.042334029961922814
8060000.0,20000.0,0.0023,46.0,18584.0,0.044618413681129065,0.417263402474509,0.0,0.0,0.044618413681129065
8080000.0,20000.0,0.0023,46.0,18630.0,0.04699504574648211,0.4180437465678851,0.0,0.0,0.04699504574648211
8100000.0,20000.0,0.0023,46.0,18676.0,0.04946590107407173,0.41882304570045614,0.0,0.0,0.04946590107407173
8120000.0,20000.0,0.0023,46.0,18722.0,0.05203290964518209,0.41960130127153195,0.0,0.0,0.0520329096451821
8140000.0,20000.0,0.0023,46.0,18768.0,0.0546979519266545,0.42037851467854837,0.0,0.0,0.0546979519266545
8160000.0,20000.0,0.0023,46.0,18814.0,0.05746285429605502,0.42115468731706995,0.0,0.0,0.05746285429605502
8180000.0,20000.0,0.0023,46.0,18860.0,0.06032938448493819,0.42192982058079265,0.0,0.0,0.06032938448493819
8200000.0,20000.0,0.0023,46.0,18906.0,0.06329924705352719,0.4227039158615459,0.0,0.0,0.06329924705352719
8220000.0,20000.0,0.0023,46.0,18952.0,0.0663740789103549,0.4234769745492952,0.0,0.0,0.0663740789103549
8240000.0,20000.0,0.0023,46.0,18998.0,0.06955544489034143,0.4242489980321452,0.0,0.0,0.06955544489034143
8260000.0,20000.0,0.0023,46.0,19044.0,0.07284483340483872,0.4250199876963414,0.0,0.0,0.07284483340483872
8280000.0,20000.0,0.0023,46.0,19090.0,0.07624365217705531,0.425789944926273,0.0,0.0,0.07624365217705531
8300000.0,20000.0,0.0023,46.0,19136.0,0.07975322407622742,0.42655887110447543,0.0,0.0,0.07975322407622742
8320000.0,20000.0,0.0023,46.0,19182.0,0.08337478306360507,0.4273267676116327,0.0,0.0,0.08337478306360507
8340000.0,20000.0,0.0023,46.0,19228.0,0.08710947026324556,0.4280936358265801,0.0,0.0,0.08710947026324556
8360000.0,20000.0,0.0023,46.0,19274.0,0.09095833017017524,0.42885947712630623,0.0,0.0,0.09095833017017524
8380000.0,20000.0,0.0023,46.0,19320.0,0.09492230700828047,0.42962429288595616,0.0,0.0,0.09492230700828047
8400000.0,20000.0,0.0023,46.0,19366.0,0.09900224124980755,0.43038808447883303,0.0,0.0,0.09900224124980754
8420000.0,20000.0,0.0023,46.0,19412.0,0.10319886630798719,0.43115085327640135,0.0,0.0,0.10319886630798719
8440000.0,20000.0,0.0023,46.0,19458.0,0.10751280541377167,0.43191260064828896,0.0,0.0,0.10751280541377167
8460000.0,20000.0,0.0023,46.0,19504.0,0.11194456868720298,0.43267332796228974,0.0,0.0,0.11194456868720298
8480000.0,20000.0,0.0023,46.0,19550.0,0.11649455041334167,0.4334330365843657,0.0,0.0,0.11649455041334167
8500000.0,20000.0,0.0023,46.0,19596.0,0.12116302653206007,0.43419172787865,0.0,0.0,0.12116302653206008
8520000.0,20000.0,0.0023,46.0,19642.0,0.12595015235041618,0.4349494032074489,0.0,0.0,0.12595015235041618
8540000.0,20000.0,0.0023,46.0,19688.0,0.1308559604856382,0.43570606393124434,0.0,0.0,0.1308559604856382
8560000.0,20000.0,0.0023,46.0,19734.0,0.13588035904595647,0.4364617114086965,0.0,0.0,0.13588035904595647
8580000.0,20000.0,0.0023,46.0,19780.0,0.14102313005599798,0.43721634699664624,0.0,0.0,0.14102313005599798
8600000.0,20000.0,0.0023,46.0,19826.0,0.14628392813239421,0.43796997205011756,0.0,0.0,0.14628392813239421
8620000.0,20000.0,0.0023,46.0,19872.0,0.15166227941482324,0.43872258792231955,0.0,0.0,0.15166227941482324
8640000.0,20000.0,0.0023,46.0,19918.0,0.1571575807565942,0.43947419596464976,0.0,0.0,0.1571575807565942
8660000.0,20000.0,0.0023,46.0,19964.0,0.1627690991782908,0.4402247975266955,0.0,0.0,0.1627690991782908
8680000.0,20000.0,0.0023,46.0,20010.0,0.16849597158705026,0.4409743939562374,0.0,0.0,0.16849597158705026
8700000.0,20000.0,0.0023,46.0,20056.0,0.1743372047632793,0.4417229865992508,0.0,0.0,0.1743372047632793
8720000.0,20000.0,0.0023,46.0,20102.0,0.18029167561573917,0.44247057679990887,0.0,0.0,0.18029167561573917
8740000.0,20000.0,0.0023,46.0,20148.0,0.1863581317051422,0.4432171659005849,0.0,0.0,0.18635813170514218
8760000.0,20000.0,0.0023,46.0,20194.0,0.19253519203551056,0.44396275524185447,0.0,0.0,0.19253519203551056
8780000.0,20000.0,0.0023,46.0,20240.0,0.19882134811175467,0.44470734616249796,0.0,0.0,0.19882134811175464
8800000.0,20000.0,0.0023,46.0,20286.0,0.20521496526116112,0.445450939999503,0.0,0.0,0.2052149652611611
8820000.0,20000.0,0.0023,46.0,20332.0,0.2117142842155611,0.44619353808806683,0.0,0.0,0.2117142842155611
8840000.0,20000.0,0.0023,46.0,20378.0,0.21831742295025047,0.446935141761599,0.0,0.0,0.21831742295025044
8860000.0,20000.0,0.0023,46.0,20424.0,0.2250223787750094,0.4476757523517231,0.0,0.0,0.2250223787750094
8880000.0,20000.0,0.0023,46.0,20470.0,0.2318270306716556,0.44841537118827957,0.0,0.0,0.2318270306716556
8900000.0,20000.0,0.0023,46.0,20516.0,0.23872914187201644,0.44915399959932845,0.0,0.0,0.23872914187201644
8920000.0,20000.0,0.0023,46.0,20562.0,0.2457263626694285,0.449891638911151,0.0,0.0,0.2457263626694285
8940000.0,20000.0,0.0023,46.0,20608.0,0.25281623345624993,0.4506282904482526,0.0,0.0,0.25281623345624993
8960000.0,20000.0,0.0023,46.0,20654.0,0.2599961879791619,0.45136395553336495,0.0,0.0,0.2599961879791619
8980000.0,20000.0,0.0023,46.0,20700.0,0.26726355680357483,0.45209863548744833,0.0,0.0,0.26726355680357483
9000000.0,20000.0,0.0023,46.0,20746.0,0.27461557097772327,0.4528323316296945,0.0,0.0,0.27461557097772327
9020000.0,20000.0,0.0023,46.0,20792.0,0.2820493658866979,0.4535650452775283,0.0,0.0,0.2820493658866979
9040000.0,20000.0,0.0023,46.0,20838.0,0.28956198528601906,0.4542967777466105,0.0,0.0,0.28956198528601906
9060000.0,20000.0,0.0023,46.0,20884.0,0.29715038550404343,0.4550275303508403,0.0,0.0,0.29715038550404343
9080000.0,20000.0,0.0023,46.0,20930.0,0.30481143980199177,0.45575730440235707,0.0,0.0,0.30481143980199177
9100000.0,20000.0,0.0023,46.0,20976.0,0.31254194288006154,0.45648610121154354,0.0,0.0,0.31254194288006154
9120000.0,20000.0,0.0023,46.0,21022.0,0.32033861551791804,0.45721392208702716,0.0,0.0,0.32033861551791804
9140000.0,20000.0,0.0023,46.0,21068.0,0.3281981093372498,0.45794076833568353,0.0,0.0,0.3281981093372498
9160000.0,20000.0,0.0023,46.0,21114.0,0.33611701167430413,0.4586666412626379,0.0,0.0,0.33611701167430413
9180000.0,20000.0,0.0023,46.0,21160.0,0.3440918505496991,0.4593915421712679,0.0,0.0,0.3440918505496991
9200000.0,20000.0,0.0023,46.0,21206.0,0.3521190997230008,0.4601154723632057,0.0,0.0,0.3521190997230008
9220000.0,20000.0,0.0023,46.0,21252.0,0.3601951838193054,0.4608384331383406,0.0,0.0,0.3601951838193054
9240000.0,20000.0,0.0023,46.0,21298.0,0.36831648351502444,0.46156042579482126,0.0,0.0,0.36831648351502444
9260000.0,20000.0,0.0023,46.0,21344.0,0.37647934077015466,0.46228145162905776,0.0,0.0,0.37647934077015466
9280000.0,20000.0,0.0023,46.0,21390.0,0.3846800640942687,0.46300151193572436,0.0,0.0,0.3846800640942687
9300000.0,20000.0,0.0023,46.0,21436.0,0.39291493383353937,0.4637206080077614,0.0,0.0,0.3929149338335393
9320000.0,20000.0,0.0023,46.0,21482.0,0.401180207466331,0.4644387411363782,0.0,0.0,0.40118020746633104
9340000.0,20000.0,0.0023,46.0,21528.0,0.4094721248949644,0.4651559126110547,0.0,0.0,0.4094721248949644
9360000.0,20000.0,0.0023,46.0,21574.0,0.41778691372142357,0.4658721237195441,0.0,0.0,0.41778691372142357
9380000.0,20000.0,0.0023,46.0,21620.0,0.42612079449513673,0.46658737574787545,0.0,0.0,0.42612079449513673
9400000.0,20000.0,0.0023,46.0,21666.0,0.4344699859211271,0.46730166998035527,0.0,0.0,0.4344699859211271
9420000.0,20000.0,0.0023,46.0,21712.0,0.4428307100171451,0.4680150076995706,0.0,0.0,0.4428307100171451
9440000.0,20000.0,0.0023,46.0,21758.0,0.45119919720872714,0.46872739018639087,0.0,0.0,0.45119919720872714
9460000.0,20000.0,0.0023,46.0,21804.0,0.45957169135156745,0.4694388187199702,0.0,0.0,0.4595716913515675
9480000.0,20000.0,0.0023,46.0,21850.0,0.4679444546707956,0.4701492945777499,0.0,0.0,0.4679444546707956
9500000.0,20000.0,0.0023,46.0,21896.0,0.47631377260737723,0.47085881903546045,0.0,0.0,0.47631377260737723
9520000.0,20000.0,0.0023,46.0,21942.0,0.4846759585620977,0.4715673933671244,0.0,0.0,0.4846759585620977
9540000.0,20000.0,0.0023,46.0,21988.0,0.4930273585281764,0.47227501884505796,0.0,0.0,0.4930273585281765
9560000.0,20000.0,0.0023,46.0,22034.0,0.5013643556039532,0.47298169673987345,0.0,0.0,0.5013643556039532
9580000.0,20000.0,0.0023,46.0,22080.0,0.5096833743776719,0.47368742832048205,0.0,0.0,0.5096833743776719
9600000.0,20000.0,0.0023,46.0,22126.0,0.5179808851767211,0.47439221485409544,0.0,0.0,0.5179808851767211
9620000.0,20000.0,0.0023,46.0,22172.0,0.5262534081743523,0.47509605760622875,0.0,0.0,0.5262534081743523
9640000.0,20000.0,0.0023,46.0,22218.0,0.5344975173474742,0.47579895784070203,0.0,0.0,0.5344975173474742
9660000.0,20000.0,0.0023,46.0,22264.0,0.5427098442793631,0.4765009168196431,0.0,0.0,0.5427098442793631
9680000.0,20000.0,0.0023,46.0,22310.0,0.5508870818019997,0.4772019358034898,0.0,0.0,0.5508870818019997
9700000.0,20000.0,0.0023,46.0,22356.0,0.559025987473157,0.47790201605099203,0.0,0.0,0.559025987473157
9720000.0,20000.0,0.0023,46.0,22402.0,0.5671233868837176,0.47860115881921383,0.0,0.0,0.5671233868837176
9740000.0,20000.0,0.0023,46.0,22448.0,0.5751761767916773,0.47929936536353646,0.0,0.0,0.5751761767916773
9760000.0,20000.0,0.0023,46.0,22494.0,0.583181328079311,0.4799966369376596,0.0,0.0,0.583181328079311
9780000.0,20000.0,0.0023,46.0,22540.0,0.5911358885309141,0.4806929747936043,0.0,0.0,0.5911358885309141
9800000.0,20000.0,0.0023,46.0,22586.0,0.5990369854289233,0.48138838018171504,0.0,0.0,0.5990369854289233
9820000.0,20000.0,0.0023,46.0,22632.0,0.6068818279666048,0.4820828543506619,0.0,0.0,0.6068818279666048
9840000.0,20000.0,0.0023,46.0,22678.0,0.6146677094763084,0.4827763985474428,0.0,0.0,0.6146677094763084
9860000.0,20000.0,0.0023,46.0,22724.0,0.6223920094724891,0.48346901401738607,0.0,0.0,0.6223920094724891
9880000.0,20000.0,0.0023,46.0,22770.0,0.6300521955093579,0.48416070200415195,0.0,0.0,0.6300521955093579
9900000.0,20000.0,0.0023,46.0,22816.0,0.6376458248534667,0.48485146374973587,0.0,0.0,0.6376458248534667
9920000.0,20000.0,0.0023,46.0,22862.0,0.6451705459719983,0.48554130049446975,0.0,0.0,0.6451705459719983
9940000.0,20000.0,0.0023,46.0,22908.0,0.6526240998379099,0.48623021347702444,0.0,0.0,0.6526240998379099
9960000.0,20000.0,0.0023,46.0,22954.0,0.6600043210536026,0.48691820393441254,0.0,0.0,0.6600043210536026
9980000.0,20000.0,0.0023,46.0,23000.0,0.6673091387951856,0.48760527310198964,0.0,0.0,0.6673091387951856
10000000.0,20000.0,0.0023,46.0,23046.0,0.6745365775796877,0.48829142221345756,0.0,0.0,0.6745365775796877
10020000.0,20000.0,0.0023,46.0,23092.0,0.6816847578581101,0.48897665250086564,0.0,0.0,0.6816847578581101
10040000.0,20000.0,0.0023,46.0,23138.0,0.6887518964374757,0.48966096519461366,0.0,0.0,0.6887518964374757
10060000.0,20000.0,0.0023,46.0,23184.0,0.6957363067353046,0.49034436152345373,0.0,0.0,0.6957363067353046
10080000.0,20000.0,0.0023,46.0,23230.0,0.7026363988704134,0.4910268427144924,0.0,0.0,0.7026363988704134
10100000.0,20000.0,0.0023,46.0,23276.0,0.7094506795940934,0.4917084099931931,0.0,0.0,0.7094506795940934
10120000.0,20000.0,0.0023,46.0,23322.0,0.716177752066094,0.49238906458337817,0.0,0.0,0.716177752066094
10140000.0,20000.0,0.0023,46.0,23368.0,0.7228163154799657,0.49306880770723127,0.0,0.0,0.7228163154799657
10160000.0,20000.0,0.0023,46.0,23414.0,0.729365164542693,0.4937476405852992,0.0,0.0,0.729365164542693
10180000.0,20000.0,0.0023,46.0,23460.0,0.7358231888136384,0.49442556443649455,0.0,0.0,0.7358231888136384
10200000.0,20000.0,0.0023,46.0,23506.0,0.7421893719080602,0.49510258047809763,0.0,0.0,0.7421893719080603
10220000.0,20000.0,0.0023,46.0,23552.0,0.7484627905706244,0.4957786899257586,0.0,0.0,0.7484627905706245
10240000.0,20000.0,0.0023,46.0,23598.0,0.7546426136244526,0.4964538939934996,0.0,0.0,0.7546426136244525
10260000.0,20000.0,0.0023,46.0,23644.0,0.7607281008014355,0.49712819389371743,0.0,0.0,0.7607281008014356
10280000.0,20000.0,0.0023,46.0,23690.0,0.7667186014595162,0.4978015908371851,0.0,0.0,0.7667186014595162
10300000.0,20000.0,0.0023,46.0,23736.0,0.7726135531928957,0.4984740860330543,0.0,0.0,0.7726135531928958
10320000.0,20000.0,0.0023,46.0,23782.0,0.778412480341051,0.4991456806888577,0.0,0.0,0.7784124803410509
10340000.0,20000.0,0.0023,46.0,23828.0,0.7841149924025534,0.49981637601051077,0.0,0.0,0.7841149924025534
10360000.0,20000.0,0.0023,46.0,23874.0,0.7897207823596945,0.5004861732023143,0.0,0.0,0.7897207823596943
10380000.0,20000.0,0.0023,46.0,23920.0,0.7952296249199327,0.5011550734669561,5.551115123125783e-17,2.782e-17,0.7952296249199327
10400000.0,20000.0,0.0023,46.0,23966.0,0.8006413746802099,0.5018230780055137,5.551115123125783e-17,2.786e-17,0.80064137468021
10420000.0,20000.0,0.0023,46.0,24012.0,0.8059559642200225,0.5024901880174564,5.551115123125783e-17,2.789e-17,0.8059559642200225
10440000.0,20000.0,0.0023,46.0,24058.0,0.8111734021293148,0.503156404700647,1.1102230246251565e-16,5.586e-17,0.8111734021293147
10460000.0,20000.0,0.0023,46.0,24104.0,0.8162937709770188,0.5038217292513445,1.1102230246251565e-16,5.594e-17,0.8162937709770187
10480000.0,20000.0,0.0023,46.0,24150.0,0.8213172252260674,0.5044861628642057,1.6653345369377348e-16,8.401e-17,0.8213172252260674
10500000.0,20000.0,0.0023,46.0,24196.0,0.8262439891006554,0.5051497067322878,2.220446049250313e-16,1.1217e-16,0.8262439891006556
10520000.0,20000.0,0.0023,46.0,24242.0,0.8310743544113778,0.5058123620470503,3.3306690738754696e-16,1.6847e-16,0.8310743544113778
10540000.0,20000.0,0.0023,46.0,24288.0,0.8358086783437801,0.5064741299983573,4.440892098500626e-16,2.2492e-16,0.8358086783437801
10560000.0,20000.0,0.0023,46.0,24334.0,0.8404473812158003,0.5071350117744795,6.106226635438361e-16,3.0967e-16,0.8404473812158002
10580000.0,20000.0,0.0023,46.0,24380.0,0.8449909442093417,0.5077950085620966,7.771561172376096e-16,3.9464e-16,0.844990944209342
10600000.0,20000.0,0.0023,46.0,24426.0,0.8494399070811973,0.5084541215462987,1.0547118733938987e-15,5.3627e-16,0.8494399070811974
10620000.0,20000.0,0.0023,46.0,24472.0,0.8537948658583236,0.5091123519105893,1.4432899320127035e-15,7.348e-16,0.8537948658583235
10640000.0,20000.0,0.0023,46.0,24518.0,0.8580564705223503,0.5097697008368872,1.9984014443252818e-15,1.01872e-15,0.8580564705223505
10660000.0,20000.0,0.0023,46.0,24564.0,0.8622254226880306,0.5104261695055282,2.6645352591003757e-15,1.36005e-15,0.8622254226880309
10680000.0,20000.0,0.0023,46.0,24610.0,0.8663024732802165,0.5110817590952677,3.552713678800501e-15,1.81573e-15,0.8663024732802168
10700000.0,20000.0,0.0023,46.0,24656.0,0.8702884202136745,0.5117364707832823,4.773959005888173e-15,2.44301e-15,0.8702884202136748
10720000.0,20000.0,0.0023,46.0,24702.0,0.8741841060800417,0.5123903057451727,6.439293542825908e-15,3.29943e-15,0.874184106080042
10740000.0,20000.0,0.0023,46.0,24748.0,0.8779904158458648,0.5130432651549651,8.604228440844963e-15,4.41434e-15,0.8779904158458653
10760000.0,20000.0,0.0023,46.0,24794.0,0.8817082745656437,0.5136953501851136,1.149080830487037e-14,5.90277e-15,0.8817082745656445
10780000.0,20000.0,0.0023,46.0,24840.0,0.8853386451134817,0.5143465620065022,1.532107773982716e-14,7.88034e-15,0.8853386451134826
10800000.0,20000.0,0.0023,46.0,24886.0,0.8888825259369001,0.5149969017884471,2.0317081350640365e-14,1.046323e-14,0.8888825259369013
10820000.0,20000.0,0.0023,46.0,24932.0,0.892340948836012,0.5156463706986986,2.6978419498391304e-14,1.391132e-14,0.8923409488360136
10840000.0,20000.0,0.0023,46.0,24978.0,0.8957149767712715,0.5162949699034431,3.58046925441613e-14,1.848578e-14,0.8957149767712733
10860000.0,20000.0,0.0023,46.0,25024.0,0.8990057017026241,0.5169427005673055,4.729550084903167e-14,2.444906e-14,0.8990057017026265
10880000.0,20000.0,0.0023,46.0,25070.0,0.9022142424628666,0.5175895638533514,6.245004513516506e-14,3.232349e-14,0.9022142424628697
10900000.0,20000.0,0.0023,46.0,25116.0,0.905341742667692,0.5182355609230885,8.232303727595536e-14,4.266273e-14,0.9053417426676958
10920000.0,20000.0,0.0023,46.0,25162.0,0.9083893686648734,0.5188806929364693,1.0824674490095276e-13,5.616715e-14,0.9083893686648786
10940000.0,20000.0,0.0023,46.0,25208.0,0.911358307524669,0.5195249610518933,1.4210854715202004e-13,7.382894e-14,0.9113583075246754
10960000.0,20000.0,0.0023,46.0,25254.0,0.9142497650735311,0.520168366426208,1.8623991238087e-13,9.687611e-14,0.9142497650735393
10980000.0,20000.0,0.0023,46.0,25300.0,0.9170649639729087,0.5208109102147126,2.436384427539906e-13,1.2688956e-13,0.9170649639729193
11000000.0,20000.0,0.0023,46.0,25346.0,0.9198051418447986,0.5214525935711589,3.181344077063386e-13,1.6589201e-13,0.919805141844812
11020000.0,20000.0,0.0023,46.0,25392.0,0.9224715494455399,0.5220934176477535,4.1466829969749597e-13,2.1649559e-13,0.9224715494455566
11040000.0,20000.0,0.0023,46.0,25438.0,0.925065448889159,0.5227333835951605,5.395683899678261e-13,2.8205041e-13,0.92506544888918
11060000.0,20000.0,0.0023,46.0,25484.0,0.9275881119214211,0.523372492562503,7.008837954458613e-13,3.668233e-13,0.9275881119214477
11080000.0,20000.0,0.0023,46.0,25530.0,0.9300408182455961,0.5240107456973648,9.087730568069219e-13,4.7620685e-13,0.9300408182456293
11100000.0,20000.0,0.0023,46.0,25576.0,0.9324248539007722,0.5246481441457939,1.1762812945903534e-12,6.171338e-13,0.932424853900814
11120000.0,20000.0,0.0023,46.0,25622.0,0.9347415096934325,0.5252846890523029,1.5199508318630706e-12,7.984069e-13,0.9347415096934846
11140000.0,20000.0,0.0023,46.0,25668.0,0.9369920796828273,0.5259203815598719,1.960598350336795e-12,1.03111863e-12,0.9369920796828922
11160000.0,20000.0,0.0023,46.0,25714.0,0.9391778597205847,0.5265552228099507,2.524647157997606e-12,1.32936615e-12,0.9391778597206655
11180000.0,20000.0,0.0023,46.0,25760.0,0.94130014604483,0.5271892139424603,3.245459456735489e-12,1.71097122e-12,0.9413001460449305
11200000.0,20000.0,0.0023,46.0,25806.0,0.9433602339289738,0.5278223560957955,4.165001676881275e-12,2.198381e-12,0.9433602339290987
11220000.0,20000.0,0.0023,46.0,25852.0,0.9453594163852213,0.5284546504068266,5.336009412104659e-12,2.81983899e-12,0.9453594163853752
11240000.0,20000.0,0.0023,46.0,25898.0,0.9472989829227205,0.5290860980109011,6.824762976975762e-12,3.61088721e-12,0.9472989829229108
11260000.0,20000.0,0.0023,46.0,25944.0,0.9491802183601462,0.5297167000418466,8.714307053736547e-12,4.61611398e-12,0.9491802183603808
11280000.0,20000.0,0.0023,46.0,25990.0,0.9510044016924601,0.5303464576319725,1.1108503006340698e-11,5.89135522e-12,0.9510044016927488
11300000.0,20000.0,0.0023,46.0,26036.0,0.9527728050114399,0.5309753719120713,1.413702488406443e-11,7.50641205e-12,0.9527728050117943
11320000.0,20000.0,0.0023,46.0,26082.0,0.9544866924794888,0.5316034440114221,1.7961632181595633e-11,9.54846553e-12,0.9544866924799233
11340000.0,20000.0,0.0023,46.0,26128.0,0.9561473193561884,0.532230675057791,2.2783552822147612e-11,1.21261057e-11,0.9561473193567203
11360000.0,20000.0,0.0023,46.0,26174.0,0.9577559310769087,0.5328570661774344,2.8852753519714724e-11,1.537439359e-11,0.9577559310775581
11380000.0,20000.0,0.0023,46.0,26220.0,0.9593137623827708,0.5334826184951005,3.647948609852847e-11,1.946117177e-11,0.9593137623835625
11400000.0,20000.0,0.0023,46.0,26266.0,0.9608220365011724,0.5341073331340307,4.6047721191655455e-11,2.459442556e-11,0.9608220365021357
11420000.0,20000.0,0.0023,46.0,26312.0,0.9622819643759938,0.5347312112159632,5.8032301186727864e-11,3.10316827e-11,0.9622819643771644
11440000.0,20000.0,0.0023,46.0,26358.0,0.9636947439465742,0.5353542538611338,7.301903526268916e-11,3.909105114e-11,0.9636947439479934
