Time (s),A,B,C,X,Z
15000000.0,0.8992749328033101,3.414741954292459e-07,3.4147419544686305e-07,3.414741954422902e-07,1.0
15020000.0,0.8950532350259713,3.341668568775645e-07,3.341668568443034e-07,3.3416685682957026e-07,1.0
15040000.0,0.89072225482129,3.2678524170194915e-07,3.267852417250911e-07,3.267852417066232e-07,1.0
15060000.0,0.8862824248570584,3.1934290629271156e-07,3.19342906296728e-07,3.1934290629241775e-07,1.0
15080000.0,0.8817343365193845,3.118531205065897e-07,3.118531204971794e-07,3.118531204998243e-07,1.0
15100000.0,0.8770787415526505,3.043288360946983e-07,3.04328836076096e-07,3.043288360605608e-07,1.0
15120000.0,0.8723165532801157,2.9678265711860255e-07,2.96782657086308e-07,2.967826570640816e-07,1.0
15140000.0,0.8674488473953078,2.8922681307411976e-07,2.89226813093572e-07,2.892268131090356e-07,1.0
15160000.0,0.8624768623160318,2.816731348801706e-07,2.8167313484843367e-07,2.8167313485178495e-07,1.0
15180000.0,0.857401999094497,2.741330322607589e-07,2.741330323222344e-07,2.7413303227280736e-07,1.0
15200000.0,0.8522258208788345,2.666174751526478e-07,2.6661747524581874e-07,2.6661747524171174e-07,1.0
15220000.0,0.8469500519232027,2.5913697681868807e-07,2.59136976825743e-07,2.5913697683700997e-07,1.0
15240000.0,0.8415765761452988,2.517015791737475e-07,2.517015790417935e-07,2.5170157904286735e-07,1.0
15260000.0,0.8361074352322401,2.443208409042184e-07,2.443208408697885e-07,2.443208408710102e-07,1.0
15280000.0,0.8305448262973315,2.3700382896543847e-07,2.3700382885704735e-07,2.3700382886627903e-07,1.0
15300000.0,0.8248910990922932,2.2975911005794602e-07,2.2975911006603343e-07,2.2975911004962717e-07,1.0
15320000.0,0.8191487527813823,2.2259474692736795e-07,2.2259474691643236e-07,2.2259474691871483e-07,1.0
15340000.0,0.8133204322853967,2.1551829480770597e-07,2.1551829477003005e-07,2.1551829474679623e-07,1.0
15360000.0,0.8074089242056967,2.085368010055527e-07,2.0853680081551805e-07,2.0853680082896277e-07,1.0
15380000.0,0.8014171523398385,2.0165680607070367e-07,2.0165680595325797e-07,2.0165680596476928e-07,1.0
