Time (s),A,B,C,X,Z
5400000.0,1.0,0.0,0.30357835985665893,0.999999993736622,1.0
5420000.0,1.0,0.0,0.30451093942011936,0.9999999922332954,1.0
5440000.0,1.0,0.0,0.30544227005641533,0.999999990389373,1.0
5460000.0,1.0,0.0,0.30637235341470703,0.9999999881324149,1.0
5480000.0,1.0,0.0,0.3073011911372348,0.9999999853756182,1.0
5500000.0,1.0,0.0,0.30822878485844657,0.9999999820151874,1.0
5520000.0,1.0,0.0,0.3091551362039727,0.9999999779272646,1.0
5540000.0,1.0,0.0,0.3100802467894307,0.9999999729643552,1.0
5560000.0,1.0,0.0,0.311004118219028,0.9999999669511741,1.0
5580000.0,1.0,0.0,0.31192675208393617,0.9999999596798304,1.0
5600000.0,1.0,0.0,0.3128481499604025,0.9999999509042533,1.0
5620000.0,1.0,0.0,0.3137683134075615,0.9999999403337592,1.0
5640000.0,1.0,0.0,0.31468724396490205,0.9999999276256359,1.0
5660000.0,1.0,0.0,0.31560494314934434,0.9999999123766179,1.0
5680000.0,1.0,0.0,0.31652141245187326,0.9999998941131015,1.0
5700000.0,1.0,0.0,0.31743665333366716,0.9999998722799412,1.0
5720000.0,1.0,0.0,0.3183506672216577,0.999999846227644,1.0
5740000.0,1.0,0.0,0.31926345550344576,0.9999998151977637,1.0
5760000.0,1.0,0.0,0.32017501952149213,0.9999997783062742,1.0
5780000.0,1.0,0.0,0.32108536056649356,0.9999997345246827,1.0
5800000.0,1.0,0.0,0.321994479869844,0.9999996826586112,1.0
5820000.0,1.0,0.0,0.32290237859507115,0.9999996213235661,1.0
5840000.0,1.0,0.0,0.32380905782813,0.9999995489175648,1.0
5860000.0,1.0,0.0,0.3247145185664191,0.9999994635902861,1.0
5880000.0,1.0,0.0,0.32561876170637866,0.9999993632083608,1.0
5900000.0,1.0,0.0,0.32652178802951165,0.999999245316398,1.0
5920000.0,1.0,0.0,0.32742359818665817,0.9999991070933067,1.0
5940000.0,1.0,0.0,0.32832419268034035,0.9999989453034355,1.0
5960000.0,1.0,0.0,0.3292235718449738,0.999998756242021,1.0
5980000.0,1.0,0.0,0.3301217358247343,0.9999985356743974,1.0
6000000.0,1.0,0.0,0.3310186845488449,0.9999982787683769,1.0
6020000.0,1.0,0.0,0.33191441770403485,0.9999979800191767,1.0
6040000.0,1.0,0.0,0.3328089347039044,0.9999976331662269,1.0
6060000.0,1.0,0.0,0.3337022346549081,0.9999972311011479,1.0
6080000.0,1.0,0.0,0.33459431631865566,0.9999967657661504,1.0
6100000.0,1.0,0.0,0.33548517807020534,0.9999962280420694,1.0
6120000.0,1.0,0.0,0.336374817852008,0.9999956076251939,1.0
6140000.0,1.0,0.0,0.337263233123143,0.9999948928920255,1.0
6160000.0,1.0,0.0,0.33815042080346175,0.99999407075105,1.0
6180000.0,1.0,0.0,0.33903637721224184,0.9999931264805711,1.0
6200000.0,1.0,0.0,0.3399210980009305,0.999992043551618,1.0
6220000.0,1.0,0.0,0.34080457807954356,0.9999908034349015,1.0
6240000.0,1.0,0.0,0.34168681153626074,0.999989385390766,1.0
6260000.0,1.0,0.0,0.342567791549749,0.9999877662410493,1.0
6280000.0,1.0,0.0,0.34344751029372367,0.9999859201217429,1.0
6300000.0,1.0,0.0,0.34432595883324707,0.9999838182153178,1.0
6320000.0,1.0,0.0,0.3452031270122481,0.9999814284615712,1.0
6340000.0,1.0,0.0,0.3460790033317358,0.9999787152458334,1.0
