Time (s),MJD (days),Altitude (km),Latitude (deg),Longitude (deg),LocalTime (hrs),Alpha (deg),L-shell,Orbit,Dose Rate (rad/s),Total Dose (rad)
544352.0,26670.01041667,2748.633,-6.801621e-05,307.678726,20.761915,90.0,1.5653,14,0.14281197256236927,7427.8181257936385
544411.0,26670.01111111,2952.395,-7.25953e-05,310.283352,20.952223,90.0,1.5967,14,0.15705392903545767,7436.529656119943
544472.0,26670.01180556,3161.832,-7.684878e-05,312.764265,21.134284,90.0,1.6283,14,0.16863320558274292,7445.795837933035
544532.0,26670.0125,3376.235,-8.077732e-05,315.126452,21.30843,90.0,1.6598,14,0.17784739124672774,7456.082463473582
544591.0,26670.01319444,3594.951,-8.438752e-05,317.375134,21.475009,90.0,1.6916,14,0.18540021553042987,7466.753306948385
544652.0,26670.01388889,3817.387,-8.769011e-05,319.515646,21.634376,90.0,1.7238,14,0.1912843008994878,7477.69191966468
544711.0,26670.01458333,4043.004,-9.069868e-05,321.553327,21.786888,90.0,1.7564,14,0.19532799305195458,7489.360262019549
544772.0,26670.01527778,4271.314,-9.342854e-05,323.49345,21.932897,90.0,1.7896,14,0.19742471886019136,7500.8846136096145
544831.0,26670.01597222,4501.875,-9.589589e-05,325.34116,22.072744,90.0,1.8232,14,0.19749525795396608,7512.927521460086
544892.0,26670.01666667,4734.292,-9.811724e-05,327.101432,22.206762,90.0,1.8574,14,0.19554240786634713,7524.579741679369
544951.0,26670.01736111,4968.206,-0.000100109,328.779044,22.33527,90.0,1.8916,14,0.1917036474726554,7536.507828559216
545012.0,26670.01805556,5203.298,-0.0001018869,330.378558,22.458571,90.0,1.9266,14,0.18603763414525976,7547.818343760103
545072.0,26670.01875,5439.281,-0.0001034663,331.904311,22.576954,90.0,1.9617,14,0.17884805736160192,7559.166639442964
545131.0,26670.01944444,5675.895,-0.0001048615,333.360411,22.690694,90.0,1.9971,14,0.17035488373011198,7569.89752288466
545192.0,26670.02013889,5912.912,-0.000106086,334.750735,22.800049,90.0,2.0327,14,0.1608550853705106,7579.948461024737
545251.0,26670.02083333,6150.126,-0.0001071526,336.078938,22.905263,90.0,2.0684,14,0.1506596301866535,7589.760621232338
545312.0,26670.02152778,6387.351,-0.0001080727,337.348457,23.006564,90.0,2.1043,14,0.1400134724746596,7598.649539413351
545371.0,26670.02222222,6624.425,-0.0001088574,338.562521,23.104168,90.0,2.1403,14,0.12919666408698796,7607.190361234305
545432.0,26670.02291667,6861.199,-0.0001095165,339.724158,23.198277,90.0,2.1763,14,0.11843651023847233,7614.812964415437
545491.0,26670.02361111,7097.545,-0.0001100592,340.836207,23.28908,90.0,2.2126,14,0.10779701001785613,7622.037591539984
545552.0,26670.02430556,7333.344,-0.0001104939,341.90133,23.376755,90.0,2.2486,14,0.09758241749754669,7628.397615131037
545612.0,26670.025,7568.494,-0.0001108283,342.92202,23.461468,90.0,2.2845,14,0.08783453010858037,7634.350142598388
545671.0,26670.02569444,7802.903,-0.0001110695,343.900612,23.543374,90.0,2.3203,14,0.07863015855856238,7639.620214404903
545732.0,26670.02638889,8036.489,-0.0001112239,344.839292,23.622619,90.0,2.3561,14,0.07000011830089457,7644.2593937598585
545791.0,26670.02708333,8269.178,-0.0001112975,345.74011,23.699341,90.0,2.3923,14,0.061897112043416865,7648.529400976213
545852.0,26670.02777778,8500.908,-0.0001112956,346.604986,23.773666,90.0,2.4279,14,0.05456055609271103,7652.1813305867745
545911.0,26670.02847222,8731.621,-0.0001112231,347.435719,23.845715,90.0,2.4635,14,0.047855921756628186,7655.509524508429
545972.0,26670.02916667,8961.267,-0.0001110847,348.233997,23.9156,90.0,2.499,14,0.04179147668653932,7658.333023892071
546031.0,26670.02986111,9189.801,-0.0001108844,349.001402,23.983427,90.0,2.5342,14,0.03637286047505172,7660.88230396995
546092.0,26670.03055556,9417.186,-0.0001106261,349.739421,0.049295,90.0,2.5694,14,0.03152038810093756,7663.028302737978
546152.0,26670.03125,9643.388,-0.0001103132,350.449449,0.113297,90.0,2.6045,14,0.02721383216990561,7664.951046412136
546211.0,26670.03194444,9868.376,-0.0001099488,351.132796,0.17552,90.0,2.6392,14,0.02344383493173065,7666.58387634233
546272.0,26670.03263889,10092.13,-0.0001095359,351.790696,0.236046,90.0,2.674,14,0.020112683839643007,7667.967062603302
546331.0,26670.03333333,10314.61,-0.0001090772,352.424306,0.294954,90.0,2.7084,14,0.01722511670978124,7669.193936317521
546392.0,26670.03402778,10535.82,-0.0001085751,353.034719,0.352315,90.0,2.7427,14,0.014709808651763943,7670.210218203398
546451.0,26670.03472222,10755.74,-0.0001080319,353.622963,0.408198,90.0,2.7767,14,0.01253774442325402,7671.107516531155
546512.0,26670.03541667,10974.34,-0.0001074497,354.190006,0.462667,90.0,2.8106,14,0.010655847017019427,7671.847243452127
546571.0,26670.03611111,11191.63,-0.0001068303,354.736762,0.515784,90.0,2.8442,14,0.009039140866692429,7672.4972501201655
546632.0,26670.03680556,11407.58,-0.0001061755,355.264094,0.567606,90.0,2.878,14,0.007634000136456206,7673.0305594313
546692.0,26670.0375,11622.2,-0.000105487,355.772815,0.618188,90.0,2.9114,14,0.006438005845123497,7673.496233439624
546751.0,26670.03819444,11835.48,-0.0001047662,356.263696,0.66758,90.0,2.9445,14,0.005419051494038939,7673.882513790331
546812.0,26670.03888889,12047.4,-0.0001040146,356.737464,0.715831,90.0,2.9775,14,0.004547958843156141,7674.20223782848
546871.0,26670.03958333,12257.99,-0.0001032333,357.194807,0.762987,90.0,3.0103,14,0.0038076447589960333,7674.479663317913
546932.0,26670.04027778,12467.22,-0.0001024236,357.636378,0.809092,90.0,3.0428,14,0.003181907199997604,7674.704314358693
546991.0,26670.04097222,12675.09,-0.0001015866,358.062794,0.854186,90.0,3.0752,14,0.0026511423727416912,7674.898410697893
547052.0,26670.04166667,12881.62,-0.0001007232,358.474642,0.898309,90.0,3.1074,14,0.0022036082900179967,7675.054828097885
547111.0,26670.04236111,13086.8,-9.983442e-05,358.872476,0.941498,90.0,3.1393,14,0.0018283218910646903,7675.1892482035755
547172.0,26670.04305556,13290.64,-9.892112e-05,359.256824,0.983788,90.0,3.1711,14,0.0015124629630948257,7675.297119195148
547232.0,26670.04375,13493.13,-9.79841e-05,359.628187,1.025212,90.0,3.2026,14,0.001248977836487582,7675.389379435897
547291.0,26670.04444444,13694.28,-9.70241e-05,359.987042,1.065803,90.0,3.2341,14,0.0010277089169428131,7675.4643181060865
547352.0,26670.04513889,13894.09,-9.604182e-05,0.33384,1.105589,90.0,3.2651,14,0.0008452592811378655,7675.524952932186
547411.0,26670.04583333,14092.58,-9.503791e-05,0.669014,1.144601,90.0,3.296,14,0.0006931734698586956,7675.576513748336
547472.0,26670.04652778,14289.74,-9.401296e-05,0.992972,1.182865,90.0,3.3268,14,0.0005667868208242371,7675.617410983057
547531.0,26670.04722222,14485.58,-9.296753e-05,1.306106,1.220407,90.0,3.3574,14,0.0004623904985382139,7675.6519849791275
547592.0,26670.04791667,14680.1,-9.190215e-05,1.608789,1.257253,90.0,3.3877,14,0.00037663083472922197,7675.679266018541
547651.0,26670.04861111,14873.31,-9.081731e-05,1.901376,1.293425,90.0,3.418,14,0.0003056759626553625,7675.70224049946
547712.0,26670.04930556,15065.23,-8.971346e-05,2.184205,1.328947,90.0,3.448,14,0.0002477114251952285,7675.720275381256
547772.0,26670.05,15255.85,-8.859102e-05,2.457601,1.36384,90.0,3.4777,14,0.0002004490300157241,7675.735385778193
547831.0,26670.05069444,15445.18,-8.745039e-05,2.721872,1.398125,90.0,3.5073,14,0.00016178349385188927,7675.747412719994
547892.0,26670.05138889,15633.23,-8.629194e-05,2.977315,1.431821,90.0,3.5367,14,0.00013038735022347694,7675.7569579461315
547951.0,26670.05208333,15820.0,-8.511602e-05,3.224211,1.464947,90.0,3.5658,14,0.00010505547318891382,7675.764911574495
548012.0,26670.05277778,16005.51,-8.392296e-05,3.462832,1.497522,90.0,3.5948,14,8.453154019395414e-05,7675.771109847414
548071.0,26670.05347222,16189.76,-8.271305e-05,3.693436,1.529562,90.0,3.6236,14,6.800329032242855e-05,7675.776266271366
548132.0,26670.05416667,16372.76,-8.148658e-05,3.916271,1.561085,90.0,3.6522,14,5.4716600620577554e-05,7675.780278465495
548191.0,26670.05486111,16554.52,-8.024383e-05,4.131574,1.592105,90.0,3.6806,14,4.405009954976518e-05,7675.783616178132
548252.0,26670.05555556,16735.04,-7.898504e-05,4.339574,1.622638,90.0,3.7089,14,3.546783494165992e-05,7675.786215134006
548312.0,26670.05625,16914.33,-7.771046e-05,4.540488,1.652699,90.0,3.7369,14,2.8615150733273563e-05,7675.788378671938
548371.0,26670.05694444,17092.4,-7.642029e-05,4.734526,1.682302,90.0,3.7648,14,2.310510873264733e-05,7675.790095580982
548432.0,26670.05763889,17269.26,-7.511476e-05,4.921889,1.711459,90.0,3.7924,14,1.8705651368526053e-05,7675.791458782397
548491.0,26670.05833333,17444.92,-7.379406e-05,5.102771,1.740185,90.0,3.8199,14,1.5165504289327256e-05,7675.79259982713
548552.0,26670.05902778,17619.37,-7.245837e-05,5.277356,1.76849,90.0,3.8473,14,1.231656555068607e-05,7675.793494591883
548611.0,26670.05972222,17792.64,-7.110787e-05,5.445823,1.796388,90.0,3.8744,14,1.0038090760410954e-05,7675.794245902382
548672.0,26670.06041667,17964.73,-6.974272e-05,5.608343,1.82389,90.0,3.9013,14,8.205878220953136e-06,7675.794838149736
548731.0,26670.06111111,18135.64,-6.836309e-05,5.765082,1.851005,90.0,3.9281,14,6.725110829177724e-06,7675.795338708308
548792.0,26670.06180556,18305.39,-6.696911e-05,5.916198,1.877747,90.0,3.9547,14,5.531025974712644e-06,7675.795735489847
548852.0,26670.0625,18473.98,-6.556092e-05,6.061844,1.904123,90.0,3.9811,14,4.566077275468787e-06,7675.796072882432
548911.0,26670.06319444,18641.42,-6.413866e-05,6.202167,1.930144,90.0,4.0073,14,3.7844809327685293e-06,7675.796346847068
548972.0,26670.06388889,18807.71,-6.270246e-05,6.337309,1.955821,90.0,4.0334,14,3.147601690758068e-06,7675.796570131443
549031.0,26670.06458333,18972.87,-6.125242e-05,6.467407,1.98116,90.0,4.0593,14,2.629433537610014e-06,7675.796762135146
549092.0,26670.06527778,19136.91,-5.978866e-05,6.592591,2.006173,90.0,4.085,14,2.2066520389035227e-06,7675.796917271725
549151.0,26670.06597222,19299.82,-5.831128e-05,6.71299,2.030866,90.0,4.1106,14,1.85944228219334e-06,7675.797051877499
549212.0,26670.06666667,19461.62,-5.682039e-05,6.828726,2.055248,90.0,4.136,14,1.5746333268969915e-06,7675.797161584594
549271.0,26670.06736111,19622.31,-5.531607e-05,6.939916,2.079328,90.0,4.1611,14,1.3411131521556525e-06,7675.797257637227
549332.0,26670.06805556,19781.91,-5.379843e-05,7.046677,2.103112,90.0,4.1861,14,1.147485647190874e-06,7675.797336762903
549392.0,26670.06875,19940.41,-5.226754e-05,7.149117,2.126608,90.0,4.2108,14,9.876972058859753e-07,7675.797406759528
549451.0,26670.06944444,20097.83,-5.072349e-05,7.247343,2.149823,90.0,4.2361,14,8.508564194439288e-07,7675.79746602136
549691.0,26670.07222222,20716.81,-4.441712e-05,7.600123,2.240008,90.0,4.3333,14,5.025044428492397e-07,7675.797516221889
549932.0,26670.075,21318.99,-3.790568e-05,7.893144,2.32621,90.0,4.428,14,3.260044625718353e-07,7675.797636822956
550172.0,26670.07777778,21904.8,-3.119282e-05,8.131744,2.408783,90.0,4.5202,14,2.3280071019751715e-07,7675.797715390031
550412.0,26670.08055556,22474.64,-2.428159e-05,8.320628,2.488042,90.0,4.61,14,1.8107504217355538e-07,7675.797771262201
550651.0,26670.08333333,23028.88,-1.717456e-05,8.463968,2.564265,90.0,4.6973,14,1.5169993860488637e-07,7675.797814720211
550891.0,26670.08611111,23567.91,-9.873943e-06,8.565469,2.637698,90.0,4.7823,14,1.354244330537731e-07,7675.797850976496
551132.0,26670.08888889,24092.05,-2.381634e-06,8.628445,2.708563,90.0,4.8651,14,1.276379421579433e-07,7675.79788347836
551372.0,26670.09166667,24601.65,5.300708e-06,8.655862,2.777057,90.0,4.9456,14,1.2597195284879374e-07,7675.797914239104
551611.0,26670.09444444,25097.01,1.317162e-05,8.650391,2.843359,90.0,5.0234,14,1.291821307944911e-07,7675.797944472372
551851.0,26670.09722222,25578.43,2.12298e-05,8.614439,2.907629,90.0,5.0998,14,1.368171082089527e-07,7675.797975346902
552092.0,26670.1,26046.2,2.947408e-05,8.550187,2.970012,90.0,5.1739,14,1.4872124109065894e-07,7675.798008183007
552332.0,26670.10277778,26500.58,3.79034e-05,8.459615,3.030641,90.0,5.2459,14,1.6506363491187295e-07,7675.798044024827
552572.0,26670.10555556,26941.82,4.651679e-05,8.344527,3.089635,90.0,5.316,14,1.8624604622897762e-07,7675.798083640099
552811.0,26670.10833333,27370.16,5.531337e-05,8.206568,3.147105,90.0,5.3841,14,2.12729711992424e-07,7675.79812833915
553051.0,26670.11111111,27785.84,6.429231e-05,8.047245,3.20315,90.0,5.4502,14,2.450675883254526e-07,7675.798179181551
553292.0,26670.11388889,28189.08,7.345285e-05,7.867943,3.257863,90.0,5.5144,14,2.839010084930713e-07,7675.798237997772
553532.0,26670.11666667,28580.07,8.279427e-05,7.669933,3.311329,90.0,5.5768,14,3.298946039938991e-07,7675.798306417915
553771.0,26670.11944444,28959.02,9.23159e-05,7.45439,3.363626,90.0,5.6372,14,3.8340452427440745e-07,7675.79838559262
554011.0,26670.12222222,29326.1,0.0001020171,7.2224,3.414827,90.0,5.6958,14,4.449705900911843e-07,7675.798477226302
554252.0,26670.125,29681.51,0.0001118973,6.974968,3.464998,90.0,5.7527,14,5.14935661782997e-07,7675.798584019243
554492.0,26670.12777778,30025.4,0.0001219559,6.713027,3.514202,90.0,5.8078,14,5.931631757851543e-07,7675.7987081187375
554732.0,26670.13055556,30357.93,0.0001321924,6.437445,3.562496,90.0,5.8612,14,6.794820908485444e-07,7675.7988504779
554971.0,26670.13333333,30679.26,0.0001426063,6.149034,3.609936,90.0,5.9128,14,7.730840343181991e-07,7675.799013553601
555211.0,26670.13611111,30989.54,0.0001531972,5.848549,3.65657,90.0,5.9627,14,8.731591741526323e-07,7675.799198320686
555452.0,26670.13888889,31288.89,0.0001639645,5.536699,3.702447,90.0,6.011,14,9.786402877170862e-07,7675.799407878888
555692.0,26670.14166667,31577.44,0.000174908,5.214147,3.74761,90.0,6.0577,14,1.0879830635093013e-06,7675.799643731198
555931.0,26670.14444444,31855.33,0.0001860271,4.881518,3.792101,90.0,6.1027,14,1.199142099838923e-06,7675.799904847133
556171.0,26670.14722222,32122.66,0.0001973217,4.5394,3.83596,90.0,6.146,14,1.3101326020456592e-06,7675.800191442095
556412.0,26670.15,32379.56,0.0002087912,4.188346,3.879223,90.0,6.1879,14,1.4197090865982728e-06,7675.800505873919
556652.0,26670.15277778,32626.11,0.0002204355,3.828881,3.921925,90.0,6.228,14,1.5248365876993045e-06,7675.800848023809
556892.0,26670.15555556,32862.43,0.0002322544,3.461499,3.9641,90.0,6.2667,14,1.6246925780812633e-06,7675.80121398459
557131.0,26670.15833333,33088.6,0.0002442475,3.086672,4.005778,90.0,6.3038,14,1.7170936307058717e-06,7675.801603910808
557371.0,26670.16111111,33304.72,0.0002564147,2.704847,4.04699,90.0,6.3393,14,1.8006771391248172e-06,7675.802014296186
557612.0,26670.16388889,33510.87,0.0002687558,2.316448,4.087763,90.0,6.3733,14,1.8746356665337627e-06,7675.8024464587
557852.0,26670.16666667,33707.12,0.0002812708,1.921882,4.128125,90.0,6.4056,14,1.9378923725505735e-06,7675.802898245895
558091.0,26670.16944444,33893.56,0.0002939595,1.521536,4.168102,90.0,6.4366,14,1.990886890360304e-06,7675.803363340065
558331.0,26670.17222222,34070.25,0.0003068218,1.115782,4.207719,90.0,6.4662,14,2.0333331355092143e-06,7675.803839162031
558572.0,26670.175,34237.27,0.0003198579,0.704976,4.246998,90.0,6.4943,14,2.0653604114568216e-06,7675.804327161984
558812.0,26670.17777778,34394.66,0.0003330677,0.28946,4.285964,90.0,6.5207,14,2.0874238697857186e-06,7675.804824913843
559052.0,26670.18055556,34542.49,0.0003464513,359.869564,4.324638,90.0,6.5458,14,2.100673702355846e-06,7675.8053258955715
559291.0,26670.18333333,34680.81,0.0003600088,359.445605,4.36304,90.0,6.5695,14,2.10590313203899e-06,7675.80583005726
559531.0,26670.18611111,34809.67,0.0003737404,359.017891,4.401193,90.0,6.5916,14,2.1041659071601784e-06,7675.806333368108
559772.0,26670.18888889,34929.13,0.0003876463,358.586721,4.439115,90.0,6.6123,14,2.096605744506238e-06,7675.8068383679265
560012.0,26670.19166667,35039.21,0.0004017269,358.152382,4.476825,90.0,6.6314,14,2.0844680310811664e-06,7675.807343649911
560251.0,26670.19444444,35139.96,0.0004159823,357.715157,4.514344,90.0,6.6493,14,2.0685731180422022e-06,7675.807843922238
560491.0,26670.19722222,35231.42,0.000430413,357.275319,4.551688,90.0,6.6657,14,2.0501805766128954e-06,7675.808338311213
560732.0,26670.2,35313.61,0.0004450194,356.833136,4.588876,90.0,6.6806,14,2.0303218111826558e-06,7675.808830354552
560972.0,26670.20277778,35386.57,0.000459802,356.38887,4.625925,90.0,6.6941,14,2.009774108958475e-06,7675.8093196621085
561212.0,26670.20555556,35450.32,0.0004747614,355.942778,4.662852,90.0,6.7061,14,1.989503399494176e-06,7675.809802007894
561451.0,26670.20833333,35504.89,0.0004898982,355.495114,4.699674,90.0,6.7168,14,1.9698654975758046e-06,7675.81027948871
561691.0,26670.21111111,35550.28,0.000505213,355.046126,4.736408,90.0,6.726,14,1.951825005505971e-06,7675.810750286564
561932.0,26670.21388889,35586.53,0.0005207066,354.59606,4.773071,90.0,6.7338,14,1.9357089382477368e-06,7675.811218724565
562172.0,26670.21666667,35613.63,0.0005363798,354.14516,4.809677,90.0,6.7372,14,1.928451945334938e-06,7675.811685230419
562411.0,26670.21944444,35631.6,0.0005522335,353.693668,4.846245,90.0,6.7438,14,1.913968641152999e-06,7675.812148058886
562651.0,26670.22222222,35640.45,0.0005682688,353.241823,4.882788,90.0,6.7477,14,1.9051675401981754e-06,7675.812605497391
562892.0,26670.225,35640.17,0.0005844866,352.789866,4.919324,90.0,6.75,14,1.8998936117695832e-06,7675.8130627376
563132.0,26670.22777778,35630.77,0.000600888,352.338035,4.955869,90.0,6.7506,14,1.898507678641032e-06,7675.8135206119605
563372.0,26670.23055556,35612.25,0.0006174744,351.88657,4.992438,90.0,6.7498,14,1.9003546603125244e-06,7675.813976253803
563611.0,26670.23333333,35584.6,0.000634247,351.43571,5.029047,90.0,6.7476,14,1.9053954406593963e-06,7675.8144323389215
563851.0,26670.23611111,35547.8,0.0006512072,350.985699,5.065713,90.0,6.7439,14,1.913745210948949e-06,7675.814887728432
564092.0,26670.23888889,35501.85,0.0006683566,350.53678,5.102452,90.0,6.7387,14,1.925206012324362e-06,7675.815347027283
564332.0,26670.24166667,35446.73,0.0006856968,350.089198,5.13928,90.0,6.7321,14,1.9392848654464065e-06,7675.815811001932
564571.0,26670.24444444,35382.43,0.0007032294,349.643203,5.176214,90.0,6.724,14,1.9558366443613315e-06,7675.8162764303
564811.0,26670.24722222,35308.91,0.0007209564,349.199049,5.21327,90.0,6.7144,14,1.97439694833253e-06,7675.816743875258
565052.0,26670.25,35226.15,0.0007388796,348.756992,5.250466,90.0,6.7034,14,1.9942271240658827e-06,7675.817217730526
565292.0,26670.25277778,35134.13,0.0007570013,348.317295,5.28782,90.0,6.6908,14,2.015019088950558e-06,7675.817698339263
565532.0,26670.25555556,35032.82,0.0007753234,347.880227,5.325348,90.0,6.6768,14,2.035669214276889e-06,7675.818181943844
565771.0,26670.25833333,34922.17,0.0007938485,347.446061,5.363071,90.0,6.6612,14,2.0555904186615904e-06,7675.818670504455
566011.0,26670.26111111,34802.15,0.000812579,347.015079,5.401005,90.0,6.6441,14,2.0736412291862946e-06,7675.819161790566
566252.0,26670.26388889,34672.71,0.0008315175,346.587572,5.439171,90.0,6.6255,14,2.0887485157335144e-06,7675.8196594644605
566492.0,26670.26666667,34533.81,0.0008506668,346.163836,5.477589,90.0,6.6054,14,2.0997696372392644e-06,7675.820162852853
566731.0,26670.26944444,34385.4,0.0008700298,345.744181,5.516279,90.0,6.5837,14,2.10553157283304e-06,7675.820666797566
566971.0,26670.27222222,34227.43,0.0008896097,345.328926,5.555262,90.0,6.5604,14,2.1047509552984997e-06,7675.8211700196125
567212.0,26670.275,34059.83,0.0009094097,344.918399,5.59456,90.0,6.5356,14,2.0962261267086054e-06,7675.821675159842
567452.0,26670.27777778,33882.55,0.0009294332,344.512945,5.634196,90.0,6.5092,14,2.0788076103743837e-06,7675.822180350338
567692.0,26670.28055556,33695.51,0.000949684,344.11292,5.674195,90.0,6.4812,14,2.051483402176992e-06,7675.822679264164
567931.0,26670.28333333,33498.65,0.0009701659,343.718697,5.71458,90.0,6.4515,14,2.0133135661949685e-06,7675.823171620181
568171.0,26670.28611111,33291.9,0.0009908828,343.330665,5.755378,90.0,6.4203,14,1.964039869634234e-06,7675.823652802123
568412.0,26670.28888889,33075.17,0.001011839,342.94923,5.796615,90.0,6.3874,14,1.9031729499813538e-06,7675.824124171692
568652.0,26670.29166667,32848.38,0.001033039,342.574819,5.838321,90.0,6.3528,14,1.8308482892731284e-06,7675.824582836373
568891.0,26670.29444444,32611.44,0.001054488,342.207881,5.880525,90.0,6.3165,14,1.7476317484164249e-06,7675.825022239963
569131.0,26670.29722222,32364.25,0.001076191,341.848887,5.923259,90.0,6.2785,14,1.6545255785725655e-06,7675.82543992395
569372.0,26670.3,32106.72,0.001098152,341.498335,5.966556,90.0,6.2389,14,1.5532042003158942e-06,7675.825837010089
569612.0,26670.30277778,31838.75,0.001120377,341.15675,6.01045,90.0,6.1974,14,1.444661778754498e-06,7675.826211332302
569852.0,26670.30555556,31560.21,0.001142873,340.824688,6.054979,90.0,6.1543,14,1.3317246539042685e-06,7675.826558051129
570091.0,26670.30833333,31270.99,0.001165644,340.50274,6.100183,90.0,6.1093,14,1.21584251060263e-06,7675.826877665046
570331.0,26670.31111111,30970.97,0.001188697,340.191531,6.146102,90.0,6.0625,14,1.0995910471329357e-06,7675.827168251406
570572.0,26670.31388889,30660.02,0.00121204,339.891729,6.192782,90.0,6.0139,14,9.85229150660779e-07,7675.827432153257
570812.0,26670.31666667,30338.0,0.001235678,339.604043,6.24027,90.0,5.9634,14,8.746286632467771e-07,7675.827669593483
571051.0,26670.31944444,30004.77,0.001259619,339.329235,6.288616,90.0,5.911,14,7.696488050712548e-07,7675.827879504362
571291.0,26670.32222222,29660.17,0.00128387,339.068118,6.337875,90.0,5.8568,14,6.719672008790658e-07,7675.828063450426
571532.0,26670.325,29304.05,0.00130844,338.821562,6.388104,90.0,5.8005,14,5.821789511876885e-07,7675.828224722554
571772.0,26670.32777778,28936.23,0.001333335,338.590508,6.439367,90.0,5.7424,14,5.014812235293543e-07,7675.828365027682
572012.0,26670.33055556,28556.55,0.001358565,338.375963,6.491731,90.0,5.6822,14,4.297736348179685e-07,7675.828485383176
572251.0,26670.33333333,28164.8,0.001384138,338.17902,6.545268,90.0,5.6199,14,3.671002809988911e-07,7675.828588528848
572491.0,26670.33611111,27760.8,0.001410062,338.000858,6.600057,90.0,5.5556,14,3.1327595048825407e-07,7675.828676265815
572732.0,26670.33888889,27344.34,0.001436347,337.842756,6.656184,90.0,5.4892,14,2.6770517631485605e-07,7675.828751452043
572972.0,26670.34166667,26915.19,0.001463001,337.706105,6.71374,90.0,5.4206,14,2.2970357727665568e-07,7675.828815968991
573211.0,26670.34444444,26473.14,0.001490034,337.592421,6.772828,90.0,5.3498,14,1.9859767075745472e-07,7675.8288710978495
573451.0,26670.34722222,26017.93,0.001517454,337.503358,6.833557,90.0,5.2768,14,1.7370728147460137e-07,7675.828918562693
573692.0,26670.35,25549.32,0.00154527,337.44073,6.896049,90.0,5.2015,14,1.5439205599388343e-07,7675.82896025244
573932.0,26670.35277778,25067.03,0.00157349,337.406528,6.960435,90.0,5.1239,14,1.4018118786281118e-07,7675.828997460925
574172.0,26670.35555556,24570.79,0.001602123,337.402946,7.026863,90.0,5.0439,14,1.3078987064040638e-07,7675.82903110441
574411.0,26670.35833333,24060.29,0.001631174,337.432409,7.095494,90.0,4.9614,14,1.2625173570742686e-07,7675.829062493979
574651.0,26670.36111111,23535.21,0.00166065,337.497602,7.166507,90.0,4.8765,14,1.27073874664638e-07,7675.829092668144
574892.0,26670.36388889,22995.24,0.001690553,337.601513,7.240101,90.0,4.789,14,1.3453138312512655e-07,7675.829123165874
575132.0,26670.36666667,22440.02,0.001720885,337.747477,7.316498,90.0,4.6989,14,1.5129733447265873e-07,7675.829155587938
575371.0,26670.36944444,21869.19,0.001751643,337.939228,7.395949,90.0,4.6061,14,1.8278815523517802e-07,7675.829191899298
575611.0,26670.37222222,21282.36,0.00178282,338.180966,7.478731,90.0,4.5106,14,2.4018813271540396e-07,7675.829235585667
575852.0,26670.375,20679.13,0.001814404,338.477434,7.565162,90.0,4.4122,14,3.4829457563157606e-07,7675.8292932308195
576092.0,26670.37777778,20059.07,0.001846374,338.834012,7.655601,90.0,4.311,14,5.631349560565995e-07,7675.829377169813
576332.0,26670.38055556,19421.75,0.001878699,339.25683,7.750455,90.0,4.2068,14,1.011686335107432e-06,7675.829512322202
576392.0,26670.38125,19259.67,0.001886831,339.373685,7.774912,90.0,4.1803,14,1.1893230709661192e-06,7675.8297551269225
576451.0,26670.38194444,19096.47,0.001894982,339.495233,7.799682,90.0,4.1535,14,1.4073309577868079e-06,7675.829826486307
576512.0,26670.38263889,18932.15,0.00190315,339.621598,7.824773,90.0,4.1266,14,1.6738313857875954e-06,7675.829909518833
576571.0,26670.38333333,18766.71,0.001911334,339.752907,7.850194,90.0,4.0995,14,2.0018543662913337e-06,7675.830011622547
576632.0,26670.38402778,18600.12,0.001919535,339.889295,7.875953,90.0,4.0722,14,2.4069689716893326e-06,7675.830129731955
576691.0,26670.38472222,18432.39,0.00192775,340.030898,7.90206,90.0,4.0447,14,2.90892325397488e-06,7675.8302765570625
576752.0,26670.38541667,18263.51,0.001935977,340.17786,7.928524,90.0,4.017,14,3.5327979234742534e-06,7675.830448183535
576811.0,26670.38611111,18093.46,0.001944217,340.330329,7.955355,90.0,3.9891,14,4.3104783595465036e-06,7675.830663684208
576872.0,26670.38680556,17922.25,0.001952467,340.48846,7.982564,90.0,3.961,14,5.282529478223421e-06,7675.830918002432
576932.0,26670.3875,17749.86,0.001960725,340.652412,8.010161,90.0,3.9327,14,6.500578198952013e-06,7675.83124023673
576991.0,26670.38819444,17576.29,0.00196899,340.822353,8.038157,90.0,3.9042,14,8.030332109494075e-06,7675.831630271422
577052.0,26670.38888889,17401.53,0.00197726,340.998455,8.066564,90.0,3.8755,14,9.95539045241482e-06,7675.832104061016
577111.0,26670.38958333,17225.57,0.001985532,341.180899,8.095393,90.0,3.8466,14,1.2382034374282979e-05,7675.832711339834
577172.0,26670.39027778,17048.4,0.001993805,341.369871,8.124658,90.0,3.8175,14,1.5445216467892316e-05,7675.833441879861
577231.0,26670.39097222,16870.02,0.002002077,341.565568,8.154371,90.0,3.7881,14,1.93307788194893e-05,7675.834384038066
577292.0,26670.39166667,16690.42,0.002010343,341.768192,8.184546,90.0,3.7586,14,2.422931469016297e-05,7675.835524554016
577351.0,26670.39236111,16509.58,0.002018603,341.977954,8.215197,90.0,3.7288,14,3.0448999468845764e-05,7675.837002542212
577412.0,26670.39305556,16327.51,0.002026852,342.195075,8.246338,90.0,3.6988,14,3.832166643559896e-05,7675.83879903318
