Time (s),REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
121493.0,0.0,-7.974553316987831e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.974553316987831e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.974553316987831e-05
122033.0,0.0,-7.977189059529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.977189059529783e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.977189059529783e-05
122934.0,0.0,-7.982058652776012e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.982058652776012e-05,0.0,0.0,0.0,0.0,0.0,0.0,-7.982058652776012e-05
125094.0,0.0,-8.007294115153778e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.007294115153778e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.007294115153778e-05
127254.0,0.0,-8.036597267361873e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.036597267361873e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.036597267361873e-05
129414.0,0.0,-8.06322620589516e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.06322620589516e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.06322620589516e-05
131574.0,0.0,-8.087715059375205e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.087715059375205e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.087715059375205e-05
133734.0,0.0,-8.111603892640873e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.111603892640873e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.111603892640873e-05
135894.0,0.0,-8.135615439466861e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.135615439466861e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.135615439466861e-05
138054.0,0.0,-8.159673347218537e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.159673347218537e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.159673347218537e-05
140214.0,0.0,-8.183568645399131e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.183568645399131e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.183568645399131e-05
142374.0,0.0,-8.207768972949928e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.207768972949928e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.207768972949928e-05
144534.0,0.0,-8.233756483712841e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.233756483712841e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.233756483712841e-05
146694.0,0.0,-8.262720439244797e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.262720439244797e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.262720439244797e-05
148854.0,0.0,-8.289169900306839e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.289169900306839e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.289169900306839e-05
149754.0,0.0,-8.296843671221951e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.296843671221951e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.296843671221951e-05
150294.0,0.0,-8.2994338595512e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.2994338595512e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.2994338595512e-05
