Time (s),REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
721764.0,1.2814490100654384e-05,0.0004282840566374,0.4171506452817689,0.9999999999999998,0.0,0.9999999999999994,0.0,0.9999999999999994,0.0004410930584962504,0.0,0.0,0.0,0.0,0.0,0.4171506452817689,0.4174077360862841
723924.0,1.2814746143174904e-05,0.0004285237893028,0.4171524075064259,1.0,0.0,0.9999999999999996,0.0,0.9999999999999994,0.00044133304402239865,0.0,0.0,0.0,0.0,0.0,0.41715240750642596,0.41740963740862225
726084.0,1.2814924956860985e-05,0.0004287755430884,0.4171536381810907,1.0,0.0,0.9999999999999994,0.0,0.9999999999999992,0.0004415849733188529,0.0,0.0,0.0,0.0,0.0,0.4171536381810907,0.4174110143762235
728244.0,1.281499136618347e-05,0.0004290558373724,0.4171540952353943,1.0,0.0,0.9999999999999992,0.0,0.9999999999999992,0.00044186533039173193,0.0,0.0,0.0,0.0,0.0,0.4171540952353944,0.41741163463367076
730404.0,1.2815011040334667e-05,0.0004293430660107,0.4171542306398184,1.0,0.0,0.9999999999999994,0.0,0.999999999999999,0.0004421525750149036,0.0,0.0,0.0,0.0,0.0,0.4171542306398183,0.4174119373975775
731843.0,1.2815060630555486e-05,0.0004294857644881,0.4171545719366797,1.0,0.0,0.9999999999999994,0.0,0.9999999999999994,0.00044229532123254354,0.0,0.0,0.0,0.0,0.0,0.4171545719366797,0.41741236174251384
732383.0,1.2815217026729275e-05,0.0004295136459861,0.4171556483011272,0.9999999999999996,0.0,0.9999999999999994,0.0,0.9999999999999992,0.00044232335870224006,0.0,0.0,0.0,0.0,0.0,0.41715564830112717,0.41741345397237123
732923.0,1.2816351973310436e-05,0.0004295378859939,0.4171634589805766,0.9999999999999994,0.0,0.9999999999999992,0.0,0.9999999999999992,0.0004423487328584777,0.0,0.0,0.0,0.0,0.0,0.4171634589805766,0.41742127598596024
733463.0,1.28252116608496e-05,0.0004295694978263,0.4172244096929018,0.9999999999999992,0.0,0.9999999999999992,0.0,0.9999999999999988,0.00044238920016741694,0.0,0.0,0.0,0.0,0.0,0.4172244096929018,0.4174822233201748
734003.0,1.2884138085089702e-05,0.0004296446456465,0.4176288315602569,0.9999999999999994,0.0,0.9999999999999994,0.0,0.9999999999999992,0.0004425232481306476,0.0,0.0,0.0,0.0,0.0,0.4176288315602569,0.41788654434133243
734543.0,1.320309730756808e-05,0.0004299063792809,0.4197892929720016,0.9999999999999996,0.0,0.9999999999999998,0.0,1.0,0.00044310380049270926,0.0,0.0,0.0,0.0,0.0,0.4197892929720016,0.4200463865413723
735083.0,1.4623493778120888e-05,0.0004308081180877,0.4288700433590403,0.9999999999999998,0.0,1.0,0.0,1.0,0.00044542531194598646,0.0,0.0,0.0,0.0,0.0,0.42887004335904033,0.4291244390981388
735623.0,1.9550237276733107e-05,0.0004334124688003,0.4551216413771433,1.0,0.0,1.0,0.0,1.0,0.00045295423276042935,0.0,0.0,0.0,0.0,0.0,0.4551216413771433,0.45536844633602097
736163.0,3.038069030036894e-05,0.00043772910841,0.4960767582281598,1.0,0.0,1.0,0.0,1.0,0.0004680965001978909,0.0,0.0,0.0,0.0,0.0,0.4960767582281598,0.49631264293400157
736703.0,3.783202602641866e-05,0.0004389047271203,0.5168565519350721,0.9999999999999998,0.0,1.0,0.0,1.0,0.0004767201484916591,0.0,0.0,0.0,0.0,0.0,0.5168565519350721,0.5170868761513764
737243.0,3.810855980168615e-05,0.0004389487781456,0.5175502466998685,0.9999999999999996,0.0,1.0,0.0,0.9999999999999996,0.00047704061024152433,0.0,0.0,0.0,0.0,0.0,0.5175502466998685,0.5177803948245937
737782.0,3.812964587324164e-05,0.0004389602144974,0.517602944220009,0.9999999999999992,0.0,1.0,0.0,1.0,0.0004770731229731104,0.0,0.0,0.0,0.0,0.0,0.517602944220009,0.5178330828899229
738322.0,4.064972941603129e-05,0.0004392190938426,0.5237083907460458,0.9999999999999996,0.0,1.0,0.0,1.0,0.00047985096912131215,0.0,0.0,0.0,0.0,0.0,0.5237083907460458,0.5239369397363306
738862.0,5.799805493161836e-05,0.0004419453090555,0.5578666965352743,1.0,0.0,1.0,0.0,1.0,0.000499917732018807,0.0,0.0,0.0,0.0,0.0,0.5578666965352743,0.5580877268135924
739402.0,8.546277667015323e-05,0.0004462252288815,0.5954108107638117,1.0,0.0,1.0,0.0,1.0,0.0005316498699045727,0.0,0.0,0.0,0.0,0.0,0.5954108107638117,0.595625910553634
739942.0,0.0001051223499144,0.0004482895038613,0.6154767380314669,0.9999999999999998,0.0,1.0,0.0,1.0,0.000553364728529612,0.0,0.0,0.0,0.0,0.0,0.6154767380314669,0.6156895196419394
740482.0,0.000112621784625,0.0004490234561376,0.6221453660966941,0.9999999999999998,0.0,1.0,0.0,1.0,0.0005615946709396313,0.0,0.0,0.0,0.0,0.0,0.6221453660966941,0.6223575672454841
741022.0,0.0001145657275726,0.0004492479240287,0.6238002945872644,1.0,0.0,1.0,0.0,0.9999999999999998,0.0005637621831860232,0.0,0.0,0.0,0.0,0.0,0.6238002945872644,0.6240123817545018
741562.0,0.0001149644171842,0.0004493184156857,0.6241361729050606,0.9999999999999998,0.0,1.0,0.0,0.9999999999999998,0.0005642311772401106,0.0,0.0,0.0,0.0,0.0,0.6241361729050606,0.6243482469947044
742102.0,0.0001150316518602,0.0004493500870896,0.6241926981511728,1.0,0.0,1.0,0.0,0.9999999999999998,0.0005643300494670186,0.0,0.0,0.0,0.0,0.0,0.6241926981511728,0.6244047775044153
742642.0,0.0001150414469313,0.0004493743279897,0.6242009302108685,1.0,0.0,1.0,0.0,0.9999999999999998,0.0005643640782480943,0.0,0.0,0.0,0.0,0.0,0.6242009302108685,0.6244130177064966
743182.0,0.0001150429446877,0.0004494012789815,0.624202188905517,0.9999999999999998,0.0,0.9999999999999994,0.0,1.0,0.0005643925232227196,0.0,0.0,0.0,0.0,0.0,0.624202188905517,0.6244142863803422
744262.0,0.0001150432939449,0.0004494680976514,0.6242024824142379,1.0,0.0,0.9999999999999996,0.0,0.9999999999999998,0.000564459683305823,0.0,0.0,0.0,0.0,0.0,0.6242024824142379,0.6244146049620015
746422.0,0.000115043437756,0.000449731930966,0.6242026032699483,1.0,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0005647236300145931,0.0,0.0,0.0,0.0,0.0,0.6242026032699483,0.6244148249399797
748582.0,0.0001150437283651,0.0004500231092937,0.6242028474909767,0.9999999999999998,0.0,0.9999999999999998,0.0,0.9999999999999998,0.0005650150653224563,0.0,0.0,0.0,0.0,0.0,0.6242028474909767,0.6244151785436496
750742.0,0.0001150446647973,0.0004502861236707,0.6242036344421944,0.9999999999999994,0.0,0.9999999999999998,0.0,1.0,0.0005652789854518394,0.0,0.0,0.0,0.0,0.0,0.6242036344421944,0.6244160642304534
752902.0,0.0001150464051208,0.000450529588386,0.624205096943804,0.9999999999999992,0.0,0.9999999999999994,0.0,1.0,0.0005655241616972556,0.0,0.0,0.0,0.0,0.0,0.624205096943804,0.624417618041325
755062.0,0.0001150483720929,0.0004507683497179,0.6242067498849917,0.9999999999999992,0.0,0.9999999999999994,0.0,1.0,0.0005657648616459739,0.0,0.0,0.0,0.0,0.0,0.6242067498849917,0.6244193605011505
757222.0,0.0001150502105219,0.0004510085620293,0.6242082947792581,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999994,0.0005660068839211914,0.0,0.0,0.0,0.0,0.0,0.6242082947792581,0.6244209954713336
759382.0,0.0001150520388148,0.0004512489142269,0.6242098311308693,0.9999999999999998,0.0,0.9999999999999994,0.0,0.9999999999999994,0.0005662490359341052,0.0,0.0,0.0,0.0,0.0,0.6242098311308693,0.624422621951705
761542.0,0.0001150540003005,0.000451487700998,0.624211479379396,0.9999999999999998,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0005664897558324137,0.0,0.0,0.0,0.0,0.0,0.624211479379396,0.624424359726687
763702.0,0.0001150557644261,0.000451730712017,0.6242129617605323,1.0,0.0,0.9999999999999996,0.0,0.9999999999999994,0.0005667345022207142,0.0,0.0,0.0,0.0,0.0,0.6242129617605323,0.6244259332405899
