Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
9580,1334574.0898707141,1414182732.3531291,816055.8500131597,1043.8729497584814,inf,639.356918363004,inf,374.71453445295845,1334574.0898707141,inf,inf,inf,inf,inf,816055.8500131597,816055.8500131597
9581,971382.8188993108,3296283538.8899055,817477.7108325631,457.56415144927496,inf,884.5362366053655,inf,416.2115069716666,971382.8188993108,inf,inf,inf,inf,inf,817477.7108325631,817477.7108325631
9582,1374675.5242882324,2827538719.340701,816306.9186535066,508.1245035366107,inf,232.93265986494904,inf,833.1334577130019,1374675.5242882324,inf,inf,inf,inf,inf,816306.9186535066,816306.9186535066
9583,972336.1842563879,617903263.7111137,738717.4955308122,499.69425636858807,inf,548.8365130648626,inf,822.3823264582118,972336.1842563879,inf,inf,inf,inf,inf,738717.4955308122,738717.4955308122
9584,1198268.8457263694,7973913399.22597,778181.7020150749,941.1385007038384,inf,283.5016462345739,inf,452.5882836771241,1198268.8457263694,inf,inf,inf,inf,inf,778181.7020150749,778181.7020150749
9585,1128261.2015789396,2501693722.9481535,738453.89725789,1054.090211519453,inf,759.8182992039806,inf,527.1199911616712,1128261.2015789396,inf,inf,inf,inf,inf,738453.89725789,738453.89725789
9586,1336420.7083530065,6453161440.696042,738798.2966836789,964.9671561138198,inf,381.73505873894044,inf,639.0011461371936,1336420.7083530065,inf,inf,inf,inf,inf,738798.2966836789,738798.2966836789
9587,1246199.8733008618,7560315960.404438,735737.5469230647,1023.002393027987,inf,680.6990239713895,inf,816.0107838807767,1246199.8733008618,inf,inf,inf,inf,inf,735737.5469230647,735737.5469230647
9588,1088108.883619121,2087715291.0283031,697200.2161179646,784.9395472197147,inf,707.7429073380625,inf,1072.5840806122746,1088108.883619121,inf,inf,inf,inf,inf,697200.2161179646,697200.2161179646
9589,1123180.553076372,1164248674.7016132,813531.6020838502,1068.0564618692997,inf,799.500423809116,inf,367.9450258826054,1123180.553076372,inf,inf,inf,inf,inf,813531.6020838502,813531.6020838502
9590,1010034.0925717194,2924408503.998491,812508.0070953988,952.5907962847839,inf,543.4884540437353,inf,778.9227103885545,1010034.0925717194,inf,inf,inf,inf,inf,812508.0070953988,812508.0070953988
9591,1187056.5731233358,1446850322.6152658,734055.337405957,829.6720977537484,inf,711.0444124589766,inf,844.1272138707429,1187056.5731233358,inf,inf,inf,inf,inf,734055.337405957,734055.337405957
9592,1049906.5012057424,16430448.06486614,696936.62915437,619.0625284002057,inf,871.2957979262844,inf,273.70579741917965,1049906.5012057424,inf,inf,inf,inf,inf,696936.62915437,696936.62915437
9593,1127241.3919543002,5293572063.191474,661031.6388036648,896.9955276538815,inf,929.6953532185105,inf,450.618754720355,1127241.3919543002,inf,inf,inf,inf,inf,661031.6388036648,661031.6388036648
9594,1087707.404428817,7242595160.621008,700922.7060977712,739.8761108200821,inf,829.0403203148106,inf,566.3220378853771,1087707.404428817,inf,inf,inf,inf,inf,700922.7060977712,700922.7060977712
9595,1295914.9827767957,5880475431.11899,774384.0308364505,868.87759154534,inf,192.01190315024448,inf,37.77558939051494,1295914.9827767957,inf,inf,inf,inf,inf,774384.0308364505,774384.0308364505
9596,1126342.4946200757,6064579344.897229,735292.8992225458,571.2694266666316,inf,597.1125769970374,inf,202.96948009906083,1126342.4946200757,inf,inf,inf,inf,inf,735292.8992225458,735292.8992225458
9597,972654.2430224011,4517580141.385616,813535.5082334449,1037.9493102901488,inf,735.9837969366891,inf,820.3121238512679,972654.2430224011,inf,inf,inf,inf,inf,813535.5082334449,813535.5082334449
9598,1045964.9265199475,8097922177.61138,661291.665390939,837.5611644590155,inf,579.1914767885912,inf,162.10982039354403,1045964.9265199475,inf,inf,inf,inf,inf,661291.665390939,661291.665390939
9599,1089275.9824210817,7158056434.793386,735865.1455191334,985.1699407211172,inf,685.529834433616,inf,369.73664587632106,1089275.9824210817,inf,inf,inf,inf,inf,735865.1455191334,735865.1455191334
9600,1126617.9941615316,5477643497.8331995,738914.575077139,490.2768855366249,inf,522.6487337822556,inf,695.1978955224685,1126617.9941615316,inf,inf,inf,inf,inf,738914.575077139,738914.575077139
9601,1049254.9366383231,5713736195.138967,817693.5375987324,475.65215788674965,inf,619.9009839965025,inf,643.0699905983644,1049254.9366383231,inf,inf,inf,inf,inf,817693.5375987324,817693.5375987324
9602,1010184.4875893156,7673454943.919152,661668.4450269825,377.06794839683585,inf,939.3433552668,inf,379.08217363012056,1010184.4875893156,inf,inf,inf,inf,inf,661668.4450269825,661668.4450269825
9603,1282330.3963740878,2859285779.8956275,735346.1178001736,1058.9322607302993,inf,842.3327903380309,inf,616.7669454505831,1282330.3963740878,inf,inf,inf,inf,inf,735346.1178001736,735346.1178001736
9604,1010764.6826308119,1704283085.3825347,813407.4126011237,741.6026799668498,inf,780.8055721194023,inf,363.3908109616649,1010764.6826308119,inf,inf,inf,inf,inf,813407.4126011237,813407.4126011237
9605,1335712.1949273697,974173791.9681696,739233.1063626587,661.6602979037986,inf,530.4357987693868,inf,1034.5354930549781,1335712.1949273697,inf,inf,inf,inf,inf,739233.1063626587,739233.1063626587
9606,1049197.6697487843,2119536688.9189239,700280.7319474547,189.89336742785463,inf,196.5446078100581,inf,194.39158469343482,1049197.6697487843,inf,inf,inf,inf,inf,700280.7319474547,700280.7319474547
9607,1238855.9650607423,5757722005.514123,699747.1760405473,905.0745912452775,inf,879.6969942252217,inf,382.1793945746573,1238855.9650607423,inf,inf,inf,inf,inf,699747.1760405473,699747.1760405473
9608,1246837.9001453565,1295266425.21576,661783.7280424538,1044.0866048498817,inf,956.8637800566484,inf,966.9080137992678,1246837.9001453565,inf,inf,inf,inf,inf,661783.7280424538,661783.7280424538
9609,1089331.2653276422,5440320894.575196,778058.4934739898,971.446191127983,inf,240.9431596314014,inf,442.5563725097703,1089331.2653276422,inf,inf,inf,inf,inf,778058.4934739898,778058.4934739898
9610,1124231.6803691196,4218279467.383633,736015.7100409194,834.0162084301996,inf,554.262809765744,inf,710.4374401867673,1124231.6803691196,inf,inf,inf,inf,inf,736015.7100409194,736015.7100409194
9611,1306457.342057689,4191111840.1964,697007.2732133413,847.3828565348704,inf,679.3166382280657,inf,73.96938068170121,1306457.342057689,inf,inf,inf,inf,inf,697007.2732133413,697007.2732133413
9612,1007531.6958458012,5501783078.166831,734878.9315886538,841.93721106114,inf,836.339751914197,inf,649.1177640984421,1007531.6958458012,inf,inf,inf,inf,inf,734878.9315886538,734878.9315886538
9613,929856.1524025194,676989670.8402352,780378.4646404273,1026.1594579586408,inf,687.8943622353322,inf,550.8403575361452,929856.1524025194,inf,inf,inf,inf,inf,780378.4646404273,780378.4646404273
9614,1237886.6306497285,4413758593.447388,739366.3622733244,631.559021691244,inf,878.9245803073468,inf,309.03937836994135,1237886.6306497285,inf,inf,inf,inf,inf,739366.3622733244,739366.3622733244
9615,1007493.938859295,5121678792.210129,932604.5376345577,553.0540126390001,inf,938.2341707332507,inf,284.24614358733476,1007493.938859295,inf,inf,inf,inf,inf,932604.5376345577,932604.5376345577
9616,1165451.5595220053,3256308718.6328096,545483.5478014739,592.1919466395067,inf,661.6968782049995,inf,485.70758210666327,1165451.5595220053,inf,inf,inf,inf,inf,545483.5478014739,545483.5478014739
9617,968071.6844396266,2389367211.514316,736038.8948595116,65.69474940322094,inf,536.913600854156,inf,515.2676887112061,968071.6844396266,inf,inf,inf,inf,inf,736038.8948595116,736038.8948595116
9618,1006853.1720092597,1560061927.0613916,930616.1331572774,609.5595917224944,inf,685.9396782207574,inf,67.15508995976553,1006853.1720092597,inf,inf,inf,inf,inf,930616.1331572774,930616.1331572774
9619,1223953.4507575014,2410254382.091321,777881.0293607552,927.4758910095027,inf,366.07599003756195,inf,890.2808288433763,1223953.4507575014,inf,inf,inf,inf,inf,777881.0293607552,777881.0293607552
9620,1339468.39356012,6562120958.191869,816456.1012612227,367.24009045827887,inf,779.78513626391,inf,846.9205932429529,1339468.39356012,inf,inf,inf,inf,inf,816456.1012612227,816456.1012612227
9621,1184620.141177254,6600691538.702257,660213.3281763126,747.3683738158077,inf,460.52777077746543,inf,118.5090962963789,1184620.141177254,inf,inf,inf,inf,inf,660213.3281763126,660213.3281763126
9622,1048782.5980547627,7120778900.156248,895302.3128173731,713.020969218595,inf,974.3377927599839,inf,775.0528662010478,1048782.5980547627,inf,inf,inf,inf,inf,895302.3128173731,895302.3128173731
9623,894142.677950829,3037565952.6688704,583811.3119980595,1033.2407733170257,inf,576.5804572333714,inf,567.2934418238101,894142.677950829,inf,inf,inf,inf,inf,583811.3119980595,583811.3119980595
9624,1335726.3204721166,3839919319.8906097,657354.3526961531,874.4356757662697,inf,787.5892034540027,inf,130.75727808096534,1335726.3204721166,inf,inf,inf,inf,inf,657354.3526961531,657354.3526961531
9625,1278392.2008400275,5253739890.57314,618972.4813133975,918.5388973173465,inf,544.5478002018117,inf,80.59406628379313,1278392.2008400275,inf,inf,inf,inf,inf,618972.4813133975,618972.4813133975
9626,933205.0677354155,2056194885.550121,891228.0896507379,588.9664313985278,inf,662.4893906825265,inf,928.9549870236938,933205.0677354155,inf,inf,inf,inf,inf,891228.0896507379,891228.0896507379
9627,1046195.3682289919,703251880.09675,657590.9990393898,1057.524018811337,inf,971.785785249432,inf,574.1131462962193,1046195.3682289919,inf,inf,inf,inf,inf,657590.9990393898,657590.9990393898
9628,1307755.3295258237,6014030023.101246,738444.0506500617,1050.342705881472,inf,29.049287240047672,inf,447.424791816429,1307755.3295258237,inf,inf,inf,inf,inf,738444.0506500617,738444.0506500617
9629,1338822.8857466285,3667084167.9560494,777822.3492004647,891.4487760224437,inf,565.0903738515847,inf,221.56879627757775,1338822.8857466285,inf,inf,inf,inf,inf,777822.3492004647,777822.3492004647
9630,968131.2025352874,7171011222.497414,736130.7821972583,706.9483634419003,inf,232.38882409091417,inf,131.99289183579086,968131.2025352874,inf,inf,inf,inf,inf,736130.7821972583,736130.7821972583
9631,969083.4677220928,6901308518.736624,814237.5721641298,941.1866176444444,inf,85.17622546874634,inf,632.9565857480683,969083.4677220928,inf,inf,inf,inf,inf,814237.5721641298,814237.5721641298
9632,1162405.1974022116,657147189.3631153,812861.51010123,640.361243451935,inf,750.595236634909,inf,1055.4380027227194,1162405.1974022116,inf,inf,inf,inf,inf,812861.51010123,812861.51010123
9633,1162150.2122732867,2054487819.3402581,813512.2504971357,668.1623436602973,inf,573.3462203658306,inf,466.0835715247407,1162150.2122732867,inf,inf,inf,inf,inf,813512.2504971357,813512.2504971357
9634,1162789.1826196662,735267592.5606444,696333.1929990292,929.5412446084053,inf,511.069894199624,inf,937.0161298002558,1162789.1826196662,inf,inf,inf,inf,inf,696333.1929990292,696333.1929990292
9635,1162882.5209629314,7388394827.389673,738714.9335130609,566.2019186424243,inf,857.0488714042755,inf,264.21734521903375,1162882.5209629314,inf,inf,inf,inf,inf,738714.9335130609,738714.9335130609
9636,1126773.5978055508,3497647157.81338,699591.3408090611,676.238943964185,inf,741.0257212761808,inf,933.8507610518438,1126773.5978055508,inf,inf,inf,inf,inf,699591.3408090611,699591.3408090611
9637,891325.9095632092,7906524165.8519945,1010371.3730635657,968.5831543931824,inf,608.0708170422079,inf,670.5375299495303,891325.9095632092,inf,inf,inf,inf,inf,1010371.3730635657,891325.9095632092
9638,855843.5533180841,4611546151.919311,658431.4039145074,719.8270890838594,inf,665.4894346039989,inf,1054.486491173349,855843.5533180841,inf,inf,inf,inf,inf,658431.4039145074,658431.4039145074
9639,1087440.4575825352,2104636238.7412007,817364.8043437678,787.6346658332129,inf,1030.1065967308964,inf,749.5426810311797,1087440.4575825352,inf,inf,inf,inf,inf,817364.8043437678,817364.8043437678
9640,891792.9540893204,7380429161.000859,777844.81545511,601.9671916414292,inf,646.567730813214,inf,533.1165376049581,891792.9540893204,inf,inf,inf,inf,inf,777844.81545511,777844.81545511
9641,1375734.9427021146,990099253.9122487,661084.8054900509,832.9375122557882,inf,156.70023392704866,inf,86.73699911720861,1375734.9427021146,inf,inf,inf,inf,inf,661084.8054900509,661084.8054900509
9642,1050563.7876473474,5007955235.545122,813586.752605742,1006.2019385906792,inf,605.4682133237783,inf,794.4356196239642,1050563.7876473474,inf,inf,inf,inf,inf,813586.752605742,813586.752605742
9643,1008331.4997570904,6807722538.558749,700545.7031403183,776.9201351510269,inf,606.239770116385,inf,965.3494717825179,1008331.4997570904,inf,inf,inf,inf,inf,700545.7031403183,700545.7031403183
9644,1127199.2983889482,299147823.4452376,736270.3236223268,868.0402192590776,inf,941.2426077299951,inf,244.35626296385345,1127199.2983889482,inf,inf,inf,inf,inf,736270.3236223268,736270.3236223268
9645,1128443.8149528578,4185087207.9931464,661888.6147216276,548.4138919348613,inf,557.0412969086096,inf,380.6019344616489,1128443.8149528578,inf,inf,inf,inf,inf,661888.6147216276,661888.6147216276
9646,1285920.102679863,2371085160.7626333,701208.23425321,744.7433654144659,inf,188.75858299584945,inf,149.1057494801923,1285920.102679863,inf,inf,inf,inf,inf,701208.23425321,701208.23425321
9647,1123711.3037090923,2849955110.1661506,735720.6064497747,626.5268518910237,inf,595.5663451546764,inf,740.424196800669,1123711.3037090923,inf,inf,inf,inf,inf,735720.6064497747,735720.6064497747
9648,1050222.0270559979,6041638769.733647,812842.2044997158,597.1008309721025,inf,760.9379099981273,inf,1055.6856260494076,1050222.0270559979,inf,inf,inf,inf,inf,812842.2044997158,812842.2044997158
9649,1279102.3179857126,3593571076.604917,661018.1279453969,677.5394468265084,inf,745.2301778464432,inf,291.8400086629671,1279102.3179857126,inf,inf,inf,inf,inf,661018.1279453969,661018.1279453969
9650,1046181.3590927095,507476645.5826926,701632.1305963858,552.2989635536809,inf,8.583141472676127,inf,961.3890874344133,1046181.3590927095,inf,inf,inf,inf,inf,701632.1305963858,701632.1305963858
9651,1084028.070555187,1091773086.730376,621944.7665755973,654.7064878203511,inf,100.06462131740487,inf,273.107945825261,1084028.070555187,inf,inf,inf,inf,inf,621944.7665755973,621944.7665755973
9652,972093.5701118021,1033296905.8161768,661990.1989523005,791.2104777615444,inf,682.7125101935349,inf,1033.268320786966,972093.5701118021,inf,inf,inf,inf,inf,661990.1989523005,661990.1989523005
9653,1171799.956004454,1869941398.994125,815911.6642589677,764.9459680687124,inf,571.2620004481672,inf,843.3865386128847,1171799.956004454,inf,inf,inf,inf,inf,815911.6642589677,815911.6642589677
9654,1356175.2173638078,3912945406.274959,657882.7044242407,737.2708368917031,inf,134.5888083464312,inf,27.77716048368457,1356175.2173638078,inf,inf,inf,inf,inf,657882.7044242407,657882.7044242407
9655,1363567.3990964906,4954731835.793011,735691.8606354657,893.3601325646359,inf,803.3629748557738,inf,222.66615500247195,1363567.3990964906,inf,inf,inf,inf,inf,735691.8606354657,735691.8606354657
9656,1010391.7602910162,6237919118.850541,660787.0224804272,675.0079577216043,inf,1005.1063022050133,inf,373.7390523533458,1010391.7602910162,inf,inf,inf,inf,inf,660787.0224804272,660787.0224804272
9657,932101.2331079922,7220847479.521542,618693.3257448816,782.0298756187766,inf,772.3498993679877,inf,367.8438827318988,932101.2331079922,inf,inf,inf,inf,inf,618693.3257448816,618693.3257448816
9658,1007349.6142651921,6529481147.592951,660261.4449184855,984.0995673899542,inf,819.353498924622,inf,587.6566380823258,1007349.6142651921,inf,inf,inf,inf,inf,660261.4449184855,660261.4449184855
9659,1203367.4295589747,8006301760.104219,622558.4603105764,780.2656542871414,inf,488.8188137241695,inf,577.0725454338934,1203367.4295589747,inf,inf,inf,inf,inf,622558.4603105764,622558.4603105764
9660,1011066.4492887715,5268454761.237636,813101.8944516937,1077.5255903507511,inf,944.3399728828801,inf,102.1454813022923,1011066.4492887715,inf,inf,inf,inf,inf,813101.8944516937,813101.8944516937
9661,933679.4580614647,1557170750.0832071,815788.8504847124,774.4369473014297,inf,106.09107185608289,inf,751.4504469421945,933679.4580614647,inf,inf,inf,inf,inf,815788.8504847124,815788.8504847124
9662,1223658.8560482217,3711597988.0736637,700956.9674385693,850.3310831930555,inf,802.4380625110572,inf,536.0442470758422,1223658.8560482217,inf,inf,inf,inf,inf,700956.9674385693,700956.9674385693
9663,1285792.9245805475,106254016.4605632,622432.4173159837,837.082050071399,inf,744.7757629934532,inf,586.3587750559701,1285792.9245805475,inf,inf,inf,inf,inf,622432.4173159837,622432.4173159837
9664,1221663.1252053697,1772759043.9634397,700287.0502900099,412.95592065182893,inf,234.28213518961547,inf,152.1074690374899,1221663.1252053697,inf,inf,inf,inf,inf,700287.0502900099,700287.0502900099
9665,1088671.4521968975,3653954822.125775,658502.0825933726,717.7149413047181,inf,132.23850699352633,inf,457.86492814437884,1088671.4521968975,inf,inf,inf,inf,inf,658502.0825933726,658502.0825933726
9666,1051085.3080627408,7701758939.426405,734597.1170892569,615.5234481843903,inf,1038.5790199994685,inf,490.61453133892894,1051085.3080627408,inf,inf,inf,inf,inf,734597.1170892569,734597.1170892569
9667,1010976.9036424248,6722303821.428094,619203.2988344367,979.5655605709919,inf,865.2490916791705,inf,0.5815032713786441,1010976.9036424248,inf,inf,inf,inf,inf,619203.2988344367,619203.2988344367
9668,1223750.3901207524,677252886.1156597,700780.2648543128,820.7802936714033,inf,621.4993224239697,inf,708.7436262519798,1223750.3901207524,inf,inf,inf,inf,inf,700780.2648543128,700780.2648543128
9669,1201620.0378826708,4072199159.156735,735363.8715323646,562.580621245051,inf,845.8048622512044,inf,809.1998325921725,1201620.0378826708,inf,inf,inf,inf,inf,735363.8715323646,735363.8715323646
9670,1205350.35228704,6797309022.045696,894320.5916242565,942.4720487396387,inf,476.69214656707373,inf,854.6381091052417,1205350.35228704,inf,inf,inf,inf,inf,894320.5916242565,894320.5916242565
9671,1206442.5396602126,4155660315.100655,699292.6977991622,615.5212682945973,inf,526.6722570776565,inf,943.769752435764,1206442.5396602126,inf,inf,inf,inf,inf,699292.6977991622,699292.6977991622
9672,1046918.4866347605,7127094066.608076,817699.1069340741,869.3313979768913,inf,830.4173872439627,inf,1006.0394295072606,1046918.4866347605,inf,inf,inf,inf,inf,817699.1069340741,817699.1069340741
9673,1045846.5916902968,307011711.02676135,777822.9212208756,757.442600571902,inf,952.4827516593912,inf,1076.444698169138,1045846.5916902968,inf,inf,inf,inf,inf,777822.9212208756,777822.9212208756
9674,1285385.5445376406,7204372804.653042,661351.5021851718,197.87294773330626,inf,565.4588486395785,inf,279.741327269504,1285385.5445376406,inf,inf,inf,inf,inf,661351.5021851718,661351.5021851718
9675,1087982.4881099598,4617761265.891729,778424.1494327661,327.6057460332141,inf,685.9925938132271,inf,142.36121468530578,1087982.4881099598,inf,inf,inf,inf,inf,778424.1494327661,778424.1494327661
9676,1047025.5152181712,2543850223.8486543,735763.3631171515,952.8160916464838,inf,115.8878467128921,inf,469.5190179867676,1047025.5152181712,inf,inf,inf,inf,inf,735763.3631171515,735763.3631171515
9677,1215244.4902461125,6949364391.550481,855296.4492977519,584.1520991711291,inf,891.536760277725,inf,553.1979607788418,1215244.4902461125,inf,inf,inf,inf,inf,855296.4492977519,855296.4492977519
9678,1172896.0977399922,933370514.9460347,739279.1123028129,778.2063582698676,inf,908.7293960145976,inf,173.9211488491359,1172896.0977399922,inf,inf,inf,inf,inf,739279.1123028129,739279.1123028129
9679,1173644.0465097418,4352072969.378891,697173.3879446631,929.0031640407472,inf,1057.9441563390048,inf,965.3184390471444,1173644.0465097418,inf,inf,inf,inf,inf,697173.3879446631,697173.3879446631
9680,1012065.3467583403,5216944462.020504,735588.5138272336,629.3661731989362,inf,838.3921665353444,inf,559.8306968120329,1012065.3467583403,inf,inf,inf,inf,inf,735588.5138272336,735588.5138272336
9681,971080.1029384729,4237417172.2728715,816989.3397721933,763.4308314534564,inf,765.0542496881056,inf,149.3874524226217,971080.1029384729,inf,inf,inf,inf,inf,816989.3397721933,816989.3397721933
9682,1124019.2407194434,946319029.4248137,739936.8180393064,1024.2778566704778,inf,403.9262045650214,inf,209.5791855821749,1124019.2407194434,inf,inf,inf,inf,inf,739936.8180393064,739936.8180393064
9683,1011207.0902058795,6612020778.013559,856005.1444644775,759.3961370505958,inf,521.8476366903733,inf,292.6443004653187,1011207.0902058795,inf,inf,inf,inf,inf,856005.1444644775,856005.1444644775
9684,933206.042519544,7969432298.476754,816796.81962676,836.1302901405336,inf,670.8605146254523,inf,652.1464810866648,933206.042519544,inf,inf,inf,inf,inf,816796.81962676,816796.81962676
9685,1386442.8307185818,4375469476.187106,813013.4657693212,978.346645904272,inf,807.3627091981253,inf,1020.0494405723778,1386442.8307185818,inf,inf,inf,inf,inf,813013.4657693212,813013.4657693212
9686,1240139.4558015247,817358452.1921991,738691.2755102735,994.5200668013332,inf,839.3137615990006,inf,753.6876020558489,1240139.4558015247,inf,inf,inf,inf,inf,738691.2755102735,738691.2755102735
9687,1174327.1237011785,210869563.8631332,657563.7802736302,867.4118066430706,inf,689.4677431819895,inf,558.5784381222137,1174327.1237011785,inf,inf,inf,inf,inf,657563.7802736302,657563.7802736302
9688,1046037.704524712,1510071378.7640202,696202.3508038406,589.9920127845077,inf,689.0042181761107,inf,334.0021804659086,1046037.704524712,inf,inf,inf,inf,inf,696202.3508038406,696202.3508038406
9689,1008230.8140703554,97774814.65461084,662110.4014896506,848.4810259291587,inf,381.7863823838866,inf,1039.1009467080453,1008230.8140703554,inf,inf,inf,inf,inf,662110.4014896506,662110.4014896506
9690,1011695.4852174323,3410489194.2406673,736065.0168443355,712.6566167330584,inf,880.427038835091,inf,370.27282032472647,1011695.4852174323,inf,inf,inf,inf,inf,736065.0168443355,736065.0168443355
9691,1006844.1898148393,123372689.35306771,735168.8752413362,1051.0866230951817,inf,331.0474648333774,inf,1031.4981623160384,1006844.1898148393,inf,inf,inf,inf,inf,735168.8752413362,735168.8752413362
9692,1046402.9270593035,2469653758.055101,813962.6369834009,382.2323253200968,inf,113.88860806996924,inf,1028.7864395335855,1046402.9270593035,inf,inf,inf,inf,inf,813962.6369834009,813962.6369834009
9693,971616.5952968686,814496002.2937143,740451.8574003888,663.9819858866557,inf,762.4918888442177,inf,117.30930147110635,971616.5952968686,inf,inf,inf,inf,inf,740451.8574003888,740451.8574003888
9694,1050113.2006623736,1596789101.4212053,661577.9031017335,925.0617789240159,inf,281.5323932191017,inf,214.05765675908918,1050113.2006623736,inf,inf,inf,inf,inf,661577.9031017335,661577.9031017335
9695,1242987.7422412941,7028014628.384455,737095.6824575213,579.4289185679102,inf,432.18302022390014,inf,819.7209043462125,1242987.7422412941,inf,inf,inf,inf,inf,737095.6824575213,737095.6824575213
9696,971135.2051294304,1591033142.1542559,580564.528738053,264.2675891728139,inf,370.9535022978995,inf,105.95413246428629,971135.2051294304,inf,inf,inf,inf,inf,580564.528738053,580564.528738053
9697,1162891.2630802835,1311751865.3076882,777804.0143105134,671.0155235276302,inf,288.2165573341519,inf,863.6788690179086,1162891.2630802835,inf,inf,inf,inf,inf,777804.0143105134,777804.0143105134
9698,1127248.190622508,7145412280.064838,813959.3136797921,681.5853095960373,inf,1043.6090064172365,inf,1057.6953714747012,1127248.190622508,inf,inf,inf,inf,inf,813959.3136797921,813959.3136797921
9699,1011427.5725526197,6810869872.535343,813733.9207226976,918.1634595803667,inf,681.0461959770589,inf,842.5636883258924,1011427.5725526197,inf,inf,inf,inf,inf,813733.9207226976,813733.9207226976
9700,971216.8902084032,5272209482.803182,695845.8026274735,547.6074121110039,inf,707.7228073308021,inf,330.75367598939204,971216.8902084032,inf,inf,inf,inf,inf,695845.8026274735,695845.8026274735
9701,1243781.4842831101,7231358490.034938,774530.1274933323,457.5358114611165,inf,665.2042557381573,inf,830.6421291511717,1243781.4842831101,inf,inf,inf,inf,inf,774530.1274933323,774530.1274933323
9702,1231930.968857066,593424683.3214314,657637.7876382727,566.1106517055182,inf,84.40135156581469,inf,505.04226965770727,1231930.968857066,inf,inf,inf,inf,inf,657637.7876382727,657637.7876382727
9703,1050607.0733536542,1403454403.2329793,775204.1449839588,611.4324144248673,inf,1000.6013975340902,inf,147.12919186177888,1050607.0733536542,inf,inf,inf,inf,inf,775204.1449839588,775204.1449839588
9704,1046194.8453600764,1098631912.0394223,736529.5263617218,1051.0754990048272,inf,797.3370764005444,inf,785.7847290394094,1046194.8453600764,inf,inf,inf,inf,inf,736529.5263617218,736529.5263617218
9705,1124166.984737362,755837223.0311873,856362.6846028372,1052.192233412573,inf,54.81240973778098,inf,466.52691380008423,1124166.984737362,inf,inf,inf,inf,inf,856362.6846028372,856362.6846028372
9706,857084.8484863407,5650797080.018487,739303.645489043,853.1740278406485,inf,393.5032877607046,inf,510.3217058736246,857084.8484863407,inf,inf,inf,inf,inf,739303.645489043,739303.645489043
9707,972200.5850719744,6436902392.143882,584176.5832171533,740.9148846058806,inf,966.9728283337226,inf,156.09206449079642,972200.5850719744,inf,inf,inf,inf,inf,584176.5832171533,584176.5832171533
9708,1089170.0053225583,7219635609.816848,700165.3424565416,710.8813968625881,inf,1012.2693808726235,inf,843.4699782395397,1089170.0053225583,inf,inf,inf,inf,inf,700165.3424565416,700165.3424565416
9709,1127561.207090151,1187935425.1612442,699284.180314799,807.0357149880315,inf,813.1385885637824,inf,80.1686808656736,1127561.207090151,inf,inf,inf,inf,inf,699284.180314799,699284.180314799
9710,971931.0154232623,4200506338.3473377,852770.3380704259,598.573163781015,inf,927.465958372341,inf,461.37705247360594,971931.0154232623,inf,inf,inf,inf,inf,852770.3380704259,852770.3380704259
9711,1045798.8873760788,5719912107.768437,852575.2170241467,733.7387187839215,inf,632.3938174125879,inf,747.9460937194668,1045798.8873760788,inf,inf,inf,inf,inf,852575.2170241467,852575.2170241467
9712,1317793.3269362333,6586448666.20959,774982.53491442,699.2919395931494,inf,597.0909939280086,inf,3.356941743253059,1317793.3269362333,inf,inf,inf,inf,inf,774982.53491442,774982.53491442
9713,929998.5039161992,2613741474.2724376,739576.5258388652,815.529409622002,inf,319.66414378189774,inf,172.4299515712207,929998.5039161992,inf,inf,inf,inf,inf,739576.5258388652,739576.5258388652
9714,1191749.906603182,7166790523.997964,661581.3565373291,983.4605530502333,inf,584.8824870981387,inf,685.1310836305977,1191749.906603182,inf,inf,inf,inf,inf,661581.3565373291,661581.3565373291
9715,1089150.385400573,6923175021.03583,660793.0270151171,706.0925254389307,inf,1058.204340495443,inf,497.19914883535813,1089150.385400573,inf,inf,inf,inf,inf,660793.0270151171,660793.0270151171
9716,1126794.8720558395,4368058279.8424015,657737.7390419175,1073.4736384316045,inf,433.1377865490162,inf,2.9160315250804834,1126794.8720558395,inf,inf,inf,inf,inf,657737.7390419175,657737.7390419175
9717,1162918.229119614,3182938977.8077474,739390.5108047994,622.0446357404977,inf,482.3408069898007,inf,660.3470501750722,1162918.229119614,inf,inf,inf,inf,inf,739390.5108047994,739390.5108047994
9718,1319866.2082395724,4479253767.157806,734579.3500429068,833.2149328129968,inf,731.1742028785952,inf,1077.325286538837,1319866.2082395724,inf,inf,inf,inf,inf,734579.3500429068,734579.3500429068
9719,895345.7160625092,2314881904.390994,696268.0719261421,203.05653509290212,inf,941.6788956070461,inf,398.72118018794595,895345.7160625092,inf,inf,inf,inf,inf,696268.0719261421,696268.0719261421
9720,1084427.227695674,6814876985.172371,696625.046990897,564.6334250061615,inf,797.9194849931437,inf,465.99620684542214,1084427.227695674,inf,inf,inf,inf,inf,696625.046990897,696625.046990897
9721,1049546.5388530546,7528780583.064532,739451.8256132741,155.21291836394244,inf,232.86585353142277,inf,251.32568320941613,1049546.5388530546,inf,inf,inf,inf,inf,739451.8256132741,739451.8256132741
