Time (s),REG_SET,MCU_SEFI,REG_DSEE,SRAM_SEL,MCU_SEL,SRAM_TID,MCU_TID,REG_TID,WDT_TID
350922.0,0.9999999999999999,1.0,0.0002130318389501635,1.0,1.0,0.0,5.44286837822483e-13,0.0,0.0
350982.0,1.0,0.9999999999999999,0.00021354001751160907,1.0,1.0,0.0,6.434297539215095e-13,0.0,0.0
351041.0,0.9999999999999999,1.0,0.00021401300742318914,1.0,1.0,0.0,7.531197887544749e-13,0.0,0.0
351102.0,1.0,1.0,0.0002144466295769225,1.0,0.9999999999999999,0.0,8.721356969942917e-13,0.0,0.0
351161.0,1.0,1.0,0.00021485958685537243,1.0,0.9999999999999999,0.0,1.0057510380079293e-12,0.0,0.0
351222.0,1.0,1.0,0.00021522418244172568,1.0,0.9999999999999999,0.0,1.1437517599688363e-12,0.0,0.0
351281.0,1.0,1.0,0.00021556606427950394,1.0,1.0,0.0,1.2934653348395386e-12,0.0,0.0
351342.0,1.0,1.0,0.00021586497446732152,1.0,1.0,0.0,1.442956865105316e-12,0.0,0.0
351401.0,1.0,1.0,0.00021614384590408264,0.9999999999999999,1.0,0.0,1.599942400787313e-12,0.0,0.0
351462.0,1.0,1.0,0.0002163865914323756,1.0,1.0,0.0,1.751709888253572e-12,0.0,0.0
351522.0,1.0,1.0,0.00021661222797425038,1.0,1.0,0.0,1.906308444432625e-12,0.0,0.0
351581.0,0.9999999999999999,1.0,0.00021681142509475656,1.0,0.9999999999999999,0.0,2.0540791290102334e-12,0.0,0.0
351642.0,1.0,1.0,0.00021698692423550693,1.0,0.9999999999999998,0.0,2.193301096298228e-12,0.0,0.0
351701.0,0.9999999999999999,0.9999999999999999,0.00021714914765559546,1.0,0.9999999999999998,0.0,2.3294699502685035e-12,0.0,0.0
351762.0,1.0,1.0,0.0002172889344841268,1.0,0.9999999999999998,0.0,2.4524271502457395e-12,0.0,0.0
351821.0,0.9999999999999999,1.0,0.00021741764043285995,0.9999999999999999,0.9999999999999998,0.0,2.56983323509985e-12,0.0,0.0
351882.0,1.0,0.9999999999999999,0.00021752823577789545,0.9999999999999999,1.0,0.0,2.6737501102047645e-12,0.0,0.0
351941.0,1.0,0.9999999999999999,0.00021762960402979087,1.0,1.0,0.0,2.7710056471619282e-12,0.0,0.0
352002.0,1.0,1.0,0.00021771639152689466,1.0,1.0,0.0,2.855549130487134e-12,0.0,0.0
352062.0,1.0,1.0,0.0002177956121681983,1.0,1.0,0.0,2.9333757645133574e-12,0.0,0.0
352121.0,1.0,1.0,0.0002178642485352052,1.0,1.0,0.0,3.001099369015492e-12,0.0,0.0
352182.0,1.0,1.0,0.00021792362298981872,1.0,1.0,0.0,3.059663633564469e-12,0.0,0.0
352241.0,1.0,1.0,0.00021797745601708957,1.0,0.9999999999999999,0.0,3.1125102495366264e-12,0.0,0.0
352302.0,1.0,1.0,0.0002180230563798266,1.0,0.9999999999999998,0.0,3.1569191705216326e-12,0.0,0.0
352361.0,1.0,0.9999999999999999,0.0002180642470659146,1.0,0.9999999999999998,0.0,3.1966651548032132e-12,0.0,0.0
352422.0,1.0,0.9999999999999998,0.0002180990152166405,0.9999999999999999,0.9999999999999997,0.0,3.229805312088274e-12,0.0,0.0
352481.0,1.0,0.9999999999999998,0.00021813034343849005,1.0,0.9999999999999997,0.0,3.2591707110896095e-12,0.0,0.0
352542.0,1.0,0.9999999999999999,0.0002181567522857179,1.0,0.9999999999999997,0.0,3.2834845953289005e-12,0.0,0.0
352602.0,1.0,0.9999999999999999,0.00021818051422369596,0.9999999999999999,0.9999999999999998,0.0,3.3048563885529347e-12,0.0,0.0
352661.0,1.0,0.9999999999999999,0.0002182008857776042,0.9999999999999998,0.9999999999999998,0.0,3.3226754680981685e-12,0.0,0.0
352722.0,0.9999999999999999,1.0,0.00021821837453199,0.9999999999999998,0.9999999999999999,0.0,3.3374969454769143e-12,0.0,0.0
352781.0,0.9999999999999999,1.0,0.00021823418134866174,0.9999999999999998,0.9999999999999999,0.0,3.3504310437137974e-12,0.0,0.0
352842.0,1.0,1.0,0.00021824757614641974,0.9999999999999998,1.0,0.0,3.360922651296505e-12,0.0,0.0
352901.0,1.0,1.0,0.00021825974692274788,0.9999999999999999,0.9999999999999999,0.0,3.3699709689472e-12,0.0,0.0
352962.0,1.0,1.0,0.00021827012048187896,1.0,0.9999999999999999,0.0,3.3773539520609575e-12,0.0,0.0
353021.0,1.0,1.0,0.00021827960546028587,1.0,0.9999999999999998,0.0,3.383682223301321e-12,0.0,0.0
353082.0,1.0,0.9999999999999999,0.00021828775382849873,1.0,0.9999999999999997,0.0,3.3887337380633653e-12,0.0,0.0
353142.0,1.0,0.9999999999999999,0.00021829526642868415,0.9999999999999999,0.9999999999999998,0.0,3.3930636078594034e-12,0.0,0.0
353201.0,1.0,0.9999999999999999,0.00021830188949652153,0.9999999999999999,0.9999999999999998,0.0,3.396616321538204e-12,0.0,0.0
353262.0,1.0,1.0,0.00021830775258408814,0.9999999999999999,0.9999999999999998,0.0,3.3995029014022293e-12,0.0,0.0
353321.0,1.0,1.0,0.000218313244870706,0.9999999999999999,0.9999999999999997,0.0,3.4019453920564047e-12,0.0,0.0
353382.0,1.0,1.0,0.0002183180840942964,0.9999999999999998,0.9999999999999998,0.0,3.4038882823494987e-12,0.0,0.0
353441.0,1.0,1.0,0.00021832266828238398,0.9999999999999998,0.9999999999999997,0.0,3.405498105735205e-12,0.0,0.0
353502.0,1.0,1.0,0.00021832675680815274,0.9999999999999999,0.9999999999999997,0.0,3.406774862213524e-12,0.0,0.0
353561.0,1.0,1.0,0.00021833068167580728,0.9999999999999999,0.9999999999999998,0.0,3.4078850852381493e-12,0.0,0.0
353622.0,1.0,1.0,0.00021833422929910297,0.9999999999999998,0.9999999999999998,0.0,3.4087732636578494e-12,0.0,0.0
353682.0,1.0,1.0,0.00021833768257536494,0.9999999999999997,0.9999999999999999,0.0,3.4094393974726245e-12,0.0,0.0
353741.0,1.0,1.0,0.00021834090482324546,0.9999999999999998,0.9999999999999999,0.0,3.4100500201361683e-12,0.0,0.0
353802.0,0.9999999999999999,1.0,0.00021834393203353533,0.9999999999999998,0.9999999999999999,0.0,3.4104941093460184e-12,0.0,0.0
353861.0,1.0,1.0,0.00021834694288458875,0.9999999999999998,1.0,0.0,3.410882687404637e-12,0.0,0.0
353922.0,0.9999999999999999,1.0,0.00021834976281763608,0.9999999999999998,1.0,0.0,3.4111602431607935e-12,0.0,0.0
353981.0,0.9999999999999999,1.0,0.0002183526029648653,0.9999999999999997,0.9999999999999999,0.0,3.4113822877657185e-12,0.0,0.0
354042.0,1.0,1.0,0.00021835529434860088,0.9999999999999997,1.0,0.0,3.4116043323706435e-12,0.0,0.0
354101.0,0.9999999999999999,1.0,0.0002183580352800873,0.9999999999999996,1.0,0.0,3.4117708658243373e-12,0.0,0.0
354162.0,1.0,1.0,0.00021836065977537842,0.9999999999999996,1.0,0.0,3.4118818881268e-12,0.0,0.0
354222.0,1.0,0.9999999999999999,0.00021836335862160286,0.9999999999999996,1.0,0.0,3.4119929104292623e-12,0.0,0.0
354281.0,1.0,0.9999999999999998,0.00021836601052241183,0.9999999999999997,1.0,0.0,3.4120484215804936e-12,0.0,0.0
354342.0,1.0,0.9999999999999999,0.00021836862615859392,0.9999999999999998,0.9999999999999999,0.0,3.412103932731725e-12,0.0,0.0
354401.0,1.0,0.9999999999999999,0.0002183713488169884,0.9999999999999998,1.0,0.0,3.412159443882956e-12,0.0,0.0
354462.0,1.0,0.9999999999999999,0.0002183740093199037,0.9999999999999998,1.0,0.0,3.4122149550341874e-12,0.0,0.0
354521.0,0.9999999999999999,0.9999999999999999,0.00021837679730818854,0.9999999999999998,1.0,0.0,3.4122704661854186e-12,0.0,0.0
354582.0,1.0,0.9999999999999998,0.0002183795382461649,0.9999999999999998,1.0,0.0,3.4122704661854186e-12,0.0,0.0
354641.0,1.0,0.9999999999999997,0.00021838242627554054,0.9999999999999998,1.0,0.0,3.41232597733665e-12,0.0,0.0
354702.0,1.0,0.9999999999999997,0.00021838527998985848,0.9999999999999998,1.0,0.0,3.41232597733665e-12,0.0,0.0
354762.0,0.9999999999999999,0.9999999999999996,0.00021838830062892903,0.9999999999999999,1.0,0.0,3.41232597733665e-12,0.0,0.0
354821.0,0.9999999999999998,0.9999999999999994,0.00021839134816359652,0.9999999999999999,0.9999999999999999,0.0,3.412381488487881e-12,0.0,0.0
354882.0,0.9999999999999998,0.9999999999999993,0.00021839442705076566,1.0,0.9999999999999999,0.0,3.412381488487881e-12,0.0,0.0
354941.0,0.9999999999999998,0.9999999999999993,0.0002183977025882969,1.0,0.9999999999999998,0.0,3.412381488487881e-12,0.0,0.0
355002.0,0.9999999999999998,0.9999999999999994,0.00021840096654017336,1.0,0.9999999999999998,0.0,3.412381488487881e-12,0.0,0.0
355061.0,0.9999999999999998,0.9999999999999994,0.00021840444668306204,0.9999999999999999,0.9999999999999998,0.0,3.412381488487881e-12,0.0,0.0
355122.0,0.9999999999999998,0.9999999999999996,0.00021840792122863973,1.0,0.9999999999999997,0.0,3.412381488487881e-12,0.0,0.0
355181.0,0.9999999999999998,0.9999999999999997,0.0002184116316368569,0.9999999999999999,0.9999999999999996,0.0,3.412381488487881e-12,0.0,0.0
355242.0,0.9999999999999999,0.9999999999999998,0.00021841533945403272,0.9999999999999998,0.9999999999999997,0.0,3.412381488487881e-12,0.0,0.0
355302.0,0.9999999999999999,0.9999999999999998,0.00021841930163466714,0.9999999999999997,0.9999999999999998,0.0,3.412381488487881e-12,0.0,0.0
355361.0,0.9999999999999999,0.9999999999999999,0.00021842332944321772,0.9999999999999997,0.9999999999999998,0.0,3.412381488487881e-12,0.0,0.0
355601.0,0.9999999999999998,0.9999999999999998,0.0002184274268673997,0.9999999999999996,0.9999999999999999,0.0,3.4124369996391124e-12,0.0,0.0
355842.0,0.9999999999999998,0.9999999999999998,0.00021844639176970743,0.9999999999999997,1.0,0.0,3.4124369996391124e-12,0.0,0.0
356082.0,0.9999999999999999,0.9999999999999997,0.00021846780065213977,0.9999999999999998,1.0,0.0,3.4124369996391124e-12,0.0,0.0
356322.0,0.9999999999999998,0.9999999999999998,0.00021849134332051166,0.9999999999999998,1.0,0.0,3.4124369996391124e-12,0.0,0.0
356561.0,0.9999999999999998,0.9999999999999998,0.0002185169056991001,0.9999999999999997,1.0,0.0,3.4124369996391124e-12,0.0,0.0
356801.0,0.9999999999999998,0.9999999999999997,0.00021854413522855767,0.9999999999999996,1.0,0.0,3.4124369996391124e-12,0.0,0.0
357042.0,0.9999999999999999,0.9999999999999997,0.000218573006489312,0.9999999999999996,1.0,0.0,3.4124369996391124e-12,0.0,0.0
357282.0,0.9999999999999998,0.9999999999999997,0.0002186032732772569,0.9999999999999997,1.0,0.0,3.4124369996391124e-12,0.0,0.0
357521.0,0.9999999999999998,0.9999999999999997,0.0002186344298610334,0.9999999999999997,1.0,0.0,3.4124369996391124e-12,0.0,0.0
357761.0,0.9999999999999997,0.9999999999999997,0.00021866622481814623,0.9999999999999996,1.0,0.0,3.4124369996391124e-12,0.0,0.0
358002.0,0.9999999999999997,0.9999999999999996,0.00021869871140782956,0.9999999999999997,1.0,0.0,3.4124369996391124e-12,0.0,0.0
358242.0,0.9999999999999998,0.9999999999999997,0.00021873169493970783,0.9999999999999997,1.0,0.0,3.4124369996391124e-12,0.0,0.0
358482.0,0.9999999999999997,0.9999999999999996,0.00021876472991641448,0.9999999999999998,1.0,0.0,3.4124369996391124e-12,0.0,0.0
358721.0,0.9999999999999996,0.9999999999999994,0.0002187978070193281,0.9999999999999999,1.0,0.0,3.4124369996391124e-12,0.0,0.0
358961.0,0.9999999999999997,0.9999999999999996,0.00021883066687794917,0.9999999999999998,1.0,0.0,3.4124369996391124e-12,0.0,0.0
359202.0,0.9999999999999998,0.9999999999999996,0.00021886348596359117,0.9999999999999998,1.0,0.0,3.4124369996391124e-12,0.0,0.0
359442.0,0.9999999999999998,0.9999999999999997,0.00021889618500747773,0.9999999999999998,0.9999999999999999,0.0,3.4124369996391124e-12,0.0,0.0
359681.0,0.9999999999999998,0.9999999999999997,0.00021892843364083403,0.9999999999999997,1.0,0.0,3.4124369996391124e-12,0.0,0.0
359921.0,0.9999999999999997,0.9999999999999997,0.00021896019343797343,0.9999999999999996,1.0,0.0,3.4124369996391124e-12,0.0,0.0
360162.0,0.9999999999999997,0.9999999999999997,0.0002189917023049371,0.9999999999999997,0.9999999999999999,0.0,3.4124369996391124e-12,0.0,0.0
360402.0,0.9999999999999997,0.9999999999999998,0.0002190229405599183,0.9999999999999998,0.9999999999999998,0.0,3.4124925107903437e-12,0.0,0.0
360642.0,0.9999999999999997,0.9999999999999997,0.00021905364342179773,0.9999999999999999,0.9999999999999998,0.0,3.4124925107903437e-12,0.0,0.0
360881.0,0.9999999999999998,0.9999999999999997,0.00021908394263324256,0.9999999999999998,0.9999999999999997,0.0,3.4124925107903437e-12,0.0,0.0
361121.0,0.9999999999999998,0.9999999999999998,0.0002191137232577691,0.9999999999999999,0.9999999999999996,0.0,3.4124925107903437e-12,0.0,0.0
361362.0,0.9999999999999997,0.9999999999999999,0.00021914324878253031,0.9999999999999998,0.9999999999999996,0.0,3.4124925107903437e-12,0.0,0.0
361602.0,0.9999999999999997,0.9999999999999999,0.0002191725337897965,0.9999999999999999,0.9999999999999996,0.0,3.4124925107903437e-12,0.0,0.0
361841.0,0.9999999999999998,1.0,0.00021920135606931293,0.9999999999999999,0.9999999999999996,0.0,3.412548021941575e-12,0.0,0.0
362081.0,0.9999999999999998,0.9999999999999999,0.00021922974214763578,0.9999999999999999,0.9999999999999994,0.0,3.412548021941575e-12,0.0,0.0
362322.0,0.9999999999999997,0.9999999999999999,0.00021925795477274274,1.0,0.9999999999999996,0.0,3.412548021941575e-12,0.0,0.0
362562.0,0.9999999999999996,0.9999999999999998,0.00021928601572067226,1.0,0.9999999999999994,0.0,3.412548021941575e-12,0.0,0.0
362802.0,0.9999999999999996,0.9999999999999998,0.00021931371912929851,1.0,0.9999999999999994,0.0,3.412603533092806e-12,0.0,0.0
363041.0,0.9999999999999996,0.9999999999999997,0.0002193412059394131,1.0,0.9999999999999993,0.0,3.412603533092806e-12,0.0,0.0
363281.0,0.9999999999999996,0.9999999999999997,0.00021936838769887602,1.0,0.9999999999999993,0.0,3.412603533092806e-12,0.0,0.0
363522.0,0.9999999999999996,0.9999999999999997,0.00021939551637094448,0.9999999999999999,0.9999999999999993,0.0,3.4126590442440374e-12,0.0,0.0
363762.0,0.9999999999999997,0.9999999999999996,0.00021942261373053359,0.9999999999999998,0.9999999999999993,0.0,3.4126590442440374e-12,0.0,0.0
364001.0,0.9999999999999996,0.9999999999999997,0.0002194494775778015,0.9999999999999998,0.9999999999999993,0.0,3.4127145553952687e-12,0.0,0.0
364241.0,0.9999999999999997,0.9999999999999996,0.00021947612875529405,0.9999999999999999,0.9999999999999994,0.0,3.4127145553952687e-12,0.0,0.0
364482.0,0.9999999999999996,0.9999999999999996,0.0002195028093569629,0.9999999999999999,0.9999999999999993,0.0,3.4127145553952687e-12,0.0,0.0
364722.0,0.9999999999999996,0.9999999999999994,0.0002195295367017022,0.9999999999999999,0.9999999999999993,0.0,3.4127700665465e-12,0.0,0.0
364962.0,0.9999999999999997,0.9999999999999996,0.00021955610565168118,0.9999999999999999,0.9999999999999993,0.0,3.4127700665465e-12,0.0,0.0
365201.0,0.9999999999999997,0.9999999999999997,0.0002195826414263377,1.0,0.9999999999999993,0.0,3.4128255776977312e-12,0.0,0.0
365441.0,0.9999999999999998,0.9999999999999997,0.00021960904654108178,0.9999999999999999,0.9999999999999993,0.0,3.4128255776977312e-12,0.0,0.0
365682.0,0.9999999999999998,0.9999999999999996,0.000219635553440777,1.0,0.9999999999999992,0.0,3.4128255776977312e-12,0.0,0.0
365922.0,0.9999999999999999,0.9999999999999994,0.00021966217181020557,1.0,0.9999999999999992,0.0,3.4128810888489625e-12,0.0,0.0
366161.0,0.9999999999999999,0.9999999999999993,0.00021968868879032193,1.0,0.9999999999999992,0.0,3.4128810888489625e-12,0.0,0.0
366401.0,0.9999999999999998,0.9999999999999993,0.0002197151109951667,1.0,0.9999999999999991,0.0,3.4129366000001937e-12,0.0,0.0
366642.0,0.9999999999999998,0.9999999999999994,0.00021974166457088858,1.0,0.9999999999999991,0.0,3.4129366000001937e-12,0.0,0.0
366882.0,0.9999999999999997,0.9999999999999994,0.00021976835321226444,1.0,0.9999999999999992,0.0,3.412992111151425e-12,0.0,0.0
367122.0,0.9999999999999997,0.9999999999999996,0.0002197949577045294,1.0,0.9999999999999992,0.0,3.412992111151425e-12,0.0,0.0
367361.0,0.9999999999999996,0.9999999999999994,0.00021982158954596907,0.9999999999999999,0.9999999999999993,0.0,3.412992111151425e-12,0.0,0.0
367601.0,0.9999999999999996,0.9999999999999994,0.00021984813769650467,0.9999999999999999,0.9999999999999992,0.0,3.4130476223026562e-12,0.0,0.0
367842.0,0.9999999999999996,0.9999999999999993,0.00021987482277866576,0.9999999999999998,0.9999999999999993,0.0,3.4130476223026562e-12,0.0,0.0
368082.0,0.9999999999999996,0.9999999999999993,0.00021990164275662906,0.9999999999999997,0.9999999999999994,0.0,3.4131031334538875e-12,0.0,0.0
368321.0,0.9999999999999994,0.9999999999999994,0.00021992836223050176,0.9999999999999996,0.9999999999999994,0.0,3.4131031334538875e-12,0.0,0.0
368561.0,0.9999999999999993,0.9999999999999996,0.00021995499207286785,0.9999999999999994,0.9999999999999996,0.0,3.4131031334538875e-12,0.0,0.0
368802.0,0.9999999999999993,0.9999999999999996,0.0002199817467502912,0.9999999999999994,0.9999999999999996,0.0,3.4131586446051188e-12,0.0,0.0
369042.0,0.9999999999999993,0.9999999999999997,0.00022000862103775863,0.9999999999999994,0.9999999999999997,0.0,3.4131586446051188e-12,0.0,0.0
369282.0,0.9999999999999993,0.9999999999999997,0.00022003538594886105,0.9999999999999993,0.9999999999999997,0.0,3.41321415575635e-12,0.0,0.0
369521.0,0.9999999999999993,0.9999999999999996,0.00022006214801348345,0.9999999999999993,0.9999999999999997,0.0,3.41321415575635e-12,0.0,0.0
369761.0,0.9999999999999994,0.9999999999999994,0.00022008879086279047,0.9999999999999993,0.9999999999999997,0.0,3.41321415575635e-12,0.0,0.0
370002.0,0.9999999999999993,0.9999999999999996,0.00022011553246175047,0.9999999999999994,0.9999999999999997,0.0,3.4132696669075813e-12,0.0,0.0
370242.0,0.9999999999999993,0.9999999999999996,0.00022014236813390448,0.9999999999999994,0.9999999999999997,0.0,3.4132696669075813e-12,0.0,0.0
370481.0,0.9999999999999992,0.9999999999999994,0.00022016907153928715,0.9999999999999994,0.9999999999999996,0.0,3.4133251780588125e-12,0.0,0.0
370721.0,0.9999999999999993,0.9999999999999996,0.00022019563964644656,0.9999999999999994,0.9999999999999996,0.0,3.4133251780588125e-12,0.0,0.0
370962.0,0.9999999999999992,0.9999999999999994,0.00022022229247467735,0.9999999999999994,0.9999999999999997,0.0,3.4133251780588125e-12,0.0,0.0
371202.0,0.9999999999999993,0.9999999999999994,0.00022024902878179582,0.9999999999999994,0.9999999999999998,0.0,3.4133806892100438e-12,0.0,0.0
371442.0,0.9999999999999994,0.9999999999999994,0.0002202756263558716,0.9999999999999993,0.9999999999999998,0.0,3.4133806892100438e-12,0.0,0.0
371681.0,0.9999999999999993,0.9999999999999994,0.00022030219754172166,0.9999999999999993,0.9999999999999998,0.0,3.413436200361275e-12,0.0,0.0
371921.0,0.9999999999999994,0.9999999999999993,0.0002203286341609603,0.9999999999999993,0.9999999999999998,0.0,3.413436200361275e-12,0.0,0.0
372162.0,0.9999999999999993,0.9999999999999994,0.0002203551615796188,0.9999999999999993,0.9999999999999999,0.0,3.413436200361275e-12,0.0,0.0
372402.0,0.9999999999999992,0.9999999999999994,0.00022038178536811648,0.9999999999999994,0.9999999999999998,0.0,3.4134917115125063e-12,0.0,0.0
372641.0,0.9999999999999991,0.9999999999999994,0.00022040829192443158,0.9999999999999996,0.9999999999999999,0.0,3.4134917115125063e-12,0.0,0.0
372881.0,0.999999999999999,0.9999999999999996,0.0002204346903144324,0.9999999999999997,0.9999999999999999,0.0,3.4135472226637376e-12,0.0,0.0
373122.0,0.9999999999999991,0.9999999999999994,0.0002204612123287895,0.9999999999999997,0.9999999999999999,0.0,3.4135472226637376e-12,0.0,0.0
373362.0,0.9999999999999991,0.9999999999999996,0.00022048787073746006,0.9999999999999997,0.9999999999999998,0.0,3.413602733814969e-12,0.0,0.0
373602.0,0.9999999999999991,0.9999999999999996,0.00022051445879233536,0.9999999999999997,0.9999999999999998,0.0,3.413602733814969e-12,0.0,0.0
373841.0,0.9999999999999991,0.9999999999999997,0.00022054110340888393,0.9999999999999996,0.9999999999999999,0.0,3.413602733814969e-12,0.0,0.0
374081.0,0.999999999999999,0.9999999999999997,0.00022056771159990063,0.9999999999999996,0.9999999999999999,0.0,3.4136582449662e-12,0.0,0.0
374322.0,0.999999999999999,0.9999999999999997,0.0002205945255606217,0.9999999999999996,1.0,0.0,3.4136582449662e-12,0.0,0.0
374562.0,0.9999999999999989,0.9999999999999997,0.00022062156789584594,0.9999999999999994,1.0,0.0,3.4137137561174313e-12,0.0,0.0
